"Maximal price_to_earnings_limit: 10000000000.0, Maximal enterprise_value_to_revenue_limit: 10000000000.0, Minimal profit_margin_limit: 0.0001"
Symbol,Name,Sector,Country,sss_value,annualized_revenue,annualized_earnings,quarterized_revenue,quarterized_earnings,effective_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,pe_effective,enterprise_value_to_ebitda,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,held_percent_institutions,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,skip_reason
GLU,6968,Financial Services,United States,356229.21233,3739624.93333,7596428.73333,803042.8,7371559.0,7483993.86667,2271333.86667,3739624.93333,7596428.73333,803042.8,7371559.0,7483993.86667,2271333.86667,51.302,51.302,89.51614,0,89.51614,34.76545,179.03227,23.52162,1.14054,0.0,0.0,0.0,0.0,0.66174,0.14522,0,0.248,22.19,0.01118,1.1401,5373580,1332537,0.24798,10000000,176035680,119293480,0.13325,1.775,-0.67953,-0.24044,-0.22093,-0.24044,-0.22093,1.27114,7.4057,1.13949,1.00468,1,1,7483993.86667,7483993.86667,23.52162,23.52162,23.52162,0.01294,0.00409,0.00852,0.0923,USD,1.0,0.1,0.1,0.1,0.1,22.19,15.01,24.05,19.4508,14.08269,47.83478,-7.73389,1.5885,16.06631,274.67406,404.36629,0.0,0.0,0.0,0.0,1.11015,0.97751,339.53018,0.01,0.01,1.05383,170.292,None
TCBIL,"Texas Capital Bancshares, Inc. ",,United States,367859.57856,860181866.66667,170813933.33333,236877866.66667,59741600.0,115277766.66667,548529866.66667,860181866.66667,170813933.33333,236877866.66667,59741600.0,115277766.66667,548529866.66667,-7.081,5.24991,8.81757,0,8.81757,3.20894,8.81757,24.98081,0.17262,0.0,0.0,0.0,0.0,0.10864,0.01,0,2.834,24.9838,0.11343,0.46628,50181600,143823008,2.86605,1619,2879732480,2879732480,88834.47066,-0.33432,-0.03854,-0.33432,-0.03854,-0.33432,-0.03854,-0.33432,0.71568,-0.03854,1.01146,1,1,1262040733.33333,251250666.66667,2.28181,11.46159,6.8717,12.02712,13.34435,12.68574,3.5617,USD,1.0,0.406,0.406,0.406,0.406,24.9838,24.15,27.65,25.55007,-2.21633,3.45259,-9.64268,0.47646,0.47746,1.08841,1.0835,922.80362,1121.50887,156.05065,145.42618,0.25869,0.32514,1.09595,1022.16625,150.74841,0.30191,0.69893,None
MFG,"Mizuho Financial Group, Inc. Sp",Financial Services,Japan,375726.36466,23026242348.0,3507644952.0,5631986304.0,1085072940.0,2296358946.0,14329114326.0,23026242348.0,3507644952.0,5631986304.0,1085072940.0,2296358946.0,14329114326.0,-12.192,2.7038,10.92233,9.54545,10.57811,0.01618,21.15622,16.87154,0.16662,0.38153,2.5,0.4763,2.5,0.41498,0.00419,0.33,0.2884,3.18,0.09069,0.00448,12676299776,399008989184,31.47677,57264,38743113728,38743113728,6967885.39369,0.194,-0.67742,0.16198,0.14336,0.16198,0.14336,0.18599,1.97997,0.16497,1.02579,1,1,-53336506248.0,-13334126562.0,564.35896,27150.41659,13857.38778,23.04907,23.81773,23.4334,4.84081,JPY,0.00918,0.07194,0.06878,0.0689,0.06928,3.18,2.39,3.21,2.86861,10.85496,33.05439,-2.33645,1.92683,51.17518,1.04517,1.04249,0.62401,0.81337,11.59201,13.10455,0.46574,0.44201,1.05383,0.72869,12.35828,0.46388,0.75885,None
ABT,Abbott Laboratories,Healthcare,United States,376462.06476,32868400000.0,3728066666.66667,10099066666.66667,1732866666.66667,2730466666.66667,21483733333.33333,32868400000.0,3728066666.66667,10099066666.66667,1732866666.66667,2730466666.66667,21483733333.33333,5.363,5.363,34.24945,22.48765,31.309,5.20083,31.309,19.334,0.1533,3.88333,34.80469,0.42193,2.5,2.3715,0.76116,4.86,3.191,109.2,0.02922,5.78591,1776819968,5693000192,3.20404,109000,200240070656,194188656640,52229.35956,2.179,0.03715,0.21362,0.03715,0.21362,0.03715,1.68766,9.48828,0.03715,1.23576,2.1,2.1,7061466666.66667,2782800000.0,28.35673,71.95633,50.15653,1.2138,1.18325,1.19852,1.09477,USD,1.0,0.45,0.45,0.36,0.36,0.17978,86.16,128.54,116.25883,-6.07165,26.74095,-15.0459,1.08731,1.65238,1.83154,1.8512,0.11793,0.1213,0.3138,0.40939,1.66737,1.72231,1.85137,0.12962,0.37159,1.70484,1.77811,None
AOD,Aberdeen Total Dynamic Dividend,Financial Services,United Kingdom,378164.54223,79336018.6,34486282.4,19216251.8,23722303.4,29104292.9,49276135.2,79336018.6,34486282.4,19216251.8,23722303.4,29104292.9,49276135.2,13.73,13.73,37.00351,0,37.00351,13.81265,74.00702,36.78253,-0.14226,0.4213,1.0,1.26917,1.0,0.83529,0.50178,0,-0.105,10.16,-0.01033,1.16499,105481000,-11091699,-0.10515,10000000,1070529408,1076961024,-1.10917,1.359,-0.67617,-0.45873,-0.41402,-0.45873,-0.41402,0.90457,5.57283,0.81295,1.03835,1,1,29104292.9,29104292.9,36.78253,36.78253,36.78253,0.01925,0.01427,0.01676,0.12946,USD,1.0,0.058,0.058,0.058,0.058,0.25587,7.26,10.275,9.31441,9.07828,39.9449,-1.11922,1.92371,50.68087,213.68853,98.68066,0.0,0.0,0.0,0.0,3.39943,1.83047,156.19459,0.01,0.01,2.62495,79.40977,None
BWMX,"Betterware de Mexico, S.A.B de ",Consumer Cyclical,Mexico,381246.02506,239154783.174,16885601.664,117787934.54571,17216353.45286,17050977.55843,178471358.85986,239154783.174,16885601.664,123775064.1,16652230.134,16768915.899,181464923.637,0.183,0.183,94.42894,0,94.42894,0.17483,94.42894,0.597,0.09028,0.52001,5.625,0.34144,2.5,0.4176,0.03651,0,0,44.08,0.0,1000.0,36585000,831404992,22.7253,1294,1688252672,1610105728,642507.72179,3.389,0.30416,-0.00448,0.30416,-0.00448,0.30416,2.54063,13.75315,0.30416,2.57081,1,1,56421011.448,21292005.012,29.92241,79.29045,54.60643,6.19365,4.50068,5.34716,2.31239,MXN,0.04689,0.476,0.431,0.389,0.426,4.22275,8,49.36,38.3289,15.00462,451.0,-10.69692,1.74468,28.20304,1.20763,1.27812,0.23842,0.28525,0.2577,0.24949,1.02586,1.01277,1.25288,0.27184,0.26359,1.02932,1.1411,None
BDX,"Becton, Dickinson and Company",Healthcare,United States,386160.39657,16677000000.0,909733333.33333,4907933333.33333,619400000.0,764566666.66667,10792466666.66667,16677000000.0,909733333.33333,4907933333.33333,619400000.0,764566666.66667,10792466666.66667,4.813,4.813,45.78767,18,38.84075,3.84062,38.84075,16.116,0.08782,0.13727,2.5,0.30135,2.5,0.23397,0.86425,13.37,5.256,240.72,0.02183,2.8355,290560000,1507000064,5.18654,70000,87637647360,69926174720,21528.57234,2.608,0.02814,-0.00663,0.02814,-0.00663,0.02814,1.95434,10.82171,0.02814,1.19072,1.72,1.72,3327466666.66667,1359666666.66667,26.33765,64.45524,45.39645,1.40371,1.25988,1.33179,1.15403,USD,1.0,0.83,0.83,0.79,0.79,240.72,219.5,284.97,247.32925,-2.67225,9.66743,-15.52795,0.64824,0.64924,1.72213,1.79661,0.57664,0.19544,0.18584,0.22284,1.64253,1.39343,1.76937,0.39604,0.21434,1.52798,1.64868,None
CPHC,Canterbury Park Holding Corpora,Consumer Cyclical,United States,386260.72929,45151034.66667,2326458.46667,8236399.66667,498978.86667,1412718.66667,26693717.16667,45151034.66667,2326458.46667,8236399.66667,498978.86667,1412718.66667,26693717.16667,2.089,2.089,62.61106,0,62.61106,2.18189,62.61106,40.133,0.04395,0.11753,2.5,0.02991,1.0,0.09399,0.33543,0,0.226,14.34,0.01576,1.30983,4764940,1358286,0.28506,227,64548484,67424376,5983.63877,1.161,-0.69085,-0.32826,-0.31128,-0.32826,-0.31128,0.78869,4.99343,0.69397,0.89151,1,1,4084285.53333,1341633.73333,15.80411,48.11185,31.95798,0.33295,0.33963,0.33629,0.5799,USD,1.0,0.07,0.07,0.07,0.07,14.34,10.2,18,13.23474,8.35119,40.58824,-20.33333,1.06154,1.43092,4.00649,3.95519,6.48958,8.26281,3.06449,2.52448,0.8471,0.99746,3.99084,7.38619,2.80449,0.93228,2.46156,None
CTRN,"Citi Trends, Inc.",Consumer Cyclical,United States,386840.46053,779226600.0,21010533.33333,260338333.33333,23541666.66667,22276100.0,519782466.66667,779226600.0,21010533.33333,260338333.33333,23541666.66667,22276100.0,519782466.66667,0.913,0.913,36.42242,16.34429,31.40289,0.83547,31.40289,7.391,0.07954,0.15156,5.625,0.21907,2.5,0.18985,0.91008,5.17,2.32,85.16,0.02724,5.01008,9418040,75767000,8.04488,3000,869289024,795824384,25255.66667,0.0958,0.00412,0.0958,0.00412,0.0958,0.00412,0.0958,1.52899,0.00412,1.0706,0.86,0.86,77361600.0,35590428.57143,11.2367,24.4248,17.83075,1.64395,2.24451,1.94423,1.39436,USD,1.0,0.08,0.08,0.08,0.08,85.16,14.55,111.44,71.72148,18.73709,485.2921,-23.5822,1.45753,9.58746,1.76678,1.44953,0.06739,0.01844,2.82411,3.05633,1.50499,1.2887,1.61815,0.05292,2.95022,1.40685,1.5125,None
SAFM,"Sanderson Farms, Inc.",Consumer Defensive,United States,391978.77578,3472626800.0,56131666.66667,919477400.0,17283333.33333,36707500.0,2196052100.0,3472626800.0,56131666.66667,919477400.0,17283333.33333,36707500.0,2196052100.0,1.04,1.04,47.00116,17.25878,39.56557,0.99134,39.56557,14.594,0.02091,0.04118,2.5,0.04634,2.5,0.05123,0.84639,9.39,3.448,163.09,0.02114,2.54887,22330400,75823000,3.39551,17445,3796659712,3618864640,4346.40298,-0.28696,0.01655,-0.28696,0.01655,-0.28696,0.01655,-0.28696,0.76304,0.01655,1.13276,0.11,0.11,218336733.33333,55675600.0,17.38901,68.19252,42.79077,0.26861,0.33783,0.30322,0.55065,USD,1.0,0.44,0.44,0.44,0.32,163.09,108.57,177.48,151.66278,7.53462,50.21645,-8.10796,1.58235,15.69718,4.82138,3.98298,0.0,0.0,0.05523,0.03518,2.75911,2.62265,4.41218,0.01,0.0552,2.70088,3.55653,None
APAM,Artisan Partners Asset Manageme,Financial Services,United States,395091.09479,856349200.0,179553133.33333,269200533.33333,71592333.33333,125572733.33333,562774866.66667,856349200.0,179553133.33333,269200533.33333,71592333.33333,125572733.33333,562774866.66667,3.538,3.538,12.74389,9.82857,12.01506,4.13688,24.03012,8.385,0.25832,1.16962,5.625,4.55759,17.1875,2.98541,0.86763,5.25,4.049,51.61,0.07845,18.21391,64821800,231498000,3.5713,453,3493240320,4084790016,511033.11258,1.219,0.03154,0.1599,0.03154,0.1599,0.03154,0.95422,5.82112,0.03154,1.20771,0.43,0.43,307545733.33333,126335933.33333,11.35844,27.65041,19.50443,5.09729,5.30933,5.20331,2.28108,USD,1.0,0.88,1.28,0.83,0.67,0.58605,28.92,57.65,50.96456,1.26645,78.45781,-10.47702,1.57953,15.53006,1.29362,1.31851,0.13845,0.01979,1.17636,1.21729,3.3952,1.65099,1.31607,0.08912,1.20683,2.53309,1.92458,None
JVA,"Coffee Holding Co., Inc.",Consumer Defensive,United States,398686.00856,79932962.06667,96867.6,18019753.73333,344165.46667,220516.53333,48976357.9,79932962.06667,96867.6,18019753.73333,344165.46667,220516.53333,48976357.9,0.494,0.494,28.76778,15.175,25.36958,0.47348,25.36958,22.282,0.01616,0.00099,1.0,0.01876,1.0,0.02548,0.29837,0.4,0.211,5.92,0.03564,1.26537,5708600,1182859,0.20721,82,36169308,34651204,14425.10976,-0.22941,-0.67884,-0.22941,-0.2103,-0.22941,-0.2103,-0.22941,0.82059,-0.2103,1.01165,1,1,3023668.73333,1977405.8,11.96206,18.29129,15.12668,0.46001,0.35941,0.40971,0.64008,USD,1.0,0.06,0.03,0.03,0.03,0.9644,2.7,6.48,4.79343,23.50235,119.25926,-8.64198,1.7037,24.45482,3.31653,4.02165,1301.0607,289.68747,0.77255,0.79364,5.02428,6.38714,3.67909,795.38409,0.7931,5.71571,4.6974,None
RGCO,RGC Resources Inc.,Utilities,United States,400888.13942,64671704.66667,9342479.66667,15989257.26667,2970826.13333,6156652.9,40330480.96667,64671704.66667,9342479.66667,15989257.26667,2970826.13333,6156652.9,40330480.96667,4.995,4.995,16.73646,16.20979,16.60479,3.03205,16.60479,14.576,0.17961,2.24209,15.46875,0.1515,1.0,1.36415,0.41019,1.43,1.385,23.33,0.05937,2.0468,8215440,11280861,1.37313,101,313744416,190433904,111691.69307,0.179,-0.67626,0.09162,0.08119,0.09162,0.08119,0.15716,1.83578,0.14018,1.03737,1,1,13424707.2,992040.0,23.37067,316.26186,169.81627,2.09038,2.14487,2.11763,1.45521,USD,1.0,0.185,0.185,0.175,0.175,23.33,21.32,27.4,23.22861,-6.05485,9.42777,-14.85401,0.66118,0.66218,1.48066,1.46667,0.3952,0.53802,0.23036,0.22409,0.82544,0.90267,1.48366,0.47661,0.23723,0.87406,1.17886,None
SAIC,SCIENCE APPLICATIONS INTERNATIO,Technology,United States,401301.12692,6382400000.0,201933333.33333,1752866666.66667,58266666.66667,130100000.0,4067633333.33333,6382400000.0,201933333.33333,1752866666.66667,58266666.66667,130100000.0,4067633333.33333,1.14,1.14,26.35955,13.63953,23.17955,0.77082,7.72652,13.251,0.02962,0.17913,5.625,0.4004,12.03125,0.29421,0.78207,6.88,3.56,91.81,0.03878,3.52968,57967800,209000000,3.60545,26000,8043291136,5438891008,8038.46154,0.051,-0.66735,0.02873,0.07653,0.02873,0.07653,0.04543,1.27717,0.07653,1.43265,2.61,2.61,563800000.0,128200000.0,14.26621,62.74018,38.5032,2.69172,2.85662,2.77417,1.66558,USD,1.0,0.37,0.37,0.37,0.37,80.05962,68.76,103.95,92.36372,-3.21773,33.5224,-11.67869,1.31003,5.05464,1.39204,1.35406,0.36286,0.11227,0.69368,0.58068,1.18138,1.00714,1.38305,0.24756,0.64718,1.10426,1.24366,None
MEOH,Methanex Corporation,Basic Materials,Canada,402140.12469,3090653733.33333,36782866.66667,869623466.66667,32647466.66667,34715166.66667,1980138600.0,3090653733.33333,36782866.66667,869623466.66667,32647466.66667,34715166.66667,1980138600.0,1.868,1.868,80.69015,21.50877,65.8948,0.95917,65.8948,18.221,-0.0256,-0.0006,0.0,0.04395,2.5,0.03129,0.72502,1.71,-1.075,36.75,-0.02925,2.20174,76209296,-74761000,-0.981,1489,5455536128,2801171968,-50208.86501,3.598,-0.0782,-0.73997,-0.0782,-0.73997,-0.0782,2.51351,13.61754,-0.0782,0.9718,0.42,0.42,566067466.66667,132231200.0,9.63761,41.25756,25.44758,3.06327,3.47524,3.26925,1.80811,USD,1.0,0.038,0.038,0.038,0.038,36.75,17.7,49.27,39.48518,-6.92711,107.62712,-25.411,1.20684,3.0896,1.42925,1.35983,0.46445,0.86845,0.37237,0.40475,1.88857,2.07647,1.40454,0.67645,0.39856,1.99252,1.69853,None
NBTB,NBT Bancorp Inc.,Financial Services,United States,403173.54647,412277266.66667,108431400.0,116524466.66667,36698866.66667,72565133.33333,264400866.66667,412277266.66667,108431400.0,116524466.66667,36698866.66667,72565133.33333,264400866.66667,1.877,1.877,12.67126,13.75801,12.94294,3.75789,25.88589,11.55633,0.29965,0.65642,2.5,1.96365,6.25,1.36244,0.56641,2.81,3.051,38.9,0.07843,1.40961,43425200,133866000,3.08268,1812,838586816,1678818176,73877.48344,2.843,0.00179,-0.00951,0.00179,-0.00951,0.00179,2.12987,11.69936,0.00179,1.05897,2.44,2.44,145706533.33333,33837857.14286,5.75531,24.7825,15.26891,8.1097,8.49484,8.30227,2.88137,USD,1.0,0.27,0.27,0.27,0.27,0.14041,26.1,42.79,36.38496,6.91229,49.04215,-9.09091,1.53385,13.02272,1.12346,1.1178,0.0,0.0,67.67723,47.13305,0.05984,0.10285,1.13063,0.01,57.41514,0.09135,0.61099,None
CFBK,CF Bankshares Inc.,Financial Services,United States,404076.90081,53626266.66667,19010666.66667,19031733.33333,7413333.33333,13212000.0,36329000.0,53626266.66667,19010666.66667,19031733.33333,7413333.33333,13212000.0,36329000.0,1.801,1.801,4.36242,8.09129,5.29463,1.53977,10.58927,11.47421,0.40424,10.99357,34.80469,0.96891,2.5,6.62662,0.42315,2.41,4.47,19.47,0.22958,1.16147,5385260,32120000,5.96443,164,151597200,129596224,195853.65854,2.201,0.31819,0.47572,0.31819,0.47572,0.31819,1.76968,9.8984,0.31819,2.64095,1,1,-94769400.0,-106594266.66667,4909.90479,3527.00268,4218.45374,11.80197,12.46697,12.13447,3.48346,USD,1.0,0.03,0.03,0.03,1.38122,19.47,8.54,23.68,18.264,6.60315,127.98595,-17.77872,1.44386,9.06037,1.08579,1.0803,0.0,0.0,605.17621,280.67388,0.3408,0.43064,1.09304,0.01,442.93505,0.39572,0.74438,None
RNST,Renasant Corporation,Financial Services,United States,409105.82302,566141000.0,115041333.33333,174581600.0,44630800.0,79836066.66667,370361300.0,566141000.0,115041333.33333,174581600.0,44630800.0,79836066.66667,370361300.0,4.584,4.584,17.80349,18.27083,17.92033,3.80741,35.84065,37.22584,0.21524,0.50829,2.5,7.50955,30.07812,4.47715,0.84239,2.4,2.463,44.04,0.05593,1.13563,56294300,139551008,2.47895,2524,2971964672,2468505088,55289.62282,27.839,0.0176,-0.13944,0.0176,-0.13944,0.0176,20.84439,105.27195,0.0176,1.13799,1.47,1.47,112246266.66667,44137857.14286,26.47718,67.33369,46.90543,5.69092,6.11497,5.90294,2.4296,USD,1.0,0.22,0.22,0.22,0.22,44.04,20.89,46.97,39.22671,12.27043,110.81857,-6.23802,1.77531,31.30693,1.17633,1.16356,0.0,0.0,84.61096,58.51832,0.08608,0.06226,1.17995,0.01,71.57464,0.08417,0.63206,None
FL,"Foot Locker, Inc.",Consumer Cyclical,United States,413915.61898,7737600000.0,394266666.66667,2084400000.0,134933333.33333,264600000.0,4911000000.0,7737600000.0,394266666.66667,2084400000.0,134933333.33333,264600000.0,4911000000.0,1.039,1.039,20.1526,12.05243,18.12755,0.84929,18.12755,14.423,0.04279,0.12675,2.5,0.15044,2.5,0.13829,0.96318,5.15,3.08,62.37,0.04938,2.32107,103278000,323000000,3.12748,15791,7845986304,6410465280,20454.68938,-0.082,-0.01418,-0.08728,-0.01418,-0.08728,-0.01418,-0.08332,0.96668,-0.01418,1.03582,0.3,0.3,910333333.33333,314133333.33333,8.61881,24.97661,16.79771,1.37318,1.64059,1.50688,1.22755,USD,1.0,0.2,0.15,0.15,0.4,62.37,26.58,66.71,51.21052,21.79139,134.65011,-6.50577,1.7837,32.20588,1.87794,1.61443,0.36068,8.61408,1.31194,1.36364,2.16812,1.74492,1.75618,4.49738,1.34779,1.96652,1.86135,None
CNO,"CNO Financial Group, Inc.",Financial Services,United States,414257.34213,3970413333.33333,239840000.0,1026266666.66667,131120000.0,185480000.0,2498340000.0,3970413333.33333,239840000.0,1026266666.66667,131120000.0,185480000.0,2498340000.0,1.573,1.573,7.804,11.81901,8.80775,0.84061,17.61551,6.111,0.11445,0.0623,1.0,0.32059,2.5,0.23479,1.01232,2.21,3.347,26.23,0.1276,0.71077,132268000,470400000,3.55642,3400,6463968256,3454840320,138352.94118,0.0564,-0.02414,0.0564,-0.02414,0.0564,-0.02414,0.0564,1.33202,-0.02414,1.02586,1.18,1.18,662646666.66667,141526666.66667,9.75477,45.67315,27.71396,6.05323,5.90678,5.98001,2.4454,USD,1.0,0.12,0.12,0.12,0.12,26.23,13.62,27.89,24.15519,8.58952,92.58443,-5.95195,1.76734,30.4738,1.16849,1.16975,2.78723,2.79661,0.11155,0.10651,2.54199,2.50016,1.17912,2.80192,0.11903,2.53108,1.8551,None
VZ,Verizon Communications Inc.,Communication Services,United States,419263.20595,129437866666.66667,18708333333.33333,33015800000.0,4915066666.66667,11811700000.0,81226833333.33334,129437866666.66667,18708333333.33333,33015800000.0,4915066666.66667,11811700000.0,81226833333.33334,3.2,3.2,12.56028,11.08317,12.191,1.83117,12.191,8.559,0.14581,0.36176,2.5,0.37271,2.5,0.34717,0.68151,5.17,4.562,56.98,0.08006,3.33023,4140069888,18890000384,4.56273,130100,414557962240,237226000384,145196.00603,0.262,-0.67541,-0.03751,-0.03417,-0.03751,-0.03417,0.18712,1.98562,0.168,1.04592,3.84,3.84,38008266666.66666,9820266666.66667,10.90705,42.21453,26.56079,3.79341,3.73081,3.76211,1.93962,USD,1.0,0.6275,0.6275,0.6275,0.615,56.98,52.85,61.95,57.69679,-2.57358,7.81457,-8.0226,0.90769,0.90869,1.27139,1.27392,0.3183,0.44452,0.17117,0.52592,1.13899,1.11917,1.28266,0.39141,0.35855,1.13908,1.21087,None
VABK,Virginia National Bankshares Co,Financial Services,United States,419287.46539,27565133.33333,7604933.33333,7197533.33333,1888800.0,4746866.66667,17381333.33333,27565133.33333,7604933.33333,7197533.33333,1888800.0,4746866.66667,17381333.33333,0.916,0.916,11.12235,0,11.12235,5.99465,22.24469,5.63627,0.27663,0.0,0.0,0.0,0.0,0.16807,0.01612,0,2.967,33,0.08991,1.12176,5305270,8079000,1.52283,86,26754632,175073904,93941.86047,0.072,0.02708,0.03487,0.02708,0.03487,0.02708,0.06272,1.36359,0.02708,1.18538,1,1,9581133.33333,2268142.85714,2.79243,11.79583,7.29413,8.81469,9.89531,9.355,3.05859,USD,1.0,0.3,0.3,0.3,0.3,33,23.3,38.74,30.13971,9.49011,41.6309,-14.81673,1.25648,3.93484,1.11385,1.10147,0.0,0.0,441.88718,411.30089,0.04341,0.08199,1.11766,0.01,426.60403,0.0727,0.59518,None
HCC,"Warrior Met Coal, Inc.",Basic Materials,United States,432627.02479,1016989733.33333,184621866.66667,205530200.0,-22914200.0,80853833.33333,611259966.66667,1016989733.33333,184621866.66667,205530200.0,-22914200.0,80853833.33333,611259966.66667,1.395,1.395,12.28356,9.29808,11.53719,1.2902,11.53719,13.626,-0.10219,0.13256,1.0,-0.11005,0.0,0.04083,0.97846,2.08,-0.7,19.58,-0.03575,1.36495,51353300,-78661000,-1.53176,1401,1073999872,993172800,-56146.32405,-0.6545,-0.68851,-0.6545,-0.60256,-0.6545,-0.60256,-0.6545,0.3955,-0.60256,0.91492,2.54,2.54,305704533.33333,38264400.0,3.5132,28.06786,15.79053,0.91467,0.92783,0.92125,0.95982,USD,1.0,0.05,0.05,0.05,0.05,19.58,13.03,25.9,19.46964,-10.95787,50.26861,-24.40154,1.01787,1.11213,2.11791,2.08221,4.25376,4.33891,2.06558,1.82646,3.0505,3.05743,2.11006,4.30633,1.95602,3.06396,2.58701,None
USLM,"United States Lime & Minerals, ",Basic Materials,United States,435603.33154,156830266.66667,26435066.66667,41490200.0,7334200.0,16884633.33333,99160233.33333,156830266.66667,26435066.66667,41490200.0,7334200.0,16884633.33333,99160233.33333,4.389,4.389,26.10763,0,26.10763,4.7364,26.10763,12.448,0.18123,0.42058,2.5,0.44109,2.5,0.40811,0.27688,0,5.259,137.31,0.0383,3.0975,5655320,29710000,5.25346,317,719469760,776475456,93722.39748,0.268,0.01721,0.03984,0.01721,0.03984,0.01721,0.21096,2.10481,0.01721,1.13605,1,1,51226400.0,13655000.0,14.0449,52.68911,33.367,0.13598,0.14456,0.14027,0.37453,USD,1.0,0.16,0.16,0.16,0.16,137.31,66.2,156,131.53694,4.38893,107.41692,-11.98077,1.58374,15.77996,8.50817,7.92019,48.17403,12.04351,0.02434,0.01679,10.85904,11.50449,8.22418,30.11877,0.03056,11.19176,9.70797,None
STM,STMicroelectronics N.V.,Technology,Switzerland,435795.84892,9843400000.0,1090133333.33333,2965800000.0,387333333.33333,738733333.33333,6404600000.0,9843400000.0,1090133333.33333,2965800000.0,387333333.33333,738733333.33333,6404600000.0,2.886,2.886,26.93478,18.67839,24.87068,3.02055,8.29023,12.623,0.11614,0.27671,2.5,0.3181,2.5,0.28742,0.03865,1.99,1.38,36.34,0.03797,3.91552,900283008,1278000000,1.41955,46016,31758764032,33238118400,27772.94854,0.896,0.028,0.02153,0.028,0.02153,0.028,0.67738,4.43691,0.028,1.18999,4.47,4.47,1972466666.66667,686733333.33333,16.10104,46.24614,31.17359,0.69589,0.7354,0.71564,0.84596,USD,1.0,0.042,0.042,0.042,0.042,36.34,25.07,43.02,38.19745,-4.86275,44.95413,-15.52766,1.25571,3.92046,2.45104,2.37154,0.45997,0.50318,1.71266,1.50802,2.67418,2.44746,2.42129,0.49158,1.62034,2.57082,2.49605,None
NOA,North American Construction Gro,Energy,Canada,440291.09894,422752261.26267,30522396.10133,113895840.36933,11755004.10533,21138700.10333,268324050.816,422752261.26267,30522396.10133,113895840.36933,11755004.10533,21138700.10333,268324050.816,1.702,1.702,11.25499,29.95745,15.93061,0.84136,15.93061,5.392,0.10545,1.11832,15.46875,0.64494,6.25,0.84837,0.69654,0.47,1.251,14.39,0.08694,1.57073,28098700,49559000,1.76375,181,800087104,395408640,273806.62983,0.018,-0.67504,0.26978,0.24276,0.26978,0.24276,0.08094,1.45472,0.07281,1.0496,2.38,2.38,109943880.596,32994235.59067,7.27723,24.2493,15.76327,2.76358,2.38686,2.57522,1.60475,CAD,0.79346,0.033,0.04,0.031,0.04,14.39,5.58,14.48,11.21234,28.34078,157.8853,-7.92623,1.97978,60.21371,1.38085,1.41931,1.20146,6.11236,0.28289,0.18491,0.97809,1.09394,1.41008,3.66691,0.2439,1.04602,1.22805,None
CXW,"CoreCivic, Inc.",Real Estate,United States,445040.15712,1906911066.66667,112350266.66667,462721666.66667,-69075733.33333,21637266.66667,1184816366.66667,1906911066.66667,112350266.66667,462721666.66667,-69075733.33333,21637266.66667,1184816366.66667,1.363,1.363,20.06667,4.42647,16.15662,0.58105,16.15662,6.46,-0.05536,0.14719,2.5,-0.15164,0.0,0.05663,0.7631,2.04,0.45,9.07,0.04961,0.77711,120271000,-103468000,-0.86029,12415,2547806976,1086047104,-8334.11196,-0.30038,-0.67474,-0.30038,-0.27008,-0.30038,-0.27008,-0.30038,0.74962,-0.27008,1.06289,-3.16,31.6,349924066.66667,93747400.0,7.28103,27.17736,17.22919,1.64329,1.83359,1.73844,1.3185,USD,1.0,0.44,0.44,0.44,0.44,9.07,5.76,14.44,7.71437,1.40904,57.46528,-37.18837,0.76267,0.76367,1.61773,1.55715,3.58447,46.06468,5.65643,3.55465,1.74615,2.05385,1.59744,24.83457,4.61554,1.91,1.75372,None
