"Maximal price_to_earnings_limit: 10000000000.0, Maximal enterprise_value_to_revenue_limit: 10000000000.0, Minimal profit_margin_limit: 0.0001"
Symbol,Name,Sector,Country,sss_value,annualized_revenue,annualized_earnings,quarterized_revenue,quarterized_earnings,effective_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,pe_effective,enterprise_value_to_ebitda,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,held_percent_institutions,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,skip_reason
TLV:CMCT,CIM COMMERICAL TRU,Real Estate,United States,1e+50,120082466.66667,109636200.0,18235066.66667,-4107266.66667,52764466.66667,69158766.66667,120082466.66667,109636200.0,18235066.66667,-4107266.66667,52764466.66667,69158766.66667,5.22201,5.22201,1.46491,1.46491,1.46491,1.09558,1.46491,89.443,-0.247,0.0,0.0,0.0,0.0,-0.02529,0.39654,0,-2.269,4131,-0.00055,12.52651,14827400,-34886000,-2.35281,4,368428356,77295329,-8721500.0,-0.42958,-0.2243,-0.42958,-0.2243,-0.42958,-0.2243,-0.42958,0.62042,-0.2243,0.8257,1,1,25782933.33333,4187866.66667,14.28962,87.97519,51.1324,14.45405,33.58725,24.02065,4.90109,USD,ILS,1.0,0.30034,7.5,7.5,7.5,7.5,4131,94.5,9450,4870.385,-15.18124,4271.42857,-56.28571,0.86291,0.86391,1.90631,1.89201,25.98753,41.47658,2.13708,2.01734,5.11982,8.05278,1.90916,33.74206,2.08721,6.5963,4.25273,None
TLV:CMCTP,CIM COMMERICAL TRU,Real Estate,United States,1e+50,120082466.66667,109636200.0,18235066.66667,-4107266.66667,52764466.66667,69158766.66667,120082466.66667,109636200.0,18235066.66667,-4107266.66667,52764466.66667,69158766.66667,7.92988,7.92988,16.12933,16.12933,16.12933,12.06281,16.12933,135.821,-0.247,0.0,0.0,0.0,0.0,-0.02529,0.01,0,-2.269,8400,-0.00027,24.07849,43795100,-34886000,-0.79657,4,559467777,851055418,-8721500.0,-0.42958,-0.2243,-0.42958,-0.2243,-0.42958,-0.2243,-0.42958,0.62042,-0.2243,0.8257,1,1,25782933.33333,4187866.66667,21.69915,133.59255,77.64585,14.45405,33.58725,24.02065,4.90109,USD,ILS,1.0,0.30034,156.035,156.035,156.035,156.035,8400,82.6,8600,7760.2627,8.24376,10069.49153,-2.32558,1.95304,55.4962,1.90631,1.89201,25.98753,41.47658,2.13708,2.01734,5.11982,8.05278,1.90916,33.74206,2.08721,6.5963,4.25273,None
TLV:CMDR,COMPUTER DIRECT,Technology,Israel,881.38289,1722244000.0,39625333.33333,519786866.66667,12254933.33333,25940133.33333,1121015433.33333,1722244000.0,39625333.33333,519786866.66667,12254933.33333,25940133.33333,1121015433.33333,0.18651,0.18651,5.61239,5.61239,5.61239,0.1249,1.8708,7.17,0.02225,0.0,0.0,0.0,0.0,0.02271,0.07376,0,12.26,23880,0.00051,1.09363,3431620,42075000,12.26097,10000000,352445501,236121176,4.2075,0.481,0.06401,0.03858,0.06401,0.03858,0.06401,0.37039,2.90197,0.06401,1.37006,1,1,164961800.0,67477866.66667,2.13653,5.22313,3.67983,4.43417,4.79341,4.61379,2.14797,USD,ILS,1.0,0.30034,241.87,189.41,297.24,728.52,23880,13820,24640,22660.629,5.38101,72.79305,-3.08442,1.85952,41.34322,1.51205,1.49521,0.00533,0.00449,0.69589,0.62374,1.30065,1.26386,1.51363,0.01491,0.66982,1.29226,1.40294,None
TLV:CMER,C MER INDUSTRIES,Technology,Israel,1e+50,128472877.76533,-9885951.39467,27167254.7,-2877117.04133,-6381534.218,77820066.23267,128472877.76533,-9885951.39467,27167254.7,-2877117.04133,-6381534.218,77820066.23267,0.21564,0.21564,371679.17253,371679.17253,371679.17253,0.04575,123893.05751,-12.68122,-0.07627,-0.07872,0.0,-0.1073,0.0,-0.0714,0.41579,0,-2.201,395.1,-0.00557,0.19659,13808400,-22102000,-1.60062,595,80925627,17169469,-37146.21849,-0.0115,-0.0771,-0.0115,-0.0771,-0.0115,-0.0771,-0.0115,1.0385,-0.0771,0.9729,1,1,3046548.84667,1763336.18533,26.56305,45.89348,36.22826,3.85845,4.19573,4.02709,2.00676,ILS,ILS,0.30034,0.30034,1000.91,131.7,130.47,113.659,395.1,238.1,449,353.4014,11.79922,65.93868,-12.00445,1.48886,10.89227,1.26696,1.2388,0.20736,0.05184,3.20594,2.34675,1.08356,1.04571,1.26288,0.1396,2.78635,1.07463,1.16876,None
TLV:CNMD,CANNOMED MEDICAL,Healthcare,Israel,1e+50,10237714.28571,-5993285.71429,5655000.0,-2725000.0,-4359142.85714,7946357.14286,10237714.28571,-5993285.71429,5655000.0,-2725000.0,-4359142.85714,7946357.14286,1.18124,1.18124,208625.0345,208625.0345,208625.0345,1.16626,208625.0345,-4.85481,-0.49168,0.0,0.0,0.0,0.0,-0.06024,0.01,0,-0.118,68.4,-0.00173,0.70079,99385600,-8809000,-0.08863,50,21162797,20894629,-176180.0,-0.47407,0.0,-0.47407,0.0,-0.47407,0.0,-0.47407,0.57593,0.0,1.05,1,1,-4032285.71429,-2282600.0,152987.68649,823014.17938,488000.93294,-3.70374,0.90619,1439.7175,37.94361,USD,ILS,1.0,0.30034,19.9011,0.06634,0.06634,0.06634,68.4,63.1,145.5001,88.3378,-22.56995,8.39937,-52.98972,0.12864,0.12964,2.30741,2.17066,1.56637,1.27263,150.28571,120.95405,1.37042,1.99579,2.24903,1.4295,135.62988,1.6931,1.97107,None
TLV:CNZN,CANZON ISRAEL LTD,Healthcare,Israel,1e+50,425533.33333,-21549866.66667,83500.0,-2622300.0,-12086083.33333,254516.66667,425533.33333,-21549866.66667,83500.0,-2622300.0,-12086083.33333,254516.66667,14.36977,14.36977,208995.96769,208995.96769,208995.96769,208.76992,208995.96769,-0.32934,0,0.0,0.0,0.0,0.0,0.01,0.01,0,-3.163,726.8,-0.00435,0.58752,15498200,-12318000,-0.7948,6,3980422,57829265,-2053000.0,-0.05878,0.4803,-0.05878,0.4803,-0.05878,0.4803,-0.05878,0.99122,0.4803,3.45152,1,1,-6233333.33333,-1807800.0,402.88001,12195.66045,6299.27023,-0.24772,0.06585,6.46686,2.543,USD,ILS,1.0,0.30034,226155.0,0,0,0,726.8,550,1349,771.73706,-5.82285,32.14545,-46.12305,0.44255,0.44355,13.85328,16.21324,7.94953,0.2993,0.0,0.0,14.29736,16.56972,15.04326,4.13441,0.01,15.44354,15.2434,None
TLV:CPTP,CAPITAL POINT LTD,Financial Services,Israel,105633.24953,11235519.17333,1388271.59333,3236433.806,1644812.01,1516541.80167,7235976.48967,11235519.17333,1388271.59333,3236433.806,1644812.01,1516541.80167,7235976.48967,0.24538,0.24538,2.3084,2.3084,2.3084,0.68077,2.3084,0.975,0.29384,0.00206,1.0,1.41866,2.5,0.90491,0.11179,0,0.121,99.7,0.00121,0.2172,123048000,14835000,0.12056,37,12392691,34369299,400945.94595,0.6023,0.21511,0.6023,0.21511,0.6023,0.21511,0.6023,4.06151,0.21511,2.12553,1,1,-1551756.66667,-587855.482,528736.00256,9502785.03003,5015760.5163,0.15759,0.15142,0.15451,0.39307,ILS,ILS,0.30034,0.30034,0,0,0,0,99.7,29.6,110.1,60.98741,63.47636,236.82432,-9.44596,1.74161,27.90698,7.37527,7.60478,1.70163,1.66638,7.60013,4.9335,3.29836,3.46007,7.50003,1.69401,6.27681,3.38921,5.44462,None
TLV:CRMT,CARMIT CANDY IND,Consumer Defensive,Israel,98.6942,157772200.0,5478866.66667,39622500.0,625100.0,3051983.33333,98697350.0,157772200.0,5478866.66667,39622500.0,625100.0,3051983.33333,98697350.0,0.22255,0.22255,5.15153,5.15153,5.15153,0.13452,5.15153,14.277,0.02613,0.0,0.0,0.0,0.0,0.02493,0.01,0,0.755,1295,0.00058,0.26742,5586610,4220000,0.75538,88,35946353,21728539,47954.54545,-0.841,0.01782,-0.11549,0.01782,-0.11549,0.01782,-0.65962,0.39038,0.01782,1.13908,1,1,5045533.33333,3005900.0,7.12439,11.9586,9.5415,1.05894,1.28817,1.17356,1.08331,USD,ILS,1.0,0.30034,10.7399,21.4799,17.9413,17.9413,1295,1230,1680,1438.7902,-9.99383,5.28455,-22.91667,0.28889,0.28989,2.02565,1.77648,7.39925,4.87279,0.13464,0.13464,1.48253,1.12564,1.91107,6.14602,0.14464,1.31408,1.61258,None
TLV:CRSO,CARASSO MOTORS LTD,Consumer Cyclical,Israel,2477180455.98169,3889963133.33333,136319200.0,972806866.66667,35358000.0,85838600.0,2431385000.0,3889963133.33333,136319200.0,972806866.66667,35358000.0,85838600.0,2431385000.0,0.39465,0.39465,3.28124,3.28124,3.28124,0.12371,3.28124,6.597,0.03515,0.0,0.0,0.0,0.0,0.03009,0.18242,0,1.535,1686,0.00091,0.27421,91404896,130823000,1.43125,906,1468701620,460379220,144396.24724,0.325,-0.02763,-0.03412,-0.02763,-0.03412,-0.02763,0.23522,2.22609,-0.02763,1.02237,1,1,-47290933.33333,-144510800.0,30245133.04862,1081077.14115,15663105.09488,2.38061,2.6756,2.5281,1.59,USD,ILS,1.0,0.30034,68.924,47.043,43.7787,87.5574,1686,871.1,1800,1482.5664,13.72172,93.54839,-6.33333,1.75455,29.17374,1.42631,1.37489,0.0581,0.08363,2.92614,2.89938,1.11761,1.00629,1.4106,0.08086,2.92276,1.07195,1.24127,None
TLV:CSURE,CANNASSURE THERAPE,Healthcare,Israel,1e+50,1865066.66667,-23049000.0,1325300.0,-7451800.0,-15250400.0,1595183.33333,1865066.66667,-23049000.0,1325300.0,-7451800.0,-15250400.0,1595183.33333,5.37639,5.37639,1269035.97641,1269035.97641,1269035.97641,3.43646,1269035.97641,-1.23281,0,0.0,0.0,0.0,0.0,0.01,0.01,0,-0.43,79,-0.00544,1.53507,51166800,-28537000,-0.55772,44,18800784,12017311,-648568.18182,-0.22873,0.0,-0.22873,0.0,-0.22873,0.0,-0.22873,0.82127,0.0,1.05,1,1,-15047133.33333,-5546300.0,2457.4212,42500.82302,22479.12211,0.85495,1.43566,1.14531,1.07019,USD,ILS,1.0,0.30034,0,0,0,0,79,0.627,114,1.434,5409.06555,12499.68102,-30.70175,1.38257,6.98427,2.74272,1.7065,166.8,133.45495,0.0,0.0,1.66602,0.41872,2.23461,150.13748,0.01,1.05237,1.64349,None
TLV:CTPL1,I.C.P. ISRAEL CITR,Real Estate,Israel,312022243301.91547,1541733.33333,2816066.66667,170500.0,1647000.0,2231533.33333,856116.66667,1541733.33333,2816066.66667,170500.0,1647000.0,2231533.33333,856116.66667,17.14821,17.14821,4.93243,4.93243,4.93243,28.65597,4.93243,25.225,3.78734,0.0,0.0,0.0,0.0,2.17419,0.01,0,17.634,28960,0.00061,0.34602,196439,3651000,18.58592,10000000,16530783,27624360,0.3651,3.356,-0.20676,0.22142,-0.20676,0.22142,-0.20676,2.57236,13.91178,-0.20676,0.84324,1,1,-1179066.66667,-280000.0,2815302.79323,206828876.28035,104822089.53679,0.18456,0.1829,0.18373,0.42864,USD,ILS,1.0,0.30034,0,0,0,0,28960,26,29000,19465.387,48.7769,111284.61538,-0.13793,1.99724,63.4717,6.44839,6.49693,0.36042,0.15282,4.93164,4.93856,9.4764,7.86247,6.48266,0.26662,4.9451,8.67943,7.58105,None
TLV:CTPL5,I.C.P. ISRAEL CITR,Real Estate,Israel,270793545191137.8,1541733.33333,2816066.66667,170500.0,1647000.0,2231533.33333,856116.66667,1541733.33333,2816066.66667,170500.0,1647000.0,2231533.33333,856116.66667,45.69853,45.69853,13.48072,13.48072,13.48072,34.25227,13.48072,67.222,3.78734,0.0,0.0,0.0,0.0,2.17419,0.01,0,17.634,74960,0.00024,0.94569,53030,3651000,68.84782,10000000,44053376,33019184,0.3651,3.356,-0.20676,0.22142,-0.20676,0.22142,-0.20676,2.57236,13.91178,-0.20676,0.84324,1,1,-1179066.66667,-280000.0,52578108.01395,3902036618.76536,1977307363.38966,0.18456,0.1829,0.18373,0.42864,USD,ILS,1.0,0.30034,0,0,0,0,74960,637.5,79150,64641.695,15.96231,11658.43137,-5.29375,1.89327,46.05417,6.44839,6.49693,0.36042,0.15282,4.93164,4.93856,9.4764,7.86247,6.48266,0.26662,4.9451,8.67943,7.58105,None
TLV:DANE,DANEL-ADIR YEHOSHU,Healthcare,Israel,38466.14432,538924309.44933,30863298.808,154942702.94,10350957.80533,20607128.30667,346933506.19467,538924309.44933,30863298.808,154942702.94,10350957.80533,20607128.30667,346933506.19467,0.46793,0.46793,7.81554,7.81554,7.81554,0.51328,7.81554,14.342,0.06417,0.87132,15.46875,0.16663,2.5,0.56467,0.44847,0,24.21,63220,0.00038,3.36752,5384340,127360000,23.65378,3793,928844035,1018786033,33577.64303,0.911,0.07229,0.15608,0.07229,0.15608,0.07229,0.72227,4.66135,0.07229,1.41143,1,1,59584672.84933,20340306.25067,15.58864,45.66519,30.62692,2.22674,2.1805,2.20362,1.48446,ILS,ILS,0.30034,0.30034,500.0,500.0,500.0,400.0,63220,30560,65000,54599.16,15.78933,106.87173,-2.73846,1.89663,46.5477,1.50731,1.52036,0.14154,0.1549,0.27933,0.28897,1.1582,1.14444,1.52383,0.15822,0.29415,1.16132,1.34258,None
TLV:DANH,DAN HOTELS LTD,Consumer Cyclical,Israel,1e+50,314334922.95733,-5433370.84933,50556092.04133,-5270546.524,-5351958.68667,182445507.49933,314334922.95733,-5433370.84933,50556092.04133,-5270546.524,-5351958.68667,182445507.49933,1.51311,1.51311,5315.54144,5315.54144,5315.54144,1.34634,5315.54144,113.267,-0.17276,-0.05549,0.0,-0.1195,0.0,-0.08053,0.01,0,-1.33,2900,-0.00046,0.83725,115599000,-129194000,-1.1176,2068,1131662667,1006851089,-62472.9207,-0.54647,-0.16248,-0.54647,-0.16248,-0.54647,-0.16248,-0.54647,0.50353,-0.16248,0.88752,1,1,39303293.30667,8248637.87333,28.79307,137.19388,82.99348,1.28765,1.47501,1.38133,1.1753,ILS,ILS,0.30034,0.30034,20.0,20.0,20.0,40.0,2900,2097,3051,2821.6504,2.77673,38.2928,-4.9492,1.68344,22.76056,1.80879,1.67802,0.0,0.0,0.52612,0.64317,0.40133,0.46238,1.75341,0.01,0.59464,0.44186,1.09763,None
TLV:DCMA,DECAMA CAPITAL LTD,Real Estate,Israel,1e+50,7164733.33333,-1557866.66667,2730400.0,-845900.0,-1201883.33333,4947566.66667,7164733.33333,-1557866.66667,2730400.0,-845900.0,-1201883.33333,4947566.66667,2.04502,2.04502,78654.34606,78654.34606,78654.34606,1.83926,78654.34606,36.998,-0.69355,0.0,0.0,0.0,0.0,-0.08908,0.06518,0,-0.084,72.9,-0.00115,0.19556,68660704,-5762000,-0.08392,1,16990130,15280571,-5762000.0,-0.41117,0.21307,-0.41117,0.21307,-0.41117,0.21307,-0.41117,0.63883,0.21307,2.11537,1,1,-12861466.66667,-1826100.0,2869.40411,831658.7308,417264.06746,0.19022,0.30059,0.2454,0.49538,USD,ILS,1.0,0.30034,35.7789,0,0,0,72.9,38.5,92,67.90559,7.35493,89.35065,-20.76087,1.28598,4.52281,12.9596,4.36634,1.99482,0.70911,0.0,0.0,28.94018,2.3793,8.67297,1.36197,0.01,15.66974,12.17136,None
TLV:DEDR-L,DELEK DRILLING,Energy,Israel,84981.67138,580662400.0,345773866.66667,202260466.66667,113793400.0,229783633.33333,391461433.33333,580662400.0,345773866.66667,202260466.66667,113793400.0,229783633.33333,391461433.33333,3.53921,3.53921,4.99279,4.99279,4.99279,2.38298,4.99279,13.633,0.47737,1.62655,2.5,1.38483,2.5,1.40332,0.04963,0,0.311,518,0.0006,1.82677,1173810048,365120000,0.31106,16,2707030908,1822642651,22820000.0,0.817,0.19337,0.03636,0.19337,0.03636,0.19337,0.62184,4.1592,0.19337,2.01685,1,1,299402400.0,96222133.33333,9.04145,28.13314,18.58729,3.84433,3.72128,3.7828,1.94494,USD,ILS,1.0,0.30034,11.075,17.8341,25.558,15.335,518,2.52,587.5,3.363,15302.91406,20455.55556,-11.82979,1.76239,29.96434,1.26315,1.26967,0.0,0.0,2.83494,2.90272,0.90275,1.06668,1.27641,0.01,2.87883,0.99472,1.13556,None
TLV:DELT,DELTA-GALIL IND,Consumer Cyclical,Israel,136152971.78204,1513004933.33333,3913933.33333,405568066.66667,8959000.0,6436466.66667,959286500.0,1513004933.33333,3913933.33333,405568066.66667,8959000.0,6436466.66667,959286500.0,0.59918,0.59918,141.2424,141.2424,141.2424,0.62862,141.2424,20.26,-0.02756,0.00114,1.0,0.00935,1.0,0.01173,0.15794,0,-1.562,11690,-0.00013,1.90827,25500600,-39850000,-1.56271,23100,866622045,909101981,-1725.10823,-0.326,-0.02077,-0.54675,-0.02077,-0.54675,-0.02077,-0.38119,0.66881,-0.02077,1.02923,1,1,165789200.0,68884533.33333,5.22725,12.58079,8.90402,2.22395,2.63359,2.42877,1.55845,USD,ILS,1.0,0.30034,5.9,13.9,13.9,13.9,11690,34,11880,46.39,25099.39642,34282.35294,-1.59933,1.96792,58.08271,1.4714,1.38076,0.30061,0.19788,0.56815,0.51914,1.63429,1.50402,1.43608,0.25924,0.55365,1.57916,1.50762,None
TLV:DIFI,DIRECT FINANCE OF,Financial Services,Israel,207334534987.83197,69203621.984,24611301.232,21871759.93333,9073351.49067,16842326.36133,45537690.95867,69203621.984,24611301.232,21871759.93333,9073351.49067,16842326.36133,45537690.95867,5.20669,5.20669,6.60453,6.60453,6.60453,2.05934,6.60453,76.40163,0.28701,2.02362,5.625,0.39142,1.0,1.31919,0.15764,0,30.5,66570,0.00046,0.74933,2526650,70933000,28.07393,444,1286781193,508953338,159759.00901,1.05,0.0509,-0.05175,0.0509,-0.05175,0.0509,0.77456,4.92282,0.0509,1.3045,1,1,-79809308.15467,-51120811.332,4269817.58744,16139374.4959,10204596.04167,4.49398,4.52176,4.50787,2.12317,ILS,ILS,0.30034,0.30034,906.467,527.835,459.2,0,66570,45680,69230,58155.594,14.46878,45.73117,-3.84226,1.7741,31.17921,1.22283,1.22353,0.0964,0.09467,2.68634,2.19119,1.89938,1.8513,1.23318,0.10553,2.44876,1.88534,1.55926,None
TLV:DIMRI,DIMRI BUILDING,Real Estate,Israel,42491119170.19356,313881129.24,43638561.048,95550768.28,14815932.38133,29227246.71467,204715948.76,313881129.24,43638561.048,95550768.28,14815932.38133,29227246.71467,204715948.76,1.5909,1.5909,7.34933,7.34933,7.34933,1.01659,7.34933,21.767,0.13833,0.34731,2.5,1.03178,6.875,0.71858,0.20051,0,8.161,19410,0.00042,0.83033,18708100,152680000,8.16117,242,1756060166,1122072546,630909.09091,0.595,0.03749,0.0411,0.03749,0.0411,0.03749,0.45652,3.33262,0.03749,1.23746,1,1,-43010570.13067,19103065.632,68561416.56385,91.92557,34280754.24471,1.95587,2.01825,1.98706,1.40963,ILS,ILS,0.30034,0.30034,267.267,106.907,80.1801,80.1801,19410,8001,21760,16288.462,19.16411,142.59468,-10.79963,1.65841,20.80387,1.52274,1.49664,0.41796,0.32192,57.74032,68.99028,1.94799,1.85307,1.51969,0.37994,63.3753,1.91053,1.71511,None
TLV:DIPL,DIPLOMAT HOLDINGS,Consumer Defensive,Israel,4.78567,2750821000.0,60691571.42857,703109428.57143,18890428.57143,39791000.0,1726965214.28571,2750821000.0,60691571.42857,703109428.57143,18890428.57143,39791000.0,1726965214.28571,0.19492,0.19492,5.15298,5.15298,5.15298,0.17405,5.15298,11.971,0.02429,0.0,0.0,0.0,0.0,0.02388,0.01,0,3.5,5971,0.00059,0.66665,26000000,65456000,2.51754,2350,525145095,468920832,27853.61702,0.435,4e-05,-0.09765,4e-05,-0.09765,4e-05,0.30184,2.55919,4e-05,1.05019,1,1,97301571.42857,128500857.14286,5.39709,4.08671,4.7419,2.478,2.08319,2.28059,1.51016,USD,ILS,1.0,0.30034,384.615,0,0,0,5971,5937,7500,6422.6763,-7.03252,0.57268,-20.38667,0.04351,0.04451,1.4577,1.55376,0.68334,0.12409,0.23155,0.24356,1.31686,1.42222,1.51573,0.41372,0.24755,1.37954,1.44763,None
TLV:DISI,DISCOUNT INV CORP,Consumer Cyclical,Israel,1e+50,1546831090.66667,-71661124.0,363491490.66667,-40085378.66667,-55873251.33333,955161290.66667,1546831090.66667,-71661124.0,363491490.66667,-40085378.66667,-55873251.33333,955161290.66667,0.66826,0.66826,127622.28418,127622.28418,127622.28418,0.08236,127622.28418,16.206,-0.1044,-0.0439,0.0,-0.10902,0.0,-0.06049,0.00115,0,-3.922,1025,-0.00383,0.35566,141523008,-638000000,-4.5081,10000000,3553072830,437801687,-63.8,-0.69982,0.01839,-0.69982,0.01839,-0.69982,0.01839,-0.69982,0.35018,0.01839,1.14193,1,1,435412909.33333,86798260.0,8.16024,40.93484,24.54754,11.61875,11.73482,11.67678,3.41713,ILS,ILS,0.30034,0.30034,27.5,120.0,330.0,234.671,1025,400,1114,942.4832,8.75525,156.25,-7.98923,1.7507,28.79193,1.22882,1.22033,1.23501,1.16116,6.22078,5.89857,2.00988,1.9733,1.23457,1.20809,6.06967,2.00159,1.61808,None
TLV:DLEA,DELEK AUTOMOTIVE S,Consumer Cyclical,Israel,23573.44651,1023367843.91867,89198016.64533,220433061.32267,28660585.22533,58929300.93533,621900452.62067,1023367843.91867,89198016.64533,220433061.32267,28660585.22533,58929300.93533,621900452.62067,0.6175,0.6175,4.05014,4.05014,4.05014,0.38122,4.05014,13.1,0.09413,0.21877,2.5,1.69561,12.03125,1.05487,0.3069,0,3.337,4426,0.00075,1.22477,93201000,311031008,3.33721,318,2040236972,1259639453,978084.93082,0.199,-0.01724,0.04211,-0.01724,0.04211,-0.01724,0.15978,1.84889,-0.01724,1.03276,1,1,120968001.868,42722684.22933,16.86592,47.75536,32.31064,4.24865,3.90858,4.07861,2.01956,ILS,ILS,0.30034,0.30034,125.0,100.0,100.0,100.0,4426,1415,4538,3565.4895,24.13443,212.79152,-2.46805,1.92827,51.40586,1.32635,1.34771,0.13547,0.06568,2.32146,2.37477,0.80254,0.80606,1.34703,0.11057,2.35812,0.8143,1.08067,None
TLV:DLEKG,DELEK GROUP,Energy,Israel,105831802.83561,1578246654.66667,-236387602.66667,475137880.0,114729880.0,-60828861.33333,1026692267.33333,1578246654.66667,-236387602.66667,475137880.0,114729880.0,-60828861.33333,1026692267.33333,1.06501,1.06501,64642.5776,1.43591,56562.43489,0.14106,56562.43489,4.692,-0.28092,-0.09284,0.0,1.06389,4.8125,0.55128,0.05171,36.98,-141.21,17550,-0.00805,0.43523,17721300,-1659000064,-93.61616,10000000,7104491666,941003029,-165.90001,-0.73672,0.16113,-0.73672,0.16113,-0.73672,0.16113,-0.73672,0.31328,0.16113,1.85563,1,1,912573078.66667,205953149.33333,7.78512,34.49567,21.14039,15.39001,18.25849,16.82425,4.10174,ILS,ILS,0.30034,0.30034,1001.37,1168.26,1251.71,834.47,17550,6130,19960,13761.86,27.52637,186.2969,-12.07415,1.65148,20.2882,1.16599,1.16696,0.98651,1.16416,0.84434,0.73254,0.69422,0.533,1.17647,1.08533,0.79844,0.62361,0.90004,None
TLV:DLRL,DELEK ROYALTIES,Energy,Israel,49942.37703,24460572.14286,11282775.71429,5899800.0,3528800.0,7405787.85714,15180186.07143,24460572.14286,11282775.71429,5899800.0,3528800.0,7405787.85714,15180186.07143,3.01601,3.01601,4.23541,4.23541,4.23541,1.80614,4.23541,10.81,0.45998,0.0,0.0,0.0,0.0,0.27285,0.23078,0,0.49,702.4,0.0007,0.47296,20001000,9838000,0.49188,10000000,64504372,38629723,0.9838,-0.021,-0.09325,-0.0757,-0.09325,-0.0757,-0.09325,-0.03467,1.01533,-0.09325,0.95675,1,1,19879837.28571,4426933.33333,3.24471,14.57089,8.9078,1.1414,0.99699,1.06919,1.03402,USD,ILS,1.0,0.30034,17.899,0,0,0,702.4,397.7,779.8,652.3685,7.66921,76.61554,-9.92562,1.59487,16.45707,1.91204,2.00699,0.0,0.0,3.06011,0.76503,0.7813,0.66289,1.96951,0.01,1.92257,0.73209,1.3508,None
TLV:DLTI,DELTA ISRAEL BRAND,Consumer Cyclical,Israel,53434333.54448,708390600.0,64930733.33333,219220666.66667,31948400.0,48439566.66667,463805633.33333,708390600.0,64930733.33333,219220666.66667,31948400.0,48439566.66667,463805633.33333,0,0.9723,9.30976,9.30976,9.30976,0.62606,9.30976,9.30976,0.12425,0.0,0.0,0.0,0.0,0.081,0.16012,0,0,5944,0.0,10000.0,25000000,89499000,3.57996,885,450960519,450960519,101128.81356,0.324,0.01852,0.29687,0.01852,0.29687,0.01852,0.31722,2.63609,0.01852,1.1426,1,1,157162866.66667,37781866.66667,2.86938,11.9359,7.40264,5.28342,8.28618,6.7848,2.60476,USD,ILS,1.0,0.30034,14.2,0,0,0,5944,4990,6757,5741.121,3.53379,19.11824,-12.03197,1.0798,1.58508,1.56961,1.17536,0.06487,0.03669,3.65438,4.47009,1.24284,0.91987,1.38249,0.06078,4.07223,1.09135,1.23692,None
TLV:DNA,D.N.A BIOMEDICAL S,Healthcare,Israel,1e+50,0.0,-12631600.0,0.0,-4786400.0,-8709000.0,0.0,0.0,-12631600.0,0.0,-4786400.0,-8709000.0,0.0,0,0,616017.81926,616017.81926,616017.81926,7847925831.03259,616017.81926,-4.33782,0,0.0,0.0,0.0,0.0,0.01,0.01,0,-0.633,155,-0.00408,1.77759,30826400,-19265000,-0.62495,10000000,37778084,14137578,-1.9265,-0.08351,0.0,-0.08351,0.0,-0.08351,0.0,-0.08351,0.96649,0.0,1.05,1,1,-1040466.66667,-151100.0,48263486.24881,15647588175.81636,7847925831.03259,0.82926,1.16189,0.99557,0.99778,USD,ILS,1.0,0.30034,0,0,0,0,155,45,164.8,111.90489,38.51048,244.44444,-5.9466,1.83639,38.35263,3.34108,1.99901,0.09345,0.0013,0.0,0.0,0.12,0.00785,2.68004,0.05737,0.01,0.07392,1.37698,None
