pi,ev,pe,evr / pm,0.01247,11.92178,20.69789,35.38352,57.78343,96.90124,171.70314,360.90761
0.020720,3.000000,29046.813085,5.636000,1217.000000,846.000000,680.000000,537.000000,420.000000,311.000000,207.000000,100.000000
0.020720,3.000000,29046.813085,3.663000,1019.000000,677.000000,525.000000,401.000000,315.000000,235.000000,153.000000,68.000000
0.020720,3.000000,29046.813085,2.494000,816.000000,512.000000,387.000000,275.000000,214.000000,161.000000,104.000000,41.000000
0.020720,3.000000,29046.813085,1.585000,569.000000,317.000000,227.000000,155.000000,123.000000,94.000000,64.000000,25.000000
0.020720,3.000000,29046.813085,0.883000,287.000000,138.000000,103.000000,70.000000,58.000000,40.000000,28.000000,12.000000
0.020720,3.000000,59.714971,41547.050000,1306.000000,1053.000000,886.000000,744.000000,614.000000,473.000000,319.000000,161.000000
0.020720,3.000000,59.714971,10.350000,1171.000000,924.000000,760.000000,623.000000,501.000000,374.000000,242.000000,116.000000
0.020720,3.000000,59.714971,5.636000,1041.000000,801.000000,648.000000,517.000000,408.000000,304.000000,201.000000,96.000000
0.020720,3.000000,59.714971,3.663000,871.000000,643.000000,501.000000,385.000000,305.000000,229.000000,147.000000,64.000000
0.020720,3.000000,59.714971,2.494000,698.000000,487.000000,367.000000,262.000000,207.000000,156.000000,99.000000,37.000000
0.020720,3.000000,59.714971,1.585000,489.000000,303.000000,216.000000,148.000000,119.000000,91.000000,61.000000,22.000000
0.020720,3.000000,59.714971,0.883000,243.000000,132.000000,98.000000,66.000000,55.000000,38.000000,26.000000,10.000000
0.020720,3.000000,38.906693,41547.050000,1150.000000,943.000000,796.000000,669.000000,552.000000,431.000000,286.000000,149.000000
0.020720,3.000000,38.906693,10.350000,1044.000000,843.000000,698.000000,574.000000,463.000000,350.000000,224.000000,110.000000
0.020720,3.000000,38.906693,5.636000,942.000000,745.000000,608.000000,488.000000,387.000000,292.000000,192.000000,92.000000
0.020720,3.000000,38.906693,3.663000,799.000000,608.000000,480.000000,370.000000,293.000000,222.000000,143.000000,62.000000
0.020720,3.000000,38.906693,2.494000,647.000000,468.000000,356.000000,254.000000,200.000000,152.000000,96.000000,36.000000
0.020720,3.000000,38.906693,1.585000,455.000000,296.000000,211.000000,144.000000,115.000000,89.000000,60.000000,22.000000
0.020720,3.000000,38.906693,0.883000,231.000000,131.000000,97.000000,65.000000,54.000000,38.000000,26.000000,10.000000
0.020720,3.000000,29.462106,41547.050000,976.000000,801.000000,675.000000,564.000000,469.000000,369.000000,253.000000,130.000000
0.020720,3.000000,29.462106,10.350000,886.000000,715.000000,590.000000,482.000000,393.000000,299.000000,198.000000,95.000000
0.020720,3.000000,29.462106,5.636000,814.000000,645.000000,523.000000,417.000000,336.000000,255.000000,170.000000,79.000000
0.020720,3.000000,29.462106,3.663000,708.000000,543.000000,427.000000,328.000000,263.000000,200.000000,131.000000,59.000000
0.020720,3.000000,29.462106,2.494000,587.000000,430.000000,326.000000,233.000000,183.000000,140.000000,90.000000,35.000000
0.020720,3.000000,29.462106,1.585000,420.000000,278.000000,199.000000,135.000000,106.000000,84.000000,57.000000,22.000000
0.020720,3.000000,29.462106,0.883000,212.000000,119.000000,89.000000,59.000000,48.000000,34.000000,24.000000,10.000000
0.020720,3.000000,23.447494,41547.050000,785.000000,637.000000,528.000000,432.000000,358.000000,280.000000,189.000000,96.000000
0.020720,3.000000,23.447494,10.350000,703.000000,559.000000,450.000000,357.000000,288.000000,216.000000,139.000000,64.000000
0.020720,3.000000,23.447494,5.636000,643.000000,501.000000,394.000000,303.000000,238.000000,176.000000,113.000000,49.000000
0.020720,3.000000,23.447494,3.663000,582.000000,442.000000,339.000000,252.000000,200.000000,149.000000,96.000000,43.000000
0.020720,3.000000,23.447494,2.494000,496.000000,362.000000,270.000000,188.000000,143.000000,107.000000,69.000000,25.000000
0.020720,3.000000,23.447494,1.585000,367.000000,244.000000,171.000000,114.000000,86.000000,67.000000,44.000000,15.000000
0.020720,3.000000,23.447494,0.883000,193.000000,108.000000,80.000000,53.000000,43.000000,30.000000,20.000000,7.000000
0.020720,3.000000,18.711401,41547.050000,595.000000,479.000000,389.000000,317.000000,259.000000,200.000000,138.000000,64.000000
0.020720,3.000000,18.711401,10.350000,532.000000,419.000000,329.000000,259.000000,205.000000,150.000000,98.000000,39.000000
0.020720,3.000000,18.711401,5.636000,485.000000,374.000000,285.000000,216.000000,165.000000,118.000000,79.000000,29.000000
0.020720,3.000000,18.711401,3.663000,437.000000,327.000000,242.000000,177.000000,136.000000,97.000000,67.000000,25.000000
0.020720,3.000000,18.711401,2.494000,382.000000,276.000000,199.000000,136.000000,101.000000,72.000000,51.000000,13.000000
0.020720,3.000000,18.711401,1.585000,294.000000,195.000000,131.000000,86.000000,63.000000,47.000000,33.000000,8.000000
0.020720,3.000000,18.711401,0.883000,155.000000,85.000000,61.000000,39.000000,30.000000,19.000000,14.000000,0.000000
0.020720,3.000000,13.556429,41547.050000,393.000000,313.000000,256.000000,210.000000,170.000000,126.000000,88.000000,39.000000
0.020720,3.000000,13.556429,10.350000,352.000000,274.000000,217.000000,172.000000,134.000000,93.000000,60.000000,22.000000
0.020720,3.000000,13.556429,5.636000,322.000000,245.000000,188.000000,143.000000,107.000000,71.000000,48.000000,16.000000
0.020720,3.000000,13.556429,3.663000,292.000000,216.000000,161.000000,119.000000,90.000000,59.000000,41.000000,13.000000
0.020720,3.000000,13.556429,2.494000,261.000000,188.000000,137.000000,96.000000,71.000000,49.000000,34.000000,7.000000
0.020720,3.000000,13.556429,1.585000,202.000000,135.000000,92.000000,61.000000,46.000000,32.000000,23.000000,0.000000
0.020720,3.000000,13.556429,0.883000,116.000000,62.000000,42.000000,26.000000,19.000000,10.000000,8.000000,0.000000
0.020720,3.000000,8.461782,41547.050000,195.000000,158.000000,129.000000,102.000000,83.000000,58.000000,44.000000,23.000000
0.020720,3.000000,8.461782,10.350000,177.000000,140.000000,111.000000,85.000000,67.000000,43.000000,30.000000,13.000000
0.020720,3.000000,8.461782,5.636000,166.000000,130.000000,101.000000,75.000000,57.000000,35.000000,24.000000,10.000000
0.020720,3.000000,8.461782,3.663000,147.000000,111.000000,83.000000,59.000000,45.000000,27.000000,19.000000,7.000000
0.020720,3.000000,8.461782,2.494000,131.000000,97.000000,70.000000,47.000000,35.000000,24.000000,16.000000,0.000000
0.020720,3.000000,8.461782,1.585000,105.000000,75.000000,52.000000,33.000000,25.000000,19.000000,14.000000,0.000000
0.020720,3.000000,8.461782,0.883000,56.000000,33.000000,23.000000,12.000000,9.000000,0.000000,0.000000,0.000000
0.020720,1338.000000,29046.813085,41547.050000,759.000000,579.000000,485.000000,386.000000,309.000000,229.000000,142.000000,69.000000
0.020720,1338.000000,29046.813085,10.350000,640.000000,473.000000,382.000000,292.000000,222.000000,157.000000,89.000000,41.000000
0.020720,1338.000000,29046.813085,5.636000,524.000000,374.000000,290.000000,210.000000,157.000000,113.000000,66.000000,28.000000
0.020720,1338.000000,29046.813085,3.663000,420.000000,285.000000,210.000000,142.000000,103.000000,76.000000,39.000000,14.000000
0.020720,1338.000000,29046.813085,2.494000,333.000000,215.000000,152.000000,93.000000,63.000000,46.000000,24.000000,7.000000
0.020720,1338.000000,29046.813085,1.585000,210.000000,125.000000,80.000000,46.000000,31.000000,25.000000,14.000000,0.000000
0.020720,1338.000000,29046.813085,0.883000,81.000000,39.000000,29.000000,15.000000,10.000000,7.000000,0.000000,0.000000
0.020720,1338.000000,59.714971,41547.050000,606.000000,499.000000,415.000000,333.000000,268.000000,201.000000,121.000000,55.000000
0.020720,1338.000000,59.714971,10.350000,534.000000,430.000000,348.000000,269.000000,208.000000,151.000000,84.000000,37.000000
0.020720,1338.000000,59.714971,5.636000,452.000000,353.000000,276.000000,202.000000,152.000000,111.000000,64.000000,26.000000
0.020720,1338.000000,59.714971,3.663000,364.000000,271.000000,201.000000,136.000000,99.000000,74.000000,37.000000,12.000000
0.020720,1338.000000,59.714971,2.494000,291.000000,205.000000,145.000000,89.000000,61.000000,44.000000,22.000000,0.000000
0.020720,1338.000000,59.714971,1.585000,188.000000,119.000000,76.000000,43.000000,29.000000,23.000000,12.000000,0.000000
0.020720,1338.000000,59.714971,0.883000,72.000000,38.000000,28.000000,14.000000,9.000000,0.000000,0.000000,0.000000
0.020720,1338.000000,38.906693,41547.050000,524.000000,433.000000,359.000000,287.000000,229.000000,175.000000,100.000000,51.000000
0.020720,1338.000000,38.906693,10.350000,471.000000,383.000000,310.000000,240.000000,185.000000,136.000000,73.000000,36.000000
0.020720,1338.000000,38.906693,5.636000,408.000000,323.000000,254.000000,187.000000,141.000000,104.000000,59.000000,25.000000
0.020720,1338.000000,38.906693,3.663000,341.000000,259.000000,195.000000,132.000000,96.000000,71.000000,36.000000,12.000000
0.020720,1338.000000,38.906693,2.494000,277.000000,199.000000,143.000000,87.000000,59.000000,42.000000,21.000000,0.000000
0.020720,1338.000000,38.906693,1.585000,180.000000,117.000000,75.000000,42.000000,28.000000,22.000000,12.000000,0.000000
0.020720,1338.000000,38.906693,0.883000,70.000000,38.000000,28.000000,14.000000,9.000000,0.000000,0.000000,0.000000
0.020720,1338.000000,29.462106,41547.050000,432.000000,362.000000,297.000000,237.000000,189.000000,145.000000,86.000000,43.000000
0.020720,1338.000000,29.462106,10.350000,387.000000,319.000000,255.000000,197.000000,152.000000,112.000000,62.000000,29.000000
0.020720,1338.000000,29.462106,5.636000,344.000000,277.000000,215.000000,158.000000,120.000000,89.000000,50.000000,19.000000
0.020720,1338.000000,29.462106,3.663000,299.000000,233.000000,173.000000,118.000000,86.000000,63.000000,33.000000,12.000000
0.020720,1338.000000,29.462106,2.494000,247.000000,182.000000,128.000000,79.000000,52.000000,37.000000,19.000000,0.000000
0.020720,1338.000000,29.462106,1.585000,164.000000,110.000000,70.000000,40.000000,26.000000,21.000000,11.000000,0.000000
0.020720,1338.000000,29.462106,0.883000,64.000000,34.000000,25.000000,13.000000,8.000000,0.000000,0.000000,0.000000
0.020720,1338.000000,23.447494,41547.050000,350.000000,294.000000,238.000000,189.000000,150.000000,114.000000,69.000000,33.000000
0.020720,1338.000000,23.447494,10.350000,310.000000,256.000000,200.000000,153.000000,116.000000,84.000000,47.000000,19.000000
0.020720,1338.000000,23.447494,5.636000,275.000000,222.000000,167.000000,121.000000,88.000000,63.000000,35.000000,9.000000
0.020720,1338.000000,23.447494,3.663000,249.000000,196.000000,143.000000,97.000000,68.000000,48.000000,26.000000,7.000000
0.020720,1338.000000,23.447494,2.494000,211.000000,159.000000,112.000000,71.000000,45.000000,32.000000,18.000000,0.000000
0.020720,1338.000000,23.447494,1.585000,142.000000,99.000000,62.000000,37.000000,23.000000,19.000000,11.000000,0.000000
0.020720,1338.000000,23.447494,0.883000,57.000000,31.000000,22.000000,13.000000,8.000000,0.000000,0.000000,0.000000
0.020720,1338.000000,18.711401,41547.050000,273.000000,229.000000,184.000000,152.000000,121.000000,92.000000,58.000000,27.000000
0.020720,1338.000000,18.711401,10.350000,243.000000,200.000000,155.000000,125.000000,95.000000,68.000000,40.000000,16.000000
0.020720,1338.000000,18.711401,5.636000,214.000000,172.000000,127.000000,97.000000,70.000000,49.000000,30.000000,8.000000
0.020720,1338.000000,18.711401,3.663000,193.000000,151.000000,108.000000,78.000000,54.000000,37.000000,23.000000,7.000000
0.020720,1338.000000,18.711401,2.494000,167.000000,126.000000,87.000000,59.000000,37.000000,26.000000,17.000000,0.000000
0.020720,1338.000000,18.711401,1.585000,120.000000,84.000000,50.000000,33.000000,20.000000,16.000000,11.000000,0.000000
0.020720,1338.000000,18.711401,0.883000,46.000000,25.000000,17.000000,11.000000,0.000000,0.000000,0.000000,0.000000
0.020720,1338.000000,13.556429,41547.050000,176.000000,146.000000,119.000000,102.000000,82.000000,60.000000,39.000000,17.000000
0.020720,1338.000000,13.556429,10.350000,158.000000,129.000000,102.000000,86.000000,66.000000,45.000000,27.000000,10.000000
0.020720,1338.000000,13.556429,5.636000,139.000000,111.000000,84.000000,68.000000,50.000000,33.000000,22.000000,0.000000
0.020720,1338.000000,13.556429,3.663000,127.000000,99.000000,72.000000,56.000000,40.000000,27.000000,19.000000,0.000000
0.020720,1338.000000,13.556429,2.494000,111.000000,84.000000,60.000000,45.000000,30.000000,22.000000,16.000000,0.000000
0.020720,1338.000000,13.556429,1.585000,77.000000,54.000000,33.000000,23.000000,16.000000,13.000000,10.000000,0.000000
0.020720,1338.000000,13.556429,0.883000,34.000000,19.000000,12.000000,8.000000,0.000000,0.000000,0.000000,0.000000
0.020720,1338.000000,8.461782,41547.050000,81.000000,65.000000,52.000000,43.000000,37.000000,24.000000,18.000000,9.000000
0.020720,1338.000000,8.461782,10.350000,74.000000,58.000000,45.000000,37.000000,31.000000,19.000000,14.000000,0.000000
0.020720,1338.000000,8.461782,5.636000,68.000000,53.000000,40.000000,32.000000,26.000000,16.000000,13.000000,0.000000
0.020720,1338.000000,8.461782,3.663000,60.000000,45.000000,32.000000,24.000000,19.000000,12.000000,11.000000,0.000000
0.020720,1338.000000,8.461782,2.494000,51.000000,37.000000,25.000000,18.000000,13.000000,10.000000,9.000000,0.000000
0.020720,1338.000000,8.461782,1.585000,37.000000,25.000000,14.000000,9.000000,7.000000,7.000000,7.000000,0.000000
0.020720,1338.000000,8.461782,0.883000,14.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.020720,4391.000000,29046.813085,41547.050000,406.000000,329.000000,273.000000,221.000000,172.000000,121.000000,72.000000,37.000000
0.020720,4391.000000,29046.813085,10.350000,331.000000,263.000000,209.000000,161.000000,116.000000,77.000000,42.000000,21.000000
0.020720,4391.000000,29046.813085,5.636000,260.000000,201.000000,150.000000,109.000000,76.000000,50.000000,28.000000,12.000000
0.020720,4391.000000,29046.813085,3.663000,206.000000,153.000000,109.000000,73.000000,48.000000,33.000000,16.000000,0.000000
0.020720,4391.000000,29046.813085,2.494000,164.000000,119.000000,82.000000,51.000000,32.000000,22.000000,13.000000,0.000000
0.020720,4391.000000,29046.813085,1.585000,97.000000,70.000000,40.000000,26.000000,17.000000,13.000000,9.000000,0.000000
0.020720,4391.000000,29046.813085,0.883000,39.000000,25.000000,16.000000,9.000000,0.000000,0.000000,0.000000,0.000000
0.020720,4391.000000,59.714971,41547.050000,315.000000,278.000000,228.000000,185.000000,144.000000,104.000000,60.000000,28.000000
0.020720,4391.000000,59.714971,10.350000,270.000000,235.000000,186.000000,144.000000,106.000000,73.000000,39.000000,18.000000
0.020720,4391.000000,59.714971,5.636000,221.000000,187.000000,141.000000,103.000000,72.000000,48.000000,26.000000,10.000000
0.020720,4391.000000,59.714971,3.663000,174.000000,143.000000,102.000000,68.000000,45.000000,31.000000,14.000000,0.000000
0.020720,4391.000000,59.714971,2.494000,139.000000,111.000000,76.000000,47.000000,30.000000,20.000000,11.000000,0.000000
0.020720,4391.000000,59.714971,1.585000,86.000000,65.000000,37.000000,23.000000,15.000000,11.000000,7.000000,0.000000
0.020720,4391.000000,59.714971,0.883000,34.000000,24.000000,15.000000,8.000000,0.000000,0.000000,0.000000,0.000000
0.020720,4391.000000,38.906693,41547.050000,271.000000,241.000000,196.000000,158.000000,121.000000,89.000000,47.000000,25.000000
0.020720,4391.000000,38.906693,10.350000,237.000000,209.000000,165.000000,128.000000,93.000000,66.000000,33.000000,18.000000
0.020720,4391.000000,38.906693,5.636000,199.000000,171.000000,129.000000,95.000000,66.000000,45.000000,23.000000,10.000000
0.020720,4391.000000,38.906693,3.663000,164.000000,137.000000,99.000000,66.000000,44.000000,30.000000,13.000000,0.000000
0.020720,4391.000000,38.906693,2.494000,134.000000,108.000000,75.000000,46.000000,29.000000,19.000000,10.000000,0.000000
0.020720,4391.000000,38.906693,1.585000,84.000000,65.000000,37.000000,23.000000,15.000000,11.000000,7.000000,0.000000
0.020720,4391.000000,38.906693,0.883000,33.000000,24.000000,15.000000,8.000000,0.000000,0.000000,0.000000,0.000000
0.020720,4391.000000,29.462106,41547.050000,218.000000,197.000000,159.000000,129.000000,99.000000,71.000000,38.000000,19.000000
0.020720,4391.000000,29.462106,10.350000,190.000000,170.000000,133.000000,104.000000,76.000000,52.000000,26.000000,13.000000
0.020720,4391.000000,29.462106,5.636000,163.000000,143.000000,107.000000,79.000000,56.000000,37.000000,18.000000,0.000000
0.020720,4391.000000,29.462106,3.663000,141.000000,121.000000,86.000000,59.000000,39.000000,26.000000,12.000000,0.000000
0.020720,4391.000000,29.462106,2.494000,118.000000,98.000000,67.000000,43.000000,26.000000,17.000000,9.000000,0.000000
0.020720,4391.000000,29.462106,1.585000,76.000000,60.000000,34.000000,22.000000,14.000000,10.000000,0.000000,0.000000
0.020720,4391.000000,29.462106,0.883000,29.000000,21.000000,13.000000,7.000000,0.000000,0.000000,0.000000,0.000000
0.020720,4391.000000,23.447494,41547.050000,183.000000,165.000000,130.000000,105.000000,81.000000,59.000000,33.000000,15.000000
0.020720,4391.000000,23.447494,10.350000,159.000000,142.000000,107.000000,83.000000,60.000000,42.000000,22.000000,9.000000
0.020720,4391.000000,23.447494,5.636000,135.000000,118.000000,84.000000,61.000000,41.000000,27.000000,14.000000,0.000000
0.020720,4391.000000,23.447494,3.663000,122.000000,105.000000,72.000000,49.000000,31.000000,20.000000,11.000000,0.000000
0.020720,4391.000000,23.447494,2.494000,103.000000,86.000000,57.000000,37.000000,21.000000,14.000000,9.000000,0.000000
0.020720,4391.000000,23.447494,1.585000,69.000000,55.000000,30.000000,20.000000,12.000000,9.000000,0.000000,0.000000
0.020720,4391.000000,23.447494,0.883000,27.000000,20.000000,12.000000,7.000000,0.000000,0.000000,0.000000,0.000000
0.020720,4391.000000,18.711401,41547.050000,142.000000,128.000000,102.000000,84.000000,66.000000,48.000000,29.000000,13.000000
0.020720,4391.000000,18.711401,10.350000,125.000000,111.000000,85.000000,68.000000,50.000000,34.000000,19.000000,8.000000
0.020720,4391.000000,18.711401,5.636000,106.000000,92.000000,66.000000,49.000000,33.000000,20.000000,12.000000,0.000000
0.020720,4391.000000,18.711401,3.663000,96.000000,82.000000,57.000000,40.000000,25.000000,15.000000,10.000000,0.000000
0.020720,4391.000000,18.711401,2.494000,83.000000,69.000000,46.000000,30.000000,16.000000,10.000000,8.000000,0.000000
0.020720,4391.000000,18.711401,1.585000,59.000000,46.000000,24.000000,17.000000,10.000000,7.000000,0.000000,0.000000
0.020720,4391.000000,18.711401,0.883000,24.000000,17.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.020720,4391.000000,13.556429,41547.050000,88.000000,77.000000,60.000000,50.000000,39.000000,27.000000,17.000000,7.000000
0.020720,4391.000000,13.556429,10.350000,79.000000,68.000000,51.000000,41.000000,30.000000,19.000000,10.000000,0.000000
0.020720,4391.000000,13.556429,5.636000,67.000000,56.000000,39.000000,29.000000,20.000000,11.000000,7.000000,0.000000
0.020720,4391.000000,13.556429,3.663000,62.000000,51.000000,34.000000,24.000000,15.000000,9.000000,7.000000,0.000000
0.020720,4391.000000,13.556429,2.494000,56.000000,45.000000,29.000000,20.000000,11.000000,8.000000,7.000000,0.000000
0.020720,4391.000000,13.556429,1.585000,41.000000,31.000000,15.000000,10.000000,7.000000,0.000000,0.000000,0.000000
0.020720,4391.000000,13.556429,0.883000,18.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.020720,4391.000000,8.461782,41547.050000,37.000000,30.000000,22.000000,18.000000,17.000000,9.000000,7.000000,0.000000
0.020720,4391.000000,8.461782,10.350000,34.000000,27.000000,19.000000,15.000000,14.000000,7.000000,0.000000,0.000000
0.020720,4391.000000,8.461782,5.636000,31.000000,24.000000,16.000000,12.000000,11.000000,0.000000,0.000000,0.000000
0.020720,4391.000000,8.461782,3.663000,28.000000,21.000000,13.000000,9.000000,8.000000,0.000000,0.000000,0.000000
0.020720,4391.000000,8.461782,2.494000,24.000000,17.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.020720,4391.000000,8.461782,1.585000,20.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.020720,4391.000000,8.461782,0.883000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.020720,17181.000000,29046.813085,41547.050000,145.000000,123.000000,104.000000,86.000000,69.000000,49.000000,34.000000,17.000000
0.020720,17181.000000,29046.813085,10.350000,115.000000,96.000000,77.000000,61.000000,45.000000,32.000000,19.000000,8.000000
0.020720,17181.000000,29046.813085,5.636000,80.000000,64.000000,47.000000,33.000000,23.000000,14.000000,9.000000,0.000000
0.020720,17181.000000,29046.813085,3.663000,58.000000,45.000000,30.000000,19.000000,13.000000,8.000000,0.000000,0.000000
0.020720,17181.000000,29046.813085,2.494000,47.000000,35.000000,24.000000,15.000000,9.000000,0.000000,0.000000,0.000000
0.020720,17181.000000,29046.813085,1.585000,26.000000,17.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.020720,17181.000000,29046.813085,0.883000,14.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.020720,17181.000000,59.714971,41547.050000,110.000000,101.000000,84.000000,68.000000,55.000000,42.000000,28.000000,11.000000
0.020720,17181.000000,59.714971,10.350000,93.000000,84.000000,67.000000,52.000000,40.000000,30.000000,18.000000,7.000000
0.020720,17181.000000,59.714971,5.636000,69.000000,60.000000,45.000000,31.000000,21.000000,14.000000,9.000000,0.000000
0.020720,17181.000000,59.714971,3.663000,51.000000,43.000000,29.000000,18.000000,12.000000,8.000000,0.000000,0.000000
0.020720,17181.000000,59.714971,2.494000,41.000000,34.000000,24.000000,15.000000,9.000000,0.000000,0.000000,0.000000
0.020720,17181.000000,59.714971,1.585000,22.000000,16.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.020720,17181.000000,59.714971,0.883000,12.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.020720,17181.000000,38.906693,41547.050000,97.000000,89.000000,73.000000,59.000000,47.000000,35.000000,21.000000,9.000000
0.020720,17181.000000,38.906693,10.350000,85.000000,77.000000,61.000000,48.000000,36.000000,27.000000,15.000000,7.000000
0.020720,17181.000000,38.906693,5.636000,63.000000,55.000000,41.000000,29.000000,19.000000,12.000000,7.000000,0.000000
0.020720,17181.000000,38.906693,3.663000,48.000000,41.000000,28.000000,17.000000,11.000000,7.000000,0.000000,0.000000
0.020720,17181.000000,38.906693,2.494000,39.000000,33.000000,23.000000,14.000000,8.000000,0.000000,0.000000,0.000000
0.020720,17181.000000,38.906693,1.585000,21.000000,16.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.020720,17181.000000,38.906693,0.883000,12.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.020720,17181.000000,29.462106,41547.050000,78.000000,73.000000,61.000000,50.000000,40.000000,29.000000,18.000000,8.000000
0.020720,17181.000000,29.462106,10.350000,69.000000,64.000000,52.000000,42.000000,32.000000,23.000000,13.000000,0.000000
0.020720,17181.000000,29.462106,5.636000,52.000000,47.000000,36.000000,27.000000,19.000000,12.000000,7.000000,0.000000
0.020720,17181.000000,29.462106,3.663000,41.000000,36.000000,25.000000,17.000000,11.000000,7.000000,0.000000,0.000000
0.020720,17181.000000,29.462106,2.494000,34.000000,29.000000,21.000000,14.000000,8.000000,0.000000,0.000000,0.000000
0.020720,17181.000000,29.462106,1.585000,18.000000,14.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.020720,17181.000000,29.462106,0.883000,10.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.020720,17181.000000,23.447494,41547.050000,72.000000,67.000000,55.000000,46.000000,37.000000,27.000000,16.000000,7.000000
0.020720,17181.000000,23.447494,10.350000,64.000000,59.000000,47.000000,39.000000,30.000000,22.000000,12.000000,0.000000
0.020720,17181.000000,23.447494,5.636000,47.000000,42.000000,31.000000,24.000000,17.000000,11.000000,0.000000,0.000000
0.020720,17181.000000,23.447494,3.663000,39.000000,34.000000,23.000000,16.000000,10.000000,0.000000,0.000000,0.000000
0.020720,17181.000000,23.447494,2.494000,33.000000,28.000000,20.000000,14.000000,8.000000,0.000000,0.000000,0.000000
0.020720,17181.000000,23.447494,1.585000,18.000000,14.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.020720,17181.000000,23.447494,0.883000,10.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.020720,17181.000000,18.711401,41547.050000,55.000000,50.000000,43.000000,37.000000,30.000000,23.000000,14.000000,0.000000
0.020720,17181.000000,18.711401,10.350000,49.000000,44.000000,37.000000,32.000000,25.000000,19.000000,11.000000,0.000000
0.020720,17181.000000,18.711401,5.636000,37.000000,32.000000,25.000000,20.000000,14.000000,9.000000,0.000000,0.000000
0.020720,17181.000000,18.711401,3.663000,30.000000,25.000000,18.000000,13.000000,8.000000,0.000000,0.000000,0.000000
0.020720,17181.000000,18.711401,2.494000,28.000000,23.000000,17.000000,12.000000,7.000000,0.000000,0.000000,0.000000
0.020720,17181.000000,18.711401,1.585000,16.000000,12.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.020720,17181.000000,18.711401,0.883000,9.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.020720,17181.000000,13.556429,41547.050000,30.000000,26.000000,22.000000,20.000000,15.000000,11.000000,7.000000,0.000000
0.020720,17181.000000,13.556429,10.350000,27.000000,23.000000,19.000000,17.000000,12.000000,8.000000,0.000000,0.000000
0.020720,17181.000000,13.556429,5.636000,21.000000,17.000000,13.000000,11.000000,7.000000,0.000000,0.000000,0.000000
0.020720,17181.000000,13.556429,3.663000,18.000000,14.000000,10.000000,8.000000,0.000000,0.000000,0.000000,0.000000
0.020720,17181.000000,13.556429,2.494000,17.000000,13.000000,10.000000,8.000000,0.000000,0.000000,0.000000,0.000000
0.020720,17181.000000,13.556429,1.585000,10.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.020720,17181.000000,13.556429,0.883000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.020720,17181.000000,8.461782,41547.050000,10.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.020720,17181.000000,8.461782,10.350000,9.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.020720,17181.000000,8.461782,5.636000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.020720,17181.000000,8.461782,3.663000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.020720,17181.000000,8.461782,2.494000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.020720,17181.000000,8.461782,1.585000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.020720,17181.000000,8.461782,0.883000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.053150,3.000000,29046.813085,41547.050000,1208.000000,865.000000,726.000000,611.000000,492.000000,372.000000,257.000000,135.000000
0.053150,3.000000,29046.813085,10.350000,1036.000000,728.000000,593.000000,488.000000,382.000000,281.000000,189.000000,96.000000
0.053150,3.000000,29046.813085,5.636000,884.000000,597.000000,476.000000,383.000000,294.000000,219.000000,151.000000,77.000000
0.053150,3.000000,29046.813085,3.663000,737.000000,477.000000,368.000000,290.000000,227.000000,171.000000,117.000000,57.000000
0.053150,3.000000,29046.813085,2.494000,590.000000,364.000000,276.000000,203.000000,160.000000,124.000000,83.000000,37.000000
0.053150,3.000000,29046.813085,1.585000,414.000000,226.000000,161.000000,115.000000,92.000000,73.000000,52.000000,23.000000
