"Maximal price_to_earnings_limit: 10000000000.0, Maximal enterprise_value_to_revenue_limit: 10000000000.0, Minimal profit_margin_limit: 0.0001"
Symbol,Name,Sector,Country,sss_value,annualized_revenue,annualized_earnings,annualized_retained_earnings,quarterized_revenue,quarterized_earnings,quarterized_retained_earnings,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,pe_effective,enterprise_value_to_ebitda,effective_ev_to_ebitda,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,held_percent_institutions,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,annualized_total_assets,quarterized_total_assets,effective_total_assets,calculated_roa,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,quarterized_total_liabilities,effective_total_liabilities,altman_z_score_factor,skip_reason
ENTG,"Entegris, Inc.",Technology,United States,873550451.40092,1712152933.33333,263051200.0,444139733.33333,505567133.33333,83369733.33333,592782400.0,173210466.66667,518461066.66667,1108860033.33333,1712152933.33333,263051200.0,505567133.33333,83369733.33333,173210466.66667,1108860033.33333,8.646,8.646,50.89271,31.37037,48.45242,8.19852,16.15081,29.973,34.27422,439256004.99616,145703533.33333,480670133.33333,313186833.33333,0.16259,2.35516,15.46875,0.41197,2.5,1.49674,0.96619,3.78,2.33,118.5,0.01966,11.22385,135500992,318639008,2.35156,5800,16944491520,16067707904,54937.76,0.388,0.12595,0.36813,0.12595,0.36813,0.12595,0.38303,6.43896,0.12595,3.79888,1.93,1.93,401407266.66667,104898466.66667,42.21272,161.53231,101.87251,1.14153,1.09798,1.11976,1.05819,USD,USD,1.0,1.0,0.08,0.08,0.08,0.08,118.5,56.16,126.41,107.87594,9.84841,111.00427,-6.25742,1.7748,31.2538,1.87926,1.91329,1.29326,1.09593,0.22895,0.22796,3.86673,4.53151,1.90627,1.2046,0.23846,4.20912,3.0577,2667824400.0,2903092800.0,2785458600.0,0.08218,827392066.66667,953483333.33333,890437700.0,1420052666.66667,1517690733.33333,1468871700.0,0.35633,None
MXIM,"Maxim Integrated Products, Inc.",Technology,United States,877746651.71043,2269614866.66667,670249666.66667,1793554200.0,641164466.66667,202840666.66667,1974918133.33333,436545166.66667,1884236166.66667,1455389666.66667,2269614866.66667,670249666.66667,641164466.66667,202840666.66667,436545166.66667,1455389666.66667,10.556,10.556,35.97165,30.24128,35.25535,11.35778,11.75178,26.957,30.61439,757133454.81075,254949400.0,848421266.66667,551685333.33333,0.31766,0.74102,2.5,1.97743,6.25,1.39706,0.85462,3.44,2.892,103.19,0.02803,12.99076,268364000,780819968,2.90956,7115,25948311552,27917905920,109742.79241,0.365,-0.03797,0.07482,-0.03797,0.07482,-0.03797,0.29245,5.6579,-0.03797,0.2462,1.46,1.46,821519000.0,236724466.66667,31.58577,109.61398,70.59988,1.15459,1.00365,1.07912,1.03881,USD,USD,1.0,1.0,0.48,0.48,0.48,0.48,103.19,61.18,105.49,94.09927,9.66079,68.66623,-2.1803,1.89619,46.48208,1.87163,2.00254,0.4706,0.12883,0.16071,0.15274,5.87806,5.42625,1.94708,0.30972,0.16672,5.66216,3.80462,3832247133.33333,3989710200.0,3910978666.66667,0.13162,2096127800.0,2195928866.66667,2146028333.33333,2051891533.33333,1991239600.0,2021565566.66667,3.26036,None
OC,Owens Corning Inc,Industrials,United States,890848353.52035,7038533333.33333,-4333333.33333,1967266666.66667,1896866666.66667,207733333.33333,1873266666.66667,101700000.0,1920266666.66667,4467700000.0,7038533333.33333,-4333333.33333,1896866666.66667,207733333.33333,101700000.0,4467700000.0,1.761,1.761,14.271,11.57294,13.93374,1.39448,13.93374,8.552,9.77311,1180059836.60742,398800000.0,1287333333.33333,843066666.66667,0.10096,-0.00055,0.0,0.27247,2.5,0.19446,0.98023,8.5,6.893,99.29,0.06942,2.61199,104462000,744000000,7.12221,19000,12973837312,10275927040,39157.89474,-0.51828,0.01085,-0.51828,0.01085,-0.51828,0.01085,-0.51828,0.19817,0.01085,1.29164,1.42,1.42,1056666666.66667,304066666.66667,12.27808,42.66774,27.47291,1.30511,1.43368,1.3694,1.17021,USD,USD,1.0,1.0,0.26,0.26,0.24,0.24,99.29,53.69,109.9,90.56638,9.6323,84.93202,-9.65423,1.62249,18.24263,1.78201,1.70502,0.37804,0.16064,0.18086,0.25995,1.6927,1.86248,1.75352,0.27934,0.2304,1.78759,1.77055,9603066666.66667,9504666666.66667,9553866666.66667,0.03064,962866666.66667,1240466666.66667,1101666666.66667,5398800000.0,5574866666.66667,5486833333.33333,0.30234,None
IDA,"IDACORP, Inc.",Utilities,United States,895477177.76012,1352156933.33333,233118200.0,1660035866.66667,330699733.33333,51541800.0,1733994000.0,142330000.0,1697014933.33333,841428333.33333,1352156933.33333,233118200.0,330699733.33333,51541800.0,142330000.0,841428333.33333,4.846,4.846,20.17355,19.72525,20.11752,3.58513,20.11752,13.771,15.51343,386371304.22869,110248666.66667,466945466.66667,288597066.66667,0.17791,2.66709,15.46875,0.37988,2.5,1.66801,0.78924,4.95,4.84,98.3,0.04924,1.91963,50515500,244758000,4.84521,1943,6667168256,4932333568,125969.11992,0.196,-0.00098,0.0285,-0.00098,0.0285,-0.00098,0.15412,4.17586,-0.00098,0.2499,6.48,6.48,399330733.33333,99423400.0,16.69586,67.05834,41.8771,1.73236,1.75346,1.74291,1.32019,USD,USD,1.0,1.0,0.71,0.71,0.71,0.67,98.3,78.91,104.96,95.85036,2.55569,24.5723,-6.34527,1.48868,10.8843,1.57895,1.57186,0.7722,0.57099,0.70535,0.72275,2.04891,2.23024,1.58541,0.68159,0.72405,2.14957,1.86749,6809177933.33333,7059215600.0,6934196766.66667,0.04053,301382400.0,348023533.33333,324702966.66667,4314404866.66667,4491247466.66667,4402826166.66667,0.34405,None
IPG,"Interpublic Group of Companies,",Communication Services,United States,910229197.89362,8170206666.66667,481666666.66667,2583966666.66667,2074786666.66667,113106666.66667,2614900000.0,297386666.66667,2599433333.33333,5122496666.66667,8170206666.66667,481666666.66667,2074786666.66667,113106666.66667,297386666.66667,5122496666.66667,2.017,2.017,29.79261,14.05958,27.82598,1.60061,27.82598,11.208,12.7195,1151153079.22912,379306666.66667,1302026666.66667,840666666.66667,0.05395,0.1468,2.5,0.05467,1.0,0.11721,1.02535,2.35,1.109,33.15,0.03345,4.52045,393376000,438100000,1.11369,50200,16382055424,12997143552,8727.09163,18.511,-0.00536,-0.23184,-0.00536,-0.23184,-0.00536,13.82529,37.43237,-0.00536,0.24946,0.97,0.97,1527093333.33333,358766666.66667,10.72761,45.66214,28.19488,5.21555,4.83612,5.02584,2.24184,USD,USD,1.0,1.0,0.27,0.27,0.255,0.255,33.15,15.92,34.43,28.73152,15.3785,108.22864,-3.71769,1.8617,41.63448,1.20491,1.21807,0.55808,0.57972,0.63708,0.6751,0.96899,0.97921,1.22149,0.5789,0.66609,0.9841,1.1028,17286300000.0,16667646666.66667,16976973333.33333,0.03752,-292253333.33333,-173693333.33333,-232973333.33333,14355833333.33333,13689280000.0,14022556666.66667,0.31988,None
WMS,"Advanced Drainage Systems, Inc.",Industrials,United States,916741196.4367,1777152000.0,82579666.66667,-111742800.0,472804333.33333,40271066.66667,-94727933.33333,61425366.66667,-103235366.66667,1124978166.66667,1777152000.0,82579666.66667,472804333.33333,40271066.66667,61425366.66667,1124978166.66667,4.393,4.393,44.60232,25.5011,42.21467,4.20208,42.21467,18.39,21.56375,352079092.25122,89937466.66667,371173000.0,230555233.33333,0.11309,0.0903,2.25,0.20533,2.5,0.17254,0.92928,4.53,2.59,115.57,0.02241,10.08556,72124304,185388000,2.5704,5000,8709558272,8331799552,37077.6,7.57,0.17097,0.32204,0.17097,0.32204,0.17097,5.75801,24.24585,0.17097,4.38481,0.59,0.59,352197333.33333,74437000.0,24.7292,117.00577,70.86748,1.8803,1.75848,1.81939,1.34885,USD,USD,1.0,1.0,0.11,0.09,0.09,0.09,115.57,45.32,118.515,102.25007,13.02682,155.00883,-2.48492,1.91953,50.02297,1.91612,1.77214,2.98522,1.4603,0.10431,0.27149,2.43049,2.401,1.85413,2.23276,0.1979,2.42575,2.13994,2127851200.0,2389478333.33333,2258664766.66667,0.0472,391154800.0,416546866.66667,403850833.33333,1207210733.33333,1350281400.0,1278746066.66667,0.28153,None
PII,Polaris Inc.,Consumer Cyclical,United States,944485218.56926,6810438866.66667,209166133.33333,225426066.66667,1994333333.33333,131080000.0,87513333.33333,170123066.66667,156469700.0,4402386100.0,6810438866.66667,209166133.33333,1994333333.33333,131080000.0,170123066.66667,4402386100.0,1.22,1.22,32.28347,13.27772,29.90775,1.08305,29.90775,9.077,10.55699,775308374.28849,269100000.0,775864333.33333,522482166.66667,0.03454,0.17602,5.625,0.06181,1.0,0.13318,0.79218,10.19,4.191,134.33,0.0312,7.82488,61242100,264300000,4.31566,15000,9332377600,8286056448,17620.0,-0.22611,0.06987,-0.22611,0.06987,-0.22611,0.06987,-0.22611,0.22739,0.06987,2.89324,1.04,1.04,820587200.0,195513333.33333,11.3728,47.73269,29.55275,3.08053,3.40578,3.24316,1.80088,USD,USD,1.0,1.0,0.63,0.63,0.62,0.62,134.33,86.67,147.73,125.91109,6.68639,54.99019,-9.0706,1.56109,14.47316,1.32827,1.29847,0.00576,0.00246,1.20218,1.30445,1.14644,1.13177,1.32337,0.01411,1.26331,1.14911,1.23624,4408201533.33333,4568020000.0,4488110766.66667,0.05791,242710066.66667,249300000.0,246005033.33333,3324408933.33333,3520286666.66667,3422347800.0,0.44146,None
LPLA,LPL Financial Holdings Inc.,Financial Services,United States,949921984.84584,5608721666.66667,475894733.33333,1641403200.0,1618221933.33333,119492800.0,1977703600.0,297693766.66667,1809553400.0,3613471800.0,5608721666.66667,475894733.33333,1618221933.33333,119492800.0,297693766.66667,3613471800.0,2.078,2.078,25.31923,15.36663,24.07515,1.82987,48.15031,14.177,15.69805,737925952.8344,241606266.66667,917556400.0,579581333.33333,0.07303,0.47524,5.625,1.26725,17.1875,0.88036,0.98976,9.11,5.529,140.83,0.03926,7.80019,79943200,446619008,5.5867,4815,12706427904,11191248896,92755.7649,-0.167,0.07937,0.10922,0.07937,0.10922,0.07937,-0.09794,0.24021,0.07937,3.0672,0.99,0.99,695431866.66667,133092400.0,18.27128,95.47072,56.871,4.29758,3.81097,4.05428,2.01352,USD,USD,1.0,1.0,0.25,0.25,0.25,0.25,140.83,73.14,159.74,133.51631,5.47775,92.54854,-11.83799,1.56328,14.59552,1.23433,1.26332,1.87486,3.5659,0.1269,0.12837,2.79869,2.82174,1.25883,2.73038,0.13764,2.82022,2.03952,6134880466.66667,6473650600.0,6304265533.33333,0.06722,1990489933.33333,2142427333.33333,2066458633.33333,4966381933.33333,5123224866.66667,5044803400.0,0.43915,None
PSA,Public Storage,Real Estate,United States,997642571.30025,2931223933.33333,1453607933.33333,-787403933.33333,772399333.33333,388934200.0,-880506733.33333,921271066.66667,-833955333.33333,1851811633.33333,2931223933.33333,1453607933.33333,772399333.33333,388934200.0,921271066.66667,1851811633.33333,20.681,20.681,45.12148,37.46535,44.16446,17.44667,44.16446,30.142,33.7484,1680909523.30524,531620466.66667,2025735800.0,1278678133.33333,0.46906,2.79546,5.625,8.63568,17.1875,5.81039,0.80527,8.08,6.709,300.34,0.02234,11.002,174978000,1171010944,6.69233,5400,62790033408,52969340928,216853.87852,0.183,0.0259,-0.06656,0.0259,-0.06656,0.0259,0.12061,3.72289,0.0259,1.85924,2.05,2.05,2047595533.33333,514613333.33333,30.66525,122.014,76.33963,0.52156,0.65859,0.59008,0.76816,USD,USD,1.0,1.0,2.0,2.0,2.0,2.0,300.34,183.22,305.85,254.68492,17.9261,63.92315,-1.80154,1.91014,48.572,4.69134,3.77763,0.0,0.0,0.0,0.0,0.91506,0.77292,4.24448,0.01,0.01,0.85399,2.54924,11505571733.33333,11883227666.66667,11694399700.0,0.09878,-35719733.33333,-84295600.0,-60007666.66667,2533059400.0,3159532866.66667,2846296133.33333,3.41945,None
KIM,Kimco Realty Corporation,Real Estate,United States,1002809221.58936,1108602533.33333,738049933.33333,0,272981866.66667,171971800.0,0,455010866.66667,0,690792200.0,1108602533.33333,738049933.33333,272981866.66667,171971800.0,455010866.66667,690792200.0,13.56,13.56,8.8442,40.96079,12.85877,8.62002,12.85877,24.134,26.35388,498510343.80818,156023000.0,657583133.33333,406803066.66667,0.9983,1.69922,2.5,1.62187,2.5,1.58699,0.94465,0.51,2.362,21.08,0.11205,1.59881,433459008,1018966016,2.35078,484,14244312064,9054958592,2105301.68595,0.531,-0.05553,0.79541,-0.05553,0.79541,-0.05553,0.5971,7.97724,-0.05553,0.24445,7.1,7.1,596257933.33333,148136000.0,23.88951,96.15699,60.02325,1.11153,1.05899,1.08526,1.04176,USD,USD,1.0,1.0,0.17,0.17,0.16,0.1,21.08,10.04,22.31,18.8063,12.09007,109.96016,-5.51322,1.79951,33.95682,1.91907,1.95808,0.14596,0.03649,0.77005,0.48623,2.23104,65.66083,1.94857,0.10122,0.63814,33.95593,17.95225,11377958533.33333,11644264666.66667,11511111600.0,0.05953,213114400.0,437077666.66667,325096033.33333,5932394266.66667,5946813933.33333,5939604100.0,0.28788,None
KMI,"Kinder Morgan, Inc.",Energy,United States,1009678777.55323,12561933333.33333,874200000.0,-8896400000.0,4169733333.33333,931533333.33333,-9495200000.0,902866666.66667,-9195800000.0,8365833333.33333,12561933333.33333,874200000.0,4169733333.33333,931533333.33333,902866666.66667,8365833333.33333,5.367,5.367,23.12578,20.18478,22.75815,3.04623,22.75815,11.48,12.86957,5195923858.76887,1945933333.33333,5930200000.0,3938066666.66667,0.13285,0.16424,2.5,2.41066,12.03125,1.45342,0.62127,0.92,0.803,18.43,0.04357,1.30655,2264580096,1816999936,0.80236,10524,74089406464,42053251072,172652.97758,0.67598,-0.07959,0.67598,-0.07959,0.67598,-0.07959,0.67598,8.47183,-0.07959,0.24204,3.5,3.5,4671933333.33333,1566333333.33333,15.8584,47.30117,31.57979,1.23887,1.20925,1.22406,1.10637,USD,USD,1.0,1.0,0.27,0.2625,0.2625,0.2625,18.43,11.45,19.29,16.3421,12.77619,60.9607,-4.45827,1.78061,31.8725,1.83844,1.85687,0.26898,0.35911,1.03874,0.83933,0.63622,0.7129,1.85766,0.32405,0.94904,0.68456,1.27111,73946600000.0,71532133333.33333,72739366666.66666,0.03241,-1970133333.33333,-1378400000.0,-1674266666.66667,40239800000.0,38531866666.66666,39385833333.33333,0.19669,None
FLS,Flowserve Corporation,Industrials,United States,1011791474.73336,3794405933.33333,139839200.0,3630035266.66667,904884200.0,30057533.33333,3652367333.33333,84948366.66667,3641201300.0,2349645066.66667,3794405933.33333,139839200.0,904884200.0,30057533.33333,84948366.66667,2349645066.66667,1.721,1.721,44.40528,21,41.47962,1.42319,41.47962,12.669,14.40028,393873933.11627,106635066.66667,465813666.66667,286224366.66667,0.03204,0.09122,2.5,0.08034,2.5,0.08966,1.00054,1.92,0.908,40.18,0.0226,3.06873,130315000,118283000,0.90767,16000,6353801216,5254300672,7392.6875,0.161,-0.01612,5.56086,-0.01612,5.56086,-0.01612,1.51097,12.54213,-0.01612,0.24839,2.14,2.14,298227466.66667,82225400.0,21.30522,77.27297,49.2891,1.94723,1.90179,1.92451,1.38727,USD,USD,1.0,1.0,0.2,0.2,0.2,0.2,40.18,25.87,44.39,39.60775,1.44478,55.31504,-9.48412,1.54536,13.61984,1.52329,1.53739,0.00761,0.00944,0.52637,0.50344,2.38621,2.37457,1.54034,0.01853,0.52491,2.39039,1.96537,5094236800.0,4989244400.0,5041740600.0,0.03685,1571933133.33333,1515973266.66667,1543953200.0,3348618266.66667,3250342733.33333,3299480500.0,0.43717,None
ED,"Consolidated Edison, Inc.",Utilities,United States,1014162172.91602,12331400000.0,1231266666.66667,11034333333.33333,3376066666.66667,313333333.33333,11286933333.33333,772300000.0,11160633333.33333,7853733333.33333,12331400000.0,1231266666.66667,3376066666.66667,313333333.33333,772300000.0,7853733333.33333,3.913,3.913,21.38389,16.06874,20.7195,2.04365,20.7195,11.034,12.38159,3616501805.32898,1216333333.33333,4249933333.33333,2733133333.33333,0.09024,0.24954,2.5,0.22257,2.5,0.22908,0.62326,4.51,3.389,72.54,0.04672,1.3022,353072000,1144999936,3.24296,14071,49651568640,25931868160,81373.03219,0.117,-0.00581,-0.12443,-0.00581,-0.12443,-0.00581,0.05664,2.62999,-0.00581,0.24942,6.22,6.22,2591800000.0,451733333.33333,19.15718,109.91345,64.53531,2.26712,2.26897,2.26804,1.506,USD,USD,1.0,1.0,0.775,0.775,0.765,0.765,72.54,65.56,83.92,73.36877,-1.1296,10.64674,-13.56053,0.76035,0.76135,1.44582,1.44633,0.52322,0.53898,0.4158,0.41433,0.69675,0.68887,1.45608,0.5411,0.42507,0.70281,1.07944,59428466666.66666,61882866666.66666,60655666666.66666,0.03273,-2035666666.66667,-2136066666.66667,-2085866666.66667,41130133333.33334,42790933333.33334,41960533333.33334,0.22834,None
LEG,"Leggett & Platt, Incorporated",Consumer Cyclical,United States,1017289275.18338,4382293333.33333,281360000.0,2718406666.66667,1146366666.66667,87753333.33333,2785260000.0,184556666.66667,2751833333.33333,2764330000.0,4382293333.33333,281360000.0,1146366666.66667,87753333.33333,184556666.66667,2764330000.0,1.954,1.954,24.13145,16.9079,23.22851,1.56151,23.22851,13.621,15.19344,511167506.44838,171233333.33333,615060000.0,393146666.66667,0.06635,0.1602,2.5,0.07492,1.0,0.13243,0.75865,3.04,2.13,51.74,0.04117,4.70438,133233000,291000000,2.18414,20000,8570174464,6848176640,14550.0,0.984,-0.01267,-0.11501,-0.01267,-0.11501,-0.01267,0.70925,8.67168,-0.01267,0.24873,3.45,3.45,587806666.66667,95006666.66667,14.57992,90.20603,52.39298,2.39152,2.44142,2.41647,1.5545,USD,USD,1.0,1.0,0.42,0.4,0.4,0.4,51.74,33.17,59.16,47.77239,8.30523,55.98432,-12.54226,1.42901,8.51557,1.42335,1.41056,0.09486,0.07205,0.30502,0.26474,1.66644,1.7206,1.42696,0.09346,0.29488,1.70352,1.56524,4507493333.33333,4814566666.66667,4661030000.0,0.0596,633126666.66667,703213333.33333,668170000.0,3182266666.66667,3412873333.33333,3297570000.0,0.44718,None
PFG,Principal Financial Group Inc,Financial Services,United States,1041170331.29066,15025973333.33333,1476440000.0,11270966666.66667,3364293333.33333,459833333.33333,11961986666.66667,968136666.66667,11616476666.66667,9195133333.33333,15025973333.33333,1476440000.0,3364293333.33333,459833333.33333,968136666.66667,9195133333.33333,1.433,1.433,10.7602,9.22303,10.56806,1.28445,21.13612,8.584,9.63241,1798144461.81157,739785714.28571,1978033333.33333,1358909523.80952,0.1212,0.24707,2.5,0.34364,2.5,0.29427,0.71667,6.86,5.88,63.54,0.09254,1.11915,272012000,1624000000,5.97032,17400,19205664768,17210200064,93333.33333,0.79,-0.01085,-0.07472,-0.01085,-0.07472,-0.01085,0.57382,7.8251,-0.01085,0.24891,0.87,0.87,4425506666.66667,414986666.66667,4.33977,46.2802,25.30998,17.73047,17.55016,17.64032,4.20004,USD,USD,1.0,1.0,0.61,0.56,0.56,0.56,63.54,37.03,67.97,58.83696,7.99335,71.5906,-6.51758,1.71364,25.32308,1.05787,1.05824,5.52517,5.77838,0.73096,0.72531,2.43226,2.2774,1.06805,5.66178,0.73813,2.36483,1.71644,281159080000.0,291991106666.6667,286575093333.3334,0.02338,4147846666.66667,3679240000.0,3913543333.33333,265725506666.66666,275932380000.0,270828943333.3333,0.04101,None
DE,Deere & Company,Industrials,United States,1059904351.60834,36316733333.33334,2794333333.33333,30198886666.66667,10750200000.0,1436200000.0,33176266666.66667,2115266666.66667,31687576666.66667,23533466666.66667,36316733333.33334,2794333333.33333,10750200000.0,1436200000.0,2115266666.66667,23533466666.66667,3.778,3.778,24.30364,16.93084,23.38204,2.7628,23.38204,18.907,21.61136,6183101042.89417,2602866666.66667,6225733333.33333,4414300000.0,0.11512,0.19209,2.5,0.32866,2.5,0.26913,0.79171,20.82,14.504,354.29,0.04094,7.28592,311942016,4582000128,14.68863,69634,150346612736,109959561216,65801.19091,1.688,0.00102,0.03243,0.00102,0.03243,0.00102,1.27411,11.53763,0.00102,0.5695,0.57,0.57,5290133333.33333,1589933333.33333,28.42019,94.56158,61.49089,5.08755,4.39356,4.74055,2.17728,USD,USD,1.0,1.0,0.9,0.9,0.76,0.76,354.29,156.1,400.34,339.29803,4.41853,126.96348,-11.50272,1.62291,18.27131,1.19757,1.22833,0.5552,0.0373,0.53928,0.63897,2.17902,2.36729,1.22295,0.30625,0.59912,2.28316,1.75306,73251620000.0,77413200000.0,75332410000.0,0.04808,27952953333.33333,32148266666.66667,30050610000.0,61154253333.33334,63020466666.66666,62087360000.0,0.33918,None
AEE,Ameren Corporation,Utilities,United States,1073586933.84229,5655400000.0,828866666.66667,2485600000.0,1433733333.33333,220066666.66667,2792733333.33333,524466666.66667,2639166666.66667,3544566666.66667,5655400000.0,828866666.66667,1433733333.33333,220066666.66667,524466666.66667,3544566666.66667,5.894,5.894,21.13672,19.97525,20.99153,3.64302,20.99153,12.977,14.6457,2045130703.60381,613400000.0,2424933333.33333,1519166666.66667,0.16923,2.27302,15.46875,0.37682,2.5,1.44071,0.7733,4.04,3.818,80.7,0.04731,2.25394,255552992,958000000,3.74873,9183,33365096448,20623126528,104323.20592,0.596,-0.02557,0.11399,-0.02557,0.11399,-0.02557,0.4755,7.14564,-0.02557,0.24744,2.78,2.78,1930266666.66667,199066666.66667,17.28523,167.60765,92.44644,2.56793,2.57465,2.57129,1.60352,USD,USD,1.0,1.0,0.55,0.55,0.515,0.495,0.10035,69.79,86.9,79.21978,1.8685,15.63261,-7.13464,1.27528,4.30158,1.39603,1.39429,0.35816,0.60038,0.27695,0.29725,0.66936,0.77836,1.40516,0.48927,0.2971,0.73386,1.06951,30156466666.66667,32098800000.0,31127633333.33334,0.03685,-809866666.66667,-492666666.66667,-651266666.66667,21602066666.66667,23021000000.0,22311533333.33334,0.24472,None
APH,Amphenol Corporation,Technology,United States,1086408528.05846,8340540000.0,1153846666.66667,3469046666.66667,2357006666.66667,334380000.0,3724800000.0,744113333.33333,3596923333.33333,5348773333.33333,8340540000.0,1153846666.66667,2357006666.66667,334380000.0,744113333.33333,5348773333.33333,4.843,4.843,33.54916,27.64822,32.81154,4.58671,10.93718,20.982,23.68798,1672330091.50701,546246666.66667,1935713333.33333,1240980000.0,0.14164,0.77545,5.625,0.35432,2.5,0.57458,0.965,2.53,2.085,68.96,0.03023,7.64815,597616000,1290899968,2.16008,80000,44139417600,41803239424,16136.2496,0.361,0.05102,0.13386,0.05102,0.13386,0.05102,0.30422,5.76558,0.05102,2.50884,2.52,2.52,1474320000.0,366486666.66667,29.93883,120.43935,75.18909,1.34515,1.34984,1.34749,1.16082,USD,USD,1.0,1.0,0.145,0.145,0.145,0.125,0.40534,46.76,70.31,66.16887,4.21819,47.47648,-1.92007,1.88535,44.91096,1.75581,1.7507,0.92699,0.23175,0.14562,0.32273,2.2426,2.4061,1.76326,0.58937,0.24418,2.33435,2.0488,11464940000.0,12605926666.66667,12035433333.33333,0.08183,2741546666.66667,3355546666.66667,3048546666.66667,6520153333.33333,7206466666.66667,6863310000.0,0.28722,None
PEG,Public Service Enterprise Group,Utilities,United States,1105870856.71904,9707600000.0,1764133333.33333,11680666666.66667,2634000000.0,567266666.66667,12467600000.0,1165700000.0,12074133333.33333,6170800000.0,9707600000.0,1764133333.33333,2634000000.0,567266666.66667,1165700000.0,6170800000.0,4.856,4.856,15.98404,17.17143,16.13247,3.12595,16.13247,12.255,13.61158,3150578948.02122,1058133333.33333,3848000000.0,2453066666.66667,0.21676,0.4548,2.5,1.34057,6.25,0.93695,0.72171,3.5,3.76,60.24,0.06242,1.89506,505092992,2104999936,4.16755,12788,47158358016,30356088832,164607.43947,0.446,-0.00617,0.10988,-0.00617,0.10988,-0.00617,0.36197,6.26639,-0.00617,0.24938,7.16,7.16,3161200000.0,851533333.33333,14.91787,55.38052,35.14919,2.13955,2.1074,2.12347,1.45721,USD,USD,1.0,1.0,0.51,0.51,0.49,0.49,60.24,49.06,64.3,59.51696,1.21485,22.78842,-6.31415,1.46719,9.97519,1.46743,1.47459,0.39666,0.29822,0.55912,0.56834,0.66904,0.74218,1.48101,0.35744,0.57373,0.71561,1.09831,48312533333.33334,49985333333.33334,49148933333.33334,0.04372,-1740800000.0,-1312733333.33333,-1526766666.66667,32923933333.33333,33897666666.66667,33410800000.0,0.29722,None
JNJ,Johnson & Johnson,Healthcare,United States,1111171142.96786,81901333333.33333,14005466666.66667,111198733333.33333,21931200000.0,4484133333.33333,115412266666.66667,9244800000.0,113305500000.0,51916266666.66666,81901333333.33333,14005466666.66667,21931200000.0,4484133333.33333,9244800000.0,51916266666.66666,5.192,5.192,29.84985,16.21689,28.14573,5.28406,28.14573,15.45,17.26815,22909796095.53398,7660666666.66667,27374866666.66667,17517766666.66667,0.17948,0.95789,5.625,0.51088,2.5,0.72897,0.69202,10.42,5.661,165.96,0.03411,6.75758,2633400064,15114999808,5.73973,134500,437263204352,444991930368,112379.18073,0.069,0.01492,1.5195,0.01492,1.5195,0.01492,0.43163,6.81982,0.01492,1.47139,2.31,2.31,23160666666.66667,5745466666.66667,18.87956,76.10578,47.49267,1.69695,1.65561,1.67628,1.29471,USD,USD,1.0,1.0,1.06,1.01,1.01,1.01,165.96,133.65,173.65,162.71492,1.99433,24.17508,-4.42845,1.6155,17.77632,1.59053,1.60512,0.64055,0.393,0.3258,0.36421,1.26938,1.28686,1.60782,0.52677,0.355,1.28812,1.44797,166218333333.33334,171986533333.33334,169102433333.33334,0.07467,9956600000.0,11624400000.0,10790500000.0,104633533333.33333,107206000000.0,105919766666.66666,0.25889,None
