Symbol,Name,Sector,sss_value,close,appearance_counter
HON,Honeywell International Inc.,Industrials,335136436718.9851,220.62,2.3408
XLNX,Xilinx  Inc.,Technology,410224034.82924,141.81,2.3371
BX,The Blackstone Group Inc.,Financial Services,4005485563202307.0,97.11,2.3202
DVA,DaVita Inc.,Healthcare,529293203.671,122.33,2.2859
GNTX,Gentex Corporation,Consumer Cyclical,1157222.90069,33.62,2.2847
MOS,Mosaic Company (The),Basic Materials,18922883.04712,31.79,2.2829
ETN,Eaton Corporation  PLC,Industrials,300709559513.95233,150.17,2.277
CTLT,Catalent  Inc.,Healthcare,521818292.80458,110.85,2.2723
TKR,Timken Company (The),Industrials,59576714.3507,80.3,2.2515
VNT,Vontier Corporation,Technology,19013013278.12477,32.46,2.21
LLY,Eli Lilly and Company,Healthcare,180853676817.98557,231.13,2.1968
BDX,Becton  Dickinson and Company,Healthcare,37367881.41165,246.77,2.1487
NLOK,NortonLifeLock Inc.,Technology,4208790198893.979,27.19,2.1473
TDS,Telephone and Data Systems  Inc,Communication Services,248339.14116,22.75,2.1199
LPLA,LPL Financial Holdings Inc.,Financial Services,949921984.84584,140.83,2.0979
ACI,Albertsons Companies  Inc.,Consumer Defensive,25264732925764.03,19.91,2.0909
CTVA,Corteva  Inc.,Basic Materials,528922442501.4959,44.62,2.0766
UPS,United Parcel Service  Inc.,Industrials,5942074999.1078,210.22,2.0759
SATS,EchoStar Corporation,Technology,547259.29476,24.49,2.0589
ALXN,Alexion Pharmaceuticals  Inc.,Healthcare,75599749.41073,185.1,2.0349
MLM,Martin Marietta Materials  Inc.,Basic Materials,494864084.44369,352.51,2.0213
KO,Coca-Cola Company (The),Consumer Defensive,751099103590.2476,53.96,2.0193
DCI,Donaldson Company  Inc.,Industrials,5742688366.89391,64.03,1.9963
ST,Sensata Technologies Holding pl,Technology,184880417.72399,58.5,1.9911
WRB,W.R. Berkley Corporation,Financial Services,1528973949.25504,75.96,1.9743
FMC,FMC Corporation,Basic Materials,7951645290.59019,108.54,1.9651
SEE,Sealed Air Corporation,Consumer Cyclical,44538585869.10663,59.14,1.9502
ROP,Roper Technologies  Inc.,Industrials,21296121041.01419,470.44,1.9479
BRKS,Brooks Automation  Inc.,Technology,19510747.3791,93.91,1.9379
AMED,Amedisys Inc,Healthcare,66697401.19748,261.33,1.9348
CTXS,Citrix Systems  Inc.,Technology,17296297208.03556,117.4,1.9347
DOW,Dow Inc.,Basic Materials,96900037050136.73,63.5,1.9214
FE,FirstEnergy Corp.,Utilities,16607303761298.984,37.66,1.9129
HE,Hawaiian Electric Industries  I,Utilities,5258619044.7333,42.53,1.9054
AGCO,AGCO Corporation,Industrials,10538043.25978,132.14,1.8893
MOH,Molina Healthcare Inc,Healthcare,10551912.89594,256.05,1.8804
SMG,Scotts Miracle-Gro Company (The,Basic Materials,91702788679.86981,191.02,1.8561
TMUS,T-Mobile US  Inc.,Communication Services,19661971801.15949,145.34,1.8525
CHRW,C.H. Robinson Worldwide  Inc.,Industrials,17130591.21526,94.21,1.816
CW,Curtiss-Wright Corporation,Industrials,28136359.47896,119.02,1.8128
D,Dominion Energy  Inc.,Utilities,3768656761.61886,74.11,1.795
A,Agilent Technologies  Inc.,Healthcare,21641381450.80531,147.596,1.759
IPGP,IPG Photonics Corporation,Technology,70910112.84423,210.0,1.7579
ZTS,Zoetis Inc.,Healthcare,52116113298.97621,189.29,1.7529
RPRX,Royalty Pharma plc,Healthcare,11519778252.79906,42.22,1.7346
ULTA,Ulta Beauty  Inc.,Consumer Cyclical,130205966754.78815,348.98,1.7255
AMZN,Amazon.com  Inc.,Consumer Cyclical,2735590207.38432,3432.97,1.7234
NXPI,NXP Semiconductors N.V.,Technology,980645748075.2958,201.86,1.7066
DISCK,Discovery  Inc. - Series C,Communication Services,15310767.92882,29.37,1.698
CPRT,Copart  Inc.,Industrials,29094811.13671,134.42,1.6893
JBHT,J.B. Hunt Transport Services  I,Industrials,30219536.62367,166.94,1.6881
AJG,Arthur J. Gallagher & Co.,Financial Services,1855368102.13177,140.42,1.6816
VVV,Valvoline Inc.,Energy,1675458956059.5833,32.76,1.6765
UI,Ubiquiti Inc.,Technology,752119186164.8285,313.09,1.6715
TPCO,Tribune Publishing Company,None,17593852632.52514,17.19,1.6702
Y,Alleghany Corporation,Financial Services,224690.76731,677.71,1.6627
RGA,Reinsurance Group of America  I,Financial Services,1371711784.33097,115.96,1.6562
DISCA,Discovery  Inc. - Series A,Communication Services,26636646.63019,31.2,1.6517
CC,Chemours Company (The),Basic Materials,1797598733.62626,35.46,1.6438
CBRE,CBRE Group Inc,Real Estate,675423830.84912,87.18,1.6377
JAZZ,Jazz Pharmaceuticals plc,Healthcare,514518211.0065,181.18,1.6375
AME,AMETEK  Inc.,Industrials,383836428515563.56,133.94,1.6265
CHTR,Charter Communications  Inc.,Communication Services,2838945202.48541,721.8,1.5902
FND,Floor & Decor Holdings  Inc.,Consumer Cyclical,825969151.02453,105.7,1.5758
RLGY,Realogy Holdings Corp.,Real Estate,2293056630.63714,19.11,1.5487
ENTG,Entegris  Inc.,Technology,873550451.40092,118.5,1.5475
PNR,Pentair plc.,Industrials,2098369294.3198,68.0,1.5454
RNR,RenaissanceRe Holdings Ltd.,Financial Services,297882693.205,151.65,1.5271
MTZ,MasTec  Inc.,Industrials,289276708.02993,106.43,1.525
KIM,Kimco Realty Corporation,Real Estate,1002809221.58936,21.08,1.5076
PRU,Prudential Financial  Inc.,Financial Services,233457426072431.84,103.3,1.5056
LFUS,Littelfuse  Inc.,Technology,5467325923.0682,255.04,1.4892
YUM,Yum! Brands  Inc.,Consumer Cyclical,21942374519430.195,116.01,1.474
AL,Air Lease Corporation,Industrials,1450233363654.5635,42.42,1.4601
ZM,Zoom Video Communications  Inc.,Technology,23122232555.20763,386.48,1.4489
QGEN,Qiagen N.V.,Healthcare,18807546.27457,49.03,1.4446
LKQ,LKQ Corporation,Consumer Cyclical,16067324.75744,50.11,1.4223
PAYX,Paychex  Inc.,Industrials,62076254602.2336,108.47,1.4172
VMI,Valmont Industries  Inc.,Industrials,355972467.57739,236.01,1.4165
LBTYA,Liberty Global plc,Communication Services,2934563159810.3296,27.34,1.3727
CTAS,Cintas Corporation,Industrials,13251369232.73846,380.92,1.3642
URBN,Urban Outfitters  Inc.,Consumer Cyclical,917946555.58515,41.01,1.3623
NBIX,Neurocrine Biosciences  Inc.,Healthcare,114381.31215,97.46,1.3609
AOS,A.O. Smith Corporation,Industrials,8197700105.78973,72.1,1.3609
AYI,Acuity Brands  Inc.,Industrials,1142209629.06683,176.26,1.3529
MRCY,Mercury Systems Inc,Industrials,75683183.39036,67.02,1.3476
HRC,Hill-Rom Holdings Inc,Healthcare,1200973638.88301,115.49,1.3467
WWE,World Wrestling Entertainment  ,Communication Services,366368995.6032,58.36,1.3406
XRX,Xerox Holdings Corporation,Technology,411276141597.927,23.82,1.3072
AWK,American Water Works Company  I,Utilities,1717301229.34279,155.57,1.3066
CNP,CenterPoint Energy  Inc (Holdin,Utilities,2018945920047926.5,24.73,1.3057
JCI,Johnson Controls International ,Industrials,13109582177.52045,69.01,1.2964
OSK,Oshkosh Corporation (Holding Co,Industrials,93563805.18656,125.59,1.2963
MSI,Motorola Solutions  Inc.,Technology,28305517761123.246,218.74,1.2852
BKI,Black Knight  Inc.,Technology,283557448.17621,78.76,1.2789
NRG,NRG Energy  Inc.,Utilities,557220246908.2115,40.52,1.2704
BWA,BorgWarner Inc.,Consumer Cyclical,181384301.69061,49.13,1.2458
GPK,Graphic Packaging Holding Compa,Consumer Cyclical,166438723.44408,18.07,1.2432
CLH,Clean Harbors  Inc.,Industrials,1460726491.47842,93.23,1.2428
STWD,STARWOOD PROPERTY TRUST  INC. S,Real Estate,1471182844419645.5,26.42,1.2157
ON,ON Semiconductor Corporation,Technology,28877375104.2599,37.91,1.2156
JLL,Jones Lang LaSalle Incorporated,Real Estate,225876884.3188,199.12,1.2099
ESI,Element Solutions Inc.,Basic Materials,1258539175.32587,23.8,1.1957
CASY,Caseys General Stores  Inc.,Consumer Defensive,302236163.55421,195.25,1.1755
UNP,Union Pacific Corporation,Industrials,1768906888624.5286,223.55,1.1734
DRE,Duke Realty Corporation,Real Estate,11675484315.40565,47.36,1.1545
LNC,Lincoln National Corporation,Financial Services,32186150887.07164,64.35,1.1507
NEE,NextEra Energy  Inc.,Utilities,2096688701.16206,74.19,1.1427
OLED,Universal Display Corporation,Technology,49356015.18991,219.07,1.1424
REYN,Reynolds Consumer Products Inc.,Consumer Cyclical,273562334484.11078,30.11,1.1202
FLO,Flowers Foods  Inc.,Consumer Defensive,3003013413071.48,24.12,1.1088
LEA,Lear Corporation,Consumer Cyclical,5535881.47266,177.58,1.0994
TEX,Terex Corporation,Industrials,1371912464.64784,47.35,1.0876
EXR,Extra Space Storage Inc,Real Estate,22061276275.77728,164.91,1.0805
JNPR,Juniper Networks  Inc.,Technology,10846141436.78099,27.3,1.0773
VEEV,Veeva Systems Inc.,Healthcare,7706410642.88842,313.64,1.0754
HUBB,Hubbell Inc,Industrials,17141212381.5055,186.46,1.0551
NFLX,Netflix  Inc.,Communication Services,11925091919.13424,533.54,1.0308
FTNT,Fortinet  Inc.,Technology,423019750981.1007,242.34,1.0299
MTD,Mettler-Toledo International  I,Healthcare,37990286778.6059,1381.13,1.0287
WU,Western Union Company (The),Financial Services,8773926438926.639,23.04,1.0182
VRSK,Verisk Analytics  Inc.,Industrials,1336723429.98825,176.8,1.008
BMRN,BioMarin Pharmaceutical Inc.,Healthcare,4242821418001.1035,83.91,0.9896
TJX,TJX Companies  Inc. (The),Consumer Cyclical,480115451034.47565,67.88,0.9623
LAZ,Lazard LTD. Lazard  LTD.,Financial Services,14342412057323.553,46.4,0.9598
ALGN,Align Technology  Inc.,Healthcare,36959620581.66466,618.96,0.9412
WEN,Wendy's Company (The),Consumer Cyclical,138222348.1137,23.19,0.9344
AIG,American International Group  I,Financial Services,5808331916.46068,48.27,0.9182
SITE,SiteOne Landscape Supply  Inc.,Industrials,5934110963.80087,173.22,0.9176
JW.A,John Wiley & Sons  Inc.,Communication Services,498041897.23626,59.655,0.8942
ATR,AptarGroup  Inc.,Consumer Cyclical,290171190.22977,141.12,0.8939
EQC,Equity,Real Estate,43357.06039,26.13,0.8866
RH,RH,Consumer Cyclical,13862966333.68602,690.54,0.8814
SPGI,S&P Global Inc.,Financial Services,55027350649.99435,412.2,0.8801
SLG,SL Green Realty Corp,Real Estate,56230006471.16371,81.72,0.8632
GGG,Graco Inc.,Industrials,358846638.31724,75.89,0.8571
MCO,Moody's Corporation,Financial Services,79928284005.27757,365.31,0.8514
OI,O-I Glass  Inc.,Consumer Cyclical,10657380954.18121,16.57,0.8476
EFX,Equifax  Inc.,Industrials,68374600530.90673,241.17,0.8445
SPB,Spectrum Brands Holdings  Inc.,Consumer Defensive,261242682402.88986,83.44,0.8434
ATO,Atmos Energy Corporation,Utilities,585149828921.3807,96.98,0.8425
WPC,W. P. Carey Inc. REIT,Real Estate,2290565473698.275,74.7,0.8361
ISRG,Intuitive Surgical  Inc.,Healthcare,6158792037.25709,927.46,0.832
IPG,Interpublic Group of Companies ,Communication Services,910229197.89362,33.15,0.8318
MA,Mastercard Incorporated,Financial Services,99101586296.40424,370.71,0.8317
CGNX,Cognex Corporation,Technology,97394474.86814,84.1,0.8308
ALLE,Allegion plc,Industrials,1789633598.56214,140.21,0.8301
GLPI,Gaming and Leisure Properties  ,Real Estate,2936688287.39491,46.05,0.8179
LEG,Leggett & Platt  Incorporated,Consumer Cyclical,1017289275.18338,51.74,0.8112
T,AT&T Inc.,Communication Services,1114493258.53218,29.11,0.7844
PII,Polaris Inc.,Consumer Cyclical,944485218.56926,134.33,0.7837
ERIE,Erie Indemnity Company,Financial Services,4140303.32486,192.975,0.7833
J,Jacobs Engineering Group Inc.,Industrials,26354949061.31488,134.31,0.7816
WWD,Woodward  Inc.,Industrials,54100691454.42008,123.37,0.7742
APO,Apollo Global Management  Inc.,Financial Services,6.869300696520178e+17,63.01,0.7727
MPWR,Monolithic Power Systems  Inc.,Technology,178165978.01867,370.18,0.7644
RPM,RPM International Inc.,Basic Materials,159006447.93613,90.0,0.7642
FR,First Industrial Realty Trust  ,Real Estate,9349278660.7051,52.21,0.7623
NDAQ,Nasdaq  Inc.,Financial Services,2842083308.51863,176.03,0.7604
SPG,Simon Property Group  Inc.,Real Estate,118945276753431.17,131.54,0.7557
SYY,Sysco Corporation,Consumer Defensive,17083084008494.662,76.82,0.7452
STNE,StoneCo Ltd.,Technology,8160018523749.702,68.35,0.7342
PRAH,PRA Health Sciences  Inc.,Healthcare,3279061183.45156,165.21,0.7315
PPC,Pilgrim's Pride Corporation,Consumer Defensive,2917866.36254,22.11,0.73
BDN,Brandywine Realty Trust,Real Estate,15520269198.08422,13.89,0.7278
RGLD,Royal Gold  Inc.,Basic Materials,351458.98827,114.53,0.7256
ARE,Alexandria Real Estate Equities,Real Estate,14823594502453.434,182.26,0.7212
WST,West Pharmaceutical Services  I,Healthcare,400097277.06059,363.01,0.7165
HIW,Highwoods Properties  Inc.,Real Estate,21740824384.5368,45.53,0.7133
SYNH,Syneos Health  Inc.,Healthcare,519293971.9459,89.11,0.7128
AGO,Assured Guaranty Ltd.,Financial Services,3.140604802179953e+17,47.94,0.708
CMG,Chipotle Mexican Grill  Inc.,Consumer Cyclical,9570075849.43813,1538.23,0.7038
V,Visa Inc.,Financial Services,1510797304695.62,235.15,0.6951
SWI,SolarWinds Corporation,Technology,9151682.25888,16.8,0.6853
GNRC,Generac Holdlings Inc.,Industrials,853828799.55369,413.41,0.6812
ICUI,ICU Medical  Inc.,Healthcare,14705581.42296,208.16,0.6726
AGIO,Agios Pharmaceuticals  Inc.,Healthcare,219482543.36289,56.42,0.6706
APTV,Aptiv PLC,Consumer Cyclical,1864064914524.9365,158.73,0.6676
KSU,Kansas City Southern,Industrials,384910941609.7571,284.82,0.6631
CSL,Carlisle Companies Incorporated,Industrials,107983086575.89005,191.94,0.6567
CLGX,CoreLogic  Inc.,None,98674550298.30118,79.53,0.654
MSM,MSC Industrial Direct Company  ,Industrials,11554660722.8419,89.73,0.654
VSAT,ViaSat  Inc.,Technology,5964023.60292,49.94,0.6529
TRU,TransUnion,Industrials,16866902082.71758,110.43,0.6503
TXT,Textron Inc.,Industrials,582663238.12553,69.05,0.6414
ALB,Albemarle Corporation,Basic Materials,48109687181.74503,172.03,0.6348
PYPL,PayPal Holdings  Inc.,Financial Services,104798299075.29205,289.0,0.6347
FDS,FactSet Research Systems Inc.,Financial Services,559082765.80035,335.83,0.6287
MIDD,The Middleby Corporation,Industrials,17288450472.2099,172.95,0.6275
WAT,Waters Corporation,Healthcare,80604986997.75648,351.18,0.6258
CR,Crane Co.,Industrials,12916524876239.537,92.94,0.6241
CME,CME Group Inc.,Financial Services,6767682792893.662,214.2,0.6207
LULU,lululemon athletica inc.,Consumer Cyclical,110138465.80723,364.23,0.6198
ROL,Rollins  Inc.,Consumer Cyclical,118137891.53617,34.61,0.6119
PAYC,Paycom Software  Inc.,Technology,1057124339998.9738,373.59,0.6003
AXS,Axis Capital Holdings Limited,Financial Services,247706843.55354,50.09,0.5955
IQV,IQVIA Holdings  Inc.,Healthcare,55322046220.43761,247.14,0.5918
EW,Edwards Lifesciences Corporatio,Healthcare,16089020099.44433,104.81,0.5905
CXP,Columbia Property Trust  Inc.,Real Estate,9176471145.19867,17.52,0.587
CBOE,Cboe Global Markets  Inc.,Financial Services,29282349034.97025,118.5,0.5865
TMX,Terminix Global Holdings  Inc.,Consumer Cyclical,221680412222197.44,49.13,0.5846
PTC,PTC Inc.,Technology,10180677753.47211,142.97,0.5803
CCI,Crown Castle International Corp,Real Estate,9859822531277.146,194.7,0.5738
UTHR,United Therapeutics Corporation,Healthcare,123787475568786.3,184.67,0.5719
IRM,Iron Mountain Incorporated (Del,Real Estate,32460352707215.42,42.62,0.566
MFA,MFA Financial  Inc.,Real Estate,6.002333470984389e+18,4.61,0.5626
GPS,Gap  Inc. (The),Consumer Cyclical,1194030099270.1897,33.52,0.5606
BF.B,Brown Forman Inc,Consumer Defensive,70027117509.373,74.54,0.5565
ICE,Intercontinental Exchange Inc.,Financial Services,1097727853273.194,118.84,0.5561
ATUS,Altice USA  Inc.,Communication Services,514224748476.2308,34.57,0.5425
NRZ,New Residential Investment Corp,Real Estate,2.22322541432998e+25,10.52,0.5361
IEX,IDEX Corporation,Industrials,26621349075.93324,219.87,0.5268
KMX,CarMax Inc,Consumer Cyclical,2063024481100972.0,130.58,0.5181
CACC,Credit Acceptance Corporation,Financial Services,1916881624440.4998,452.71,0.5109
KSS,Kohl's Corporation,Consumer Cyclical,79373783254367.78,55.16,0.5107
VOYA,Voya Financial  Inc.,Financial Services,440471513370.6361,62.56,0.5053
DLR,Digital Realty Trust  Inc.,Real Estate,3243684836.38635,149.84,0.502
EVR,Evercore Inc.,Financial Services,6010093650757626.0,142.04,0.4998
SAM,Boston Beer Company  Inc. (The),Consumer Defensive,3213145.49972,966.48,0.4983
AMT,American Tower Corporation (REI,Real Estate,2592842396378.4165,270.33,0.4982
GPC,Genuine Parts Company,Consumer Cyclical,305808965483.3976,128.31,0.4916
ASH,Ashland Global Holdings Inc.,Basic Materials,835258986.34439,88.16,0.4888
STE,STERIS plc (Ireland),Healthcare,53337753762.63329,208.95,0.4844
MCD,McDonald's Corporation,Consumer Cyclical,387148405779614.8,232.27,0.4817
CIM,Chimera Investment Corporation,Real Estate,1.6882165674021908e+18,15.1,0.4803
IDXX,IDEXX Laboratories  Inc.,Healthcare,89148807517770.98,638.95,0.4751
EXEL,Exelixis  Inc.,Healthcare,2306673.1361,18.64,0.4643
DT,Dynatrace  Inc.,Technology,5585391422422435.0,59.65,0.4614
ETSY,Etsy  Inc.,Consumer Cyclical,52750535.67114,199.51,0.4614
RKT,Rocket Companies  Inc.,Financial Services,7233555972.52066,19.01,0.4595
XPO,XPO Logistics  Inc.,Industrials,10362395548.99839,141.46,0.452
LSI,Life Storage  Inc.,Real Estate,41187401404.65784,107.8,0.444
GPN,Global Payments Inc.,Industrials,223656143.32537,192.21,0.434
KHC,The Kraft Heinz Company,Consumer Defensive,6883201774494.161,40.49,0.4291
COLM,Columbia Sportswear Company,Consumer Cyclical,4779317.42515,99.9,0.4272
WRK,Westrock Company,Consumer Cyclical,24160199261.23478,53.34,0.4119
SON,Sonoco Products Company,Consumer Cyclical,73754144980.52057,66.68,0.4105
STOR,STORE Capital Corporation,Real Estate,67181545246.34001,35.63,0.4081
AM,Antero Midstream Corporation,Energy,14951128887781.865,10.58,0.4076
FLS,Flowserve Corporation,Industrials,1011791474.73336,40.18,0.3997
ILMN,Illumina  Inc.,Healthcare,1777451842012.405,470.66,0.3979
HAS,Hasbro  Inc.,Consumer Cyclical,8342391304.52235,95.34,0.3975
ESS,Essex Property Trust  Inc.,Real Estate,6517598126919.526,303.93,0.3942
TT,Trane Technologies plc,Industrials,747333713982574.5,186.2,0.3939
AMP,Ameriprise Financial  Inc.,Financial Services,1.0099028517138994e+16,250.99,0.3932
AIZ,Assurant  Inc.,Financial Services,21086912746.13038,156.85,0.3923
SWCH,Switch  Inc.,Technology,28021788976.91285,21.29,0.3897
CABO,Cable One  Inc.,Communication Services,146097441.61251,1902.23,0.3855
MSCI,MSCI Inc,Financial Services,1051117387658702.9,534.03,0.3851
IAA,IAA  Inc.,Industrials,3701094007445471.0,56.78,0.3836
SKX,Skechers U.S.A.  Inc.,Consumer Cyclical,1585416031.3474,50.85,0.3788
TCOM,Trip.com Group Limited,Consumer Cyclical,990042577177010.4,35.34,0.3711
FTDR,frontdoor  inc.,Consumer Cyclical,9401261436142.23,49.78,0.3688
FIVE,Five Below  Inc.,Consumer Cyclical,189031258776.33774,196.47,0.3684
BSX,Boston Scientific Corporation,Healthcare,99286216552.11595,43.36,0.367
MAT,Mattel  Inc.,Consumer Cyclical,468416215400.5199,20.29,0.3629
AVB,AvalonBay Communities  Inc.,Real Estate,12328768155794.008,210.51,0.3626
WELL,Welltower Inc.,Real Estate,12275587138471.69,83.73,0.3621
LBRDK,Liberty Broadband Corporation,Communication Services,5917870415052.896,174.31,0.355
MKTX,MarketAxess Holdings  Inc.,Financial Services,21900358.43448,464.21,0.3475
O,Realty Income Corporation,Real Estate,318445732020.8345,67.05,0.345
TYL,Tyler Technologies  Inc.,Technology,304351832992.2222,459.14,0.338
DRI,Darden Restaurants  Inc.,Consumer Cyclical,8986109022956.578,148.17,0.3316
HOG,Harley-Davidson  Inc.,Consumer Cyclical,3351884261.26685,46.99,0.3289
TPR,Tapestry  Inc.,Consumer Cyclical,68969005878.9184,42.49,0.3287
WCC,WESCO International  Inc.,Industrials,24139329.78226,103.83,0.324
OHI,Omega Healthcare Investors  Inc,Real Estate,9525011691.85982,36.47,0.3236
MAN,ManpowerGroup,Industrials,32367666.959,119.19,0.3198
BRO,Brown & Brown  Inc.,Financial Services,2646801499.26781,53.52,0.3183
VLO,Valero Energy Corporation,Energy,6.110907646747292e+17,77.81,0.316
AA,Alcoa Corporation,Basic Materials,69026230.4444,36.96,0.3103
EQR,Equity Residential,Real Estate,58900184463157.9,78.02,0.3072
IFF,Internationa Flavors & Fragranc,Basic Materials,2417114079239.948,149.39,0.307
BXP,Boston Properties  Inc.,Real Estate,4819437103770.671,114.94,0.3027
MASI,Masimo Corporation,Healthcare,416908294.97742,249.0,0.3026
PLD,Prologis  Inc.,Real Estate,603446653037031.2,119.98,0.3016
LII,Lennox International  Inc.,Industrials,68651725810033.52,346.07,0.2992
RTX,Raytheon Technologies Corporati,Industrials,593207649123493.6,86.22,0.2951
DUK,Duke Energy Corporation (Holdin,Utilities,1178701929404.909,99.55,0.2891
MCHP,Microchip Technology Incorporat,Technology,25884792689.58876,147.7,0.2836
PPD,PPD  Inc.,Healthcare,80678301159852.62,46.08,0.2806
SYK,Stryker Corporation,Healthcare,3427947214627.285,262.7,0.2799
CUBE,CubeSmart,Real Estate,453720567467.97156,46.3,0.2786
TFX,Teleflex Incorporated,Healthcare,461942707278.0457,406.84,0.2772
SBUX,Starbucks Corporation,Consumer Cyclical,366159120337115.44,113.41,0.2729
INVH,Invitation Homes Inc.,Real Estate,166963320511.24777,37.54,0.2717
RMD,ResMed Inc.,Healthcare,4707058268.94175,247.88,0.2703
NDSN,Nordson Corporation,Industrials,38353843370.49181,218.41,0.2702
INFO,IHS Markit Ltd.,Industrials,7085352687595.452,113.23,0.2696
STAY,Extended Stay America  Inc. - P,Consumer Cyclical,26283656179.51039,20.46,0.2693
EOG,EOG Resources  Inc.,Energy,394011676140.41455,85.99,0.269
ABMD,ABIOMED  Inc.,Healthcare,14012106.0963,312.91,0.2664
EEFT,Euronet Worldwide  Inc.,Technology,1140468483114.1997,137.56,0.265
NKE,Nike  Inc.,Consumer Cyclical,425248680032.94965,158.0,0.2641
GLOB,Globant S.A.,Technology,1130511095801.3452,216.3,0.2604
EQIX,Equinix  Inc.,Real Estate,341797467659.2021,797.64,0.2589
NNN,National Retail Properties,Real Estate,30887765639.97002,47.02,0.2567
MAA,Mid-America Apartment Communiti,Real Estate,421957187028.6916,169.43,0.2565
THS,Treehouse Foods  Inc.,Consumer Defensive,1114720500.26946,45.17,0.2544
EXC,Exelon Corporation,Utilities,4.134727545642361e+18,44.98,0.2413
OTIS,Otis Worldwide Corporation,Industrials,2261578650765487.5,82.08,0.2369
AVTR,Avantor  Inc.,Basic Materials,34569818609.6326,36.21,0.2358
PCTY,Paylocity Holding Corporation,Technology,3410516553561.067,192.29,0.2356
IART,Integra LifeSciences Holdings C,Healthcare,4096571477.35173,69.13,0.2356
NCR,NCR Corporation,Technology,607084279414.7496,46.28,0.2344
HEI,Heico Corporation,Industrials,1301123559540.5078,140.75,0.2326
MORN,Morningstar  Inc.,Financial Services,123708526972.38486,254.44,0.2316
BURL,Burlington Stores  Inc.,Consumer Cyclical,618007856520199.2,326.27,0.231
PPL,PPL Corporation,Utilities,2822677654539438.5,28.26,0.2277
HZNP,Horizon Therapeutics Public Lim,Healthcare,18886540917.16911,96.59,0.2259
INCY,Incyte Corporation,Healthcare,9011233.3727,84.02,0.2251
IR,Ingersoll Rand Inc.,Industrials,62730212321.33309,48.61,0.2245
MSA,MSA Safety Incorporated,Industrials,515136922980.6838,166.16,0.2229
BGCP,BGC Partners  Inc.,Financial Services,1447405720819.942,5.73,0.2177
REXR,Rexford Industrial Realty  Inc.,Real Estate,67763466297.89854,57.12,0.2089
DXCM,DexCom  Inc.,Healthcare,119772464939.8269,426.84,0.2073
GO,Grocery Outlet Holding Corp.,Consumer Defensive,806034496.88692,34.3,0.2053
CF,CF Industries Holdings  Inc.,Basic Materials,56790861407396.414,52.42,0.2021
WOOF,Petco Health and Wellness Compa,Consumer Cyclical,1136987285.30536,21.76,0.1963
ARD,Ardagh Group S.A.,Consumer Cyclical,1224634506658780.5,25.19,0.193
PLTK,Playtika Holding Corp.,Communication Services,118546398460.59915,23.06,0.1922
ABC,AmerisourceBergen Corporation,Healthcare,4747938734061836.0,116.44,0.1918
LW,Lamb Weston Holdings  Inc.,Consumer Defensive,4308809655248659.0,80.78,0.1868
BYD,Boyd Gaming Corporation,Consumer Cyclical,5136146422958.453,62.21,0.1866
UNVR,Univar Solutions Inc.,Basic Materials,98570322528.49117,24.59,0.1859
PXD,Pioneer Natural Resources Compa,Energy,80362218242564.44,167.4,0.1806
AMH,American Homes 4 Rent,Real Estate,19087241218.14159,39.05,0.1794
IBKR,Interactive Brokers Group  Inc.,Financial Services,16803170992331.42,66.18,0.1791
PTON,Peloton Interactive  Inc.,Consumer Cyclical,10023081560709.299,122.16,0.1763
WMS,Advanced Drainage Systems  Inc.,Industrials,916741196.4367,115.57,0.1758
L,Loews Corporation,Financial Services,1281681817657825.8,55.2,0.175
TW,Tradeweb Markets Inc.,Financial Services,1531721069099.3486,85.76,0.1729
TECH,Bio-Techne Corp,Healthcare,27397827429.16362,453.91,0.1726
VFC,V.F. Corporation,Consumer Cyclical,4203743197367.7485,83.29,0.172
USFD,US Foods Holding Corp.,Consumer Defensive,394887262295.87506,38.04,0.1719
SIRI,Sirius XM Holdings Inc.,Communication Services,310097137948461.5,6.57,0.1707
DIS,Walt Disney Company (The),Communication Services,419122431964.1808,177.26,0.1702
NI,NiSource Inc,Utilities,30930874802.66942,24.8,0.1694
KAR,KAR Auction Services  Inc,Consumer Cyclical,364841151.65576,17.83,0.1692
KEX,Kirby Corporation,Industrials,2753099978156.895,61.57,0.1667
WRI,Weingarten Realty Investors,Real Estate,7936869132862.319,32.39,0.1651
CFX,Colfax Corporation,Industrials,577576881.36547,46.65,0.1645
AWI,Armstrong World Industries Inc,Industrials,20753001799406.055,109.48,0.1579
MTCH,Match Group  Inc.,Communication Services,6.229992378236403e+18,159.48,0.1574
ACM,AECOM,Industrials,1061229455684.5276,63.47,0.1545
ZBH,Zimmer Biomet Holdings  Inc.,Healthcare,1589668905811.3901,163.14,0.1543
RGEN,Repligen Corporation,Healthcare,5152407274.74692,199.71,0.1505
GTES,Gates Industrial Corporation pl,Industrials,1532563607.97091,18.04,0.1504
FLIR,FLIR Systems  Inc.,None,34765710952162.13,57.34,0.1443
LBRDA,Liberty Broadband Corporation,Communication Services,1.722250407037817e+16,168.98,0.1429
TREX,Trex Company  Inc.,Industrials,10249450700213.143,101.25,0.1422
INGR,Ingredion Incorporated,Consumer Defensive,139197492993.30908,90.99,0.1403
XYL,Xylem Inc.,Industrials,563352471305.3657,120.14,0.1386
NOW,ServiceNow  Inc.,Technology,4407763485954.392,545.17,0.1375
NVT,nVent Electric plc,Industrials,7560413678.00037,31.83,0.1366
