"Maximal price_to_earnings_limit: 10000000000.0, Maximal enterprise_value_to_revenue_limit: 10000000000.0, Minimal profit_margin_limit: 0.0001"
Symbol,Name,Sector,Country,sss_value,annualized_revenue,annualized_earnings,quarterized_revenue,quarterized_earnings,effective_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,pe_effective,enterprise_value_to_ebitda,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,held_percent_institutions,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,annualized_total_assets,quarterized_total_assets,effective_total_assets,skip_reason
AAP,Advance Auto Parts Inc Advance ,Consumer Cyclical,United States,398855.51552,9881431466.66667,480996733.33333,2912581333.33333,161356000.0,321176366.66667,6397006400.0,9881431466.66667,480996733.33333,2912581333.33333,161356000.0,321176366.66667,6397006400.0,1.412,1.412,20.76807,15.89885,20.15942,1.17809,20.15942,12.228,0.05917,0.27378,5.625,0.138,2.5,0.21433,1.01382,12.16,9.309,194.39,0.04789,3.58324,65438900,635363008,9.70926,40000,15160985600,12651302912,15884.0752,3.266,0.01492,0.01515,0.01492,0.01515,0.01492,2.45329,13.31643,0.01492,1.12459,1.46,1.46,896533400.0,296043600.0,16.91068,51.212,34.06134,2.12421,2.33241,2.22831,1.49275,USD,USD,1.0,1.0,1.0,0.25,0.25,0.25,0.27526,131.9,210.18,176.97913,9.83781,47.3768,-7.51261,1.59658,16.56297,1.48337,1.42922,0.84431,4.04891,0.10776,0.09872,1.35676,1.33546,1.4663,2.45661,0.11324,1.35611,1.4112,11084985666.66667,11878842600.0,11481914133.33333,None
RLGY,Realogy Holdings Corp.,Real Estate,United States,415530.78714,6081066666.66667,-195133333.33333,1697400000.0,34533333.33333,-80300000.0,3889233333.33333,6081066666.66667,-195133333.33333,1697400000.0,34533333.33333,-80300000.0,3889233333.33333,0.85,0.85,14.7373,6.31365,13.68434,0.30182,13.68434,8.001,0.02045,-0.03145,0.0,0.01999,1.0,0.0229,1.08461,2.71,1.161,17.52,0.06627,1.11025,116424000,135000000,1.15955,9235,5608739840,1992014720,14618.29995,-0.53901,0.01482,-0.53901,0.01482,-0.53901,0.01482,-0.53901,0.51099,0.01482,1.12412,0.19,0.19,594866666.66667,127266666.66667,9.42857,44.07077,26.74967,2.66452,2.94556,2.80504,1.67482,USD,USD,1.0,1.0,0.09,0.09,0.09,0.09,1.28133,6.73,19.49,15.96819,9.71815,160.32689,-10.10775,1.69122,23.39939,1.38412,1.34135,0.75785,0.96762,0.5708,0.56284,0.79399,0.98537,1.37274,0.87274,0.57682,0.89968,1.13621,7170733333.33333,6961133333.33333,7065933333.33333,None
BWA,BorgWarner Inc.,Consumer Cyclical,United States,419227.2677,10190066666.66667,619066666.66667,3618000000.0,138400000.0,378733333.33333,6904033333.33333,10190066666.66667,619066666.66667,3618000000.0,138400000.0,378733333.33333,6904033333.33333,1.171,1.171,24.27551,9.497,22.4282,0.95939,22.4282,7.729,0.03665,0.15145,2.5,0.08556,2.5,0.12622,0.99091,5.01,1.96,49.45,0.03964,1.79236,239848000,436000000,1.81782,49700,13927956480,11411968000,8772.63581,-0.496,6e-05,-0.09318,6e-05,-0.09318,6e-05,-0.39529,0.65471,6e-05,1.05028,0.58,0.58,1129066666.66667,351066666.66667,12.33581,39.67325,26.00453,1.33567,1.41449,1.37508,1.17264,USD,USD,1.0,1.0,0.17,0.17,0.17,0.17,0.38798,32.32,55.55,45.76681,8.04773,53.00124,-10.9811,1.47482,10.29032,1.79483,1.74033,0.33822,0.35755,0.40658,0.37387,1.61136,1.79715,1.77758,0.35789,0.40022,1.71426,1.74592,13134506666.66667,14933666666.66667,14034086666.66667,None
AFG,"American Financial Group, Inc.",Financial Services,United States,423145.9672,7647333333.33333,731933333.33333,2259800000.0,416333333.33333,574133333.33333,4953566666.66667,7647333333.33333,731933333.33333,2259800000.0,416333333.33333,574133333.33333,4953566666.66667,1.416,1.416,14.75488,15.14268,14.80335,1.32849,29.60671,6.67,0.09433,0.23767,2.5,0.39995,2.5,0.31992,0.64659,7.99,8.2,121.88,0.06728,1.5388,85206096,732000000,8.59093,7300,10991966208,10309085184,100273.9726,2.28,0.01396,0.02342,0.01396,0.02342,0.01396,1.71585,9.62927,0.01396,1.1198,5.94,5.94,2217200000.0,531600000.0,4.95759,20.67714,12.81736,10.22335,10.29025,10.2568,3.20262,USD,USD,1.0,1.0,14.0,0.5,0.5,2.0,121.88,56.73,141.25,109.16774,11.6447,114.84224,-13.71327,1.54165,13.42485,1.09816,1.09753,1.20134,1.18234,0.16138,0.15729,1.43702,1.45489,1.10785,1.20184,0.16933,1.45595,1.2819,70441200000.0,72689666666.66667,71565433333.33334,None
PNFP,"Pinnacle Financial Partners, In",Financial Services,United States,433262.29338,938004533.33333,332996733.33333,294911933.33333,115377466.66667,224187100.0,616458233.33333,938004533.33333,332996733.33333,294911933.33333,115377466.66667,224187100.0,616458233.33333,4.824,4.824,15.97459,14.65217,15.80929,5.86981,31.61858,23.49977,0.37483,0.8818,2.5,6.68829,17.1875,4.13737,0.8261,5.75,5.274,85.58,0.06163,1.34357,76094896,397999008,5.2303,2621,5268345344,6410995200,151850.06028,3.423,0.02043,-0.00571,0.02043,-0.00571,0.02043,2.56582,13.87911,0.02043,1.15213,0.47,0.47,417808666.66667,123428400.0,12.60947,42.68341,27.64644,5.89297,6.39399,6.14348,2.47861,USD,USD,1.0,1.0,0.18,0.18,0.16,0.16,0.935,32.8,96.52,80.4692,6.35125,160.91463,-11.33444,1.65662,20.67006,1.17511,1.16365,0.0,0.0,166.97359,138.74846,0.10479,0.14251,1.17938,0.01,152.87102,0.13365,0.65651,30863510133.33333,34874736933.33334,32869123533.33334,None
EWBC,"East West Bancorp, Inc.",Financial Services,United States,433735.16771,1387990800.0,610102800.0,380461466.66667,180980933.33333,395541866.66667,884226133.33333,1387990800.0,610102800.0,380461466.66667,180980933.33333,395541866.66667,884226133.33333,2.643,2.643,15.02154,11.89587,14.63083,6.6777,29.26166,9.40443,0.44611,1.09642,2.5,8.11777,17.1875,5.02572,0.90282,5.57,4.411,68.5,0.06439,1.77831,141863008,627966976,4.42657,3180,3719843840,9399842816,197473.89182,0.415,-0.02054,-0.03164,-0.02054,-0.03164,-0.02054,0.30334,2.5667,-0.02054,1.02946,1.69,1.69,730635666.66667,301438200.0,5.09124,12.34032,8.71578,8.50916,9.34965,8.9294,2.98821,USD,USD,1.0,1.0,0.33,0.33,0.275,0.275,0.77024,30.49,82.53,67.57942,1.36222,124.66382,-16.99988,1.4608,9.71725,1.11789,1.1072,1.50802,0.37701,111.14618,104.4755,0.13965,0.16071,1.12254,0.95252,107.82084,0.16018,0.64136,47549730866.66666,54251424466.66666,50900577666.66666,None
TGT,Target Corporation,Consumer Defensive,United States,448987.07744,85624133333.33333,3790400000.0,25011400000.0,1734266666.66667,2762333333.33333,55317766666.66666,85624133333.33333,3790400000.0,25011400000.0,1734266666.66667,2762333333.33333,55317766666.66666,1.241,1.241,18.82185,19.00495,18.84474,1.16207,18.84474,11.26,0.06298,0.68014,15.46875,0.17521,2.5,0.45771,0.82149,12.13,12.248,231.22,0.05297,7.64509,494724000,6181000192,12.49384,409000,121819045888,114048720896,15112.46991,6.384,0.0591,0.09757,0.0591,0.09757,0.0591,4.81239,25.11197,0.0591,1.34552,1.28,1.28,8769933333.33333,2048266666.66667,13.89053,59.47421,36.68237,2.57482,2.50742,2.54112,1.59409,USD,USD,1.0,1.0,0.68,0.68,0.68,0.68,0.88295,116.73,236.8,196.48587,17.67767,98.08104,-2.35642,1.90705,48.10367,1.38853,1.4005,0.09588,1.3674,0.19052,0.33354,0.96277,1.06041,1.40452,0.74164,0.27203,1.02159,1.21305,46932200000.0,50538800000.0,48735500000.0,None
GPK,Graphic Packaging Holding Compa,Consumer Cyclical,United States,475424.63726,6238933333.33333,193866666.66667,1653786666.66667,57886666.66667,125876666.66667,3946360000.0,6238933333.33333,193866666.66667,1653786666.66667,57886666.66667,125876666.66667,3946360000.0,1.356,1.356,20.73986,11.14103,19.54,0.80716,19.54,8.845,0.03545,0.17992,5.625,0.08747,2.5,0.14287,1.00494,1.56,0.838,17.37,0.04824,3.2221,306975008,234300000,0.76325,18775,8965213184,5335225344,12479.36085,-0.09156,0.04325,-0.09156,0.04325,-0.09156,0.04325,-0.09156,0.95844,0.04325,1.26627,0.66,0.66,554713333.33333,191993333.33333,16.16189,46.69544,31.42866,3.65671,3.99861,3.82766,1.95644,USD,USD,1.0,1.0,0.075,0.075,0.075,0.075,0.28266,13.13,19.75,17.46029,-0.51711,32.29246,-12.05063,1.28097,4.41801,1.38072,1.30306,0.68646,47.06989,0.11518,0.27893,1.27422,1.30469,1.35189,23.88817,0.20706,1.29946,1.32567,7371853333.33333,7748320000.0,7560086666.66667,None
CMI,Cummins Inc.,Industrials,United States,495542.77391,21382800000.0,1908866666.66667,5742933333.33333,540400000.0,1224633333.33333,13562866666.66667,21382800000.0,1908866666.66667,5742933333.33333,540400000.0,1224633333.33333,13562866666.66667,1.823,1.823,18.39716,12.4866,17.65834,1.63054,17.65834,13.953,0.09003,0.2225,2.5,0.5846,6.25,0.42049,0.84304,18.66,12.665,237.33,0.05336,4.20092,146203008,1880999936,12.86567,57825,38091833344,34065301504,32529.18177,0.18,-0.03993,-0.00679,-0.03993,-0.00679,-0.03993,0.1333,1.71651,-0.03993,1.01007,0.91,0.91,2768866666.66667,646933333.33333,13.75719,58.88062,36.3189,1.58947,1.70404,1.64675,1.28326,USD,USD,1.0,1.0,1.35,1.35,1.35,1.311,0.35473,163.66,277.09,248.87587,-4.63921,45.01405,-14.34913,1.29895,4.80348,1.70872,1.65516,0.0,0.0,0.69681,0.72811,1.71136,1.82467,1.69194,0.01,0.72246,1.77802,1.73498,21075933333.33333,22509466666.66667,21792700000.0,None
QGEN,Qiagen N.V.,Healthcare,Netherlands,503612.88547,1699313066.66667,208589200.0,548890800.0,133873866.66667,171231533.33333,1124101933.33333,1699313066.66667,208589200.0,548890800.0,133873866.66667,171231533.33333,1124101933.33333,5.866,5.866,24.58007,20.84956,24.11376,5.3511,24.11376,15.248,0.21718,0.25646,2.25,0.59739,2.5,0.45566,0.73021,2.26,1.917,46.77,0.04099,3.77655,228407008,448582016,1.96396,5750,12116494336,11052467200,78014.26365,2.244,0.0643,0.37856,0.0643,0.37856,0.0643,1.77764,9.9382,0.0643,1.37151,5.4,5.4,399439400.0,153466133.33333,30.33375,78.95224,54.64299,1.10054,1.07352,1.08703,1.04261,USD,USD,1.0,1.0,1.087,0.02807,0.00208,0,0.10688,42.29,59,50.49942,-7.38507,10.59352,-20.72881,0.53621,0.53721,1.91037,1.93431,0.40722,0.33154,0.94586,0.94601,2.51968,2.80779,1.93234,0.37938,0.95593,2.67374,2.30304,5651858933.33333,5775859800.0,5713859366.66667,None
BLL,Ball Corporation,Consumer Cyclical,United States,508606.26064,11626466666.66667,548400000.0,3093000000.0,205600000.0,377000000.0,7359733333.33333,11626466666.66667,548400000.0,3093000000.0,205600000.0,377000000.0,7359733333.33333,2.778,2.778,34.59589,19.60149,32.72159,2.14459,32.72159,17.103,0.06287,0.72874,15.46875,0.41421,6.25,0.55375,0.84968,4.04,2.289,79.94,0.02863,7.44057,328255008,762000000,2.32137,21500,33676476416,25994514432,35441.86047,7.696,0.00967,0.05461,0.00967,0.05461,0.00967,5.78565,29.97826,0.00967,1.09836,2.13,2.13,1483866666.66667,144133333.33333,22.69508,233.64808,128.17158,4.44864,4.39787,4.42326,2.10315,USD,USD,1.0,1.0,0.15,0.15,0.15,0.15,0.1141,67.1,102.76,88.3137,-9.48177,19.13562,-22.20708,0.72013,0.72113,1.23257,1.23284,0.33426,0.43256,0.48571,0.5387,0.98387,0.9413,1.24271,0.39341,0.5222,0.97259,1.10765,17715533333.33333,17826266666.66667,17770900000.0,None
EQC,Equity,Real Estate,United States,513167.44594,118415933.33333,410423600.0,15125000.0,-3882533.33333,203270533.33333,66770466.66667,118415933.33333,410423600.0,15125000.0,-3882533.33333,203270533.33333,66770466.66667,8.575,8.575,390.42856,2561.28804,661.78599,53.47748,661.78599,2.62865,0.26508,27.27886,5.625,-0.27291,0.0,15.63467,0.96912,-0.07,0.07,27.77,0.00252,1.07277,121922000,8529000,0.06995,28,534326688,3332128256,304607.14286,0.17185,-0.28022,0.17185,-0.28022,0.17185,-0.28022,0.17185,1.90927,-0.28022,0.76978,117.83,117.83,62764800.0,3149933.33333,8.51316,169.63111,89.07213,0.0469,0.02898,0.03794,0.19478,USD,USD,1.0,1.0,3.5,3.5,2.5,0.25,-0.14165,25.8,33.02,27.86384,-0.33678,7.63566,-15.89945,0.54571,0.54671,64.3605,90.42706,8.88633,0.70851,7.95721,6.39368,74.99246,94.61446,77.40378,4.80742,7.18544,84.81346,81.10862,3386491000.0,3356453000.0,3371472000.0,None
PINC,"Premier, Inc.",Healthcare,United States,517702.94154,1246856000.0,110627933.33333,432481266.66667,61761466.66667,86194700.0,839668633.33333,1246856000.0,110627933.33333,432481266.66667,61761466.66667,86194700.0,839668633.33333,2.993,2.993,16.73021,13.91463,16.37826,2.6449,16.37826,11.657,0.18164,0.49633,5.625,0.95365,6.25,0.7227,0.69605,2.46,2.046,34.52,0.05927,1.88991,122269000,212302000,1.73635,2500,4736054784,4185267712,84920.8,0.266,0.03004,0.12478,0.03004,0.12478,0.03004,0.2307,2.20348,0.03004,1.20021,2.42,2.42,415013800.0,73650133.33333,11.4118,64.30477,37.85828,9.18058,1.94414,5.56236,2.35847,USD,USD,1.0,1.0,0.19,0.19,0.19,0.19,0.01603,30.13,37.79,34.71518,-0.56223,14.5702,-8.65308,1.14621,2.26775,0.88198,2.4588,0.05876,0.01586,0.20814,3.85499,1.19731,1.07996,1.68039,0.04731,2.04156,1.14863,1.41451,2733243733.33333,3555373133.33333,3144308433.33333,None
XRX,Xerox Holdings Corporation,Technology,United States,526002.61071,8117000000.0,524333333.33333,1759933333.33333,55133333.33333,289733333.33333,4938466666.66667,8117000000.0,524333333.33333,1759933333.33333,55133333.33333,289733333.33333,4938466666.66667,1.03,1.03,22.16651,10.55405,20.71495,0.65444,6.90498,9.263,0.0339,0.15166,2.5,0.07706,2.5,0.12352,0.87982,2.22,1.057,23.63,0.04473,0.829,191947008,219000000,1.14094,24600,7077024768,4497318400,8902.43902,-0.22139,-0.08408,-0.22139,-0.08408,-0.22139,-0.08408,-0.22139,0.82861,-0.08408,0.96592,-0.72,7.2,781933333.33333,141466666.66667,9.05068,50.02609,29.53838,1.68148,1.61388,1.64768,1.28362,USD,USD,1.0,1.0,0.25,0.25,0.25,0.25,23.63,14.51,26.96,23.87022,-1.00635,62.8532,-12.35163,1.46506,9.88856,1.62256,1.64529,0.3071,29.34703,0.75555,0.76075,2.04182,2.07215,1.64393,14.83707,0.76815,2.06699,1.85546,14920666666.66667,14531266666.66667,14725966666.66667,None
CW,Curtiss-Wright Corporation,Industrials,United States,527888.35887,2411815200.0,240523800.0,609568200.0,56798800.0,148661300.0,1510691700.0,2411815200.0,240523800.0,609568200.0,56798800.0,148661300.0,1510691700.0,2.497,2.497,23.87731,15.03375,22.77186,2.06255,22.77186,11.83,0.08759,0.24859,2.5,0.23374,2.5,0.23135,0.83581,8,5.037,121.98,0.04129,2.67892,40938200,209100000,5.1077,8200,5960933376,4923637248,25500.0,0.149,-0.00258,-0.08591,-0.00258,-0.08591,-0.00258,0.09027,1.50136,-0.00258,1.04742,0.12,0.12,322420933.33333,71274200.0,18.48805,83.63382,51.06093,1.19028,1.19012,1.1902,1.09096,USD,USD,1.0,1.0,0.18,0.17,0.17,0.17,0.34185,82.03,133.37,119.66015,1.9387,48.70169,-8.54015,1.55629,14.20841,1.84255,1.84116,0.24163,0.20877,0.25295,0.42741,1.82273,1.80616,1.85185,0.2352,0.35018,1.82445,1.83815,3798320466.66667,3966397800.0,3882359133.33333,None
MDU,"MDU Resources Group, Inc.",Basic Materials,United States,554873.67749,5274370600.0,352619400.0,1423577133.33333,115680000.0,234149700.0,3348973866.66667,5274370600.0,352619400.0,1423577133.33333,115680000.0,234149700.0,3348973866.66667,1.658,1.658,15.75026,13.93182,15.52295,1.11457,15.52295,10.977,0.07053,0.37467,5.625,0.20027,2.5,0.29139,0.71899,2.2,1.946,31.54,0.0617,1.99609,201195008,390527008,1.94104,12994,9170899968,6166626816,30054.41034,0.181,0.03502,0.0705,0.03502,0.0705,0.03502,0.15338,1.81688,0.03502,1.2251,2.04,2.04,650925666.66667,241188666.66667,14.08901,38.02376,26.05639,1.65137,1.66266,1.65702,1.28725,USD,USD,1.0,1.0,0.2125,0.2125,0.213,0.2075,31.54,20.32,35.02,29.90292,5.47465,55.21654,-9.93718,1.52653,12.65415,1.60601,1.60206,0.34749,0.39994,0.29736,0.30514,1.38753,1.41312,1.61403,0.38371,0.31125,1.41033,1.51218,7698006533.33333,8040116800.0,7869061666.66667,None
CMS,CMS Energy Corporation,Utilities,United States,555197.44103,6743266666.66667,702266666.66667,1896600000.0,266400000.0,484333333.33333,4319933333.33333,6743266666.66667,702266666.66667,1896600000.0,266400000.0,484333333.33333,4319933333.33333,4.749,4.749,19.3411,19.83618,19.40298,2.43853,19.40298,12.914,0.1248,1.61145,15.46875,0.85956,6.25,1.19425,0.92652,2.93,3.005,59.51,0.0505,2.93802,289460000,861000000,2.9745,8148,32763052032,16823414784,105670.10309,0.436,-0.00448,0.05998,-0.00448,0.05998,-0.00448,0.34199,2.75997,-0.00448,1.04552,3.38,3.38,1498600000.0,565000000.0,21.86244,57.9877,39.92507,4.27886,4.20996,4.24441,2.0602,USD,USD,1.0,1.0,0.435,0.435,0.408,0.408,-0.01106,53.19,67.98,59.86884,-0.59938,11.88193,-12.45955,0.85463,0.85563,1.24773,1.26084,0.17726,0.11115,0.80579,0.86684,0.83164,0.85965,1.26429,0.15421,0.84632,0.85565,1.05997,27785600000.0,29572600000.0,28679100000.0,None
FCX,"Freeport-McMoRan, Inc.",Basic Materials,United States,556602.76238,14990066666.66667,723800000.0,4502400000.0,619133333.33333,671466666.66667,9746233333.33333,14990066666.66667,723800000.0,4502400000.0,619133333.33333,671466666.66667,9746233333.33333,4.709,4.709,28.56209,10.59394,26.31607,3.15092,26.31607,12.533,0.11126,0.04408,1.0,2.29463,17.1875,1.3593,0.76868,3.3,1.224,35.15,0.03482,4.78904,1464600064,1804999936,1.23242,24500,76523585536,51202416640,73673.46678,0.31109,-0.03156,0.31109,-0.03156,0.31109,-0.03156,0.31109,2.60546,-0.03156,1.01844,0.36,0.36,2830400000.0,1124866666.66667,27.03631,68.02903,47.53267,2.44898,2.30249,2.37574,1.54134,USD,USD,1.0,1.0,0.075,0.05,0.05,0.05,35.15,10.4,46.1,33.81912,3.93528,237.98077,-23.75271,1.38655,7.10595,1.75031,1.79479,0.55568,0.99929,0.25364,0.27399,2.67303,2.49341,1.78255,0.78748,0.27381,2.59322,2.18789,41474800000.0,42676533333.33334,42075666666.66667,None
SNA,Snap-On Incorporated,Industrials,United States,571119.0375,3996633333.33333,647166666.66667,1096033333.33333,189133333.33333,418150000.0,2546333333.33333,3996633333.33333,647166666.66667,1096033333.33333,189133333.33333,418150000.0,2546333333.33333,3.345,3.345,17.06784,15.13025,16.82564,2.7922,16.82564,12.914,0.16574,0.40464,2.5,0.4291,2.5,0.39449,0.96248,14.05,12.455,215.13,0.0579,2.96415,54080000,682400000,12.61834,12300,13771417600,11496326144,55479.6748,0.404,-0.00781,-0.01184,-0.00781,-0.01184,-0.00781,0.30004,2.5502,-0.00781,1.04219,1.81,1.81,860313333.33333,301760000.0,16.00744,45.63699,30.82222,0.70336,0.71749,0.71042,0.84287,USD,USD,1.0,1.0,1.23,1.23,1.23,1.08,215.13,128.1,259.99,211.01773,1.94878,67.93911,-17.25451,1.31974,5.28351,2.43262,2.40199,0.09919,0.10767,0.29002,0.37048,2.5103,2.5985,2.42731,0.11343,0.34025,2.5644,2.49586,6081846666.66667,6551060000.0,6316453333.33333,None
PRI,"Primerica, Inc.",Financial Services,United States,596391.61516,2146270066.66667,370221266.66667,625551933.33333,100601600.0,235411433.33333,1385911000.0,2146270066.66667,370221266.66667,625551933.33333,100601600.0,235411433.33333,1385911000.0,2.951,2.951,14.03144,11.44735,13.70843,2.38629,27.41687,10.838,0.17224,0.97284,5.625,1.01011,6.25,0.88977,0.92524,12.63,10.304,148.73,0.06928,3.03567,39438000,409788992,10.39071,2230,7051062272,5701946368,183761.87982,0.351,0.04297,0.02697,0.04297,0.02697,0.04297,0.26999,2.39997,0.04297,1.26485,1.05,1.05,562471066.66667,151565266.66667,12.53587,46.52162,29.52875,7.27343,7.13408,7.20375,2.68398,USD,USD,1.0,1.0,0.47,0.47,0.4,0.4,0.21394,107.63,165.35,148.32993,0.26972,38.18638,-10.05141,1.42412,8.34205,1.1376,1.14022,60.54216,15.0395,0.28522,0.29639,4.76516,3.86684,1.14891,37.80083,0.3008,4.326,2.73746,14109813533.33333,14873175266.66667,14491494400.0,None
SEIC,SEI Investments Company,Financial Services,United States,612404.3464,1656459333.33333,466674466.66667,444725333.33333,124169733.33333,295422100.0,1050592333.33333,1656459333.33333,466674466.66667,444725333.33333,124169733.33333,295422100.0,1050592333.33333,4.592,4.592,19.13537,15.16,18.63845,5.02034,37.2769,15.676,0.27102,1.58561,5.625,8.38759,30.07812,5.29466,0.70585,4,3.169,61.96,0.05115,4.73085,142810000,467513984,3.27368,3963,7920303616,8659998720,117969.71587,0.185,0.01253,-0.01794,0.01253,-0.01794,0.01253,0.13426,1.72132,0.01253,1.11264,1.37,1.37,515109933.33333,126077333.33333,15.37595,62.821,39.09847,0.24295,0.20025,0.2216,0.47074,USD,USD,1.0,1.0,0.37,0.37,0.35,0.35,0.09478,48.7,64.78,59.73072,3.73221,27.22793,-4.3532,1.64925,20.12449,5.11788,6.09482,1.29597,3.53094,0.81338,0.9343,4.1854,5.39267,5.61635,2.42345,0.88384,4.79904,5.2077,2116015533.33333,2140071066.66667,2128043300.0,None
KEY,KeyCorp,Financial Services,United States,620186.58409,5863333333.33333,1509333333.33333,1748400000.0,556466666.66667,1032900000.0,3805866666.66667,5863333333.33333,1509333333.33333,1748400000.0,556466666.66667,1032900000.0,3805866666.66667,4.945,4.945,11.27262,10.11675,11.12814,3.02131,22.25628,30.65103,0.28413,0.64144,2.5,9.43759,30.07812,5.62677,0.82549,1.97,1.768,20.51,0.0862,1.232,970518976,1696000000,1.74752,17086,31659452416,19342442496,99262.55414,3.26,-0.02027,-0.05597,-0.02027,-0.05597,-0.02027,2.43101,13.20504,-0.02027,1.02973,0.86,0.86,2122333333.33333,244400000.0,14.91729,129.53949,72.22839,9.0601,9.84412,9.45211,3.07443,USD,USD,1.0,1.0,0.185,0.185,0.185,0.185,0.48842,10.86,23.65,19.77819,3.70009,88.8582,-13.27696,1.50899,11.80648,1.12339,1.11386,424.8,411.44793,133.3108,156.10648,0.05573,0.05361,1.12862,418.13396,144.71864,0.06467,0.59665,157304266666.66666,173549333333.33334,165426800000.0,None
FDX,FedEx Corporation,Industrials,United States,629008.65007,68248466666.66666,1639266666.66667,20688800000.0,946400000.0,1292833333.33333,44468633333.33333,68248466666.66666,1639266666.66667,20688800000.0,946400000.0,1292833333.33333,44468633333.33333,1.37,1.37,25.12283,14.46123,23.79013,0.96134,23.79013,12.567,0.03846,0.0615,2.5,0.11331,2.5,0.09782,0.74689,19.73,11.357,287.57,0.03949,3.44423,265342000,3023000064,11.39284,324000,107901001728,75707383808,9330.24711,1.832,0.01284,0.03783,0.01284,0.03783,0.01284,1.38346,7.96728,0.01284,1.1142,0.52,0.52,5167066666.66667,2315533333.33333,20.88245,46.59877,33.74061,2.52148,2.83741,2.67945,1.6369,USD,USD,1.0,1.0,0.65,0.65,0.65,0.65,287.57,129.28,319.9,276.97855,3.82392,122.43967,-10.10628,1.66079,20.98409,1.41749,1.35278,0.0,0.0,0.30412,0.33642,1.52297,1.6523,1.39513,0.01,0.33027,1.59764,1.49638,63941333333.33334,81053400000.0,72497366666.66667,None
AMCR,Amcor plc,Consumer Cyclical,Switzerland,630520.94019,11020800000.0,555520000.0,3160313333.33333,239140000.0,397330000.0,7090556666.66667,11020800000.0,555520000.0,3160313333.33333,239140000.0,397330000.0,7090556666.66667,1.903,1.903,36.29393,16.70588,33.84542,1.39565,33.84542,12.138,0.06878,0.28507,5.625,0.90893,12.03125,0.62066,0.39603,0.68,0.313,11.54,0.02712,3.41039,1541789952,861500032,0.55877,47000,23887327232,17514733568,18329.78791,0.475,0.08224,0.05997,0.08224,0.05997,0.08224,0.37124,2.90621,0.08224,1.46118,1.77,1.77,1121980000.0,286793333.33333,21.29033,83.29108,52.29071,4.36529,2.52765,3.44647,1.85647,USD,USD,1.0,1.0,0.118,0.118,0.118,0.115,0.10613,9.62,12.76,11.64036,-0.8622,19.95842,-9.56113,1.22293,3.3451,1.3625,1.40056,0.11489,0.01769,0.2633,0.26739,1.06435,1.28057,1.39153,0.07629,0.27534,1.18246,1.28699,15159673333.33333,16598673333.33333,15879173333.33333,None
SYF,Synchrony Financial,Financial Services,United States,637936.65274,7059533333.33333,2238866666.66667,1983666666.66667,788400000.0,1513633333.33333,4521600000.0,7059533333.33333,2238866666.66667,1983666666.66667,788400000.0,1513633333.33333,4521600000.0,4.18,4.18,12.96796,8.52865,12.41305,4.1645,24.82609,18.54409,0.31631,0.75488,2.5,11.3034,30.07812,6.72995,0.9602,5.41,3.558,47.51,0.07489,2.11041,581598976,2082000000,3.57979,16500,28068958208,27964622848,126181.81818,2.584,-0.09505,-0.19532,-0.09505,-0.19532,-0.09505,1.88917,10.49585,-0.09505,0.95495,2.42,2.42,8207666666.66667,1893533333.33333,3.41985,14.82359,9.12172,6.59602,6.8004,6.69821,2.58809,USD,USD,1.0,1.0,0.22,0.22,0.22,0.22,0.93947,21.04,50.96,40.29703,17.89951,125.80798,-6.77002,1.76939,30.68556,1.15909,1.15633,0.0,0.0,380.59672,331.4359,0.1761,0.22461,1.16771,0.01,356.02631,0.21036,0.68903,99752000000.0,95898933333.33333,97825466666.66666,None
