"Maximal price_to_earnings_limit: 10000000000.0, Maximal enterprise_value_to_revenue_limit: 10000000000.0, Minimal profit_margin_limit: 0.0001"
Symbol,Name,Sector,Country,sss_value,annualized_revenue,annualized_earnings,quarterized_revenue,quarterized_earnings,effective_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,pe_effective,enterprise_value_to_ebitda,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,held_percent_institutions,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,annualized_total_assets,quarterized_total_assets,effective_total_assets,skip_reason
BIDU,"Baidu, Inc.",Communication Services,China,51.59741,16176955438.0,2675689534.0,4386517548.0,2628654070.0,2652171802.0,10281736493.0,16176955438.0,2675689534.0,4386517548.0,2628654070.0,2652171802.0,10281736493.0,-0.073,6.29794,8.57603,16.26003,9.53653,0.57476,9.53653,24.41535,0.42679,0.41626,2.5,1.51414,2.5,1.05663,0.65213,11.46,21.728,185.56,0.11709,0.27284,347503008,47995998208,138.11678,41000,64753709056,64753709056,1170634.10263,624.683,0.01675,0.25842,0.01675,0.25842,0.01675,468.57685,2343.93427,0.01675,1.13373,57.96,57.96,4218393396.0,673673518.0,15.35032,96.12031,55.73532,0.79052,0.68396,0.73724,0.85863,CNY,USD,0.15351,1.0,0,0,0,0,0.51397,114.75,354.82,223.19362,-16.86142,61.70806,-47.70306,0.58991,0.59091,2.34896,2.54571,0.2133,0.95584,1.95647,2.84894,2.68586,2.78556,2.45734,0.59457,2.41271,2.74571,2.60152,48240906392.0,54235778912.0,51238342652.0,None
BIGC,"BigCommerce Holdings, Inc. - Se",Technology,United States,1e+50,132220714.28571,-39185428.57143,44109200.0,-10356466.66667,-24770947.61905,88164957.14286,132220714.28571,-39185428.57143,44109200.0,-10356466.66667,-24770947.61905,88164957.14286,24.916,24.916,5552.80628,5552.80628,5552.80628,26.89702,1850.93543,-166.82555,-0.25372,-0.30987,0.0,-0.23743,0.0,-0.24243,0.71444,0,0,60.55,0.0,1000.0,69095296,-41298000,-0.5977,813,4132427008,4460978176,-50797.04797,0.02665,0.13457,0.02665,0.13457,0.02665,0.13457,0.02665,1.18325,0.13457,1.72284,1,1,-30949285.71429,-8986400.0,2385827805.20402,97306450572.67213,49846139188.93808,0.02175,0.24068,0.13121,0.36223,USD,USD,1.0,1.0,0,0,0,0,-0.1219,42.17,162.5,63.09732,-4.03713,43.58549,-62.73846,0.30549,0.30649,2.97511,4.36359,0.25306,0.24208,2.00293,3.07804,3.70534,5.37913,3.67935,0.25757,2.55048,4.55224,4.11579,182533714.28571,253850466.66667,218192090.47619,None
BIIB,Biogen Inc.,Healthcare,United States,374331379.65293,13616540000.0,4463953333.33333,2893080000.0,510553333.33333,2487253333.33333,8254810000.0,13616540000.0,4463953333.33333,2893080000.0,510553333.33333,2487253333.33333,8254810000.0,5.078,5.078,20.13582,18.56788,19.93982,4.63981,19.93982,15.441,0.23894,0.81405,2.5,0.42573,2.5,0.63094,0.87081,20.92,19.291,383.52,0.0503,5.47631,150555008,3011699968,20.00398,9100,64004280320,58481586176,330956.04044,-0.707,-0.00313,-0.02996,-0.00313,-0.02996,-0.00313,-0.53774,0.51226,-0.00313,1.04687,-1.88,18.8,5271946666.66667,599620000.0,12.14054,106.7414,59.44097,1.15591,1.26554,1.21073,1.10033,USD,USD,1.0,1.0,0,0,0,0,0.46975,223.25,468.55,276.03912,38.93683,71.78947,-18.14748,1.30673,4.97861,1.88278,1.78952,0.50727,0.54065,0.63515,0.55713,1.9061,2.06196,1.84615,0.53396,0.60614,1.99403,1.92009,25341253333.33333,24312880000.0,24827066666.66666,None
BILL,"Bill.com Holdings, Inc.",Technology,United States,1e+50,130281000.0,-20883857.14286,55240800.0,-21196000.0,-21039928.57143,92760900.0,130281000.0,-20883857.14286,55240800.0,-21196000.0,-21039928.57143,92760900.0,63.097,63.097,1262.07924,1792.71709,1328.40897,82.48729,442.80299,-606.08288,-0.32833,-0.14786,0.0,-0.37579,0.0,-0.22199,1.01635,-0.32,-1.701,172.74,-0.00985,32.79442,93394096,-66356000,-0.71049,618,12751940608,16670845952,-107372.16828,-0.41548,0.20714,-0.41548,0.20714,-0.41548,0.20714,-0.41548,0.63452,0.20714,2.08569,-41.21,412.1,-4853428.57143,-3690866.66667,18139800395246.125,41245966438577.23,29692883416911.676,-3.71822,3.25545,1635.20765,40.4377,USD,USD,1.0,1.0,0,0,0,0,1.11268,77.81,195.95,148.9408,15.97897,122.00231,-11.84486,1.60708,17.22737,1.29036,1.31382,0.99596,0.99536,1.14071,2.55475,1.28789,1.75561,1.31209,1.00566,1.85773,1.53175,1.42192,1956848428.57143,3606227933.33333,2781538180.95238,None
BIO,"Bio-Rad Laboratories, Inc.",Healthcare,United States,69839.58863,2423375133.33333,2555887533.33333,720342000.0,984786466.66667,1770337000.0,1571858566.66667,2423375133.33333,2555887533.33333,720342000.0,984786466.66667,1770337000.0,1571858566.66667,6.451,6.451,4.58373,49.2332,10.16491,6.74231,10.16491,26.894,1.51726,35.68844,34.80469,3.47848,2.5,21.614,0.81004,12.65,135.872,617.6,0.22,1.74723,24692600,4097768960,165.9513,7800,17423403008,18209488896,525354.99487,0.425,0.03306,0.46888,0.03306,0.46888,0.03306,0.43597,3.22985,0.03306,1.21528,2.56,2.56,473955800.0,160751066.66667,36.76166,108.38748,72.57457,0.35469,0.32374,0.33921,0.58242,USD,USD,1.0,1.0,0,0,0,0,0.36432,425.43,689,593.8912,3.99211,45.17077,-10.36284,1.45821,9.6143,3.86719,4.10092,0.08963,0.09732,0.06765,0.03825,3.30978,3.27322,3.99406,0.10347,0.06295,3.3015,3.64778,10087435200.0,13166328066.66667,11626881633.33333,None
BK,The Bank of New York Mellon Cor,Financial Services,United States,9840584344894.69,15873133333.33333,3954800000.0,3925800000.0,882666666.66667,2418733333.33333,9899466666.66667,15873133333.33333,3954800000.0,3925800000.0,882666666.66667,2418733333.33333,9899466666.66667,-5.161,4.26444,12.8621,10.66814,12.58785,2.71711,25.17571,17.45364,0.22939,0.62176,2.5,0.56163,2.5,0.55853,0.84883,4.52,3.749,49.48,0.07577,1.0446,875481024,3332999936,3.80705,48000,42215694336,42215694336,69437.49867,-0.054,-0.01368,-0.04968,-0.01368,-0.04968,-0.01368,-0.05292,0.99708,-0.01368,1.03632,0.9,0.9,3823133333.33333,-1365733333.33333,11.04217,29821691.84608,14910851.44413,9.60334,10.21718,9.91026,3.14806,USD,USD,1.0,1.0,0.31,0.31,0.31,0.31,0.25149,32.65,52.9,45.85848,7.89717,51.54671,-6.46503,1.66222,21.09281,1.11618,1.10989,0.43062,0.4683,13.60153,10.40716,0.53877,0.53312,1.12304,0.45946,12.01435,0.54595,0.83449,425373333333.3333,459834400000.0,442603866666.6666,None
BKI,"Black Knight, Inc.",Technology,United States,7812773.44416,1193093333.33333,204486666.66667,338953333.33333,61060000.0,132773333.33333,766023333.33333,1193093333.33333,204486666.66667,338953333.33333,61060000.0,132773333.33333,766023333.33333,11.088,11.088,42.81106,29.03125,41.08858,8.97917,13.69619,31.564,0.20663,0.95681,5.625,1.14142,6.25,0.96513,0.9159,2.56,1.736,74.26,0.02338,4.41671,156614000,268100000,1.71185,5700,14386862080,11650477056,47035.08772,0.08,0.0265,0.17085,0.0265,0.17085,0.0265,0.10271,1.56356,0.0265,1.18249,3.06,3.06,403900000.0,99546666.66667,35.61986,144.5238,90.07183,1.09077,1.09393,1.09235,1.04515,USD,USD,1.0,1.0,0,0,0,0,0.02144,68.33,97.19,78.98579,-5.98309,8.67847,-23.59296,0.41095,0.41195,2.02401,2.11065,0.11481,0.13952,0.66994,0.65085,1.01651,1.28132,2.07733,0.13717,0.6704,1.15891,1.61812,5035860000.0,5994000000.0,5514930000.0,None
BKNG,Booking Holdings Inc. Common St,Consumer Cyclical,United States,7.432962966759617e+20,10424466666.66667,2017933333.33333,1332666666.66667,41600000.0,1029766666.66667,5878566666.66667,10424466666.66667,2017933333.33333,1332666666.66667,41600000.0,1029766666.66667,5878566666.66667,16.97,16.97,131.13913,24.21302,117.77337,16.29765,117.77337,173.981,0.12445,0.34936,2.5,-0.00789,0.0,0.24406,0.95412,92.62,17.101,2294,0.00745,19.32435,41052800,703000000,17.12429,19400,95863808000,92065423360,36237.1134,-0.49244,-0.20126,-0.49244,-0.20126,-0.49244,-0.20126,-0.49244,0.55756,-0.20126,0.84874,0.35,0.35,2365200000.0,-133466666.66667,40.53095,370703741098.25714,185351870569.39404,2.84119,3.78993,3.31556,1.82087,USD,USD,1.0,1.0,0,0,0,0,0.37287,1532.83,2516,2254.2446,1.76358,49.65782,-8.82353,1.5484,13.78156,1.39312,1.26511,0.27159,0.50615,0.35582,0.42427,2.87685,2.73179,1.33912,0.39887,0.40005,2.81432,2.07672,22095000000.0,22795866666.66667,22445433333.33334,None
BKR,Baker Hughes Company,Energy,United States,1e+50,21595000000.0,-5248066666.66667,5004666666.66667,-104000000.0,-2676033333.33333,13299833333.33333,21595000000.0,-5248066666.66667,5004666666.66667,-104000000.0,-2676033333.33333,13299833333.33333,1.297,1.297,113329.55478,113329.55478,113329.55478,1.17699,113329.55478,11.272,-0.00822,-0.25387,0.0,-0.02624,0.0,-0.03846,0.91955,0,0,23.98,0.0,1000.0,773843968,-165000000,-0.21322,54000,26014937088,23612846080,-3055.55556,-0.48784,-0.01399,-0.48784,-0.01399,-0.48784,-0.01399,-0.48784,0.56216,-0.01399,1.03601,0.07,0.07,1444066666.66667,506666666.66667,18.01505,51.34527,34.68016,1.26458,1.55207,1.40832,1.18673,USD,USD,1.0,1.0,0.18,0.18,0.18,0.18,0.47687,12.13,26.57,22.65746,5.83709,97.69167,-9.74784,1.64127,19.54731,2.38922,1.89798,0.18085,0.19639,2.3323,2.07404,1.61789,1.56293,2.1536,0.19862,2.21317,1.60041,1.87701,45260666666.66666,37261133333.33334,41260900000.0,None
BKU,"BankUnited, Inc.",Financial Services,United States,107150555.7918,837902200.0,273281400.0,236647200.0,89539066.66667,181410233.33333,537274700.0,837902200.0,273281400.0,236647200.0,89539066.66667,181410233.33333,537274700.0,7.944,7.944,12.01443,11.72676,11.97847,4.39789,23.95694,38.64995,0.37118,0.79977,2.5,0.94262,2.5,0.83017,1.02739,3.55,3.465,43.58,0.07951,1.26805,93242800,317484000,3.40492,1465,7011496448,3881697792,216712.62799,-0.17818,-0.0954,-0.17818,-0.0954,-0.17818,-0.0954,-0.17818,0.87182,-0.0954,0.9546,1.3,1.3,761553200.0,326242333.33333,9.20684,21.49168,15.34926,10.3356,10.72861,10.53211,3.24532,USD,USD,1.0,1.0,0.23,0.23,0.23,0.23,0.98333,16.29,50.71,41.71884,4.4612,167.52609,-14.06034,1.58571,15.89776,1.09698,1.0933,0.0,0.0,66.10813,49.03058,0.0195,0.03201,1.10514,0.01,57.57935,0.03576,0.57045,33749650266.66667,35085265133.33334,34417457700.0,None
BLI,"Berkeley Lights, Inc.",Healthcare,United States,1e+50,57413857.14286,-32325285.71429,18866733.33333,-13441600.0,-22883442.85714,38140295.2381,57413857.14286,-32325285.71429,18866733.33333,-13441600.0,-22883442.85714,38140295.2381,44.877,44.877,7053.77722,7053.77722,7053.77722,46.9125,7053.77722,-135.61672,-0.7027,-0.56829,0.0,-0.73201,0.0,-0.62008,0.59562,0,0,49.4,0.0,1000.0,66724400,-49532000,-0.74234,230,3103377408,3244140288,-215356.52174,-0.21887,0.13813,-0.21887,0.13813,-0.21887,0.13813,-0.21887,0.83113,0.13813,1.74064,1,1,-25429857.14286,-9155666.66667,1821961517.11898,38977877625.03493,20399919571.07695,-0.00826,0.19698,0.07817,0.27959,USD,USD,1.0,1.0,0,0,0,0,-0.25714,35.51,113.53,62.86417,-21.41787,39.11574,-56.48727,0.35606,0.35706,4.44117,5.0815,0.46765,0.55632,1.31551,1.54266,7.55414,7.81175,4.77134,0.52198,1.43909,7.69294,6.23214,227781285.71429,289445200.0,258613242.85714,None
BLK,"BlackRock, Inc.",Financial Services,United States,763454694.22611,15319466666.66667,4728133333.33333,4365466666.66667,1315066666.66667,3021600000.0,9842466666.66667,15319466666.66667,4728133333.33333,4365466666.66667,1315066666.66667,3021600000.0,9842466666.66667,7.849,7.849,24.36479,19.69963,23.78164,7.59136,47.56328,19.1,0.31522,1.7388,5.625,0.75349,2.5,1.26391,0.86502,42.68,34.508,868.82,0.03972,3.62729,152526000,5325000192,34.91208,16700,132593270784,128240812032,318862.28695,0.488,0.03743,0.02328,0.03743,0.02328,0.03743,0.37182,2.9091,0.03743,1.23714,1.64,1.64,3438666666.66667,468600000.0,38.5595,282.95619,160.75785,4.08194,3.86277,3.97236,1.99308,USD,USD,1.0,1.0,4.13,4.13,3.63,3.63,0.51982,528.63,890,768.17096,13.10243,64.35314,-2.37978,1.88278,44.54476,1.26074,1.27604,0.99825,1.01291,0.98676,0.99652,1.3315,1.38517,1.27839,1.01558,1.00164,1.36834,1.32336,175315400000.0,172425200000.0,173870300000.0,None
BLL,Ball Corporation,Consumer Cyclical,United States,508606.26064,11626466666.66667,548400000.0,3093000000.0,205600000.0,377000000.0,7359733333.33333,11626466666.66667,548400000.0,3093000000.0,205600000.0,377000000.0,7359733333.33333,2.778,2.778,34.59589,19.60149,32.72159,2.14459,32.72159,17.103,0.06287,0.72874,15.46875,0.41421,6.25,0.55375,0.84968,4.04,2.289,79.94,0.02863,7.44057,328255008,762000000,2.32137,21500,33676476416,25994514432,35441.86047,7.696,0.00967,0.05461,0.00967,0.05461,0.00967,5.78565,29.97826,0.00967,1.09836,2.13,2.13,1483866666.66667,144133333.33333,22.69508,233.64808,128.17158,4.44864,4.39787,4.42326,2.10315,USD,USD,1.0,1.0,0.15,0.15,0.15,0.15,0.1141,67.1,102.76,88.3137,-9.48177,19.13562,-22.20708,0.72013,0.72113,1.23257,1.23284,0.33426,0.43256,0.48571,0.5387,0.98387,0.9413,1.24271,0.39341,0.5222,0.97259,1.10765,17715533333.33333,17826266666.66667,17770900000.0,None
BLUE,"bluebird bio, Inc.",Healthcare,United States,1e+50,155276866.66667,-636992333.33333,25508000.0,-190461000.0,-413726666.66667,90392433.33333,155276866.66667,-636992333.33333,25508000.0,-190461000.0,-413726666.66667,90392433.33333,5.811,5.811,185039.07306,309502.25785,200596.97116,9.25202,200596.97116,-3.39417,-2.57336,-8.0183,0.0,-14.91139,0.0,-5.88163,0.80189,-10.26,-9.564,32.98,-0.28999,1.86205,67447600,-621891968,-9.22037,1201,1404260608,2235888128,-517811.79684,-0.01561,0.40048,-0.01561,0.40048,-0.01561,0.40048,-0.01561,1.03439,0.40048,3.05241,0.07,0.07,-475183266.66667,-167013666.66667,28517.93371,615873.24321,322195.58846,0.29625,0.33188,0.31406,0.56041,USD,USD,1.0,1.0,0,0,0,0,-0.49374,24.24,68.39,36.07094,-8.56906,36.05611,-51.77658,0.39592,0.39692,4.56324,4.05702,0.04832,0.03847,1.31339,1.35064,6.77291,5.8505,4.32013,0.05339,1.34201,6.32171,5.32092,1836397800.0,1748133200.0,1792265500.0,None
BMRN,BioMarin Pharmaceutical Inc.,Healthcare,United States,165614032.42848,1733060133.33333,433729600.0,471984066.66667,117852466.66667,275791033.33333,1102522100.0,1733060133.33333,433729600.0,471984066.66667,117852466.66667,275791033.33333,1102522100.0,8.172,8.172,19.50929,92.02248,28.57344,8.11458,28.57344,54.65178,0.43108,3.19787,13.92188,0.24704,1.0,1.99581,0.98357,0.89,4.198,82.98,0.05059,3.59463,182743008,795089984,4.35086,3059,15072470016,14966652928,259918.26872,-0.787,0.05315,0.75159,0.05315,0.75159,0.05315,-0.40235,0.64765,0.05315,1.31574,-4.76,47.6,60508466.66667,70313933.33333,249.09688,214.35965,231.72826,0.46902,0.43543,0.45222,0.67248,USD,USD,1.0,1.0,0,0,0,0,-0.33055,71.35,131.95,80.86116,2.62034,16.29993,-37.11254,0.38383,0.38483,3.16205,3.34088,3.51349,3.33307,8.61042,10.97838,3.79573,4.75094,3.26146,3.43328,9.8044,4.28334,3.7724,5268779800.0,5830052933.33333,5549416366.66667,None
BMY,Bristol-Myers Squibb Company,Healthcare,United States,1e+50,34041466666.66667,-3167800000.0,10937666666.66667,-1352066666.66667,-2259933333.33333,22489566666.66667,34041466666.66667,-3167800000.0,10937666666.66667,-1352066666.66667,-2259933333.33333,22489566666.66667,4.289,4.289,15226.93004,8.30875,13324.60238,3.46687,13324.60238,10.011,-0.14527,-0.0457,0.0,-0.12112,0.0,-0.07147,0.7495,8,-2.764,66.77,-0.0414,3.94668,2232839936,-6218999808,-2.78524,30250,183621910528,148416872448,-205586.77051,-0.52774,0.16317,-0.52774,0.16317,-0.52774,0.16317,-0.52774,0.52226,0.16317,1.86584,1.09,1.09,10977533333.33333,3598600000.0,16.72706,51.02593,33.8765,1.86238,1.93593,1.89915,1.3781,USD,USD,1.0,1.0,0.49,0.49,0.45,0.45,0.1548,55.92,67.96,63.25058,5.56425,19.40272,-1.75103,1.80233,34.27674,1.55355,1.52455,0.64573,0.72138,0.29111,0.23706,1.59686,1.5774,1.54905,0.69356,0.27409,1.59713,1.57309,104743133333.33333,116836800000.0,110789966666.66666,None
BOH,Bank of Hawaii Corporation,Financial Services,United States,15426990.43608,603990066.66667,183864000.0,161862066.66667,50895733.33333,117379866.66667,382926066.66667,603990066.66667,183864000.0,161862066.66667,50895733.33333,117379866.66667,382926066.66667,4.405,4.405,18.10329,15.69884,17.80274,5.47312,35.60548,22.52351,0.29826,0.75513,2.5,1.94688,6.25,1.38086,0.76392,5.18,4.492,84.39,0.05323,2.41492,40394300,179011008,4.43159,2058,2643806464,3284864512,86982.99708,0.726,-0.03972,-0.09212,-0.03972,-0.09212,-0.03972,0.52147,3.65734,-0.03972,1.01028,1.83,1.83,194617933.33333,122574800.0,13.5846,21.56892,17.57676,13.47174,14.54646,14.0091,3.74287,USD,USD,1.0,1.0,0.67,0.67,0.67,0.67,0.28936,48.77,99.1,86.87355,-2.85881,73.0367,-14.84359,1.41546,8.04233,1.07437,1.06888,35.02687,17.29702,55.86234,58.63045,0.04561,0.06853,1.08162,26.17194,57.2564,0.06707,0.57435,19239212800.0,21198779466.66667,20218996133.33334,None
BOKF,BOK Financial Corporation,Financial Services,United States,4219958581.0379,1708166733.33333,447280533.33333,476257466.66667,143875800.0,295578166.66667,1092212100.0,1708166733.33333,447280533.33333,476257466.66667,143875800.0,295578166.66667,1092212100.0,1.104,1.104,11.29132,13.03427,11.50919,3.14422,23.01838,6.91187,0.28036,0.65399,2.5,1.31353,4.375,0.98749,0.41673,6.42,7.411,86.58,0.0856,1.11092,69557904,516399008,7.42402,4902,2042998272,5820605440,105344.55488,1.353,0.01123,-0.00318,0.01123,-0.00318,0.01123,1.01396,6.11978,0.01123,1.10617,1.74,1.74,-407589666.66667,-212050133.33333,133620.12362,922447.68476,528033.90419,7.79805,7.96489,7.88147,2.8074,USD,USD,1.0,1.0,0.52,0.52,0.52,0.51,0.40144,48.41,98.95,84.25587,2.75842,78.84735,-12.50126,1.51049,11.87686,1.12877,1.12606,0.95941,1.77802,102.82681,71.57762,0.17075,0.19951,1.13741,1.37871,87.21221,0.19513,0.66627,43357997066.66666,46945251866.66666,45151624466.66666,None
BPOP,"Popular, Inc.",Financial Services,United States,45723.7447,2100207000.0,538767533.33333,649513000.0,218041333.33333,378404433.33333,1374860000.0,2100207000.0,538767533.33333,649513000.0,218041333.33333,378404433.33333,1374860000.0,-1.916,4.24407,8.31993,9.19949,8.42987,2.45027,16.85975,15.42001,0.30863,0.63165,2.5,9.96269,30.07812,5.92753,0.92919,7.87,8.702,74.33,0.11707,1.03977,80593904,733540992,9.10169,8469,5834998784,5834998784,86614.82961,6.656,0.00506,0.03239,0.00506,0.03239,0.00506,5.0001,26.05049,0.00506,1.07528,1.58,1.58,705542266.66667,183638733.33333,8.27023,31.77434,20.02228,8.93959,10.21283,9.57621,3.09455,USD,USD,1.0,1.0,0.45,0.4,0.4,0.4,0.8864,34.05,83.72,67.77261,9.67558,118.29662,-11.21596,1.6219,18.20337,1.11436,1.09832,4.11999,3.82012,78.17647,86.95027,0.17143,0.21523,1.11634,3.98005,82.57337,0.20333,0.65983,58357052466.66666,66222148933.33334,62289600700.0,None
BPYU,Brookfield Property REIT Inc.,Real Estate,United States,1e+50,1614597400.0,325216533.33333,329270666.66667,-225540933.33333,49837800.0,971934033.33333,1614597400.0,325216533.33333,329270666.66667,-225540933.33333,49837800.0,971934033.33333,14.158,14.158,14.11889,14.11889,14.11889,0.53847,14.11889,29.742,-0.65716,0.06338,1.0,-0.68656,0.0,-0.23962,0.85275,0,0,18.49,0.0,1000.0,38346300,-874692992,-22.81036,10000000,18500880384,703654592,-87.4693,-0.69916,-0.09916,-0.69916,-0.09916,-0.69916,-0.09916,-0.69916,0.35084,-0.09916,0.95084,1,1,273919066.66667,102812733.33333,67.54141,179.94736,123.74439,11.76314,12.46483,12.11398,3.48051,USD,USD,1.0,1.0,0.333,0.333,0.333,0.333,0.70223,9.73,18.83,17.56877,5.24358,90.03083,-1.80563,1.92527,50.92796,1.20963,1.17335,0.34181,0.41996,1.80439,0.82452,0.51953,0.87676,1.20149,0.39089,1.32445,0.70815,0.95482,21623188933.33333,21582777000.0,21602982966.66666,None
BR,"Broadridge Financial Solutions,",Technology,United States,530025949.80969,4432213333.33333,454066666.66667,1248980000.0,127100000.0,290583333.33333,2840596666.66667,4432213333.33333,454066666.66667,1248980000.0,127100000.0,290583333.33333,2840596666.66667,4.158,4.158,36.01683,25.29233,34.67627,3.81141,11.55876,20.072,0.10713,0.57584,5.625,0.24354,2.5,0.42394,0.89566,6.26,4.396,159.72,0.02752,11.54598,116126000,516800000,4.45034,12000,20059480064,18386229248,43066.66667,-0.011,0.01494,0.0243,0.01494,0.0243,0.01494,-0.00218,1.04782,0.01494,1.1247,2.45,2.45,610446666.66667,114253333.33333,32.86033,175.5702,104.21526,2.46647,2.33406,2.40027,1.54928,USD,USD,1.0,1.0,0.575,0.575,0.575,0.575,0.26959,121.05,167.54,152.6605,4.62431,31.94548,-4.66754,1.66358,21.19667,1.40907,1.42913,0.34648,0.4284,1.14543,1.53021,1.13308,1.36563,1.4291,0.39744,1.34782,1.25935,1.34423,4293360000.0,5021120000.0,4657240000.0,None
BRK.B,Berkshire Hathaway Inc. New,Financial Services,United States,269.50121,247924600000.0,47921200000.0,63813600000.0,21573133333.33333,34747166666.66666,155869100000.0,247924600000.0,47921200000.0,63813600000.0,21573133333.33333,34747166666.66666,155869100000.0,-0.073,4.02418,0.00414,22.77972,2.85109,2.52063,5.70218,18.05168,0.41784,0.48063,2.5,2.12321,6.25,1.42028,0.67819,12.03,66140.91,278.69,237.32789,0.00093,1326569984,103978000384,78.38109,360000,627244728320,627244728320,288827.77884,-0.03991,-0.00445,-0.03991,-0.00445,-0.03991,-0.00445,-0.03991,1.01009,-0.00445,1.04555,1.02,1.02,39564000000.0,10054800000.0,15.85393,62.38262,39.11827,0.95551,0.9621,0.95881,0.97919,USD,USD,1.0,1.0,0,0,0,0,0.52101,174.63,295.08,255.06247,9.26343,59.58884,-5.55443,1.72785,26.60983,2.06284,2.05694,0.30102,0.09651,0.2397,0.33536,3.73034,2.13713,2.06989,0.20877,0.29753,2.94373,2.50681,825228733333.3334,867872333333.3334,846550533333.3334,None
BRKR,Bruker Corporation,Healthcare,United States,321610908.63068,1983166666.66667,165946666.66667,559666666.66667,57460000.0,111703333.33333,1271416666.66667,1983166666.66667,165946666.66667,559666666.66667,57460000.0,111703333.33333,1271416666.66667,5.227,5.227,54.72369,32.85909,51.99062,5.17111,51.99062,26.148,0.09631,0.20831,2.5,0.25434,2.5,0.22861,0.70857,2.2,1.321,72.81,0.01814,11.32007,151520992,204000000,1.34635,7400,11071060992,10953452544,27567.56757,4.4,0.00583,0.00576,0.00583,0.00576,0.00583,3.30144,17.5572,0.00583,1.07914,1.73,1.73,276333333.33333,118173333.33333,40.06415,93.68493,66.87454,1.98055,2.1269,2.05373,1.43308,USD,USD,1.0,1.0,0.04,0.04,0.04,0.04,0.78626,36.82,75.82,62.715,16.09663,97.74579,-3.96993,1.84564,39.52605,1.53017,1.47688,0.30897,0.20804,0.28882,0.39891,2.50132,2.27879,1.51353,0.26851,0.35387,2.40005,1.95679,2778913333.33333,3011826666.66667,2895370000.0,None
BRO,"Brown & Brown, Inc.",Financial Services,United States,185859054.04864,2420470666.66667,435070666.66667,735945933.33333,156798266.66667,295934466.66667,1578208300.0,2420470666.66667,435070666.66667,735945933.33333,156798266.66667,295934466.66667,1578208300.0,6.031,6.031,28.02055,24.43868,27.57282,5.35234,55.14564,19.161,0.19347,1.0118,5.625,0.52092,2.5,0.76465,0.71964,2.12,1.849,52.63,0.03513,3.81348,281848000,527827008,1.87274,10843,16455322624,14602545152,48679.05635,0.311,0.05574,0.06352,0.05574,0.06352,0.05574,0.24913,2.29566,0.05574,1.32872,2.22,2.22,670861933.33333,157184000.0,24.52863,104.68828,64.60845,1.32612,1.34677,1.33644,1.15605,USD,USD,1.0,1.0,0.093,0.093,0.093,0.085,0.25054,39.49,54.37,47.96957,9.7154,33.27425,-3.20029,1.76613,30.34831,1.75613,1.74294,0.89113,0.99742,0.20437,0.23466,1.23268,1.26792,1.75953,0.95427,0.22951,1.2603,1.50992,8089873733.33333,8862941866.66667,8476407800.0,None
