pi,ev,pe,evr / pm,0.01247,11.8604,20.9385,35.3421,59.17216,97.10906,172.20096,368.93309
0.093864,3.000000,29046.813085,1.591500,333.000000,177.000000,132.000000,93.000000,72.000000,57.000000,42.000000,20.000000
0.093864,3.000000,29046.813085,0.887750,173.000000,79.000000,61.000000,44.000000,38.000000,28.000000,21.000000,11.000000
0.093864,3.000000,58.497369,41547.050000,766.000000,592.000000,500.000000,423.000000,351.000000,266.000000,178.000000,91.000000
0.093864,3.000000,58.497369,10.532500,703.000000,533.000000,442.000000,366.000000,299.000000,222.000000,144.000000,70.000000
0.093864,3.000000,58.497369,5.732500,610.000000,444.000000,359.000000,288.000000,230.000000,172.000000,116.000000,57.000000
0.093864,3.000000,58.497369,3.698000,512.000000,358.000000,283.000000,223.000000,174.000000,135.000000,92.000000,45.000000
0.093864,3.000000,58.497369,2.498238,416.000000,274.000000,216.000000,159.000000,125.000000,97.000000,64.000000,28.000000
0.093864,3.000000,58.497369,1.591500,294.000000,168.000000,124.000000,88.000000,69.000000,54.000000,39.000000,17.000000
0.093864,3.000000,58.497369,0.887750,152.000000,76.000000,58.000000,42.000000,36.000000,26.000000,19.000000,9.000000
0.093864,3.000000,38.241610,41547.050000,664.000000,525.000000,447.000000,376.000000,313.000000,242.000000,160.000000,85.000000
0.093864,3.000000,38.241610,10.532500,613.000000,477.000000,399.000000,329.000000,271.000000,206.000000,132.000000,68.000000
0.093864,3.000000,38.241610,5.732500,545.000000,412.000000,338.000000,271.000000,217.000000,165.000000,110.000000,55.000000
0.093864,3.000000,38.241610,3.698000,465.000000,339.000000,272.000000,213.000000,168.000000,132.000000,90.000000,44.000000
0.093864,3.000000,38.241610,2.498238,382.000000,265.000000,210.000000,153.000000,120.000000,94.000000,62.000000,27.000000
0.093864,3.000000,38.241610,1.591500,271.000000,164.000000,121.000000,85.000000,66.000000,52.000000,38.000000,17.000000
0.093864,3.000000,38.241610,0.887750,144.000000,75.000000,57.000000,41.000000,35.000000,25.000000,19.000000,9.000000
0.093864,3.000000,28.752529,41547.050000,552.000000,438.000000,376.000000,317.000000,262.000000,199.000000,134.000000,72.000000
0.093864,3.000000,28.752529,10.532500,510.000000,398.000000,336.000000,278.000000,228.000000,169.000000,110.000000,57.000000
0.093864,3.000000,28.752529,5.732500,461.000000,350.000000,290.000000,234.000000,187.000000,140.000000,94.000000,48.000000
0.093864,3.000000,28.752529,3.698000,406.000000,298.000000,243.000000,191.000000,150.000000,117.000000,78.000000,41.000000
0.093864,3.000000,28.752529,2.498238,337.000000,235.000000,189.000000,139.000000,108.000000,84.000000,55.000000,25.000000
0.093864,3.000000,28.752529,1.591500,241.000000,147.000000,112.000000,80.000000,61.000000,49.000000,35.000000,16.000000
0.093864,3.000000,28.752529,0.887750,124.000000,64.000000,51.000000,37.000000,31.000000,23.000000,17.000000,9.000000
0.093864,3.000000,22.824182,41547.050000,454.000000,362.000000,308.000000,253.000000,213.000000,157.000000,101.000000,57.000000
0.093864,3.000000,22.824182,10.532500,417.000000,326.000000,272.000000,218.000000,182.000000,130.000000,80.000000,43.000000
0.093864,3.000000,22.824182,5.732500,375.000000,285.000000,232.000000,180.000000,145.000000,105.000000,65.000000,34.000000
0.093864,3.000000,22.824182,3.698000,336.000000,248.000000,199.000000,150.000000,119.000000,90.000000,57.000000,30.000000
0.093864,3.000000,22.824182,2.498238,285.000000,202.000000,160.000000,113.000000,89.000000,66.000000,41.000000,18.000000
0.093864,3.000000,22.824182,1.591500,212.000000,134.000000,100.000000,70.000000,54.000000,42.000000,29.000000,13.000000
0.093864,3.000000,22.824182,0.887750,113.000000,58.000000,45.000000,31.000000,26.000000,18.000000,13.000000,0.000000
0.093864,3.000000,18.246015,41547.050000,357.000000,284.000000,239.000000,195.000000,162.000000,113.000000,75.000000,37.000000
0.093864,3.000000,18.246015,10.532500,327.000000,255.000000,210.000000,167.000000,138.000000,93.000000,60.000000,28.000000
0.093864,3.000000,18.246015,5.732500,293.000000,221.000000,177.000000,135.000000,107.000000,70.000000,46.000000,20.000000
0.093864,3.000000,18.246015,3.698000,261.000000,190.000000,150.000000,111.000000,86.000000,60.000000,41.000000,18.000000
0.093864,3.000000,18.246015,2.498238,224.000000,156.000000,122.000000,85.000000,66.000000,45.000000,30.000000,10.000000
0.093864,3.000000,18.246015,1.591500,169.000000,105.000000,76.000000,52.000000,39.000000,28.000000,20.000000,7.000000
0.093864,3.000000,18.246015,0.887750,89.000000,43.000000,32.000000,21.000000,17.000000,10.000000,8.000000,0.000000
0.093864,3.000000,13.324341,41547.050000,251.000000,198.000000,166.000000,142.000000,118.000000,80.000000,54.000000,25.000000
0.093864,3.000000,13.324341,10.532500,230.000000,178.000000,146.000000,122.000000,100.000000,65.000000,41.000000,17.000000
0.093864,3.000000,13.324341,5.732500,209.000000,157.000000,125.000000,101.000000,79.000000,50.000000,33.000000,13.000000
0.093864,3.000000,13.324341,3.698000,189.000000,137.000000,107.000000,85.000000,65.000000,43.000000,30.000000,11.000000
0.093864,3.000000,13.324341,2.498238,167.000000,117.000000,92.000000,70.000000,54.000000,36.000000,24.000000,7.000000
0.093864,3.000000,13.324341,1.591500,127.000000,81.000000,58.000000,44.000000,32.000000,22.000000,16.000000,0.000000
0.093864,3.000000,13.324341,0.887750,67.000000,32.000000,24.000000,16.000000,12.000000,0.000000,0.000000,0.000000
0.093864,3.000000,8.277987,41547.050000,122.000000,100.000000,83.000000,70.000000,56.000000,33.000000,22.000000,11.000000
0.093864,3.000000,8.277987,10.532500,118.000000,96.000000,79.000000,66.000000,53.000000,31.000000,20.000000,10.000000
0.093864,3.000000,8.277987,5.732500,106.000000,84.000000,67.000000,54.000000,41.000000,23.000000,15.000000,7.000000
0.093864,3.000000,8.277987,3.698000,94.000000,72.000000,56.000000,44.000000,33.000000,19.000000,13.000000,0.000000
0.093864,3.000000,8.277987,2.498238,83.000000,62.000000,48.000000,36.000000,28.000000,17.000000,11.000000,0.000000
0.093864,3.000000,8.277987,1.591500,66.000000,48.000000,36.000000,27.000000,20.000000,14.000000,10.000000,0.000000
0.093864,3.000000,8.277987,0.887750,33.000000,18.000000,13.000000,7.000000,0.000000,0.000000,0.000000,0.000000
0.093864,1341.000000,29046.813085,41547.050000,381.000000,288.000000,242.000000,202.000000,161.000000,115.000000,72.000000,31.000000
0.093864,1341.000000,29046.813085,10.532500,333.000000,248.000000,204.000000,164.000000,128.000000,89.000000,53.000000,21.000000
0.093864,1341.000000,29046.813085,5.732500,255.000000,178.000000,139.000000,104.000000,76.000000,54.000000,34.000000,12.000000
0.093864,1341.000000,29046.813085,3.698000,191.000000,128.000000,96.000000,70.000000,47.000000,35.000000,22.000000,7.000000
0.093864,1341.000000,29046.813085,2.498238,154.000000,99.000000,76.000000,52.000000,35.000000,26.000000,18.000000,0.000000
0.093864,1341.000000,29046.813085,1.591500,94.000000,53.000000,36.000000,24.000000,17.000000,14.000000,12.000000,0.000000
0.093864,1341.000000,29046.813085,0.887750,40.000000,17.000000,12.000000,7.000000,0.000000,0.000000,0.000000,0.000000
0.093864,1341.000000,58.497369,41547.050000,300.000000,245.000000,205.000000,169.000000,138.000000,102.000000,62.000000,25.000000
0.093864,1341.000000,58.497369,10.532500,274.000000,220.000000,181.000000,145.000000,116.000000,84.000000,48.000000,18.000000
0.093864,1341.000000,58.497369,5.732500,214.000000,163.000000,127.000000,95.000000,71.000000,52.000000,32.000000,10.000000
0.093864,1341.000000,58.497369,3.698000,166.000000,121.000000,91.000000,65.000000,44.000000,33.000000,20.000000,0.000000
0.093864,1341.000000,58.497369,2.498238,138.000000,94.000000,72.000000,48.000000,33.000000,24.000000,16.000000,0.000000
0.093864,1341.000000,58.497369,1.591500,85.000000,49.000000,33.000000,21.000000,15.000000,12.000000,10.000000,0.000000
0.093864,1341.000000,58.497369,0.887750,37.000000,16.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,1341.000000,38.241610,41547.050000,255.000000,208.000000,176.000000,145.000000,117.000000,88.000000,50.000000,23.000000
0.093864,1341.000000,38.241610,10.532500,236.000000,190.000000,158.000000,127.000000,101.000000,75.000000,40.000000,18.000000
0.093864,1341.000000,38.241610,5.732500,191.000000,148.000000,118.000000,89.000000,66.000000,49.000000,29.000000,10.000000
0.093864,1341.000000,38.241610,3.698000,157.000000,117.000000,90.000000,64.000000,44.000000,33.000000,20.000000,0.000000
0.093864,1341.000000,38.241610,2.498238,131.000000,92.000000,72.000000,48.000000,33.000000,24.000000,16.000000,0.000000
0.093864,1341.000000,38.241610,1.591500,82.000000,49.000000,33.000000,21.000000,15.000000,12.000000,10.000000,0.000000
0.093864,1341.000000,38.241610,0.887750,35.000000,16.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,1341.000000,28.752529,41547.050000,204.000000,170.000000,144.000000,120.000000,95.000000,68.000000,40.000000,19.000000
0.093864,1341.000000,28.752529,10.532500,189.000000,155.000000,129.000000,105.000000,82.000000,57.000000,31.000000,14.000000
0.093864,1341.000000,28.752529,5.732500,156.000000,123.000000,98.000000,75.000000,54.000000,37.000000,22.000000,7.000000
0.093864,1341.000000,28.752529,3.698000,135.000000,103.000000,79.000000,57.000000,38.000000,27.000000,16.000000,0.000000
0.093864,1341.000000,28.752529,2.498238,114.000000,82.000000,63.000000,43.000000,28.000000,19.000000,13.000000,0.000000
0.093864,1341.000000,28.752529,1.591500,72.000000,44.000000,29.000000,20.000000,14.000000,11.000000,9.000000,0.000000
0.093864,1341.000000,28.752529,0.887750,28.000000,12.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,1341.000000,22.824182,41547.050000,172.000000,146.000000,123.000000,102.000000,84.000000,59.000000,34.000000,17.000000
0.093864,1341.000000,22.824182,10.532500,160.000000,134.000000,111.000000,90.000000,73.000000,50.000000,27.000000,12.000000
0.093864,1341.000000,22.824182,5.732500,131.000000,106.000000,83.000000,63.000000,47.000000,32.000000,18.000000,0.000000
0.093864,1341.000000,22.824182,3.698000,116.000000,91.000000,69.000000,49.000000,34.000000,24.000000,14.000000,0.000000
0.093864,1341.000000,22.824182,2.498238,99.000000,74.000000,57.000000,39.000000,27.000000,18.000000,12.000000,0.000000
0.093864,1341.000000,22.824182,1.591500,62.000000,40.000000,26.000000,18.000000,13.000000,10.000000,8.000000,0.000000
0.093864,1341.000000,22.824182,0.887750,26.000000,12.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,1341.000000,18.246015,41547.050000,141.000000,121.000000,101.000000,89.000000,73.000000,51.000000,31.000000,15.000000
0.093864,1341.000000,18.246015,10.532500,130.000000,110.000000,90.000000,78.000000,63.000000,43.000000,25.000000,11.000000
0.093864,1341.000000,18.246015,5.732500,108.000000,88.000000,68.000000,56.000000,42.000000,27.000000,17.000000,0.000000
0.093864,1341.000000,18.246015,3.698000,94.000000,74.000000,55.000000,43.000000,30.000000,20.000000,13.000000,0.000000
0.093864,1341.000000,18.246015,2.498238,80.000000,60.000000,46.000000,36.000000,25.000000,16.000000,11.000000,0.000000
0.093864,1341.000000,18.246015,1.591500,52.000000,34.000000,20.000000,16.000000,11.000000,8.000000,7.000000,0.000000
0.093864,1341.000000,18.246015,0.887750,21.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,1341.000000,13.324341,41547.050000,99.000000,86.000000,72.000000,67.000000,57.000000,38.000000,23.000000,10.000000
0.093864,1341.000000,13.324341,10.532500,92.000000,79.000000,65.000000,60.000000,50.000000,32.000000,18.000000,7.000000
0.093864,1341.000000,13.324341,5.732500,78.000000,65.000000,51.000000,46.000000,36.000000,22.000000,15.000000,0.000000
0.093864,1341.000000,13.324341,3.698000,68.000000,55.000000,41.000000,36.000000,27.000000,18.000000,13.000000,0.000000
0.093864,1341.000000,13.324341,2.498238,59.000000,46.000000,36.000000,31.000000,23.000000,15.000000,11.000000,0.000000
0.093864,1341.000000,13.324341,1.591500,37.000000,26.000000,16.000000,15.000000,11.000000,8.000000,7.000000,0.000000
0.093864,1341.000000,13.324341,0.887750,16.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,1341.000000,8.277987,41547.050000,47.000000,40.000000,33.000000,32.000000,27.000000,15.000000,11.000000,0.000000
0.093864,1341.000000,8.277987,10.532500,45.000000,38.000000,31.000000,30.000000,25.000000,14.000000,10.000000,0.000000
0.093864,1341.000000,8.277987,5.732500,38.000000,31.000000,24.000000,23.000000,18.000000,10.000000,9.000000,0.000000
0.093864,1341.000000,8.277987,3.698000,32.000000,25.000000,18.000000,17.000000,13.000000,8.000000,8.000000,0.000000
0.093864,1341.000000,8.277987,2.498238,27.000000,20.000000,15.000000,14.000000,11.000000,7.000000,7.000000,0.000000
0.093864,1341.000000,8.277987,1.591500,20.000000,14.000000,9.000000,9.000000,7.000000,0.000000,0.000000,0.000000
0.093864,1341.000000,8.277987,0.887750,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,4368.000000,29046.813085,41547.050000,205.000000,167.000000,138.000000,115.000000,88.000000,59.000000,36.000000,18.000000
0.093864,4368.000000,29046.813085,10.532500,178.000000,143.000000,115.000000,92.000000,67.000000,44.000000,26.000000,13.000000
0.093864,4368.000000,29046.813085,5.732500,133.000000,101.000000,75.000000,56.000000,39.000000,27.000000,17.000000,0.000000
0.093864,4368.000000,29046.813085,3.698000,101.000000,75.000000,54.000000,39.000000,24.000000,19.000000,13.000000,0.000000
0.093864,4368.000000,29046.813085,2.498238,80.000000,57.000000,42.000000,28.000000,18.000000,14.000000,12.000000,0.000000
0.093864,4368.000000,29046.813085,1.591500,47.000000,31.000000,20.000000,15.000000,12.000000,10.000000,10.000000,0.000000
0.093864,4368.000000,29046.813085,0.887750,17.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,4368.000000,58.497369,41547.050000,161.000000,141.000000,116.000000,95.000000,75.000000,53.000000,32.000000,15.000000
0.093864,4368.000000,58.497369,10.532500,146.000000,126.000000,101.000000,80.000000,61.000000,42.000000,24.000000,11.000000
0.093864,4368.000000,58.497369,5.732500,110.000000,91.000000,68.000000,50.000000,36.000000,25.000000,15.000000,0.000000
0.093864,4368.000000,58.497369,3.698000,85.000000,69.000000,50.000000,35.000000,22.000000,17.000000,11.000000,0.000000
0.093864,4368.000000,58.497369,2.498238,68.000000,52.000000,38.000000,24.000000,16.000000,12.000000,10.000000,0.000000
0.093864,4368.000000,58.497369,1.591500,39.000000,27.000000,17.000000,12.000000,10.000000,8.000000,8.000000,0.000000
0.093864,4368.000000,58.497369,0.887750,14.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,4368.000000,38.241610,41547.050000,132.000000,116.000000,96.000000,79.000000,62.000000,45.000000,25.000000,13.000000
0.093864,4368.000000,38.241610,10.532500,122.000000,106.000000,86.000000,69.000000,53.000000,39.000000,21.000000,11.000000
0.093864,4368.000000,38.241610,5.732500,96.000000,81.000000,62.000000,46.000000,33.000000,24.000000,14.000000,0.000000
0.093864,4368.000000,38.241610,3.698000,80.000000,66.000000,49.000000,34.000000,22.000000,17.000000,11.000000,0.000000
0.093864,4368.000000,38.241610,2.498238,65.000000,51.000000,38.000000,24.000000,16.000000,12.000000,10.000000,0.000000
0.093864,4368.000000,38.241610,1.591500,38.000000,27.000000,17.000000,12.000000,10.000000,8.000000,8.000000,0.000000
0.093864,4368.000000,38.241610,0.887750,13.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,4368.000000,28.752529,41547.050000,105.000000,94.000000,79.000000,64.000000,50.000000,35.000000,19.000000,10.000000
0.093864,4368.000000,28.752529,10.532500,98.000000,87.000000,72.000000,57.000000,44.000000,31.000000,16.000000,8.000000
0.093864,4368.000000,28.752529,5.732500,78.000000,68.000000,53.000000,39.000000,28.000000,19.000000,10.000000,0.000000
0.093864,4368.000000,28.752529,3.698000,69.000000,59.000000,44.000000,31.000000,20.000000,15.000000,9.000000,0.000000
0.093864,4368.000000,28.752529,2.498238,56.000000,46.000000,34.000000,22.000000,14.000000,10.000000,8.000000,0.000000
0.093864,4368.000000,28.752529,1.591500,33.000000,24.000000,15.000000,11.000000,9.000000,7.000000,7.000000,0.000000
0.093864,4368.000000,28.752529,0.887750,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,4368.000000,22.824182,41547.050000,91.000000,81.000000,67.000000,54.000000,45.000000,31.000000,16.000000,9.000000
0.093864,4368.000000,22.824182,10.532500,86.000000,76.000000,62.000000,49.000000,40.000000,28.000000,14.000000,7.000000
0.093864,4368.000000,22.824182,5.732500,67.000000,58.000000,44.000000,32.000000,24.000000,16.000000,8.000000,0.000000
0.093864,4368.000000,22.824182,3.698000,60.000000,51.000000,37.000000,25.000000,17.000000,12.000000,7.000000,0.000000
0.093864,4368.000000,22.824182,2.498238,50.000000,41.000000,30.000000,19.000000,13.000000,9.000000,7.000000,0.000000
0.093864,4368.000000,22.824182,1.591500,30.000000,22.000000,13.000000,9.000000,8.000000,0.000000,0.000000,0.000000
0.093864,4368.000000,22.824182,0.887750,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,4368.000000,18.246015,41547.050000,76.000000,68.000000,56.000000,48.000000,40.000000,27.000000,14.000000,8.000000
0.093864,4368.000000,18.246015,10.532500,71.000000,63.000000,51.000000,43.000000,35.000000,24.000000,12.000000,0.000000
0.093864,4368.000000,18.246015,5.732500,56.000000,48.000000,36.000000,28.000000,21.000000,13.000000,7.000000,0.000000
0.093864,4368.000000,18.246015,3.698000,50.000000,42.000000,30.000000,22.000000,15.000000,10.000000,0.000000,0.000000
0.093864,4368.000000,18.246015,2.498238,42.000000,34.000000,25.000000,18.000000,12.000000,8.000000,0.000000,0.000000
0.093864,4368.000000,18.246015,1.591500,26.000000,19.000000,10.000000,8.000000,7.000000,0.000000,0.000000,0.000000
0.093864,4368.000000,18.246015,0.887750,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,4368.000000,13.324341,41547.050000,50.000000,44.000000,35.000000,32.000000,28.000000,18.000000,9.000000,0.000000
0.093864,4368.000000,13.324341,10.532500,47.000000,41.000000,32.000000,29.000000,25.000000,16.000000,8.000000,0.000000
0.093864,4368.000000,13.324341,5.732500,38.000000,32.000000,23.000000,20.000000,16.000000,9.000000,0.000000,0.000000
0.093864,4368.000000,13.324341,3.698000,34.000000,28.000000,19.000000,16.000000,12.000000,8.000000,0.000000,0.000000
0.093864,4368.000000,13.324341,2.498238,30.000000,24.000000,17.000000,14.000000,10.000000,7.000000,0.000000,0.000000
0.093864,4368.000000,13.324341,1.591500,19.000000,14.000000,7.000000,7.000000,7.000000,0.000000,0.000000,0.000000
0.093864,4368.000000,13.324341,0.887750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,4368.000000,8.277987,41547.050000,22.000000,18.000000,13.000000,13.000000,12.000000,0.000000,0.000000,0.000000
0.093864,4368.000000,8.277987,10.532500,21.000000,17.000000,12.000000,12.000000,11.000000,0.000000,0.000000,0.000000
0.093864,4368.000000,8.277987,5.732500,17.000000,13.000000,8.000000,8.000000,7.000000,0.000000,0.000000,0.000000
0.093864,4368.000000,8.277987,3.698000,16.000000,12.000000,7.000000,7.000000,0.000000,0.000000,0.000000,0.000000
0.093864,4368.000000,8.277987,2.498238,14.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,4368.000000,8.277987,1.591500,11.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,4368.000000,8.277987,0.887750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17191.000000,29046.813085,41547.050000,77.000000,67.000000,59.000000,48.000000,37.000000,26.000000,17.000000,8.000000
0.093864,17191.000000,29046.813085,10.532500,64.000000,56.000000,48.000000,37.000000,26.000000,20.000000,12.000000,0.000000
0.093864,17191.000000,29046.813085,5.732500,44.000000,37.000000,30.000000,20.000000,13.000000,10.000000,7.000000,0.000000
0.093864,17191.000000,29046.813085,3.698000,30.000000,25.000000,20.000000,13.000000,7.000000,0.000000,0.000000,0.000000
0.093864,17191.000000,29046.813085,2.498238,25.000000,20.000000,17.000000,11.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17191.000000,29046.813085,1.591500,12.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17191.000000,29046.813085,0.887750,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17191.000000,58.497369,41547.050000,61.000000,56.000000,50.000000,39.000000,31.000000,25.000000,16.000000,7.000000
0.093864,17191.000000,58.497369,10.532500,54.000000,49.000000,43.000000,32.000000,24.000000,20.000000,12.000000,0.000000
0.093864,17191.000000,58.497369,5.732500,38.000000,34.000000,29.000000,19.000000,12.000000,10.000000,7.000000,0.000000
0.093864,17191.000000,58.497369,3.698000,27.000000,24.000000,20.000000,13.000000,7.000000,0.000000,0.000000,0.000000
0.093864,17191.000000,58.497369,2.498238,22.000000,19.000000,17.000000,11.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17191.000000,58.497369,1.591500,9.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17191.000000,58.497369,0.887750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17191.000000,38.241610,41547.050000,52.000000,47.000000,43.000000,34.000000,27.000000,22.000000,14.000000,0.000000
0.093864,17191.000000,38.241610,10.532500,48.000000,43.000000,39.000000,30.000000,23.000000,20.000000,12.000000,0.000000
0.093864,17191.000000,38.241610,5.732500,34.000000,30.000000,27.000000,19.000000,12.000000,10.000000,7.000000,0.000000
0.093864,17191.000000,38.241610,3.698000,26.000000,23.000000,20.000000,13.000000,7.000000,0.000000,0.000000,0.000000
0.093864,17191.000000,38.241610,2.498238,22.000000,19.000000,17.000000,11.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17191.000000,38.241610,1.591500,9.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17191.000000,38.241610,0.887750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17191.000000,28.752529,41547.050000,41.000000,38.000000,36.000000,28.000000,22.000000,18.000000,11.000000,0.000000
0.093864,17191.000000,28.752529,10.532500,39.000000,36.000000,34.000000,26.000000,20.000000,17.000000,10.000000,0.000000
0.093864,17191.000000,28.752529,5.732500,28.000000,26.000000,24.000000,17.000000,11.000000,9.000000,0.000000,0.000000
0.093864,17191.000000,28.752529,3.698000,22.000000,20.000000,18.000000,12.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17191.000000,28.752529,2.498238,18.000000,16.000000,15.000000,10.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17191.000000,28.752529,1.591500,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17191.000000,28.752529,0.887750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17191.000000,22.824182,41547.050000,35.000000,32.000000,30.000000,24.000000,20.000000,16.000000,9.000000,0.000000
0.093864,17191.000000,22.824182,10.532500,34.000000,31.000000,29.000000,23.000000,19.000000,16.000000,9.000000,0.000000
0.093864,17191.000000,22.824182,5.732500,23.000000,21.000000,19.000000,14.000000,10.000000,8.000000,0.000000,0.000000
0.093864,17191.000000,22.824182,3.698000,18.000000,16.000000,14.000000,9.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17191.000000,22.824182,2.498238,16.000000,14.000000,13.000000,9.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17191.000000,22.824182,1.591500,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17191.000000,22.824182,0.887750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17191.000000,18.246015,41547.050000,26.000000,24.000000,23.000000,21.000000,17.000000,13.000000,7.000000,0.000000
0.093864,17191.000000,18.246015,10.532500,25.000000,23.000000,22.000000,20.000000,16.000000,13.000000,7.000000,0.000000
0.093864,17191.000000,18.246015,5.732500,17.000000,15.000000,14.000000,12.000000,8.000000,0.000000,0.000000,0.000000
0.093864,17191.000000,18.246015,3.698000,13.000000,11.000000,10.000000,8.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17191.000000,18.246015,2.498238,11.000000,9.000000,9.000000,8.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17191.000000,18.246015,1.591500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17191.000000,18.246015,0.887750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17191.000000,13.324341,41547.050000,18.000000,16.000000,15.000000,14.000000,11.000000,8.000000,0.000000,0.000000
0.093864,17191.000000,13.324341,10.532500,18.000000,16.000000,15.000000,14.000000,11.000000,8.000000,0.000000,0.000000
0.093864,17191.000000,13.324341,5.732500,13.000000,11.000000,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17191.000000,13.324341,3.698000,11.000000,9.000000,8.000000,7.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17191.000000,13.324341,2.498238,10.000000,8.000000,8.000000,7.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17191.000000,13.324341,1.591500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17191.000000,13.324341,0.887750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17191.000000,8.277987,41547.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17191.000000,8.277987,10.532500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17191.000000,8.277987,5.732500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17191.000000,8.277987,3.698000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17191.000000,8.277987,2.498238,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17191.000000,8.277987,1.591500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17191.000000,8.277987,0.887750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.256830,3.000000,29046.813085,41547.050000,478.000000,308.000000,263.000000,211.000000,158.000000,119.000000,83.000000,44.000000
0.256830,3.000000,29046.813085,10.532500,417.000000,267.000000,223.000000,172.000000,125.000000,90.000000,60.000000,30.000000
0.256830,3.000000,29046.813085,5.732500,349.000000,212.000000,174.000000,127.000000,86.000000,65.000000,44.000000,24.000000
0.256830,3.000000,29046.813085,3.698000,284.000000,162.000000,127.000000,92.000000,61.000000,46.000000,34.000000,20.000000
0.256830,3.000000,29046.813085,2.498238,236.000000,129.000000,102.000000,68.000000,44.000000,33.000000,22.000000,13.000000
0.256830,3.000000,29046.813085,1.591500,172.000000,82.000000,60.000000,36.000000,24.000000,18.000000,13.000000,8.000000
0.256830,3.000000,29046.813085,0.887750,90.000000,34.000000,25.000000,15.000000,13.000000,7.000000,0.000000,0.000000
0.256830,3.000000,58.497369,41547.050000,368.000000,264.000000,224.000000,179.000000,138.000000,102.000000,71.000000,37.000000
0.256830,3.000000,58.497369,10.532500,338.000000,237.000000,197.000000,153.000000,115.000000,83.000000,55.000000,26.000000
