"Maximal price_to_earnings_limit: 10000000000.0, Maximal enterprise_value_to_revenue_limit: 10000000000.0, Minimal profit_margin_limit: 0.0001"
Symbol,Name,Sector,Country,sss_value,annualized_revenue,annualized_earnings,quarterized_revenue,quarterized_earnings,effective_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,pe_effective,enterprise_value_to_ebitda,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,held_percent_institutions,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,annualized_total_assets,quarterized_total_assets,effective_total_assets,skip_reason
TLV:DUNI,DUNIEC BROS,Real Estate,Israel,25217.42411,71627171.58533,14124163.66267,18607552.35667,3711445.29867,8917804.48067,45117361.971,71627171.58533,14124163.66267,18607552.35667,3711445.29867,8917804.48067,45117361.971,1.33297,1.33297,5.69056,5.69056,5.69056,0.88936,5.69056,16.732,0.18261,0.4946,2.5,3.32445,17.1875,2.07709,0.03919,0,8.008,14990,0.00053,0.59102,3866740,36180000,9.35672,42,264122122,176205584,861428.57143,0.691,-0.08464,-0.1153,-0.08464,-0.1153,-0.08464,0.48943,3.49713,-0.08464,0.96536,1,1,8223430.56267,3542858.78133,32.11824,74.55056,53.3344,1.65862,1.55045,1.60453,1.2667,ILS,ILS,0.30749,0.30749,200.0,100.0,200.0,200.0,14990,56.14,15270,95.6,15579.91632,26601.10438,-1.83366,1.96319,57.25006,1.62742,1.64505,0.68543,0.68763,8.19934,6.19881,1.29435,1.22985,1.64624,0.69653,7.20908,1.2721,1.45917,220038388.54733,228770838.056,224404613.30167,None
TLV:ECP,ELECTRA CONSUMER P,Consumer Cyclical,Israel,45113.48478,2300119466.66667,209698866.66667,240516400.0,60123733.33333,134911300.0,1270317933.33333,2300119466.66667,209698866.66667,240516400.0,60123733.33333,134911300.0,1270317933.33333,0.43541,0.43541,4.07113,4.07113,4.07113,0.44671,4.07113,18.681,0.11108,0.0,0.0,0.0,0.0,0.07347,0.25258,0,12.84,17080,0.00075,1.94267,21991100,84582000,3.84619,1616,1120681222,1149547379,52340.34653,0.27714,0.07517,0.27714,0.07517,0.27714,0.07517,0.27714,2.43568,0.07517,1.42585,1,1,317617000.0,75019000.0,3.5284,14.93863,9.23352,2.86145,2.59013,2.72579,1.651,USD,ILS,1.0,0.30749,181.892,1368.42,136.842,136.842,17080,7293,18230,13511.496,26.41087,134.19718,-6.30828,1.7897,32.86156,1.3711,1.40726,0.07565,0.06855,1.50467,1.79289,1.06425,1.11955,1.39918,0.0821,1.65878,1.1019,1.25054,2393941333.33333,2239290533.33333,2316615933.33333,None
TLV:ECPA,ECOPPIA SCIENTIFIC,Technology,Israel,1e+50,4736285.71429,-12386000.0,1234166.66667,-4563466.66667,-8474733.33333,2985226.19048,4736285.71429,-12386000.0,1234166.66667,-4563466.66667,-8474733.33333,2985226.19048,61.27968,61.27968,45612.04535,45612.04535,45612.04535,62.23995,15204.01512,-21.92403,0,0.0,0.0,0.0,0.0,0.01,0.4191,0,-0.51,683,-0.00075,1.88123,100000000,-20860000,-0.2086,149,185800335,185800335,-140000.0,-0.44662,-0.22182,-0.44662,-0.22182,-0.44662,-0.22182,-0.44662,0.60338,-0.22182,0.82818,1,1,-7855000.0,-2865566.66667,13402858.95374,273851925.64167,143627392.2977,0.24403,0.47998,0.362,0.60167,USD,ILS,1.0,0.30749,0,0,0,0,683,674.9,704.9,683,0.0,1.20018,-3.10682,0.54,0.541,15.14197,14.4187,3.96383,0.20958,12.40011,1.9458,16.06811,18.524,14.79033,2.09671,7.18296,17.30605,16.04819,69145142.85714,74258285.71429,71701714.28571,None
TLV:EDRL,EDRI-EL ISRAEL ASS,Real Estate,Israel,1e+50,5371000.0,-7323800.0,710200.0,-79900.0,-3701850.0,3040600.0,5371000.0,-7323800.0,710200.0,-79900.0,-3701850.0,3040600.0,6.56583,6.56583,504730.13212,504730.13212,504730.13212,2.40548,504730.13212,-5.40794,-1.30403,0.0,0.0,0.0,0.0,-0.17629,0.01,0,-0.212,167.9,-0.00126,0.36798,20000000,-3976000,-0.1988,3,20019368,7334315,-1325333.33333,-0.543,-0.25603,-0.31412,-0.25603,-0.31412,-0.25603,-0.48578,0.56422,-0.25603,0.79397,1,1,-5132666.66667,-1232300.0,64018.41477,4367140.55198,2215579.48337,2.22095,1.84425,2.0326,1.42569,USD,ILS,1.0,0.30749,25.0,0,0,0,167.9,1.329,189,116.84276,43.69739,12533.55907,-11.16402,1.77514,31.28912,1.51404,1.54101,7.06873,0.20342,458.68598,114.6715,0.48945,0.28819,1.53753,3.64608,286.68874,0.39882,0.96817,94991800.0,74135200.0,84563500.0,None
TLV:EFNC,ERECH FINANCE,Financial Services,Israel,1e+50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,5000000000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.01,0.18042,0,0,8316,0.0,10000.0,2084370,0,0.0,10000000,51579745,51579745,0.0,-0.9,-0.9,-0.9,-0.9,0,0,-0.9,0.15,-0.9,0.15,1,1,0,10000000000000.0,10000000000000.0,0.0,5000000000000.0,10000000000000.0,10000000000000.0,0.0,0.0,USD,ILS,1.0,0.30749,0,0,0,0,8316,2401,9955,7599.709,9.42524,246.35569,-16.46409,1.56606,14.75185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0,0,0,None
TLV:ELAL,EL AL ISRAEL AIRLI,Industrials,Israel,1e+50,1338504800.0,-305690933.33333,111570466.66667,-137099466.66667,-221395200.0,725037633.33333,1338504800.0,-305690933.33333,111570466.66667,-137099466.66667,-221395200.0,725037633.33333,1.42921,1.42921,944928.164,944928.164,944928.164,0.37604,944928.164,-4.02219,-0.85228,-0.46492,0.0,-1.78838,0.0,-0.75466,0.00916,0,-0.743,57.9,-0.01283,10000.0,1334450048,-531036992,-0.39794,1223,890493165,234298445,-434208.49714,-0.61796,-0.31331,-0.61796,-0.31331,-0.61796,-0.31331,-0.61796,0.43204,-0.31331,0.73669,1,1,35418133.33333,-56843733.33333,25.1423,3918631.1294,1959328.13585,-0.01091,-19.92014,100.65526,10.03271,USD,ILS,1.0,0.30749,7.3,14.0,11.665,19.0,57.9,50.2,79,61.58369,-5.9816,15.33865,-26.70886,0.53472,0.53572,0.99972,0.94111,0.11197,0.12293,0.74527,0.37845,0.26064,0.11613,0.98042,0.12745,0.57186,0.19839,0.5894,2940485333.33333,3102286800.0,3021386066.66667,None
TLV:ELCO,ELCO LTD,Industrials,Israel,6744.05715,3137335660.006,72828063.53067,776839927.59133,19568315.11133,46198189.321,1957087793.79867,3137335660.006,72828063.53067,776839927.59133,19568315.11133,46198189.321,1957087793.79867,0.23461,0.23461,5.645,5.645,5.645,0.13934,5.645,9.562,0.02577,0.05673,2.5,0.15804,6.25,0.1202,0.15657,0,9.941,18160,0.00055,0.96236,27367000,82786000,3.02503,11321,2587275056,1535751907,7312.60489,0.035,0.05115,0.15782,0.05115,0.15782,0.05115,0.0657,1.37852,0.05115,1.30574,1,1,236981395.03733,98839831.592,10.91763,26.17644,18.54704,5.97207,5.50544,5.73875,2.39557,ILS,ILS,0.30749,0.30749,146.161,73.0996,135.0,120.463,18160,10900,19400,16380.922,10.86067,66.6055,-6.39175,1.70824,24.8477,1.31758,1.34861,0.35155,0.1823,0.62449,0.67787,1.21763,1.21581,1.3431,0.27692,0.66118,1.22672,1.28491,3458508083.53467,3604477153.41867,3531492618.47667,None
TLV:ELCRE,ELECTRA REAL ESTAT,Real Estate,Israel,23797716.60711,43460513.604,23147642.20667,13674285.29333,7918564.47733,15533103.342,28567399.44867,43460513.604,23147642.20667,13674285.29333,7918564.47733,15533103.342,28567399.44867,4.58252,4.58252,7.28266,7.28266,7.28266,4.47487,7.28266,18.528,0.6174,2.81641,6.1875,1.45741,2.5,2.12398,0.17904,0,1.71,4031,0.00042,1.74246,56904700,97774000,1.71821,11,725703163,708653832,8888545.45455,-0.176,0.1083,0.35736,0.1083,0.35736,0.1083,-0.04266,1.00734,0.1083,1.59152,1,1,2848833.352,788281.364,254.73697,920.61439,587.67568,1.50423,1.40694,1.45559,1.20648,ILS,ILS,0.30749,0.30749,21.439,13.7522,75.0,0,4031,1285,4200,2852.1702,41.33098,213.6965,-15.48809,1.88405,44.72515,1.70474,1.76968,2.53868,2.07741,1.24761,1.27212,2.07865,1.95369,1.74721,2.31804,1.26987,2.02617,1.88669,311010903.99533,310050428.23133,310530666.11333,None
TLV:ELDAV,ELDAV INVESTMENTS,Financial Services,Israel,13520805.68081,120466800.0,12210800.0,30959300.0,12495400.0,12353100.0,75713050.0,120466800.0,12210800.0,30959300.0,12495400.0,12353100.0,75713050.0,0.11223,0.11223,1.10834,1.10834,1.10834,0.23747,1.10834,1.01657,0.22137,0.0,0.0,0.0,0.0,0.1365,0.01,0,0.67,244.9,0.00274,0.22793,35824000,24799000,0.69225,10000000,12557800,26602485,2.4799,0.42857,-0.04396,0.42857,-0.04396,0.42857,-0.04396,0.42857,3.19286,-0.04396,1.00604,1,1,-286400.0,-1492400.0,84876946.85901,617273.35353,42747110.10627,0.98474,0.94345,0.96409,0.98188,USD,ILS,1.0,0.30749,27.8558,27.9142,16.7485,16.7885,244.9,151,254,214.32979,14.26316,62.18543,-3.58268,1.8233,36.74093,2.03166,2.06987,0.09914,0.11761,3.98532,3.82659,1.48592,1.49446,2.06077,0.11837,3.91595,1.50019,1.78048,210624466.66667,213497800.0,212061133.33333,None
TLV:ELLO,ELLOMAY CAPITAL LT,Technology,Israel,1e+50,13532133.33333,481533.33333,2627533.33333,-734333.33333,-126400.0,8079833.33333,13532133.33333,481533.33333,2627533.33333,-734333.33333,-126400.0,8079833.33333,47.66864,47.66864,410.13789,410.13789,410.13789,31.95324,136.71263,-3637.37565,-0.47973,0.0,0.0,0.0,0.0,-0.05853,0.25902,0,-0.38,9989,-4e-05,3.12986,10700000,-4627000,-0.43243,18,459764282,308189030,-257055.55556,-0.1889,-0.15959,-0.1889,-0.15959,-0.1889,-0.15959,-0.1889,0.8611,-0.15959,0.89041,1,1,-1085000.0,-2212466.66667,76141934424.08458,8986742535.78317,42564338479.93388,2.27567,2.44781,2.36174,1.53679,USD,ILS,1.0,0.30749,0,0,0,0,9989,9701,9936,9989,0.0,2.96877,0.53341,2.45106,216.83417,1.45984,1.41709,4.86487,0.02284,5.93766,5.00895,2.25251,2.27636,1.44847,2.45385,5.48331,2.27444,1.86145,369498133.33333,423988133.33333,396743133.33333,None
TLV:ELMR,ELMORE ELEC INSTL,Industrials,Israel,18425.79867,353496200.0,19019133.33333,99086800.0,5657200.0,12338166.66667,226291500.0,353496200.0,19019133.33333,99086800.0,5657200.0,12338166.66667,226291500.0,0.20448,0.20448,5.4218,5.4218,5.4218,0.20682,5.4218,12.375,0.04705,0.0,0.0,0.0,0.0,0.03689,0.02527,0,0.604,1075,0.00056,0.78664,30683300,18543000,0.60434,489,80630632,81513901,37920.2454,0.352,0.08105,0.00875,0.08105,0.00875,0.08105,0.26619,2.38094,0.08105,1.45523,1,1,16826333.33333,1812466.66667,4.79193,44.48668,24.63931,1.40426,1.52975,1.46701,1.2112,USD,ILS,1.0,0.30749,17.0,11.0,14.0,18.0,1075,485.8,1088,758.27875,41.76845,121.28448,-1.19485,1.95682,56.1451,1.7174,1.64994,0.19455,0.18648,2.05056,1.95306,1.47557,1.46972,1.69367,0.20051,2.01181,1.48264,1.58816,290788000.0,313003333.33333,301895666.66667,None
TLV:ELRN,ELRON ELECTRONIC,Industrials,Israel,1e+50,5991800.0,-19223600.0,215600.0,-4312266.66667,-11767933.33333,3103700.0,5991800.0,-19223600.0,215600.0,-4312266.66667,-11767933.33333,3103700.0,38.7176,38.7176,60024.50822,60024.50822,60024.50822,45.44556,60024.50822,-14.19343,0,-4.35982,0.0,-36.18853,0.0,-6.40545,0.05495,0,-0.412,1244,-0.00033,2.66101,51920900,-17723000,-0.34135,13,167027367,196052140,-1363307.69231,0.05056,-0.07566,0.05056,-0.07566,0.05056,-0.07566,0.05056,1.3028,-0.07566,0.97434,1,1,-13343466.66667,-2695666.66667,2008741.22146,239037138.99018,120522940.10582,0.11563,0.11263,0.11413,0.33783,USD,ILS,1.0,0.30749,50.4307,50.573,1348.5,0,1244,565,1349,1178.9049,5.52166,120.17699,-7.78354,1.73214,27.00861,12.69938,12.68164,2.95631,3.75758,7.91514,7.57386,7.39024,7.32794,12.70051,3.36694,7.7545,7.36909,10.0348,100765133.33333,89892800.0,95328966.66667,None
TLV:ELSPC,ELSPEC ENGINEERING,Industrials,Israel,43.07615,20086189.76933,1690190.53267,4368110.693,345188.274,1017689.40333,12227150.23117,20086189.76933,1690190.53267,4368110.693,345188.274,1017689.40333,12227150.23117,0.31395,0.31395,5.82833,5.82833,5.82833,0.40328,5.82833,12.093,0.069,0.20552,2.5,0.20126,2.5,0.1948,0.11354,0,0.22,418.5,0.00053,0.40183,19457800,4269000,0.2194,3119,19429031,24949438,1368.70792,-0.605,-0.02106,-0.10323,-0.02106,-0.10323,-0.02106,-0.47956,0.57044,-0.02106,1.02894,1,1,2856172.11333,865676.597,6.80247,22.44375,14.62311,0.4193,0.36259,0.39094,0.62526,ILS,ILS,0.30749,0.30749,77.7068,36.2632,51.9633,83.1413,418.5,329,639,471.21915,-11.18782,27.20365,-34.50704,0.57742,0.57842,3.48353,3.77873,0.13793,0.16339,10.44397,12.20608,3.8138,4.28509,3.64113,0.16066,11.33503,4.05944,3.85029,25307287.972,25781068.564,25544178.268,None
TLV:ELTR,ELECTRA LTD,Industrials,Israel,147302.93172,2209989545.084,52666784.70333,613206910.16333,11962611.45933,32314698.08133,1411598227.62367,2209989545.084,52666784.70333,613206910.16333,11962611.45933,32314698.08133,1411598227.62367,0.31026,0.31026,14.16384,14.16384,14.16384,0.27124,14.16384,17.325,0.01939,0.06038,2.5,0.04884,2.5,0.06123,0.29646,0,39.19,177470,0.00022,1.78684,3770400,149647008,39.68996,11321,2393033633,2092877265,13218.53264,0.188,0.04923,-0.06523,0.04923,-0.06523,0.04923,0.12469,1.67346,0.04923,1.29613,1,1,117412289.09,59333372.89667,20.38146,40.332,30.35673,4.52103,4.33002,4.42552,2.10369,ILS,ILS,0.30749,0.30749,1060.34,798.683,811.843,936.389,177470,140000,190650,173188.58,2.47211,26.76429,-6.91319,1.47957,10.49072,1.22748,1.23632,0.26459,0.19718,0.30696,0.26963,1.27902,1.27183,1.2419,0.24088,0.2983,1.28542,1.26366,1894233537.406,1987861433.99733,1941047485.70167,None
TLV:ELWS,ELECTREON WIRELESS,Technology,Israel,1e+50,0.0,-25157733.33333,0.0,-2605700.0,-13881716.66667,0.0,0.0,-25157733.33333,0.0,-2605700.0,-13881716.66667,0.0,0,0,20774.20822,20774.20822,20774.20822,239458898713.39233,6924.73607,-46.79603,0,0.0,0.0,0.0,0.0,0.01,0.05963,0,-1.296,25050,-5e-05,3.36373,9658460,-10745000,-1.1125,32,649609179,668218808,-335781.25,0.06175,0.0,0.06175,0.0,0.06175,0.0,0.06175,1.35875,0.0,1.05,1,1,-830400.0,849900.0,478917796662.44867,764.33602,239458898713.39233,0.37767,0.27589,0.32678,0.57165,USD,ILS,1.0,0.30749,0,0,0,0,25050,15210,32780,24644.61,1.64494,64.69428,-23.58145,1.12009,1.97479,5.86504,10.76205,0.15806,0.00179,0.0,0.0,4.96319,10.71096,8.32354,0.08992,0.01,7.84708,8.08531,14916866.66667,155635000.0,85275933.33333,None
TLV:EMCO,E & M COMPUTING,Technology,Israel,835.30771,419239758.24333,11842444.36733,112650908.93667,3125861.34267,7484152.855,265945333.59,419239758.24333,11842444.36733,112650908.93667,3125861.34267,7484152.855,265945333.59,0.27643,0.27643,7.35212,7.35212,7.35212,0.20613,2.45071,15.416,0.0281,0.15947,5.625,0.06758,2.5,0.12445,0.19712,0,0.89,2130,0.00042,1.01119,44319300,39531000,0.89196,1091,388997422,289998335,36233.73052,-0.081,0.02786,0.02121,0.02786,0.02121,0.02786,-0.05545,0.99455,0.02786,1.1893,1,1,21932462.226,7542237.716,17.73615,51.57586,34.65601,1.85952,1.9065,1.88301,1.37223,ILS,ILS,0.30749,0.30749,9.5,20.5,7.2,31.5,2130,1215,2880,2050.1064,3.89705,75.30864,-26.04167,1.0991,1.76287,1.58506,1.56602,0.11933,0.12207,1.4324,1.30436,1.35959,1.38603,1.58554,0.1307,1.37838,1.38281,1.48418,251240874.79933,261083096.71667,256161985.758,None
TLV:EMDV,EMILIA DEV (O.F.G),Financial Services,Israel,308.63693,545641783.97467,10483933.048,140393538.208,3754739.89067,7119336.46933,343017661.09133,545641783.97467,10483933.048,140393538.208,3754739.89067,7119336.46933,343017661.09133,0.29458,0.29458,3.70875,3.70875,3.70875,0.10618,3.70875,8.765,0.02863,0.04324,2.25,0.06664,2.5,0.06452,0.01,0,1.858,2238,0.00083,0.30938,27993000,52007000,1.85786,10000000,535209635,192895591,5.2007,0.31651,0.01916,0.31651,0.01916,0.31651,0.01916,0.31651,2.63256,0.01916,1.14578,1,1,53353450.872,19435499.93067,10.0314,27.53773,18.78457,2.21684,2.28439,2.25061,1.5002,ILS,ILS,0.30749,0.30749,36.793,27.5061,33.2216,51.7972,2238,1272,2575,2236.0994,-5.05156,75.9434,-13.08738,1.48273,10.62616,1.66331,1.63892,0.19926,0.21623,0.77782,0.76932,1.44611,1.4843,1.66111,0.21775,0.78357,1.4752,1.56816,683002691.808,711230048.31533,697116370.06167,None
TLV:EMITF,ELBIT IMAGING LTD,Healthcare,Israel,1e+50,0.0,719936.58667,-3782.127,6698423.658,3709180.12233,-1891.0635,0.0,719936.58667,-3782.127,6698423.658,3709180.12233,-1891.0635,0,0,0.09291,0.09291,0.09291,13148074.14288,0.09291,4.93346,0,0.0,0.0,14259.39024,2.5,8148.233,0.08833,0,25.008,810.1,0.03087,0.2261,9190810,-165302000,-17.98557,4,18299075,21353852,-41325500.0,0.7289,0.0,0.7289,0.0,0.7289,0.0,0.7289,4.6945,0.0,1.05,1,1,4280465.79333,-617439.92,4.27502,26296144.01075,13148074.14288,-2.12052,0.08397,453.22812,21.28916,ILS,ILS,0.30749,0.30749,27.2,630.0,728.466,0,810.1,295.5,875,584.3844,38.62451,174.14552,-7.41714,1.77601,31.38181,7.4878,13.001,0.09258,0.02314,40.59423,72.6387,0.48035,0.65895,10.2544,0.06786,56.62646,0.57965,5.41703,60397001.306,31994027.01,46195514.158,None
TLV:EMTC,ELBIT MEDICAL TECH,Healthcare,Israel,38918220141.35506,0.0,62825200.0,0.0,11231933.33333,37028566.66667,0.0,0.0,62825200.0,0.0,11231933.33333,37028566.66667,0.0,0.38252,0.38252,0.777,0.777,0.777,0.33719,0.777,1.39567,0.91053,0.0,0.0,0.0,0.0,0.5303,0.01,0,0.632,158.1,0.004,0.99004,92792496,123046000,1.32603,472,51679504,45566825,260690.67797,0.42857,0.0,0.42857,0.0,0.42857,0.0,0.42857,3.19286,0.0,1.05,1,1,-598333.33333,-138533.33333,646595998.36032,51956679289.04466,26301637643.70249,-0.38021,0.82599,21.41924,4.62809,USD,ILS,1.0,0.30749,253.777,0,0,0,158.1,80,180.9,142.0766,11.278,97.625,-12.60365,1.54807,13.76383,1.35667,2.21874,0.0,0.0,0.0,0.0,3.81327,5.9841,1.7977,0.01,0.01,4.90868,3.35319,51704400.0,80525666.66667,66115033.33333,None
TLV:ENDY,ENDYMED LTD,Healthcare,United States,421997.96834,15666066.66667,719266.66667,3929600.0,-16900.0,351183.33333,9797833.33333,15666066.66667,719266.66667,3929600.0,-16900.0,351183.33333,9797833.33333,0.72383,0.72383,40.16937,40.16937,40.16937,0.84622,40.16937,60.289,0.02147,0.0441,1.0,0.0002,1.0,0.04136,0.01,0,0.022,282.3,8e-05,1.4323,13736200,308000,0.02242,32,10381514,12139039,9625.0,-0.27806,-0.0518,-0.27806,-0.0518,-0.27806,-0.0518,-0.27806,0.77194,-0.0518,0.9982,1,1,1283200.0,765200.0,8.09033,13.56706,10.8287,1.01963,0.57991,0.79977,0.8943,USD,ILS,1.0,0.30749,0,0,0,0,282.3,2.789,502.6,278.75787,-10.94896,10021.90749,-43.83207,1.11847,1.95767,2.42745,2.73341,0.11355,0.12888,0.91872,1.10044,3.09396,3.68428,2.59043,0.13121,1.01958,3.39912,2.99477,13138933.33333,13432000.0,13285466.66667,None
TLV:ENLT,ENLIGHT RENEWABLE,Technology,Israel,1e+50,59414816.748,-26027081.06333,18948661.26333,-24257804.10267,-25142442.583,39181739.00567,59414816.748,-26027081.06333,18948661.26333,-24257804.10267,-25142442.583,39181739.00567,11.81161,11.81161,13397.98341,13397.98341,13397.98341,7.76439,4465.99447,62.824,-0.62381,-0.35049,0.0,-1.27353,0.0,-0.55044,0.63933,0,-0.193,667.6,-0.00029,1.43194,917731008,-150770000,-0.16429,67,2854732673,1876584096,-2250298.50746,-0.68181,0.23547,-0.68181,0.23547,-0.68181,0.23547,-0.68181,0.36819,0.23547,2.22737,1,1,34206745.54933,8415099.32933,83.45526,339.23933,211.34729,3.83762,3.33049,3.58405,1.89316,ILS,ILS,0.30749,0.30749,129.995,0,0,0,667.6,468.3,720.2,641.6099,4.05076,42.55819,-7.30353,1.58237,15.69838,1.37833,1.42537,28.43745,8.73337,13.17422,10.49041,1.50246,1.99242,1.41185,18.59541,11.84231,1.75744,1.58464,1489063578.59333,1759811741.98867,1624437660.291,None
TLV:ENLV,ENLIVEX THERAPEUTI,Healthcare,Israel,1e+50,0.0,-9541066.66667,0.0,-4152533.33333,-6846800.0,0.0,0.0,-9541066.66667,0.0,-4152533.33333,-6846800.0,0.0,0,0,40015.10564,120607.6871,50089.17833,26508710.01323,50089.17833,-21.77143,0,0.0,0.0,0.0,0.0,0.01,0.10672,-1.13,-0.898,3190,-0.00028,3.79321,18305800,-11824000,-0.64592,10000000,149064618,171105383,-1.1824,-0.21037,0.0,-0.21037,0.0,-0.21037,0.0,-0.21037,0.83963,0.0,1.05,1,1,-8323066.66667,-4136866.66667,5841549.38368,47175870.64278,26508710.01323,0.24393,0.15359,0.19876,0.44583,USD,ILS,1.0,0.30749,0,0,0,0,3190,1548,9254,3878.6382,-17.75464,106.07235,-65.52842,0.42616,0.42716,7.36451,7.5948,0.8587,1.06064,5.06981,1.51503,7.4682,7.94847,7.48965,0.96967,3.30242,7.71833,7.60399,28314133.33333,37658466.66667,32986300.0,None
TLV:ENOG,ENERGEAN PLC,Technology,United Kingdom,1e+50,51034533.33333,-56270266.66667,10584600.0,-13517800.0,-34894033.33333,30809566.66667,51034533.33333,-56270266.66667,10584600.0,-13517800.0,-34894033.33333,30809566.66667,90.3215,90.3215,17825.85865,17825.85865,17825.85865,69.87561,5941.95288,-72.51275,0,0.0,0.0,0.0,0.0,0.01,0.46366,0,-0.52,3710,-0.00014,2.14087,177094000,-91414000,-0.51619,620,2530262219,1957495233,-147441.93548,-0.19403,-0.25653,-0.19403,-0.25653,-0.19403,-0.25653,-0.19403,0.85597,-0.25653,0.79347,1,1,20757133.33333,4937900.0,121.89844,512.41666,317.15755,2.32115,2.84518,2.58316,1.60722,USD,ILS,1.0,0.30749,0,0,0,0,3710,1801,4544,3738.7588,-0.76921,105.99667,-18.35387,1.39191,7.27211,1.80198,1.49118,0.65522,0.0723,0.27299,0.19357,0.95805,0.59662,1.65658,0.37376,0.24328,0.78733,1.22196,3142674866.66667,3829984000.0,3486329433.33333,None
TLV:ENRG,ENERGIXS-RENEWABLE,Technology,Israel,37302.33272,72006122.26133,19449705.96867,20303318.708,4934353.528,12192029.74833,46154720.48467,72006122.26133,19449705.96867,20303318.708,4934353.528,12192029.74833,46154720.48467,7.90003,7.90003,24.02977,24.02977,24.02977,7.21888,8.00992,36.113,0.2941,9.09821,34.80469,0.611,2.5,5.42556,0.13847,0,0.162,1260,0.00013,1.18865,486832000,77209000,0.15859,66,2073980829,1895151021,1169833.33333,0.083,0.09426,0.19632,0.09426,0.19632,0.09426,0.11133,1.60664,0.09426,1.52132,1,1,45112780.37,13966462.29133,45.97324,148.49722,97.23523,1.43222,1.33267,1.38244,1.17577,ILS,ILS,0.30749,0.30749,4.0,4.0,16.0,2.0,1260,1094,1699,1282.5248,-8.1971,15.17367,-25.83873,0.54876,0.54976,1.70543,1.76255,1.52442,0.3631,0.8749,0.42919,2.64596,3.81167,1.74399,0.95376,0.66204,3.23882,2.4914,936286755.66,1117007545.87,1026647150.765,None
TLV:EQTL,EQUITAL,Industrials,Israel,148940.08373,2755337200.0,367955866.66667,628453933.33333,66807600.0,217381733.33333,1691895566.66667,2755337200.0,367955866.66667,628453933.33333,66807600.0,217381733.33333,1691895566.66667,2.04419,2.04419,3.39927,3.39927,3.39927,0.40017,3.39927,8.809,0.11773,0.0,0.0,0.0,0.0,0.07727,0.15738,0,8.143,9173,0.00089,0.43209,36891000,300419008,8.14342,434,5216324829,1021152072,692209.69585,-0.86,-0.0407,-0.06095,-0.0407,-0.06095,-0.0407,-0.66024,0.38976,-0.0407,1.0093,1,1,1778860400.0,366512200.0,2.9324,14.23234,8.58237,3.97086,3.07246,3.52166,1.87661,USD,ILS,1.0,0.30749,0,0,0,0,9173,5400,9434,8196.567,11.91271,69.87037,-2.76659,1.8706,42.84355,1.82322,1.86285,0.27874,0.17276,6.81809,6.81236,1.45332,1.27291,1.85304,0.23575,6.82523,1.37311,1.61307,20729282133.33333,20747107466.66667,20738194800.0,None
