"Maximal price_to_earnings_limit: 10000000000.0, Maximal enterprise_value_to_revenue_limit: 10000000000.0, Minimal profit_margin_limit: 0.0001"
Symbol,Name,Sector,Country,sss_value,annualized_revenue,annualized_earnings,quarterized_revenue,quarterized_earnings,effective_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,pe_effective,enterprise_value_to_ebitda,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,held_percent_institutions,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,annualized_total_assets,quarterized_total_assets,effective_total_assets,skip_reason
TLV:GOSS,G 1 SECURE SOL,Industrials,Israel,43396.22929,811644400.0,41264533.33333,199792733.33333,8572333.33333,24918433.33333,505718566.66667,811644400.0,41264533.33333,199792733.33333,8572333.33333,24918433.33333,505718566.66667,0.22385,0.22385,4.02038,4.02038,4.02038,2.06488,4.02038,9.579,0.04513,0.0,0.0,0.0,0.0,0.03579,0.8223,0,0.481,633.3,0.00076,1.21623,79733600,36738000,0.46076,5721,182321477,1682263389,6421.60461,-0.227,0.0084,-0.03662,0.0084,-0.03662,0.0084,-0.1794,0.8706,0.0084,1.092,1,1,70306866.66667,15359266.66667,2.59322,11.87045,7.23184,2.23167,2.52392,2.37779,1.54201,USD,ILS,1.0,0.30749,9.4063,12.7926,11.7892,12.5762,0.07924,500,826,691.359,-8.39781,26.66,-23.3293,0.81779,0.81879,1.45139,1.39665,0.07742,0.05844,5.62374,6.14132,1.03452,0.98965,1.43402,0.07793,5.89253,1.02209,1.22805,406348666.66667,446318400.0,426333533.33333,None
TLV:ECP,ELECTRA CONSUMER P,Consumer Cyclical,Israel,45113.48478,2300119466.66667,209698866.66667,240516400.0,60123733.33333,134911300.0,1270317933.33333,2300119466.66667,209698866.66667,240516400.0,60123733.33333,134911300.0,1270317933.33333,0.43541,0.43541,4.07113,4.07113,4.07113,0.44671,4.07113,18.681,0.11108,0.0,0.0,0.0,0.0,0.07347,0.25258,0,12.84,17080,0.00075,1.94267,21991100,84582000,3.84619,1616,1120681222,1149547379,52340.34653,0.27714,0.07517,0.27714,0.07517,0.27714,0.07517,0.27714,2.43568,0.07517,1.42585,1,1,317617000.0,75019000.0,3.5284,14.93863,9.23352,2.86145,2.59013,2.72579,1.651,USD,ILS,1.0,0.30749,181.892,1368.42,136.842,136.842,17080,7293,18230,13511.496,26.41087,134.19718,-6.30828,1.7897,32.86156,1.3711,1.40726,0.07565,0.06855,1.50467,1.79289,1.06425,1.11955,1.39918,0.0821,1.65878,1.1019,1.25054,2393941333.33333,2239290533.33333,2316615933.33333,None
TLV:GNGR,GINEGAR PLASTIC,Consumer Cyclical,Israel,47204.52201,536765533.33333,21405866.66667,138585666.66667,5284533.33333,13345200.0,337675600.0,536765533.33333,21405866.66667,138585666.66667,5284533.33333,13345200.0,337675600.0,0.20233,0.20233,3.57569,3.57569,3.57569,1.69793,3.57569,5.835,0.04364,0.0,0.0,0.0,0.0,0.03494,0.2711,0,1.578,1830,0.00086,0.37536,15179800,23977000,1.57953,318,111212284,931804924,75399.37107,0.05889,0.00751,0.0711,0.00751,0.0711,0.00751,0.06194,1.02952,0.00751,1.08757,1,1,61870866.66667,22740600.0,1.79749,4.89047,3.34398,1.67633,1.70195,1.68914,1.29967,USD,ILS,1.0,0.30749,98.8157,32.9385,32.9385,65.8771,0.28421,1000,1950,1707.2084,7.19254,83.0,-6.15385,1.74737,28.46472,1.60051,1.59196,1.98522,0.66805,0.42019,0.42751,1.67373,1.71358,1.60623,1.33663,0.43385,1.70365,1.65494,608120933.33333,624601933.33333,616361433.33333,None
TLV:SHVA,AUTOMATIC BANK,Technology,Israel,47861.87425,80650666.66667,25441266.66667,24341666.66667,9461333.33333,17451300.0,52496166.66667,80650666.66667,25441266.66667,24341666.66667,9461333.33333,17451300.0,52496166.66667,1.9129,1.9129,6.2739,6.2739,6.2739,26.8672,2.0913,13.989,0.38998,0.0,0.0,0.0,0.0,0.23285,0.30652,0,0.892,1792,0.0005,1.18641,40000000,35317000,0.88292,95,173229475,2433147583,371757.89474,4.062,0.04216,0.05805,0.04216,0.05805,0.04216,3.06101,16.35506,0.04216,1.26082,1,1,33234266.66667,8248266.66667,5.21238,21.00192,13.10715,0.16298,0.1745,0.16874,0.41078,USD,ILS,1.0,0.30749,29.25,0,0,0,1.25579,759,1994,1673.5834,7.07563,136.10013,-10.13039,1.67287,21.91695,7.81299,6.73424,0.05592,0.06155,1.23631,1.413,9.62627,9.49552,7.28361,0.06874,1.33465,9.5709,8.42726,207626000.0,215628533.33333,211627266.66667,None
TLV:SHGR,SHAGRIR GROUP VEHI,Industrials,Israel,49891.61693,186514133.33333,6466133.33333,41281466.66667,-2577333.33333,1944400.0,113897800.0,186514133.33333,6466133.33333,41281466.66667,-2577333.33333,1944400.0,113897800.0,0.24046,0.24046,13.38231,13.38231,13.38231,3.40877,13.38231,6.612,0.01612,0.0,0.0,0.0,0.0,0.01921,0.68436,0,0.426,1869,0.00023,0.45238,9751920,-4659000,-0.47775,385,42879682,607609291,-12101.2987,0.21814,-0.02405,0.21814,-0.02405,0.21814,-0.02405,0.21814,2.14068,-0.02405,1.02595,1,1,23243933.33333,10631466.66667,1.84477,4.03328,2.93902,1.32414,1.14209,1.23312,1.11046,USD,ILS,1.0,0.30749,25.64,11.3,18.2,41.0,0.869,940,2480,1814.5764,2.99925,98.82979,-24.6371,1.20649,3.08425,1.77908,1.89287,0.02758,0.03637,0.04957,0.14597,0.90233,1.12765,1.84597,0.04197,0.10777,1.02499,1.43548,200377533.33333,219986133.33333,210181833.33333,None
TLV:SANO1,SANO-BRUNO'S ENTER,Consumer Defensive,Israel,49895.99867,516950609.55133,57832063.22133,142496154.828,19612204.184,38722133.70267,329723382.18967,516950609.55133,57832063.22133,142496154.828,19612204.184,38722133.70267,329723382.18967,0.5501,0.5501,4.9777,4.9777,4.9777,7.06676,4.9777,9.791,0.1311,1.72,15.46875,1.65341,12.03125,1.48399,0.00012,0,21.003,33210,0.00063,0.80952,11240100,236094000,21.00462,1150,990489897,12727640790,205299.13043,0.419,0.04714,0.09231,0.04714,0.09231,0.04714,0.33733,2.73664,0.04714,1.2857,1,1,69928166.33933,19448865.496,14.16439,50.9279,32.54615,0.29301,0.3079,0.30046,0.54814,ILS,ILS,0.30749,0.30749,700.0,350.0,350.0,350.0,0.35662,22100,34130,28681.32,15.78965,50.27149,-2.69558,1.84705,39.70732,4.43754,4.26675,0.55742,0.4592,0.37071,0.3437,3.34471,3.31351,4.36214,0.51831,0.3672,3.33911,3.85063,515933719.622,573494781.65667,544714250.63933,None
TLV:DLRL,DELEK ROYALTIES,Energy,Israel,50953.91893,24460572.14286,11282775.71429,5899800.0,3528800.0,7405787.85714,15180186.07143,24460572.14286,11282775.71429,5899800.0,3528800.0,7405787.85714,15180186.07143,3.08781,3.08781,4.38832,4.38832,4.38832,1.87135,4.38832,10.81,0.45998,0.0,0.0,0.0,0.0,0.27285,0.23078,0,0.49,695.7,0.0007,0.49004,20001000,9838000,0.49188,10000000,66039986,40024406,0.9838,-0.021,-0.09325,-0.0757,-0.09325,-0.0757,-0.09325,-0.03467,1.01533,-0.09325,0.95675,1,1,19879837.28571,4426933.33333,3.32196,14.91777,9.11987,1.1414,0.99699,1.06919,1.03402,USD,ILS,1.0,0.30749,17.899,0,0,0,695.7,397.7,779.8,655.0305,6.20879,74.93085,-10.78482,1.5598,14.40175,1.91204,2.00699,0.0,0.0,3.06011,0.76503,0.7813,0.66289,1.96951,0.01,1.92257,0.73209,1.3508,173696000.0,169304266.66667,171500133.33333,None
TLV:MNIN,MENDELSON INFRASTR,Basic Materials,Israel,52913.04796,830190666.66667,23691133.33333,212203066.66667,9832200.0,16761666.66667,521196866.66667,830190666.66667,23691133.33333,212203066.66667,9832200.0,16761666.66667,521196866.66667,0.234,0.234,4.71405,4.71405,4.71405,1.87652,4.71405,8.743,0.03644,0.0,0.0,0.0,0.0,0.03082,0.21999,0,0.771,1200,0.00064,0.44264,39620100,30564000,0.77143,520,196198141,1573767368,58776.92308,0.867,0.0009,0.04116,0.0009,0.04116,0.0009,0.66054,4.35271,0.0009,1.0545,1,1,55919066.66667,25676066.66667,3.50861,7.64128,5.57495,1.4216,1.38121,1.40141,1.18381,USD,ILS,1.0,0.30749,12.116,10.096,34.326,30.0353,1.03252,562,1298,929.40137,29.11537,113.52313,-7.55008,1.7337,27.15421,1.74538,1.76812,0.43034,0.1153,3.0745,2.76431,1.70542,1.76013,1.76675,0.28282,2.9294,1.74277,1.75476,760166133.33333,780985800.0,770575966.66667,None
TLV:LUDN,LUDAN ENGINEERING,Industrials,Israel,55262.30253,171727896.67133,751608.05667,39646981.62533,971463.40667,861535.73167,105687439.14833,171727896.67133,751608.05667,39646981.62533,971463.40667,861535.73167,105687439.14833,0.11869,0.11869,3.95242,3.95242,3.95242,0.7824,3.95242,5.998,0.01819,0.00435,1.0,0.06147,2.5,0.05095,0.21098,0,0.855,1103,0.00078,0.54877,11524700,12686000,1.10077,1253,64077531,422196626,10124.5012,0.391,0.00524,0.29091,0.00524,0.29091,0.00524,0.36598,2.87988,0.00524,1.0762,1,1,11071669.434,4100891.63333,5.78752,15.62527,10.7064,4.33851,3.82898,4.08375,2.02083,ILS,ILS,0.30749,0.30749,50.0,50.0,45.0,45.0,1.53855,402,1147,902.61804,22.20008,174.37811,-7.9163,1.88188,44.41713,1.25238,1.27513,0.34852,0.03418,0.98464,0.7977,1.19357,1.14815,1.27376,0.20135,0.90117,1.18086,1.22731,113570017.046,109959284.972,111764651.009,None
TLV:ZNKL,ZANLAKOL,Consumer Defensive,Israel,61510.32657,66638453.82533,6310719.76667,16646975.61733,1342255.348,3826487.55733,41642714.72133,66638453.82533,6310719.76667,16646975.61733,1342255.348,3826487.55733,41642714.72133,0.49137,0.49137,4.34159,4.34159,4.34159,4.32453,4.34159,7.97,0.09109,0.23693,2.5,0.20097,2.5,0.21583,0.18321,0,1.306,1851,0.00071,0.54821,14692600,19105000,1.30031,176,103050555,907036178,108551.13636,-0.228,0.00248,-0.0114,0.00248,-0.0114,0.00248,-0.17385,0.87615,0.00248,1.06242,1,1,9974565.61333,540813.412,10.33133,190.54734,100.43933,0.96665,1.01448,0.99056,0.99527,ILS,ILS,0.30749,0.30749,67.9492,42.3949,42.3949,41.5243,-0.03839,1622,2450,1797.5209,2.97516,14.11837,-24.44898,0.55314,0.55414,2.03586,1.9903,0.24472,0.18498,0.01646,0.01437,1.31389,1.2584,2.02308,0.22485,0.02542,1.29615,1.65961,92195751.66667,95623629.68733,93909690.677,None
TLV:AVIV,MORDECHAI AVIV,Real Estate,Israel,63500.24171,57356540.186,4561696.14733,18579365.77333,1181704.56933,2871700.35833,37967952.97967,57356540.186,4561696.14733,18579365.77333,1181704.56933,2871700.35833,37967952.97967,0.90279,0.90279,8.64853,8.64853,8.64853,0.25261,8.64853,29.641,0.05807,0.22456,2.5,0.14685,2.5,0.18857,0.01,0,1.03,2958,0.00035,0.4135,13248500,13710000,1.03483,535,213144334,59637178,25626.16822,0.091,0.15486,-0.03563,0.15486,-0.03563,0.15486,0.05934,1.34672,0.15486,1.82432,1,1,12788837.08933,4565734.516,16.66644,46.68347,31.67495,1.95877,1.85098,1.90487,1.38017,ILS,ILS,0.30749,0.30749,14.3412,13.5864,21.7383,16.2641,2958,1150,3101,2174.624,36.02351,157.21739,-4.61142,1.85341,40.5347,1.51865,1.54091,0.33229,0.24242,7.3564,7.00088,1.3785,1.34633,1.53978,0.29736,7.18864,1.37241,1.4561,247619442.07333,246743669.55467,247181555.814,None
TLV:DANE,DANEL-ADIR YEHOSHU,Healthcare,Israel,65793.87951,551754131.69267,31598041.388,158631323.59,10597376.35867,21097708.87333,355192727.64133,551754131.69267,31598041.388,158631323.59,10597376.35867,21097708.87333,355192727.64133,0.47907,0.47907,8.3496,8.3496,8.3496,0.54836,8.3496,14.342,0.06417,0.87132,15.46875,0.16663,2.5,0.56467,0.44847,0,24.21,64980,0.00037,3.59764,5384340,127360000,23.65378,3793,950956424,1088403529,33577.64303,0.911,0.07229,0.15608,0.07229,0.15608,0.07229,0.72227,4.66135,0.07229,1.41143,1,1,61003166.59267,20824534.75733,15.58864,45.66519,30.62692,2.22674,2.1805,2.20362,1.48446,ILS,ILS,0.30749,0.30749,500.0,500.0,500.0,400.0,64980,30560,65000,54889.15,18.38405,112.63089,-2.46769,1.99884,63.77733,1.50731,1.52036,0.14154,0.1549,0.27933,0.28897,1.1582,1.14444,1.52383,0.15822,0.29415,1.16132,1.34258,262300121.63733,288321770.37733,275310946.00733,None
TLV:MTRX,MATRIX IT LTD,Technology,Israel,69036.85931,1115382174.22933,49540000.89067,325337580.572,14756281.10533,32148140.998,720359877.40067,1115382174.22933,49540000.89067,325337580.572,14756281.10533,32148140.998,720359877.40067,0.43141,0.43141,8.4453,8.4453,8.4453,4.1603,2.8151,15.852,0.04548,1.54431,34.80469,0.28365,6.25,0.98,0.1473,0,2.88,8105,0.00036,1.89309,62594500,181418000,2.89831,10000,1720957198,16595014423,18141.8,0.223,0.04523,0.05161,0.04523,0.05161,0.04523,0.18015,1.95076,0.04523,1.27615,1,1,118179989.12333,9628229.37667,14.56217,178.74078,96.65147,2.89444,2.96138,2.92791,1.71111,ILS,ILS,0.30749,0.30749,64.0,50.0,47.0,47.0,0.00334,6725,9613,7810.382,3.77213,20.52045,-15.68709,0.95568,0.95668,1.36416,1.35682,0.01071,0.01354,0.62029,0.58597,1.23596,1.22979,1.37049,0.02212,0.61313,1.24287,1.30668,907005733.41933,967205203.14933,937105468.28433,None
TLV:STRS,STRAUSS GROUP LTD,Consumer Defensive,Israel,78571.76884,1772208365.33333,158049860.0,457196631.33333,49567388.0,103808624.0,1114702498.33333,1772208365.33333,158049860.0,457196631.33333,49567388.0,103808624.0,1114702498.33333,0.64757,0.64757,5.59411,6.28925,5.681,6.0022,5.681,14.707,0.09937,0.50108,5.625,0.26952,2.5,0.38753,0.18665,4.41,4.958,9030,0.00055,1.47248,116130000,580000000,4.9944,16550,3780528170,35034821733,35045.31722,0.301,0.01269,0.03817,0.01269,0.03817,0.01269,0.23529,2.22646,0.01269,1.11346,1,1,182751556.66667,52437294.66667,20.68671,72.09617,46.39144,1.83629,1.89761,1.86695,1.36636,ILS,ILS,0.30749,0.30749,232.4986,60.2866,155.4419,173.5316,-0.12245,8670,10590,9362.639,-3.55283,4.15225,-14.73088,0.375,0.376,1.58725,1.57023,0.21,0.0612,0.60156,0.23262,1.19186,1.1629,1.58874,0.1456,0.42709,1.18738,1.38806,1974926272.66667,2026789586.0,2000857929.33333,None
TLV:GOLF,GOLF & CO,Consumer Cyclical,Israel,81695.02419,268285168.49533,3483677.206,66935058.67933,5566921.956,4525299.581,167610113.58733,268285168.49533,3483677.206,66935058.67933,5566921.956,4525299.581,167610113.58733,0.28135,0.28135,1.86319,1.86319,1.86319,1.61916,1.86319,5.228,0.08203,0.03328,2.5,0.21008,2.5,0.15824,0.19103,0,1.55,939.4,0.00165,0.53759,44063900,70055000,1.58985,2332,240632562,1381749788,30040.73756,0.26286,-0.02401,0.26286,-0.02401,0.26286,-0.02401,0.26286,2.36431,-0.02401,1.02599,1,1,47518930.61867,7837059.128,5.06393,30.70445,17.88419,3.24573,3.52215,3.38394,1.83955,ILS,ILS,0.30749,0.30749,22.6827,37.2209,49.6278,59.5534,5.21296,135.6,946.7,679.825,38.18262,592.77286,-4.51674,1.982,60.62079,1.49157,1.32461,0.11084,0.05567,5.3526,6.88135,1.35038,1.37243,1.41809,0.09325,6.12698,1.3714,1.39475,298174467.454,322806978.87067,310490723.16233,None
TLV:ESLT,ELBIT SYSTEMS LTD,Technology,Israel,87935.45682,4405291266.66667,231018466.66667,1252576733.33333,56842533.33333,143930500.0,2828934000.0,4405291266.66667,231018466.66667,1252576733.33333,56842533.33333,143930500.0,2828934000.0,1.33266,1.33266,24.32699,19.35004,23.70487,1.24002,7.90162,41.702,0.05097,0.29736,5.625,0.2827,6.25,0.26797,0.12013,6.76,5.377,42860,0.00013,2.60643,44200200,237658000,5.37685,16676,6213575610,5781662463,14251.49916,0.317,0.04456,0.01554,0.04456,0.01554,0.04456,0.24164,2.25818,0.04456,1.27279,1,1,166774066.66667,98345000.0,37.25744,63.18141,50.21943,2.49683,2.54303,2.51993,1.58743,USD,ILS,1.0,0.30749,44.0,44.0,44.0,44.0,42860,37500,51240,43867.234,-2.2961,14.29333,-16.35441,0.7802,0.7812,1.40754,1.39661,0.0155,0.01216,0.62911,0.53732,1.17129,1.20474,1.41208,0.02383,0.59322,1.19802,1.30505,7428073000.0,7893374666.66667,7660723833.33333,None
TLV:FOX,FOX-WIZEL LTD,Consumer Cyclical,Israel,93173.73556,803382177.40067,61715518.426,232980499.152,23969890.966,42842704.696,518181338.27633,803382177.40067,61715518.426,232980499.152,23969890.966,42842704.696,518181338.27633,0.74628,0.74628,7.7657,16.86107,8.90262,0.56839,8.90262,23.418,0.074,0.427,5.625,0.2517,2.5,0.33648,0.2617,6.95,15.09,37380,0.0004,1.56546,13561300,206908000,15.25724,8605,2086147081,1589173340,24045.09006,0.376,0.06163,0.06683,0.06163,0.06683,0.06163,0.29871,2.54354,0.06163,1.35815,1,1,137713352.87133,44410452.71067,15.14847,46.97424,31.06135,3.02334,3.44165,3.2325,1.79791,ILS,ILS,0.30749,0.30749,57342.5,362.059,363.261,193.327,37380,11530,43000,34381.703,8.72062,224.19775,-13.06977,1.64283,19.65906,1.42178,1.34366,0.17584,0.10267,1.43388,1.27248,1.43377,1.37419,1.39272,0.14925,1.36318,1.41398,1.40335,1197388117.28267,1376206220.87067,1286797169.07667,None
TLV:SCOP,SCOPE METALS GROUP,Industrials,Israel,98937.30516,347587659.46867,23168449.03,89610437.24467,7483220.13533,15325834.58267,218599048.35667,347587659.46867,23168449.03,89610437.24467,7483220.13533,15325834.58267,218599048.35667,0.50398,0.50398,4.62488,4.62488,4.62488,3.67655,4.62488,11.986,0.07029,0.16596,2.5,2.48592,30.07812,1.48798,0.28736,0,7.114,10620,0.00067,0.79584,11466900,78392000,6.83637,524,562139501,4100271454,149603.05344,0.879,-0.01604,-0.08847,-0.01604,-0.08847,-0.01604,0.63713,4.23567,-0.01604,1.03396,1,1,31114175.124,11304357.36667,18.06699,49.72768,33.89734,2.80278,2.66003,2.7314,1.6527,ILS,ILS,0.30749,0.30749,400.0,600.0,400.0,400.0,0.84183,4808,11370,8382.625,26.69062,120.88186,-6.59631,1.77141,30.897,1.36374,1.37994,1.9834,0.87114,0.08244,0.03916,2.652,2.64128,1.38184,1.43727,0.0708,2.65664,2.01924,475293832.28733,497797610.93333,486545721.61033,None
TLV:HOD,HOD-ASSAF INDS,Basic Materials,Israel,99586.04284,1240771066.66667,5998066.66667,314923600.0,3771200.0,4884633.33333,777847333.33333,1240771066.66667,5998066.66667,314923600.0,3771200.0,4884633.33333,777847333.33333,0.15159,0.15159,7.69538,7.69538,7.69538,0.93708,7.69538,9.185,0.01166,0.0,0.0,0.0,0.0,0.01666,0.01,0,1.134,2825,0.0004,0.21734,12290500,13937000,1.13397,684,181093229,1120444630,20375.73099,0.18617,-0.01621,0.18617,-0.01621,0.18617,-0.01621,0.18617,1.98087,-0.01621,1.03379,1,1,67623266.66667,26316100.0,2.67797,6.88146,4.77972,1.01404,0.94567,0.97985,0.98988,USD,ILS,1.0,0.30749,149.8689,0,0,0,1.3444,1096,2842,2204.2708,28.1603,157.75547,-0.12636,1.98053,60.351,2.01657,2.07391,0.03871,0.02618,0.19433,0.17006,1.44137,1.44954,2.05524,0.04245,0.19219,1.45545,1.75535,993732133.33333,964563200.0,979147666.66667,None
TLV:MLTM,MALAM TEAM LTD,Technology,Israel,100578.415,663809125.00933,25058795.05333,180280567.02667,7454131.58133,16256463.31733,422044846.018,663809125.00933,25058795.05333,180280567.02667,7454131.58133,16256463.31733,422044846.018,0.3367,0.3367,8.00763,8.00763,8.00763,3.38979,2.66921,13.437,0.03904,0.21243,5.625,0.28561,6.875,0.23948,0.11984,0,4.055,10410,0.00039,1.20782,21895200,88892000,4.05989,4071,766870653,7719173933,21835.42127,1.062,0.02487,-0.02516,0.02487,-0.02516,0.02487,0.79021,5.00104,0.02487,1.17436,1,1,71357523.35467,17814064.162,10.74688,43.04861,26.89774,1.71207,1.69361,1.70284,1.30493,ILS,ILS,0.30749,0.30749,100.0,150.0,100.0,70.0,0.388,5501,11930,9220.743,12.89763,89.23832,-12.74099,1.52714,12.68462,1.58597,1.59106,0.16494,0.17991,1.07716,0.44976,1.25173,1.26431,1.59851,0.18243,0.77346,1.26802,1.43327,468669493.22,490044476.076,479356984.648,None
TLV:SNEL,SYNEL PAYWAY M.L.L,Real Estate,Israel,108867.76466,152209800.0,29970133.33333,37269666.66667,7459666.66667,18714900.0,94739733.33333,152209800.0,29970133.33333,37269666.66667,7459666.66667,18714900.0,94739733.33333,1.18291,1.18291,2.20264,2.20264,2.20264,4.64114,2.20264,11.074,0.19597,0.0,0.0,0.0,0.0,0.12198,0.06473,0,5.101,3654,0.0014,0.22766,5659460,28872000,5.10155,254,174289602,684302056,113669.29134,-0.0775,-0.01204,-0.04126,-0.01204,-0.04126,-0.01204,-0.06845,3.01967,-0.01204,1.03796,1,1,38657133.33333,11869000.0,4.5086,14.68444,9.59652,1.70086,1.70345,1.70216,1.30467,USD,ILS,1.0,0.30749,141.3563,70.6781,79.5129,88.3477,0.19725,2680,3879,3532.8264,3.42993,36.34328,-5.80046,1.62469,18.39156,1.76301,1.75798,0.94682,0.03953,9.62148,9.91298,1.32769,1.38519,1.7705,0.50317,9.77723,1.36644,1.56847,795519400.0,832046600.0,813783000.0,None
TLV:HLAN,HILAN LTD,Technology,Israel,119780.94205,483441681.808,37341401.106,129252294.03667,11018207.17267,24179804.13933,306346987.92233,483441681.808,37341401.106,129252294.03667,11018207.17267,24179804.13933,306346987.92233,0.6731,0.6731,8.08909,8.08909,8.08909,7.10802,2.69636,16.805,0.08215,1.19193,15.46875,0.21222,2.5,0.76347,0.35966,0,5.873,15550,0.00038,2.13381,22542700,134656992,5.97342,4000,1103483823,11651447728,33664.248,0.137,0.02694,0.05303,0.02694,0.05303,0.02694,0.11601,1.63004,0.02694,1.18468,1,1,65241526.75533,14964369.838,16.91383,73.74075,45.32729,1.8686,1.69828,1.78344,1.33546,ILS,ILS,0.30749,0.30749,100.0,100.0,100.0,100.0,0.02776,13600,17670,15806.111,-1.62033,14.33824,-11.99774,0.95823,0.95923,1.55049,1.6002,0.27501,0.44972,0.50582,0.34135,1.20358,1.19785,1.58534,0.37236,0.43359,1.21071,1.39803,392098989.39867,411420431.03867,401759710.21867,None
TLV:DEDR-L,DELEK DRILLING,Energy,Israel,121032.43509,580662400.0,345773866.66667,202260466.66667,113793400.0,229783633.33333,391461433.33333,580662400.0,345773866.66667,202260466.66667,113793400.0,229783633.33333,391461433.33333,3.62346,3.62346,5.16504,5.16504,5.16504,2.46519,5.16504,13.633,0.47737,1.62655,2.5,1.38483,2.5,1.40332,0.04963,0,0.311,535.9,0.00058,1.8898,1173810048,365120000,0.31106,16,2771475440,1885523720,22820000.0,0.817,0.19337,0.03636,0.19337,0.03636,0.19337,0.62184,4.1592,0.19337,2.01685,1,1,299402400.0,96222133.33333,9.25669,28.80289,19.02979,3.84433,3.72128,3.7828,1.94494,USD,ILS,1.0,0.30749,11.075,17.8341,25.558,15.335,535.9,2.52,587.5,3.363,15835.17693,21165.87302,-8.78298,1.82358,36.77513,1.26315,1.26967,0.0,0.0,2.83494,2.90272,0.90275,1.06668,1.27641,0.01,2.87883,0.99472,1.13556,4352536066.66667,4601521066.66667,4477028566.66667,None
TLV:ARAN,ARAN RESEARCH&DEVE,Industrials,Israel,126684.69918,109497333.33333,3867666.66667,27341033.33333,690633.33333,2279150.0,68419183.33333,109497333.33333,3867666.66667,27341033.33333,690633.33333,2279150.0,68419183.33333,0.27428,0.27428,10.22304,10.22304,10.22304,0.32048,10.22304,18.464,0.03135,0.0,0.0,0.0,0.0,0.02791,0.20563,0,0.616,2056,0.0003,0.524,4885640,3010000,0.61609,141,26325999,30766553,21347.51773,-0.29,-0.07841,-0.07248,-0.07841,-0.07248,-0.07841,-0.23562,0.81438,-0.07841,0.97159,1,1,15156000.0,1066000.0,1.737,24.69606,13.21653,1.3009,1.34423,1.32257,1.15003,USD,ILS,1.0,0.30749,25.5851,40.9362,20.4681,20.4681,2056,957,2170,1836.5035,11.95187,114.83804,-5.25346,1.81204,35.39984,1.85373,1.80095,0.20568,0.25674,6.92205,6.64152,1.45768,1.535,1.83734,0.24121,6.79179,1.50634,1.67184,133913600.0,138313142.85714,136113371.42857,None
TLV:KAFR,KAFRIT INDUSTRIES,Basic Materials,Israel,135722.23572,259338008.96933,11496067.132,68644908.07267,4257998.524,7877032.828,163991458.521,259338008.96933,11496067.132,68644908.07267,4257998.524,7877032.828,163991458.521,0.24999,0.24999,3.50353,3.50353,3.50353,2.08738,3.50353,6.956,0.05499,0.11077,2.5,0.15366,2.5,0.13731,0.24573,0,2.023,2340,0.00086,0.44762,23807000,48459000,2.03549,18,220235417,1833371398,2692166.66667,-0.3418,0.00532,0.10089,0.00532,0.10089,0.00532,-0.23113,2.63487,0.00532,1.07659,1,1,19985210.05333,2518404.598,11.01992,87.45037,49.23515,0.87322,0.85341,0.86331,0.92915,ILS,ILS,0.30749,0.30749,14.7015,14.7056,14.7118,12.6114,0.67143,1209,2408,2071.5278,12.96011,93.54839,-6.66243,1.88657,45.08588,2.1705,2.17476,0.40919,0.3557,0.1732,0.09884,1.89458,1.87008,2.18263,0.39244,0.14602,1.89233,2.03748,195979161.48667,208974549.85867,202476855.67267,None
