Symbol,Name,Sector,sss_value,close,appearance_counter
NOA,North American Construction Gro,Energy,149510.03545,13.62,6.0215
DVA,DaVita Inc.,Healthcare,62747905.0168,123.61,5.9747
NICE,NICE Ltd,Technology,8307779.58146,227.0,5.9667
MKC,McCormick & Company  Incorporat,Consumer Defensive,26764664.29048,87.54,5.9652
WRB,W.R. Berkley Corporation,Financial Services,1760364.99299,74.87,5.9649
CASH,Meta Financial Group  Inc.,Financial Services,2322078.84365,52.17,5.9509
FB,Facebook  Inc.,Communication Services,6872175.21856,336.51,5.942
THRM,Gentherm Inc,Consumer Cyclical,156626.6228,68.96,5.9372
RNR,RenaissanceRe Holdings Ltd.,Financial Services,2355.12066,145.91,5.9303
BCE,BCE  Inc.,Communication Services,88645465.31238,49.47,5.9267
ODC,Oil-Dri Corporation Of America,Basic Materials,4549.20369,35.0,5.9261
AEP,American Electric Power Company,Utilities,6297545.14192,84.39,5.9094
GCP,GCP Applied Technologies Inc.,Basic Materials,302695.80226,22.58,5.9042
URI,United Rentals  Inc.,Industrials,14882548.46051,294.18,5.8961
COG,Cabot Oil & Gas Corporation,Energy,2586.67387,15.91,5.892
ZBRA,Zebra Technologies Corporation,Technology,1319101236.64334,502.09,5.8818
HBNC,Horizon Bancorp  Inc.,Financial Services,494889.47621,17.85,5.8791
TEF,Telefonica SA,Communication Services,335528.51928,4.86,5.8688
GBL,Gamco Investors  Inc.,Financial Services,527035.80154,24.76,5.8353
TPC,Tutor Perini Corporation,Industrials,27.04069,14.5,5.8292
WSBC,WesBanco  Inc.,Financial Services,2864503.66339,36.4,5.8155
KL,Kirkland Lake Gold Ltd.,Basic Materials,4877.98722,40.06,5.8053
STRL,Sterling Construction Company I,Industrials,6675.39205,22.94,5.7999
SPTN,SpartanNash Company,Consumer Defensive,35.97441,19.98,5.7902
FRBA,First Bank,Financial Services,547006.75725,13.85,5.7859
EA,Electronic Arts Inc.,Communication Services,27035498.49285,141.93,5.784
GSBC,Great Southern Bancorp  Inc.,Financial Services,854324.17062,54.97,5.7771
ACI,Albertsons Companies  Inc.,Consumer Defensive,74092967.26676,19.27,5.7724
ENIC,Enel Chile S.A.,Utilities,3136.50115,2.98,5.7685
CACC,Credit Acceptance Corporation,Financial Services,423173.1392,442.01,5.7517
AVAL,Grupo Aval Acciones y Valores S,Financial Services,18409523301.22107,5.8,5.7444
DQ,DAQO New Energy Corp.,Technology,25058.96458,61.41,5.7311
ATRS,Antares Pharma  Inc.,Healthcare,473152.89582,4.19,5.7256
PEG,Public Service Enterprise Group,Utilities,128207182.15913,61.2,5.6792
POWI,Power Integrations  Inc.,Technology,155574.97555,82.53,5.6788
MIXT,MiX Telematics Limited,Technology,5553887.57967,13.91,5.6588
FFHL,Fuwei Films (Holdings) Co.  Ltd,Consumer Cyclical,0.03721,8.5,5.65
PBHC,Pathfinder Bancorp  Inc.,Financial Services,838093.87387,15.74,5.6465
TGH,Textainer Group Holdings Limite,Industrials,790513.84081,29.89,5.5979
MS,Morgan Stanley,Financial Services,13845447724847.814,87.91,5.566
JNPR,Juniper Networks  Inc.,Technology,11131204.5913,27.75,5.563
PNFPP,Pinnacle Financial Partners  In,Financial Services,366633.70847,28.37,5.5599
EDTK,Skillful Craftsman Education Te,Consumer Defensive,3.88868,2.1,5.53
AEM,Agnico Eagle Mines Limited,Basic Materials,48250.62509,64.43,5.5294
BEDU,Bright Scholar Education Holdin,Consumer Defensive,1394.8271,4.22,5.5265
BDSI,BioDelivery Sciences Internatio,Healthcare,3177.72642,3.6,5.5245
DOV,Dover Corporation,Industrials,60001311.39012,145.76,5.5132
LPG,Dorian LPG Ltd.,Energy,7616.35418,14.62,5.5065
BAX,Baxter International Inc.,Healthcare,4215892.60772,81.15,5.4909
CAC,Camden National Corporation,Financial Services,1176857.22179,46.73,5.4901
FAST,Fastenal Company,Industrials,43322768.00633,50.3,5.4834
RLGY,Realogy Holdings Corp.,Real Estate,393671.38772,17.52,5.4605
CYD,China Yuchai International Limi,Industrials,14.56269,17.44,5.4578
SENEA,Seneca Foods Corp.,Consumer Defensive,20.04713,50.08,5.4326
GNTY,Guaranty Bancshares  Inc.,Financial Services,48619.92742,35.67,5.4292
STE,STERIS plc (Ireland),Healthcare,46723097.13795,200.28,5.4212
SIGA,SIGA Technologies Inc.,Healthcare,5896.54568,6.5,5.4096
ITIC,Investors Title Company,Financial Services,5889.39586,170.14,5.4079
RBB,RBB Bancorp,Financial Services,92554.88296,23.39,5.4074
ROG,Rogers Corporation,Technology,158344.46187,194.75,5.4058
NTAP,NetApp  Inc.,Technology,1471934363.41992,81.47,5.3997
LITE,Lumentum Holdings Inc.,Technology,50790.1872,81.14,5.386
WNEB,Western New England Bancorp  In,Financial Services,58178.23349,8.27,5.3852
SEE,Sealed Air Corporation,Consumer Cyclical,510424022.08132,57.41,5.3834
LX,LexinFintech Holdings Ltd.,Financial Services,5856263.90861,12.82,5.3814
MGRC,McGrath RentCorp,Industrials,6867945.54324,79.84,5.3558
SENEB,Seneca Foods Corp.,Consumer Defensive,30.02998,51.49,5.3533
BZH,Beazer Homes USA  Inc.,Consumer Cyclical,1617.01634,20.79,5.3483
SND,Smart Sand  Inc.,Energy,7021.83884,2.88,5.3443
NPO,EnPro Industries Inc,Industrials,7357187.84298,94.9,5.3361
FOA,Finance of America Companies In,Financial Services,32.27918,8.27,5.3355
FOR,Forestar Group Inc,Real Estate,209539351.59379,20.84,5.3162
RNDB,Randolph Bancorp  Inc.,Financial Services,132367821.95966,21.61,5.3146
JKHY,Jack Henry & Associates  Inc.,Technology,10567015.18185,163.19,5.3131
TD,Toronto Dominion Bank (The),Financial Services,184139973.47008,70.92,5.2952
BANR,Banner Corporation,Financial Services,81017.0209,55.55,5.2917
LCNB,LCNB Corporation,Financial Services,1735747.81285,17.07,5.2868
SFNC,Simmons First National Corporat,Financial Services,1412876.89112,29.81,5.2823
LDI,loanDepot  Inc.,Financial Services,1486652472.24643,13.1,5.277
SCL,Stepan Company,Basic Materials,1409760.55104,125.16,5.2449
F,Ford Motor Company,Consumer Cyclical,10114964.38997,14.77,5.2446
NEP,NextEra Energy Partners  LP,Utilities,2241905.15619,75.26,5.2419
SHLX,Shell Midstream Partners  L.P.,Energy,20896118.00396,15.5,5.2226
EMCF,Emclaire Financial Corp,Financial Services,37733.71986,28.88,5.2207
PLAB,Photronics  Inc.,Technology,36921.37266,14.17,5.2074
ED,Consolidated Edison  Inc.,Utilities,38330373.29124,76.28,5.2035
LCII,LCI Industries,Consumer Cyclical,29942.56759,128.86,5.196
ORLY,O'Reilly Automotive  Inc.,Consumer Cyclical,5866604841157.758,537.54,5.1819
TDY,Teledyne Technologies Incorpora,Technology,34975850.56807,425.99,5.1801
TTEK,Tetra Tech  Inc.,Industrials,13519027.90733,122.26,5.1675
DISCA,Discovery  Inc. - Series A,Communication Services,281569.27888,29.41,5.1216
IBOC,International Bancshares Corpor,Financial Services,861437.04387,44.97,5.0998
ADX,Adams Diversified Equity Fund I,Financial Services,1180.37661,19.44,5.0958
JNJ,Johnson & Johnson,Healthcare,98455825.42386,165.22,5.0938
NTGR,NETGEAR  Inc.,Technology,370.41139,39.47,5.0559
UNFI,United Natural Foods  Inc.,Consumer Defensive,1356522.1648,36.67,5.0268
MO,Altria Group  Inc.,Consumer Defensive,390558572.32012,46.87,5.0262
JAZZ,Jazz Pharmaceuticals plc,Healthcare,1514645.33776,177.75,5.0221
LFUS,Littelfuse  Inc.,Technology,31605600.49263,249.76,5.022
NBTB,NBT Bancorp Inc.,Financial Services,197545.70367,37.73,5.0085
SCPL,SciPlay Corporation,Communication Services,2058.1075,17.2,5.0075
AVA,Avista Corporation,Utilities,5886273.05837,44.78,5.0054
AZPN,Aspen Technology  Inc.,Technology,31972622.58637,138.85,4.9993
WAB,Westinghouse Air Brake Technolo,Industrials,4473729.42991,77.83,4.9965
HSIC,Henry Schein  Inc.,Healthcare,4411923.4996,76.69,4.9961
WSO,Watsco  Inc.,Industrials,8988190.19125,278.72,4.9957
AWK,American Water Works Company  I,Utilities,439636256.49321,162.2,4.984
NKSH,National Bankshares  Inc.,Financial Services,187842.40054,35.29,4.9781
OMP,Oasis Midstream Partners LP,Energy,140170.05709,32.67,4.954
CNF,CNFinance Holdings Limited,Financial Services,347.97811,3.0,4.9538
ALCO,Alico  Inc.,Consumer Defensive,144220.93695,34.33,4.9386
MGLN,Magellan Health  Inc.,Healthcare,84099120.86185,94.22,4.9379
AUBN,Auburn National Bancorporation ,Financial Services,39.52412,35.55,4.9329
WTRE,Watford Holdings Ltd.,Financial Services,29470.44236,34.87,4.9293
OXSQ,Oxford Square Capital Corp.,Financial Services,161599.38894,5.03,4.9217
AEIS,Advanced Energy Industries  Inc,Industrials,1178184.40887,104.6,4.9123
HAFC,Hanmi Financial Corporation,Financial Services,151463.221,19.82,4.901
SPH,Suburban Propane Partners  L.P.,Utilities,94693.20271,15.24,4.8904
FSFG,First Savings Financial Group  ,Financial Services,1392882327.48091,73.86,4.8893
WDC,Western Digital Corporation,Technology,301392.87324,70.77,4.8555
ST,Sensata Technologies Holding pl,Technology,353395.83053,57.14,4.8521
FIBK,First Interstate BancSystem  In,Financial Services,2599208.23503,43.52,4.8272
DOW,Dow Inc.,Basic Materials,70293273.62685,63.54,4.8163
FORM,FormFactor  Inc.,Technology,112830.39521,34.85,4.8125
HEAR,Turtle Beach Corporation,Technology,159824.53462,36.0,4.8107
RBA,Ritchie Bros. Auctioneers Incor,Industrials,19942266.88907,58.92,4.7614
PEP,Pepsico  Inc.,Consumer Defensive,1433186095.8695,148.52,4.7588
AJG,Arthur J. Gallagher & Co.,Financial Services,77703149.42328,139.4,4.7478
FGBI,First Guaranty Bancshares  Inc.,Financial Services,368052.26098,19.09,4.7314
GRFS,Grifols  S.A.,Healthcare,16748302.10096,18.37,4.7179
BPRN,The Bank of Princeton,Financial Services,509636.53283,28.94,4.7113
SDH,Global Internet of People  Inc.,Industrials,7585.29961,2.72,4.7015
MESA,Mesa Air Group  Inc.,Industrials,77324.19475,9.36,4.6987
SWM,Schweitzer-Mauduit Internationa,Basic Materials,181976.55574,39.35,4.6945
SSTK,Shutterstock  Inc.,Communication Services,2232738.71357,93.75,4.6675
PRAA,PRA Group  Inc.,Financial Services,21235.68424,39.82,4.6587
VMI,Valmont Industries  Inc.,Industrials,10894045.67121,224.42,4.6551
BFC,Bank First Corporation,Financial Services,698591.76294,72.04,4.6539
HUYA,HUYA Inc.,Communication Services,92850.64992,16.96,4.6301
HTLF,Heartland Financial USA  Inc.,Financial Services,3606004.52151,50.15,4.6274
MBUU,Malibu Boats  Inc.,Consumer Cyclical,429375.95624,71.06,4.6229
TV,Grupo Televisa S.A.,Communication Services,625657.99784,13.71,4.6223
AYI,Acuity Brands  Inc.,Industrials,11536305.22618,181.99,4.621
KIM,Kimco Realty Corporation,Real Estate,7141031.38303,20.8,4.6123
DE,Deere & Company,Industrials,16677915.38531,328.38,4.6064
FDX,FedEx Corporation,Industrials,629008.65007,287.57,4.603
SBSI,Southside Bancshares  Inc.,Financial Services,4482832.51491,40.59,4.5963
MUFG,Mitsubishi UFJ Financial Group ,Financial Services,68.35655,5.53,4.5813
AUY,Yamana Gold Inc.,Basic Materials,7786.79483,4.47,4.5766
IBN,ICICI Bank Limited,Financial Services,1410002957224.9211,17.13,4.5654
OSN,Ossen Innovation Co.  Ltd.,Basic Materials,4318496.54863,4.54,4.5584
MDLZ,Mondelez International  Inc.,Consumer Defensive,100944851.64518,63.19,4.5517
MBWM,Mercantile Bank Corporation,Financial Services,897900.72647,31.08,4.542
QGEN,Qiagen N.V.,Healthcare,266218.86736,46.77,4.5378
EGBN,Eagle Bancorp  Inc.,Financial Services,748957.90764,57.27,4.5352
XIN,Xinyuan Real Estate Co Ltd,Real Estate,55.47065,2.6,4.5296
OVBC,Ohio Valley Banc Corp.,Financial Services,7505.88282,23.35,4.5235
CR,Crane Co.,Industrials,97502405.53267,86.59,4.5234
ADBE,Adobe Inc.,Technology,1708774550.19428,551.36,4.5222
MYRG,MYR Group  Inc.,Industrials,138364.95054,88.61,4.5045
IT,Gartner  Inc.,Technology,2018978764.94361,233.87,4.4942
MT,Arcelor Mittal NY Registry Shar,Basic Materials,4167.69641,28.77,4.493
FUL,H. B. Fuller Company,Basic Materials,2165622.00131,66.99,4.4908
TUP,Tupperware Brands Corporation,Consumer Cyclical,20155017.78748,21.18,4.4899
MRBK,Meridian Corporation,Financial Services,1519849813.80634,26.7,4.4794
MRTN,Marten Transport  Ltd.,Industrials,2698.07397,16.65,4.4757
RVT,Royce Value Trust  Inc.,Financial Services,126833.37886,18.73,4.4643
USB,U.S. Bancorp,Financial Services,287899942.51561,55.72,4.4623
AMED,Amedisys Inc,Healthcare,6030257.41217,241.26,4.4613
NGG,National Grid Transco  PLC Nati,Utilities,11852566.28167,65.24,4.4561
NWLI,National Western Life Group  In,Financial Services,3028.71395,228.8,4.4538
TWNK,Hostess Brands  Inc.,Consumer Defensive,5582537.25208,16.39,4.4508
AX,Axos Financial  Inc.,Financial Services,30585536.60765,47.92,4.4473
PSXP,Phillips 66 Partners LP,Energy,15292828.35174,40.0,4.443
CWBC,Community West Bancshares,Financial Services,1048088.00066,12.82,4.4342
CTO,CTO Realty Growth  Inc.,Real Estate,537096.25788,54.74,4.4222
AM,Antero Midstream Corporation,Energy,54100627.84048,10.09,4.4004
THRY,Thryv Holdings  Inc.,Communication Services,367604212.52166,35.62,4.3981
SANM,Sanmina Corporation,Technology,56554.04798,40.16,4.3938
TSBK,Timberland Bancorp  Inc.,Financial Services,423520.97183,27.83,4.3927
FLO,Flowers Foods  Inc.,Consumer Defensive,1884988.57402,24.3,4.3822
SKY,Skyline Champion Corporation,Consumer Cyclical,654136.84331,49.67,4.3762
UL,Unilever PLC,Consumer Defensive,129220748.63888,60.86,4.3759
NICK,Nicholas Financial  Inc.,Financial Services,18820.9035,11.47,4.3666
HPE,Hewlett Packard Enterprise Comp,Technology,1426618.48453,14.75,4.3643
HRC,Hill-Rom Holdings Inc,Healthcare,23281405.74482,112.61,4.3518
HEP,Holly Energy Partners  L.P.,Energy,4695937.34434,22.65,4.3476
ATVI,Activision Blizzard  Inc,Communication Services,11297684.03733,93.19,4.3403
LPLA,LPL Financial Holdings Inc.,Financial Services,13044276.50146,139.25,4.3237
CTS,CTS Corporation,Technology,306007.20044,36.88,4.3174
SMBC,Southern Missouri Bancorp  Inc.,Financial Services,1231817.65167,45.92,4.3145
WMT,Walmart Inc.,Consumer Defensive,1180973.37297,137.72,4.3064
SSRM,SSR Mining Inc.,Basic Materials,7580.28065,16.18,4.2618
SMFG,Sumitomo Mitsui Financial Group,Financial Services,449.1936,7.09,4.2584
MBCN,Middlefield Banc Corp.,Financial Services,20989.09111,23.14,4.2571
OESX,Orion Energy Systems  Inc.,Industrials,10128.02212,5.6,4.2549
MEDP,Medpace Holdings  Inc.,Healthcare,57231445.49306,181.79,4.2476
CERN,Cerner Corporation,Healthcare,31649828.39515,78.93,4.233
CLDB,Cortland Bancorp,Financial Services,1391249.75545,26.03,4.2302
PLBC,Plumas Bancorp,Financial Services,576852.38958,28.85,4.2268
FONR,Fonar Corporation,Healthcare,78.76036,17.11,4.2187
ARCB,ArcBest Corporation,Industrials,45.11325,55.52,4.2161
IPGP,IPG Photonics Corporation,Technology,1002309.36382,209.09,4.2113
FINV,FinVolution Group,Financial Services,9911407.05947,9.98,4.2019
NHI,National Health Investors  Inc.,Real Estate,1337792.05511,65.62,4.1824
NYCB,New York Community Bancorp  Inc,Financial Services,202200267.33981,11.39,4.1738
CRMT,America's Car-Mart  Inc.,Consumer Cyclical,2779832914.99216,138.85,4.1698
KREF,KKR Real Estate Finance Trust I,Real Estate,18581343.32108,22.68,4.169
MTEX,Mannatech  Incorporated,Consumer Defensive,23789.11368,25.66,4.1678
TY,Tri Continental Corporation,Financial Services,110.87811,33.74,4.1637
ENTG,Entegris  Inc.,Technology,125957887.14646,119.89,4.1587
UMBF,UMB Financial Corporation,Financial Services,1145579741.47195,91.94,4.1584
BKI,Black Knight  Inc.,Technology,966135.02327,74.26,4.1553
CHY,Calamos Convertible and High In,Financial Services,408180.05491,16.12,4.1478
ROK,Rockwell Automation  Inc.,Industrials,300138645.57005,270.99,4.144
TAIT,Taitron Components Incorporated,Technology,6630.4958,5.54,4.1405
UGP,Ultrapar Participacoes S.A. (Ne,Energy,71762.21685,3.97,4.1403
LRN,Stride  Inc.,Consumer Defensive,326.55972,29.65,4.1344
DKS,Dick's Sporting Goods Inc,Consumer Cyclical,53449.13409,91.46,4.1263
BMRC,Bank of Marin Bancorp,Financial Services,138965.09864,31.62,4.1245
NC,NACCO Industries  Inc.,Energy,55070.51859,27.68,4.1203
FRME,First Merchants Corporation,Financial Services,7344974.43294,42.89,4.1128
WTBA,West Bancorporation,Financial Services,1883890.27599,27.88,4.1103
DLNG,Dynagas LNG Partners LP,Energy,4290.78646,3.1278,4.1075
LND,Brasilagro Brazilian Agric Real,Consumer Defensive,428.60967,6.13,4.106
FBNC,First Bancorp,Financial Services,1995535.25406,42.89,4.1054
SYX,Systemax Inc.,Industrials,424695.74573,33.96,4.094
NMM,Navios Maritime Partners LP,Industrials,5757.18947,27.7,4.0673
ABTX,Allegiance Bancshares  Inc.,Financial Services,136551.81558,40.14,4.0594
LBAI,Lakeland Bancorp  Inc.,Financial Services,2060140.13983,18.08,4.0594
VIOT,Viomi Technology Co.  Ltd,Technology,258.09916,9.4,4.0562
ALRM,Alarm.com Holdings  Inc.,Technology,5748985.79608,83.58,4.0542
CPLP,Capital Product Partners L.P.,Industrials,11054.28492,13.08,4.0475
MCBS,MetroCity Bankshares  Inc.,Financial Services,2087359.89525,17.86,4.0326
HAE,Haemonetics Corporation,Healthcare,1144493.12451,62.53,4.0321
IFS,Intercorp Financial Services In,Financial Services,6805246.76964,25.82,4.0214
VSH,Vishay Intertechnology  Inc.,Technology,6580.20787,22.34,4.0071
MHH,Mastech Digital  Inc,Industrials,1315.69001,14.33,4.0067
COLB,Columbia Banking System  Inc.,Financial Services,1224223.36382,40.06,4.0055
FIZZ,National Beverage Corp.,Consumer Defensive,600191.16836,47.52,4.0008
AMAL,Amalgamated Financial Corp.,Financial Services,141964.66049,15.52,3.9946
VOD,Vodafone Group Plc,Communication Services,223087.62746,18.37,3.9908
WMK,Weis Markets  Inc.,Consumer Defensive,548.90879,52.33,3.9902
AMWD,American Woodmark Corporation,Consumer Cyclical,88483.08212,82.05,3.9901
SPNT,SiriusPoint Ltd.,Financial Services,1104022.52962,10.32,3.9795
BPMP,BP Midstream Partners LP,Energy,16052045.50713,14.96,3.9761
MGA,Magna International  Inc.,Consumer Cyclical,147406.30754,91.35,3.9719
CRWS,Crown Crafts  Inc.,Consumer Cyclical,118237.42779,7.72,3.969
CLFD,Clearfield  Inc.,Technology,67009.60912,34.97,3.9608
LZB,La-Z-Boy Incorporated,Consumer Cyclical,111649.93974,36.74,3.9589
CL,Colgate-Palmolive Company,Consumer Defensive,21578607540.85927,82.43,3.9431
NLY,Annaly Capital Management Inc,Real Estate,2690284687.83599,9.06,3.9368
CDK,CDK Global  Inc.,Technology,4854508869.91186,51.54,3.9361
JFIN,Jiayin Group Inc.,Communication Services,169893941802.50995,5.5,3.9337
FTI,TechnipFMC plc,Energy,2086631.149,9.2,3.9207
KRO,Kronos Worldwide Inc,Basic Materials,128315.4221,14.61,3.9152
PM,Philip Morris International Inc,Consumer Defensive,121757376296.52403,100.0,3.9151
TFC,Truist Financial Corporation,Financial Services,5100400155.44302,54.33,3.9065
REYN,Reynolds Consumer Products Inc.,Consumer Cyclical,1312040661.63792,29.79,3.9027
DHIL,Diamond Hill Investment Group  ,Financial Services,255653.8734,174.5,3.8966
ENB,Enbridge Inc,Energy,64630695.14511,40.41,3.8944
GBCI,Glacier Bancorp  Inc.,Financial Services,33806564.07513,56.11,3.8931
CORT,Corcept Therapeutics Incorporat,Healthcare,937018.956,22.99,3.871
PRGS,Progress Software Corporation,Technology,29689918.73865,46.63,3.8637
AGNC,AGNC Investment Corp.,Real Estate,54183300519.22836,16.99,3.8563
RFP,Resolute Forest Products Inc.,Basic Materials,17755.04195,13.1,3.8448
NTRSO,Northern Trust Corporation - De,Financial Services,101231419.40368,27.44,3.8427
LL,Lumber Liquidators Holdings  In,Consumer Cyclical,1995.97358,21.05,3.8396
IPG,Interpublic Group of Companies ,Communication Services,853936.20175,32.43,3.838
KMB,Kimberly-Clark Corporation,Consumer Defensive,27980801033.46394,130.08,3.835
FNWB,First Northwest Bancorp,Financial Services,373302.59677,17.87,3.8339
FDBC,Fidelity D & D Bancorp  Inc.,Financial Services,976003133.11244,52.78,3.8314
ISTR,Investar Holding Corporation,Financial Services,429004.94161,22.34,3.828
OSIS,OSI Systems  Inc.,Technology,16150896.53564,101.96,3.8245
ANSS,ANSYS  Inc.,Technology,41408016.26914,336.57,3.8238
KAI,Kadant Inc,Industrials,15940895.73151,171.55,3.7821
BBD,Banco Bradesco Sa,Financial Services,22380685854736.17,5.53,3.7724
COHU,Cohu  Inc.,Technology,194168.20921,36.54,3.7628
FBK,FB Financial Corporation,Financial Services,2021307.9319,39.02,3.7547
CQP,Cheniere Energy Partners  LP Ch,Energy,6074329593.84255,44.19,3.7525
BNS,Bank Nova Scotia Halifax Pfd 3,Financial Services,535469299262.54675,65.42,3.7303
ESI,Element Solutions Inc.,Basic Materials,1681561.29487,23.67,3.7046
CNOB,ConnectOne Bancorp  Inc.,Financial Services,245864.64809,27.2,3.6898
LEG,Leggett & Platt  Incorporated,Consumer Cyclical,11729199.19046,49.55,3.6756
CPAC,Cementos Pacasmayo S.A.A.,Basic Materials,490.14719,7.8,3.6724
PII,Polaris Inc.,Consumer Cyclical,9940341.17876,131.52,3.6475
FCBP,First Choice Bancorp,Financial Services,590375.72389,31.0,3.647
DORM,Dorman Products  Inc.,Consumer Cyclical,2404759.40253,99.19,3.6249
MSFT,Microsoft Corporation,Technology,469069088.86038,260.9,3.6162
PGTI,PGT Innovations  Inc.,Industrials,549147.21622,22.36,3.6108
SEB,Seaboard Corporation,Industrials,27184710.93845,3790.38,3.6061
PZN,Pzena Investment Management Inc,Financial Services,710161.80747,11.26,3.5853
ROP,Roper Technologies  Inc.,Industrials,509632747.91173,454.9,3.5829
EMR,Emerson Electric Company,Industrials,105538739.44608,94.02,3.5802
SAH,Sonic Automotive  Inc.,Consumer Cyclical,1225572.5336,44.02,3.5724
ASML,ASML Holding N.V. - New York Re,Technology,873622557.66808,698.83,3.5724
AIMC,Altra Industrial Motion Corp.,Industrials,18190590.28499,62.81,3.5617
WB,Weibo Corporation,Communication Services,35231912.69692,48.13,3.5596
JRSH,Jerash Holdings (US)  Inc.,Consumer Cyclical,19808.45865,6.31,3.5557
HESM,Hess Midstream LP,Energy,542558.65911,25.73,3.5427
ZEPP,Zepp Health Corporation,Technology,5956261.69692,11.28,3.5347
TOT,Total SE,Energy,3181.76505,48.59,3.5341
EVBN,Evans Bancorp  Inc.,Financial Services,735139.75228,38.56,3.5327
SFBS,ServisFirst Bancshares  Inc.,Financial Services,20472443.61301,67.55,3.5206
ALLE,Allegion plc,Industrials,2693564.89803,136.56,3.508
NSIT,Insight Enterprises  Inc.,Technology,1486575.0497,100.85,3.504
RPM,RPM International Inc.,Basic Materials,3081944.32309,88.56,3.4982
PVL,Permianville Royalty Trust Trus,Energy,1148.63476,1.91,3.4903
DRD,DRDGOLD Limited,Basic Materials,16.65965,10.96,3.4901
SLCT,Select Bancorp  Inc.,Financial Services,627413.1416,16.86,3.4884
POR,Portland General Electric Co,Utilities,21262620.56054,49.17,3.4876
GNRC,Generac Holdlings Inc.,Industrials,292583817.49194,378.94,3.4855
TNK,Teekay Tankers Ltd.,Energy,16243.9633,14.36,3.4759
PCRX,Pacira BioSciences  Inc.,Healthcare,1144923.90181,60.45,3.4722
SMBK,SmartFinancial  Inc.,Financial Services,490237.60234,23.94,3.4658
FITB,Fifth Third Bancorp,Financial Services,34181266849228.54,38.03,3.465
BBU,Brookfield Business Partners L.,Industrials,11911490.99474,43.68,3.4588
CSGS,CSG Systems International  Inc.,Technology,43888654.83527,46.41,3.4575
WSBF,Waterstone Financial  Inc.,Financial Services,1664098836.22428,19.99,3.4491
ICLR,ICON plc,Healthcare,57716733.61738,217.61,3.4418
SPXC,SPX Corporation,Industrials,9970998.11798,58.37,3.4288
SUPV,Grupo Supervielle S.A.,Financial Services,0.05902,2.28,3.4231
BX,The Blackstone Group Inc.,Financial Services,2298171333.37551,97.13,3.4213
MBINP,Merchants Bancorp - 7.00% Fixed,Financial Services,58691163.03254,27.07,3.4153
NGVT,Ingevity Corporation,Basic Materials,26345635.15404,79.59,3.4114
SUM,Summit Materials  Inc.,Basic Materials,3233795.3848,32.78,3.3993
TREC,Trecora Resources,Basic Materials,24449.2298,8.45,3.3814
HLI,Houlihan Lokey  Inc.,Financial Services,4628163.94404,77.38,3.3799
LSBK,Lake Shore Bancorp  Inc.,Financial Services,1518068.04116,15.37,3.3764
ACNB,ACNB Corporation,Financial Services,515411.32847,27.95,3.3687
PETS,PetMed Express  Inc.,Healthcare,11663.81516,32.52,3.3663
WMB,Williams Companies  Inc. (The),Energy,265836617.21311,26.93,3.3618
APEI,American Public Education  Inc.,Consumer Defensive,84.67265,29.11,3.3588
WBA,Walgreens Boots Alliance  Inc.,Healthcare,12626086.35171,52.81,3.3581
BMRN,BioMarin Pharmaceutical Inc.,Healthcare,138354622.48706,82.98,3.346
NBN,Northeast Bank,Financial Services,1411582.70438,29.2,3.3384
EVRG,Evergy  Inc.,Utilities,114594887.1288,64.48,3.3268
CSIQ,Canadian Solar Inc.,Technology,197845.79077,39.43,3.3029
FMBI,First Midwest Bancorp  Inc.,Financial Services,6606188.50173,20.3,3.2986
REGI,Renewable Energy Group  Inc.,Energy,23863.62119,67.64,3.2965
AMN,AMN Healthcare Services Inc AMN,Healthcare,16283426.81916,95.25,3.2962
WPM,Wheaton Precious Metals Corp,Basic Materials,82857.34504,44.36,3.2895
VVV,Valvoline Inc.,Energy,47130784402.04391,33.02,3.2893
AMSF,AMERISAFE  Inc.,Financial Services,123393.68648,61.79,3.2775
ACLS,Axcelis Technologies  Inc.,Technology,136072.83369,41.14,3.2699
CSL,Carlisle Companies Incorporated,Industrials,35184820.99951,182.11,3.2573
MSM,MSC Industrial Direct Company  ,Industrials,31497289.8364,87.8,3.2541
BDX,Becton  Dickinson and Company,Healthcare,417939.9863,240.25,3.2395
CSTR,CapStar Financial Holdings  Inc,Financial Services,3539173314.26476,21.21,3.2313
NWPX,Northwest Pipe Company,Industrials,196.0998,30.21,3.2245
HUBB,Hubbell Inc,Industrials,39346629.15892,176.52,3.2163
NXPI,NXP Semiconductors N.V.,Technology,470454300.99888,198.43,3.2114
TBK,Triumph Bancorp  Inc.,Financial Services,43751824.45452,76.4,3.2106
SNN,Smith & Nephew SNATS  Inc.,Healthcare,29483998.25675,43.48,3.2089
WST,West Pharmaceutical Services  I,Healthcare,585553033.32724,352.03,3.1996
EPAM,EPAM Systems  Inc.,Technology,1467041237.68355,514.6,3.1914
HOPE,Hope Bancorp  Inc.,Financial Services,8304911.90695,14.6,3.1905
CURO,CURO Group Holdings Corp.,Financial Services,2102739.96302,17.2,3.1876
BRID,Bridgford Foods Corporation,Consumer Defensive,939.74081,13.36,3.1854
STXB,Spirit of Texas Bancshares  Inc,Financial Services,13887138.85252,24.07,3.1822
GAB,Gabelli Equity Trust  Inc. (The,Financial Services,615.81024,6.79,3.1801
DGICA,Donegal Group  Inc.,Financial Services,965.90564,15.09,3.1784
CCNE,CNB Financial Corporation,Financial Services,2443197.1311,23.71,3.1685
