Symbol,Name,Sector,sss_value,close,appearance_counter
SIVB,SVB Financial Group,Financial Services,194112232.1031,589.21,2.4097
STWD,STARWOOD PROPERTY TRUST  INC. S,Real Estate,565824368.73401,25.63,2.4044
EOG,EOG Resources  Inc.,Energy,434787.00162,86.81,2.3823
SNA,Snap-On Incorporated,Industrials,9848737.51811,253.57,2.3747
URBN,Urban Outfitters  Inc.,Consumer Cyclical,299387.65623,37.14,2.3562
CW,Curtiss-Wright Corporation,Industrials,922102.42817,124.67,2.3398
DVA,DaVita Inc.,Healthcare,40433037.57591,121.13,2.3394
TTC,Toro Company (The),Industrials,25667257.73355,106.19,2.3021
RLGY,Realogy Holdings Corp.,Real Estate,497372.2177,17.74,2.2892
KRC,Kilroy Realty Corporation,Real Estate,211456.70851,72.77,2.2515
FSLR,First Solar  Inc.,Technology,232866616086.9474,75.37,2.2484
PRU,Prudential Financial  Inc.,Financial Services,754843468230.9869,108.23,2.1989
NUS,Nu Skin Enterprises  Inc.,Consumer Defensive,724257.11123,60.39,2.1821
GWW,W.W. Grainger  Inc.,Industrials,81722482.7339,463.46,2.1712
HON,Honeywell International Inc.,Industrials,3934361799.71055,229.2,2.1509
CPRT,Copart  Inc.,Industrials,28137524.18066,123.62,2.1411
ETRN,Equitrans Midstream Corporation,Energy,199816.3554,8.95,2.1398
BDX,Becton  Dickinson and Company,Healthcare,1092544.57042,240.72,2.1398
CAH,Cardinal Health  Inc.,Healthcare,886757.71658,56.35,2.1299
LSTR,Landstar System  Inc.,Industrials,2551143.59114,162.34,2.1193
RNR,RenaissanceRe Holdings Ltd.,Financial Services,6327.97728,150.77,2.1146
ULTA,Ulta Beauty  Inc.,Consumer Cyclical,35813692.77948,332.95,2.1099
ANSS,ANSYS  Inc.,Technology,43392912.70025,329.3,2.0927
GNTX,Gentex Corporation,Consumer Cyclical,745811.84139,34.54,2.0847
AZPN,Aspen Technology  Inc.,Technology,19886820.0783,135.61,2.0695
TDS,Telephone and Data Systems  Inc,Communication Services,50391.97403,25.86,2.0489
SHW,Sherwin-Williams Company (The),Basic Materials,5835694099.85452,282.57,2.0457
TOL,Toll Brothers  Inc.,Consumer Cyclical,51980.33543,62.14,2.0433
SEB,Seaboard Corporation,Industrials,10655992.35434,3762.0,2.0385
ODFL,Old Dominion Freight Line  Inc.,Industrials,57789720.1097,264.18,2.0361
LPLA,LPL Financial Holdings Inc.,Financial Services,24306065.46547,144.0,2.0228
WSO,Watsco  Inc.,Industrials,14752962.31513,287.38,2.0058
VMC,Vulcan Materials Company (Holdi,Basic Materials,46109452.76444,182.99,1.9961
D,Dominion Energy  Inc.,Utilities,28368739.03273,76.71,1.9887
AAP,Advance Auto Parts Inc Advance ,Consumer Cyclical,4431061.36236,191.14,1.9871
BK,The Bank of New York Mellon Cor,Financial Services,44618335300410.625,52.2,1.9742
TKR,Timken Company (The),Industrials,7602963.36195,88.07,1.9373
UTHR,United Therapeutics Corporation,Healthcare,22703391.4756,175.24,1.9188
FLT,FleetCor Technologies  Inc.,Technology,256077466.42434,277.29,1.8875
SEE,Sealed Air Corporation,Consumer Cyclical,3919691160.04021,57.81,1.8664
LFUS,Littelfuse  Inc.,Technology,66838284.03259,257.21,1.8411
WTFC,Wintrust Financial Corporation,Financial Services,643715026268.8815,81.61,1.8255
ADM,Archer-Daniels-Midland Company,Consumer Defensive,259783238212226.06,68.25,1.8246
T,AT&T Inc.,Communication Services,2970835.59046,29.23,1.8229
EXP,Eagle Materials Inc,Basic Materials,34147812.13831,146.35,1.7981
MOH,Molina Healthcare Inc,Healthcare,520299.2344,250.37,1.7948
CTXS,Citrix Systems  Inc.,Technology,170523714.87179,116.55,1.7835
VRSN,VeriSign  Inc.,Technology,390787622361.43634,216.0,1.7748
VNT,Vontier Corporation,Technology,587879071.30408,34.0,1.7741
PSA,Public Storage,Real Estate,1020395791.79847,288.85,1.7711
LAZ,Lazard LTD. Lazard  LTD.,Financial Services,104406632.24202,47.45,1.7704
WM,Waste Management  Inc.,Industrials,574988785.96714,140.58,1.7703
LB,L Brands  Inc.,Consumer Cyclical,3320091974.83785,66.07,1.759
ALXN,Alexion Pharmaceuticals  Inc.,Healthcare,19941476.37588,175.78,1.7576
CBRE,CBRE Group Inc,Real Estate,51071355.31341,88.8,1.7571
CHK,Chesapeake Energy Corporation,Energy,741631322.75007,53.48,1.7544
CSX,CSX Corporation,Industrials,380638844.70437,99.7,1.7531
CMA,Comerica Incorporated,Financial Services,618982915.08486,78.41,1.7362
EVR,Evercore Inc.,Financial Services,111390886.56167,142.0,1.7287
CACC,Credit Acceptance Corporation,Financial Services,87549.20331,385.26,1.7238
RPRX,Royalty Pharma plc,Healthcare,263705975.79805,43.68,1.7205
DISCA,Discovery  Inc. - Series A,Communication Services,330157.48584,31.63,1.7072
RSG,Republic Services  Inc.,Industrials,155533344.12559,108.89,1.7012
UPS,United Parcel Service  Inc.,Industrials,326207436.91177,211.98,1.6916
VVV,Valvoline Inc.,Energy,97115506220.65463,33.54,1.686
AMED,Amedisys Inc,Healthcare,13617409.03082,249.08,1.6717
AYI,Acuity Brands  Inc.,Industrials,15964359.86248,185.23,1.6716
AGCO,AGCO Corporation,Industrials,1221296.60772,136.0,1.6711
MMC,Marsh & McLennan Companies  Inc,Financial Services,791571329.02987,139.37,1.6465
GPK,Graphic Packaging Holding Compa,Consumer Cyclical,1468515.75353,18.12,1.6298
FHB,First Hawaiian  Inc.,Financial Services,317215816.12452,28.41,1.6256
CC,Chemours Company (The),Basic Materials,23756007.9192,37.2,1.6077
NTAP,NetApp  Inc.,Technology,2179363780.69575,78.68,1.5909
STL,Sterling Bancorp,Financial Services,7393834.5763,26.38,1.5845
TFC,Truist Financial Corporation,Financial Services,68710333176.62796,60.8,1.5653
JNPR,Juniper Networks  Inc.,Technology,14150286.83599,26.93,1.5578
NXPI,NXP Semiconductors N.V.,Technology,718020588.58451,200.75,1.5542
ON,ON Semiconductor Corporation,Technology,34369161.81192,37.74,1.5525
WRB,W.R. Berkley Corporation,Financial Services,4693573.77238,77.25,1.5511
FND,Floor & Decor Holdings  Inc.,Consumer Cyclical,23888881.93651,97.21,1.5489
ESI,Element Solutions Inc.,Basic Materials,2535057.85933,23.54,1.5243
ZTS,Zoetis Inc.,Healthcare,4028208303.10814,173.82,1.5174
KIM,Kimco Realty Corporation,Real Estate,31409791.94872,22.17,1.5108
MOS,Mosaic Company (The),Basic Materials,3044999.85623,37.39,1.4999
POOL,Pool Corporation,Consumer Cyclical,242606009.3297,438.4,1.4979
UNM,Unum Group,Financial Services,98183876974.8452,31.63,1.4899
CR,Crane Co.,Industrials,329563953.07745,93.8,1.4769
CHRW,C.H. Robinson Worldwide  Inc.,Industrials,3990936.66857,96.16,1.4651
AGO,Assured Guaranty Ltd.,Financial Services,289288110190.6174,47.4,1.4647
MRCY,Mercury Systems Inc,Industrials,727567.08321,65.5,1.4627
Y,Alleghany Corporation,Financial Services,244461.54958,705.0,1.4624
HRC,Hill-Rom Holdings Inc,Healthcare,12606571.82401,109.95,1.4278
ROP,Roper Technologies  Inc.,Industrials,564919074.23132,447.1,1.4255
SJM,J.M. Smucker Company (The) New,Consumer Defensive,545425720.17378,137.88,1.4252
ENTG,Entegris  Inc.,Technology,66817173.50198,112.78,1.409
EPAM,EPAM Systems  Inc.,Technology,976604583.56464,474.99,1.4068
JBHT,J.B. Hunt Transport Services  I,Industrials,6770143.10564,169.51,1.4017
LKQ,LKQ Corporation,Consumer Cyclical,604640.65693,50.18,1.3972
BKI,Black Knight  Inc.,Technology,5325754.11467,73.14,1.3911
EXR,Extra Space Storage Inc,Real Estate,1437949384.12161,153.78,1.3865
UNP,Union Pacific Corporation,Industrials,2302875164.9084,224.95,1.3786
JCI,Johnson Controls International ,Industrials,52289916.25617,66.6,1.3762
AON,Aon plc,Financial Services,2079115164.25426,251.51,1.3672
CIEN,Ciena Corporation,Technology,11321255.56574,58.38,1.3561
JLL,Jones Lang LaSalle Incorporated,Real Estate,944548.92994,206.46,1.3453
FMC,FMC Corporation,Basic Materials,2198816077.34095,117.85,1.3404
BOH,Bank of Hawaii Corporation,Financial Services,53865246.65065,88.81,1.3103
BLK,BlackRock  Inc.,Financial Services,1286451197.31296,881.01,1.2893
OSK,Oshkosh Corporation (Holding Co,Industrials,1461040.54584,129.46,1.2877
WPC,W. P. Carey Inc. REIT,Real Estate,255423172.76549,77.84,1.2852
XOG,Extraction Oil & Gas  Inc.,Energy,1257492.57116,53.06,1.2819
NEE,NextEra Energy  Inc.,Utilities,22444364.68647,72.37,1.2555
BMRN,BioMarin Pharmaceutical Inc.,Healthcare,81715241.50973,77.36,1.2311
PWR,Quanta Services  Inc.,Industrials,2353641.88673,93.46,1.2163
AWK,American Water Works Company  I,Utilities,154643020.00164,156.04,1.2144
NBIX,Neurocrine Biosciences  Inc.,Healthcare,599676.03323,94.18,1.2131
PAYX,Paychex  Inc.,Industrials,5570774972.38417,101.86,1.2113
PII,Polaris Inc.,Consumer Cyclical,2427204.1906,125.07,1.2094
PNR,Pentair plc.,Industrials,209787671.77398,69.57,1.2084
SATS,EchoStar Corporation,Technology,82878.44527,27.88,1.1984
MSI,Motorola Solutions  Inc.,Technology,568961056662.9735,209.85,1.1936
BWA,BorgWarner Inc.,Consumer Cyclical,3449332.61073,54.3,1.166
CTAS,Cintas Corporation,Industrials,555489886.63177,350.88,1.1569
KSS,Kohl's Corporation,Consumer Cyclical,31465039.33227,53.41,1.141
CTLT,Catalent  Inc.,Healthcare,1290190.71073,100.61,1.1304
TJX,TJX Companies  Inc. (The),Consumer Cyclical,442496115.2731,65.84,1.0853
VMI,Valmont Industries  Inc.,Industrials,57756028.77521,253.14,1.0781
NLOK,NortonLifeLock Inc.,Technology,3654173435483.892,28.06,1.0753
AME,AMETEK  Inc.,Industrials,43370100255.81139,136.83,1.0601
ALLE,Allegion plc,Industrials,3753851.46414,137.94,1.0564
LEA,Lear Corporation,Consumer Cyclical,317513.37942,203.13,1.0562
STT,State Street Corporation,Financial Services,7039227682095.745,87.09,1.0546
TPCO,Tribune Publishing Company,None,9810685751.44042,17.19,1.0526
WWE,World Wrestling Entertainment  ,Communication Services,100284106.82199,56.77,1.0468
REYN,Reynolds Consumer Products Inc.,Consumer Cyclical,1284357648.51762,30.32,1.0439
QGEN,Qiagen N.V.,Healthcare,428620.26485,46.63,1.0402
AJG,Arthur J. Gallagher & Co.,Financial Services,204587286.5487,144.58,1.04
HUBB,Hubbell Inc,Industrials,188617001.65262,191.11,1.0136
NDAQ,Nasdaq  Inc.,Financial Services,273186505.27883,168.06,1.0045
IPG,Interpublic Group of Companies ,Communication Services,1704285.03512,33.74,1.0022
TMUS,T-Mobile US  Inc.,Communication Services,178907016.54002,142.32,0.9738
VRSK,Verisk Analytics  Inc.,Industrials,94911667.79131,171.83,0.9589
AOS,A.O. Smith Corporation,Industrials,45563830.16095,68.83,0.9429
ETSY,Etsy  Inc.,Consumer Cyclical,5452568.59346,165.74,0.9299
CASY,Caseys General Stores  Inc.,Consumer Defensive,24459106.44624,215.6,0.9294
CIT,CIT Group Inc (DEL),Financial Services,1421552663.18088,53.5,0.929
YUM,Yum! Brands  Inc.,Consumer Cyclical,165917631855.61215,118.72,0.9038
TCF,TCF Financial Corporation,Financial Services,1333902263.04193,47.5,0.8886
CSL,Carlisle Companies Incorporated,Industrials,64726838.77855,188.97,0.8662
A,Agilent Technologies  Inc.,Healthcare,614169854.17175,136.37,0.8539
KO,Coca-Cola Company (The),Consumer Defensive,12791023181.90092,55.64,0.8482
OLED,Universal Display Corporation,Technology,79191023.79708,211.9,0.8231
NYCB,New York Community Bancorp  Inc,Financial Services,605473715.35021,12.09,0.8102
CIM,Chimera Investment Corporation,Real Estate,7950205762.87432,14.49,0.7921
NFLX,Netflix  Inc.,Communication Services,350630118.44471,489.43,0.7879
PYPL,PayPal Holdings  Inc.,Financial Services,361810552.19611,257.79,0.7816
AM,Antero Midstream Corporation,Energy,68995824.84358,9.95,0.7768
MCO,Moody's Corporation,Financial Services,6611728911.82861,334.28,0.7737
ICE,Intercontinental Exchange Inc.,Financial Services,398577162.69457,111.6,0.7704
FITB,Fifth Third Bancorp,Financial Services,322338245662111.6,42.21,0.7703
SYY,Sysco Corporation,Consumer Defensive,32011568603.36134,80.29,0.7642
MPWR,Monolithic Power Systems  Inc.,Technology,152778286.20129,335.94,0.7612
WEN,Wendy's Company (The),Consumer Cyclical,35183946.59659,23.0,0.7584
EFX,Equifax  Inc.,Industrials,1513581569.98019,228.98,0.7563
ALGN,Align Technology  Inc.,Healthcare,8867259109.94732,566.96,0.7527
NWL,Newell Brands Inc.,Consumer Defensive,204845129.44018,28.4,0.7381
APO,Apollo Global Management  Inc.,Financial Services,5710633509001975.0,57.53,0.7361
MTD,Mettler-Toledo International  I,Healthcare,19330389156.43674,1255.28,0.7268
ATR,AptarGroup  Inc.,Consumer Cyclical,61291146.16,145.4,0.7145
OI,O-I Glass  Inc.,Consumer Cyclical,282739864.74295,19.16,0.7085
TCBI,Texas Capital Bancshares  Inc.,Financial Services,24741557.54128,69.22,0.7047
FTNT,Fortinet  Inc.,Technology,74456499464.33171,215.38,0.704
TXT,Textron Inc.,Industrials,2849103.44742,68.39,0.701
MET,MetLife  Inc.,Financial Services,991904348.32151,66.37,0.6962
PBCT,People's,Financial Services,38179921.77052,19.18,0.6929
LEG,Leggett & Platt  Incorporated,Consumer Cyclical,42715728.58966,54.95,0.6921
LULU,lululemon athletica inc.,Consumer Cyclical,28663681.01186,317.36,0.6878
GPS,Gap  Inc. (The),Consumer Cyclical,360042308.52574,31.62,0.6837
CRL,Charles River Laboratories Inte,Healthcare,368902197.71844,331.7,0.6829
DRE,Duke Realty Corporation,Real Estate,1669316317.19616,48.14,0.6718
TRGP,Targa Resources  Inc.,Energy,631550781.27735,41.2,0.6701
PPC,Pilgrim's Pride Corporation,Consumer Defensive,533571.12479,23.63,0.6653
PTC,PTC Inc.,Technology,33216916.85736,129.58,0.6648
RGLD,Royal Gold  Inc.,Basic Materials,839337.25388,120.31,0.6587
SPGI,S&P Global Inc.,Financial Services,31068510823.01177,381.35,0.6564
SYNH,Syneos Health  Inc.,Healthcare,22002326.07674,83.53,0.6555
FICO,Fair Isaac Corproation,Technology,2967448045.38695,479.76,0.6523
SPG,Simon Property Group  Inc.,Real Estate,107796336979.86092,134.06,0.6518
HIW,Highwoods Properties  Inc.,Real Estate,559612722.88241,47.0,0.6486
EA,Electronic Arts Inc.,Communication Services,462045309.45636,141.99,0.6472
SWI,SolarWinds Corporation,Technology,728646.78152,16.52,0.6461
TRU,TransUnion,Industrials,279869108.19355,104.25,0.6415
GLPI,Gaming and Leisure Properties  ,Real Estate,511437776.50037,47.12,0.6407
CLH,Clean Harbors  Inc.,Industrials,8116235.8379,93.35,0.6287
RPM,RPM International Inc.,Basic Materials,17495083.93523,93.73,0.625
MIDD,The Middleby Corporation,Industrials,187299439.84711,168.09,0.6232
MSM,MSC Industrial Direct Company  ,Industrials,112124179.9791,93.26,0.6222
XPO,XPO Logistics  Inc.,Industrials,48566045.51485,146.11,0.6208
CABO,Cable One  Inc.,Communication Services,3568926.01401,1760.03,0.6192
ISRG,Intuitive Surgical  Inc.,Healthcare,3217317077.82031,816.65,0.6185
FLO,Flowers Foods  Inc.,Consumer Defensive,956628666.56528,25.43,0.618
CBOE,Cboe Global Markets  Inc.,Financial Services,196678871.18326,112.2,0.6165
TEX,Terex Corporation,Industrials,6228659.8261,52.56,0.607
ATUS,Altice USA  Inc.,Communication Services,4397080069.0246,33.72,0.6058
WCC,WESCO International  Inc.,Industrials,1887739.01968,108.52,0.6041
IQV,IQVIA Holdings  Inc.,Healthcare,536058466.37297,233.34,0.6002
ZM,Zoom Video Communications  Inc.,Communication Services,5107515244.37032,319.01,0.5901
ERIE,Erie Indemnity Company,Financial Services,19871476.95838,196.95,0.5851
WST,West Pharmaceutical Services  I,Healthcare,272055989.56987,332.77,0.581
WU,Western Union Company (The),Financial Services,86237297756.24594,25.12,0.5804
PRAH,PRA Health Sciences  Inc.,Healthcare,315888939.28085,169.92,0.5804
MA,Mastercard Incorporated,Financial Services,78577292103.04655,361.82,0.5778
WWD,Woodward  Inc.,Industrials,316354481.35859,126.5,0.576
GGG,Graco Inc.,Industrials,371426843.61961,74.41,0.5749
TTD,The Trade Desk  Inc.,Technology,10787952855.64157,567.96,0.5602
CCI,Crown Castle International Corp,Real Estate,95467202318.26074,194.91,0.5485
VLO,Valero Energy Corporation,Energy,2555938509611.033,83.32,0.5376
BKU,BankUnited  Inc.,Financial Services,357636998.6433,47.35,0.5295
AXS,Axis Capital Holdings Limited,Financial Services,7102015.3687,52.93,0.5276
THS,Treehouse Foods  Inc.,Consumer Defensive,7991205.87238,49.66,0.5217
STE,STERIS plc (Ireland),Healthcare,30601134.14474,189.96,0.5149
MASI,Masimo Corporation,Healthcare,4548391.37677,209.18,0.5146
SMG,Scotts Miracle-Gro Company (The,Basic Materials,82457054574359.67,201.54,0.5091
WAT,Waters Corporation,Healthcare,6028208863.20859,316.28,0.4996
MCD,McDonald's Corporation,Consumer Cyclical,1362067705356.477,232.45,0.4975
V,Visa Inc.,Financial Services,28800291039.9432,228.11,0.4927
KSU,Kansas City Southern,Industrials,2307229263.96589,298.83,0.4917
DCI,Donaldson Company  Inc.,Industrials,635685622.01325,63.94,0.4906
SKX,Skechers U.S.A.  Inc.,Consumer Cyclical,1357983.36297,46.63,0.4893
IEX,IDEX Corporation,Industrials,535654221.57415,223.2,0.4858
CGNX,Cognex Corporation,Technology,24648957.65677,77.92,0.4852
SWCH,Switch  Inc.,Technology,1333425228.18912,19.88,0.4841
SON,Sonoco Products Company,Consumer Cyclical,83615694.10962,67.16,0.483
CMG,Chipotle Mexican Grill  Inc.,Consumer Cyclical,329877860.31084,1333.04,0.4806
KHC,The Kraft Heinz Company,Consumer Defensive,3271117424.90506,43.99,0.4784
IAA,IAA  Inc.,Industrials,339127604374.1685,56.1,0.476
LNC,Lincoln National Corporation,Financial Services,1633125263156.002,70.97,0.4721
CME,CME Group Inc.,Financial Services,36212235599.44402,217.95,0.4709
ILMN,Illumina  Inc.,Healthcare,3273903768.4269,404.58,0.4663
GPC,Genuine Parts Company,Consumer Cyclical,2022753837.94752,129.16,0.461
COLM,Columbia Sportswear Company,Consumer Cyclical,3415.35203,100.78,0.453
TT,Trane Technologies plc,Industrials,480062474962.01807,183.36,0.4476
SBNY,Signature Bank,Financial Services,550692799.54671,247.73,0.4454
AMT,American Tower Corporation (REI,Real Estate,61284070596.02665,263.35,0.4428
VEEV,Veeva Systems Inc.,Healthcare,4196309545.891,285.14,0.4421
NRG,NRG Energy  Inc.,Utilities,727111251135.5636,34.29,0.4332
ROL,Rollins  Inc.,Consumer Cyclical,151670453.26103,33.09,0.4286
TPR,Tapestry  Inc.,Consumer Cyclical,38293794.71163,42.52,0.4243
CBSH,Commerce Bancshares  Inc.,Financial Services,1438007984.04567,77.05,0.4228
EW,Edwards Lifesciences Corporatio,Healthcare,9724331112.32361,94.34,0.4213
ATO,Atmos Energy Corporation,Utilities,2285458504756.9272,101.19,0.421
STOR,STORE Capital Corporation,Real Estate,893509471.39302,35.94,0.4117
GPN,Global Payments Inc.,Industrials,16891030.15826,193.43,0.4055
HAS,Hasbro  Inc.,Consumer Cyclical,75832010.60247,95.57,0.3956
WRK,Westrock Company,Consumer Cyclical,384867826.87262,58.82,0.3921
ICUI,ICU Medical  Inc.,Healthcare,1064617.46877,205.02,0.3905
DUK,Duke Energy Corporation (Holdin,Utilities,433570301.37131,101.67,0.3851
INGR,Ingredion Incorporated,Consumer Defensive,524719924.55375,96.56,0.3837
DRI,Darden Restaurants  Inc.,Consumer Cyclical,3048565802.53377,134.45,0.383
EXEL,Exelixis  Inc.,Healthcare,11605548.82056,22.19,0.3797
BF.B,Brown Forman Inc,Consumer Defensive,31475958368.24589,81.1,0.378
ALB,Albemarle Corporation,Basic Materials,878225682.92649,168.17,0.3772
LSI,Life Storage  Inc.,Real Estate,2267660287.69105,103.21,0.3691
CFR,Cullen/Frost Bankers  Inc.,Financial Services,219971555.4056,121.61,0.3664
MAT,Mattel  Inc.,Consumer Cyclical,924169975.76395,20.86,0.3629
MAN,ManpowerGroup,Industrials,50085.55249,122.31,0.3609
BGCP,BGC Partners  Inc.,Financial Services,32137005.38921,6.12,0.3605
HOG,Harley-Davidson  Inc.,Consumer Cyclical,18498326.41634,48.98,0.3588
ASH,Ashland Global Holdings Inc.,Basic Materials,186147438.95655,94.13,0.3584
EXC,Exelon Corporation,Utilities,2.389071269433718e+18,45.77,0.3581
IDXX,IDEXX Laboratories  Inc.,Healthcare,11511851106345.41,550.3,0.3563
TYL,Tyler Technologies  Inc.,Technology,647441535.11338,395.29,0.3533
AVB,AvalonBay Communities  Inc.,Real Estate,60716022385.1481,213.1,0.3532
PLD,Prologis  Inc.,Real Estate,207542618554.28525,121.87,0.3475
SEDG,SolarEdge Technologies  Inc.,Technology,816332761.76527,238.49,0.3421
CF,CF Industries Holdings  Inc.,Basic Materials,388401335.22548,55.02,0.3383
NVST,Envista Holdings Corporation,Healthcare,4481494006.99341,42.06,0.3361
SAM,Boston Beer Company  Inc. (The),Consumer Defensive,61869564.74014,1099.0,0.3351
AIZ,Assurant  Inc.,Financial Services,492585642.74142,162.28,0.3336
GTES,Gates Industrial Corporation pl,Industrials,8763687.10562,18.35,0.3333
L,Loews Corporation,Financial Services,2188249862.46321,58.19,0.3277
MORN,Morningstar  Inc.,Financial Services,52862491.24485,231.9,0.3248
ARE,Alexandria Real Estate Equities,Real Estate,681994523512.7653,183.53,0.3223
FLS,Flowserve Corporation,Industrials,99379155.80907,42.8,0.3192
PPL,PPL Corporation,Utilities,470604513.68829,29.02,0.3071
SYK,Stryker Corporation,Healthcare,5908437864.12715,249.7,0.3062
BXP,Boston Properties  Inc.,Real Estate,15465503112.35251,120.12,0.3057
AMP,Ameriprise Financial  Inc.,Financial Services,8398871979798863.0,263.82,0.3047
UI,Ubiquiti Inc.,Technology,439544670260.73816,308.12,0.3025
FTDR,frontdoor  inc.,Consumer Cyclical,187654671410.29166,51.6,0.3013
OTIS,Otis Worldwide Corporation,Industrials,2172321905052.656,79.14,0.3013
BDN,Brandywine Realty Trust,Real Estate,2622379391.70297,14.67,0.3012
IART,Integra LifeSciences Holdings C,Healthcare,6804891.49343,67.39,0.2914
LII,Lennox International  Inc.,Industrials,183733837900.1376,341.7,0.2911
INFO,IHS Markit Ltd.,Industrials,18252710322.01193,105.62,0.2908
STAY,Extended Stay America  Inc. - P,Consumer Cyclical,129771793.61392,20.09,0.2903
BRO,Brown & Brown  Inc.,Financial Services,157066390.4196,52.27,0.2876
DLR,Digital Realty Trust  Inc.,Real Estate,893525797.12156,155.43,0.2842
FR,First Industrial Realty Trust  ,Real Estate,1455996675.96166,52.09,0.283
IBKR,Interactive Brokers Group  Inc.,Financial Services,1119835955.07171,69.26,0.2815
MKTX,MarketAxess Holdings  Inc.,Financial Services,50319392.45303,444.21,0.2798
J,Jacobs Engineering Group Inc.,Industrials,31158611909.60177,141.72,0.277
FDS,FactSet Research Systems Inc.,Financial Services,59900522.17116,324.98,0.2749
VOYA,Voya Financial  Inc.,Financial Services,678600661522.7566,65.4,0.2693
CSGP,CoStar Group  Inc.,Real Estate,1797892726.54937,836.15,0.2692
CXP,Columbia Property Trust  Inc.,Real Estate,316322140.47882,18.37,0.2677
NKE,Nike  Inc.,Consumer Cyclical,1603625705.04838,134.17,0.2653
BRKR,Bruker Corporation,Healthcare,430305998.27555,68.54,0.2593
APTV,Aptiv PLC,Consumer Cyclical,2057085849.01983,155.99,0.2584
NNN,National Retail Properties,Real Estate,464878222.0202,47.86,0.2542
NDSN,Nordson Corporation,Industrials,588779489.38918,220.51,0.2504
GMED,Globus Medical  Inc.,Healthcare,45120131.43062,70.5,0.2419
AVTR,Avantor  Inc.,Basic Materials,238467606.64184,30.68,0.2408
RTX,Raytheon Technologies Corporati,Industrials,11611155548579.87,88.68,0.2383
EQR,Equity Residential,Real Estate,101006906455.7078,79.51,0.2375
EEFT,Euronet Worldwide  Inc.,Technology,9645124222.97995,148.04,0.2369
OHI,Omega Healthcare Investors  Inc,Real Estate,110431123.41521,37.5,0.2363
ABMD,ABIOMED  Inc.,Healthcare,11955587.42843,283.85,0.2346
AGIO,Agios Pharmaceuticals  Inc.,Healthcare,579044399775.0581,57.13,0.232
O,Realty Income Corporation,Real Estate,9920783656.41165,70.19,0.2307
TCOM,Trip.com Group Limited,Consumer Cyclical,1620296937951914.2,39.19,0.2285
RMD,ResMed Inc.,Healthcare,555829938.32706,203.93,0.228
PCTY,Paylocity Holding Corporation,Technology,13512264832.17245,163.38,0.2266
MCHP,Microchip Technology Incorporat,Technology,2999123855.18773,151.71,0.2225
EQIX,Equinix  Inc.,Real Estate,10988334341.02501,777.04,0.2197
NCR,NCR Corporation,Technology,2692268469.71139,46.56,0.2192
MAA,Mid-America Apartment Communiti,Real Estate,14876821741.52534,163.77,0.2188
CNP,CenterPoint Energy  Inc (Holdin,Utilities,97939626724013.72,25.39,0.2172
WELL,Welltower Inc.,Real Estate,12600277054.62045,76.71,0.2168
INVH,Invitation Homes Inc.,Real Estate,19251867263.29716,36.76,0.2139
IRM,Iron Mountain Incorporated (Del,Real Estate,230671046021.44348,45.54,0.2135
CUBE,CubeSmart,Real Estate,24662976508.87837,45.18,0.2132
ARD,Ardagh Group S.A.,Consumer Cyclical,3526831523945.768,25.57,0.2073
RKT,Rocket Companies  Inc.,Financial Services,1255196276813.51,19.56,0.2072
TW,Tradeweb Markets Inc.,Financial Services,1459826384.11972,81.96,0.2035
AIV,Apartment Investment and Manage,Real Estate,1465840556.05297,7.11,0.2018
VFC,V.F. Corporation,Consumer Cyclical,1443259895.49252,79.28,0.2011
USFD,US Foods Holding Corp.,Consumer Defensive,196339936.60905,37.85,0.2008
HAIN,The Hain Celestial Group  Inc.,Consumer Defensive,11440891.33355,40.54,0.2002
ABC,AmerisourceBergen Corporation,Healthcare,121896778345551.66,116.8,0.1999
COP,ConocoPhillips,Energy,3131147516132.137,59.47,0.1994
PPD,PPD  Inc.,Healthcare,6248660385046.418,46.27,0.1973
AA,Alcoa Corporation,Basic Materials,210827885.92898,38.72,0.1958
HEI,Heico Corporation,Industrials,36837441213.23096,144.39,0.1957
MSCI,MSCI Inc,Financial Services,15531543450943.42,461.98,0.1953
KAR,KAR Auction Services  Inc,Consumer Cyclical,598939.58019,18.39,0.1943
MSA,MSA Safety Incorporated,Industrials,4992695292.63148,168.93,0.1935
NI,NiSource Inc,Utilities,83412382.27416,25.48,0.1919
ESS,Essex Property Trust  Inc.,Real Estate,51185038601.8924,307.82,0.191
LW,Lamb Weston Holdings  Inc.,Consumer Defensive,11374179772973.229,83.6,0.1883
R,Ryder System  Inc.,Industrials,345487162.18047,82.87,0.1874
ZBH,Zimmer Biomet Holdings  Inc.,Healthcare,715762526.88479,159.94,0.1866
SBUX,Starbucks Corporation,Consumer Cyclical,989542661384.5065,111.12,0.1839
FIVE,Five Below  Inc.,Consumer Cyclical,1207180734.88491,177.87,0.1838
REXR,Rexford Industrial Realty  Inc.,Real Estate,4668892803.81876,56.56,0.1828
MTCH,Match Group  Inc.,Communication Services,32910014743701.05,136.81,0.1805
INCY,Incyte Corporation,Healthcare,12074522.94053,82.9,0.1791
WOOF,Petco Health and Wellness Compa,Consumer Cyclical,47466245.24841,21.89,0.1759
PAYC,Paycom Software  Inc.,Technology,11400542902.43333,319.41,0.1756
SIRI,Sirius XM Holdings Inc.,Communication Services,551671936549.959,6.38,0.1747
AWI,Armstrong World Industries Inc,Industrials,14350202854.2068,106.35,0.1744
