Symbol,Name
FLWS,1-800-FLOWERS.COM_ In
FLXS,Flexsteel Industries_
FLYW,Flywire Corporation -
FMBIO,First Midwest Bancorp
FMBIP,First Midwest Bancorp
FMN,Federated Hermes Prem
FMTX,Forma Therapeutics Ho
FNCH,Finch Therapeutics Gr
FNHC,FedNat Holding Compan
FNV,Franco-Nevada Corpora
FOA,Finance of America Co
FORA,Forian Inc. - Common 
FORD,Forward Industries_ I
FOUR,Shift4 Payments_ Inc.
FPAY,FlexShopper_ Inc. - C
FPF,First Trust Intermedi
FPI,Farmland Partners Inc
FRD,Friedman Industries I
FREE,Whole Earth Brands_ I
FRLN,Freeline Therapeutics
FROG,JFrog Ltd. - Ordinary
FRPT,Freshpet_ Inc. - Comm
FRSX,Foresight Autonomous 
FRXB,Forest Road Acquisiti
FSD,First Trust High Inco
FSLR,First Solar_ Inc. - C
FSLY,Fastly_ Inc. Class A 
FSRXU,FinServ Acquisition C
FSSIU,Fortistar Sustainable
FSTX,F-star Therapeutics_ 
FTCH,Farfetch Limited Clas
FTCI,FTC Solar_ Inc. - Com
FTCV,FinTech Acquisition C
FTCVU,FinTech Acquisition C
FTEK,Fuel Tech_ Inc. - Com
FTF,Franklin Limited Dura
FTFT,Future FinTech Group 
FTHM,Fathom Holdings Inc. 
FTHY,First Trust High Yiel
FTRP,Field Trip Health Ltd
FUBO,fuboTV Inc. Common St
FULTP,Fulton Financial Corp
FUV,Arcimoto_ Inc. - Comm
FVE,Five Star Senior Livi
FVRR,Fiverr International 
FWAC,Fifth Wall Acquisitio
FWBI,First Wave BioPharma_
FWP,Forward Pharma A_S - 
GAIA,Gaia_ Inc. - Class A 
GALT,Galectin Therapeutics
GAME,Engine Gaming and Med
GAN,GAN Limited - Ordinar
GANX,Gain Therapeutics_ In
GASS,StealthGas_ Inc. - co
GAU,Galiano Gold Inc.
GB,Global Blue Group Hol
GBAB,Guggenheim Taxable Mu
GBIO,Generation Bio Co. - 
GBL,Gamco Investors_ Inc.
GBNH,Greenbrook TMS Inc. -
GBOX,Greenbox POS - Common
GBS,GBS Inc. - Common Sto
GBT,Global Blood Therapeu
GCMG,GCM Grosvenor Inc. - 
GDL,The GDL Fund Series C
GDO,Western Asset Global 
GDOT,Green Dot Corporation
GDRX,GoodRx Holdings_ Inc.
GDS,GDS Holdings Limited 
GENI,Genius Sports Limited
GERN,Geron Corporation - C
GEVO,Gevo_ Inc. - Common S
GF,New Germany Fund_ Inc
GGAL,Grupo Financiero Gali
GGT,Gabelli Multi-Media T
GGZ,Gabelli Global Small 
GH,Guardant Health_ Inc.
GHG,GreenTree Hospitality
GHLD,Guild Holdings Compan
GHSI,Guardion Health Scien
GHY,PGIM Global High Yiel
GIGM,GigaMedia Limited - O
GIII,G-III Apparel Group_ 
GIM,Templeton Global Inco
GLAD,Gladstone Capital Cor
GLBE,Global-E Online Ltd. 
GLBS,Globus Maritime Limit
GLG,TD Holdings_ Inc. - C
GLHAU,Glass Houses Acquisit
GLMD,Galmed Pharmaceutical
GLO,Clough Global Opportu
GLPI,Gaming and Leisure Pr
GLQ,Clough Global Equity 
GLS,Gelesis Holdings_ Inc
GLSI,Greenwich LifeScience
GLTO,Galecto_ Inc. - Commo
GLV,Clough Global Dividen
GLW,Corning Incorporated 
GLYC,GlycoMimetics_ Inc. -
GMAB,Genmab A_S - American
GMBL,Esports Entertainment
GME,GameStop Corporation 
GMTX,Gemini Therapeutics_ 
GNCA,Genocea Biosciences_ 
GNLN,Greenlane Holdings_ I
GNOG,Golden Nugget Online 
GNRC,Generac Holdlings Inc
GNUS,Genius Brands Interna
GOCO,GoHealth_ Inc. - Clas
GOED,1847 Goedeker Inc. Co
GOF,Guggenheim Strategic 
GOOS,Canada Goose Holdings
GOVX,GeoVax Labs_ Inc. - C
GP,GreenPower Motor Comp
GPACU,Global Partner Acquis
GPJA,Georgia Power Company
GPL,Great Panther Mining 
GPMT,Granite Point Mortgag
GPS,Gap_ Inc. (The) Commo
GRAB,Grab Holdings Limited
GRAY,Graybug Vision_ Inc. 
GRCL,Gracell Biotechnologi
GREE,Greenidge Generation 
GRIL,Muscle Maker_ Inc - C
GRMN,Garmin Ltd. Common St
GRNQ,Greenpro Capital Corp
GROM,Grom Social Enterpris
GROY,Gold Royalty Corp. Co
GRUB,Just Eat Takeaway.com
GRVY,GRAVITY Co._ Ltd. - A
GRWG,GrowGeneration Corp. 
GS,Goldman Sachs Group_ 
GSAT,Globalstar_ Inc. Comm
GSEV,Gores Holdings VII_ I
GSHD,Goosehead Insurance_ 
GSIT,GSI Technology_ Inc. 
GSM,Ferroglobe PLC - Ordi
GSMG,Glory Star New Media 
GTBP,GT Biopharma_ Inc. - 
GTEC,Greenland Technologie
GTH,Genetron Holdings Lim
GTHX,G1 Therapeutics_ Inc.
GTLS,Chart Industries_ Inc
GTYH,GTY Technology Holdin
GURE,Gulf Resources_ Inc. 
GVA,Granite Construction 
GWRE,Guidewire Software_ I
GWRS,Global Water Resource
HA,Hawaiian Holdings_ In
HAAC,Health Assurance Acqu
HAACU,Health Assurance Acqu
HAE,Haemonetics Corporati
HAIN,The Hain Celestial Gr
HAPP,Happiness Development
HARP,Harpoon Therapeutics_
HASI,Hannon Armstrong Sust
HBANM,Huntington Bancshares
HBB,Hamilton Beach Brands
HBI,Hanesbrands Inc. Comm
HBIO,Harvard Bioscience_ I
HCAT,Health Catalyst_ Inc 
HCDIP,Harbor Custom Develop
HCI,HCI Group_ Inc. Commo
HCIC,Hennessy Capital Inve
HCICU,Hennessy Capital Inve
HEAR,Turtle Beach Corporat
HEPA,Hepion Pharmaceutical
HERAU,FTAC Hera Acquisition
HEXO,HEXO Corp. - Common S
HGEN,Humanigen_ Inc. - Com
HIBB,Hibbett_ Inc. - Commo
HIIIU,Hudson Executive Inve
HIMS,Hims & Hers Health_ I
HIO,Western Asset High In
HIPO,Hippo Holdings Inc. C
HITI,High Tide Inc. - Comm
HIX,Western Asset High In
HLBZ,Helbiz_ Inc. - Class 
HLG,Hailiang Education Gr
HLGN,Heliogen_ Inc. Common
HLMN,Hillman Solutions Cor
HMTV,Hemisphere Media Grou
HNST,The Honest Company_ I
HNW,Pioneer Diversified H
HOFV,Hall of Fame Resort &
HOG,Harley-Davidson_ Inc.
HOOK,HOOKIPA Pharma Inc. -
HOWL,Werewolf Therapeutics
HPF,John Hancock Pfd Inco
HPI,John Hancock Preferre
HPS,John Hancock Preferre
HQH,Tekla Healthcare Inve
HQL,TeklaLife Sciences In
HRB,H&R Block_ Inc. Commo
HROW,Harrow Health_ Inc. -
HRTX,Heron Therapeutics_ I
HRZN,Horizon Technology Fi
HSDT,Helius Medical Techno
HSKA,Heska Corporation - C
HSTO,Histogen Inc. - Commo
HT,Hersha Hospitality Tr
HTBX,Heat Biologics_ Inc. 
HTLFP,Heartland Financial U
HTOO,Fusion Fuel Green PLC
HUBS,HubSpot_ Inc. Common 
HUGE,FSD Pharma Inc. - Cla
HUIZ,Huize Holding Limited
HUMA,Humacyte_ Inc. - Comm
HURN,Huron Consulting Grou
HVBC,HV Bancorp_ Inc. - Co
HVT,Haverty Furniture Com
HYB,New America High Inco
HYFM,Hydrofarm Holdings Gr
HYI,Western Asset High Yi
HYLN,Hyliion Holdings Corp
HYMC,Hycroft Mining Holdin
HYMCL,Hycroft Mining Holdin
HYPR,Hyperfine_ Inc.  - Cl
HYRE,HyreCar Inc. - Common
HYT,Blackrock Corporate H
HYZN,Hyzon Motors Inc. - C
HZNP,Horizon Therapeutics 
IAA,IAA_ Inc. Common Stoc
IAF,Aberdeen Australia Eq
IBIO,iBio_ Inc. Common Sto
IBRX,ImmunityBio_ Inc. - C
ICAD,icad inc. - Common St
ICLK,iClick Interactive As
ICPT,Intercept Pharmaceuti
ID,PARTS iD_ Inc. Class 
IDE,Voya Infrastructure_ 
IDEX,Ideanomics_ Inc. - Co
IDN,Intellicheck_ Inc. - 
IDXX,IDEXX Laboratories_ I
IDYA,IDEAYA Biosciences_ I
IEA,Infrastructure and En
IFBD,Infobird Co._ Ltd - O
IFF,International Flavors
IFN,India Fund_ Inc. (The
IGC,India Globalization C
IGI,Western Asset Investm
IGMS,IGM Biosciences_ Inc.
IH,iHuman Inc. American 
IHD,Voya Emerging Markets
IHIT,Invesco High Income 2
IHRT,iHeartMedia_ Inc. - C
IIIIU,INSU Acquisition Corp
IIM,Invesco Value Municip
IIN,IntriCon Corporation 
IKT,Inhibikase Therapeuti
IMAB,I-MAB - American Depo
IMCC,IM Cannabis Corp. - C
IMCR,Immunocore Holdings p
IMH,Impac Mortgage Holdin
IMMP,Immutep Limited - Ame
IMMR,Immersion Corporation
IMNM,Immunome_ Inc. - Comm
IMRA,IMARA Inc. - Common S
IMV,IMV Inc. - Common Sha
IMVT,Immunovant_ Inc.  - C
INBKZ,First Internet Bancor
INDP,Indaptus Therapeutics
INFI,Infinity Pharmaceutic
INGN,Inogen_ Inc - Common 
INM,InMed Pharmaceuticals
INMB,INmune Bio Inc. - Com
INO,Inovio Pharmaceutical
INPX,Inpixon  - Common Sto
INSG,Inseego Corp. - Commo
INSI,Insight Select Income
INSM,Insmed_ Inc. - Common
INSW,International Seaways
INUV,Inuvo_ Inc.
INVZ,Innoviz Technologies 
IOR,Income Opportunity Re
IOVA,Iovance Biotherapeuti
IPGP,IPG Photonics Corpora
IPSC,Century Therapeutics_
IPVA,InterPrivate II Acqui
IPVI,InterPrivate IV Infra
IPVIU,InterPrivate IV Infra
IPW,iPower Inc. - Common 
IPWR,Ideal Power Inc. - Co
IQ,iQIYI_ Inc. - America
IQI,Invesco Quality Munic
IRBT,iRobot Corporation - 
IRCP,IRSA Propiedades Come
IRDM,Iridium Communication
IRIX,IRIDEX Corporation - 
IRL,New Ireland Fund_ Inc
IRNT,IronNet_ Inc. Common 
IS,ironSource Ltd. Class
ISD,PGIM High Yield Bond 
ISR,IsoRay_ Inc. Common S
ISRG,Intuitive Surgical_ I
ISUN,iSun_ Inc. - Common S
ITGR,Integer Holdings Corp
ITI,Iteris_ Inc. - Common
ITP,IT Tech Packaging_ In
ITRG,Integra Resources Cor
ITRI,Itron_ Inc. - Common 
ITRM,Iterum Therapeutics p
IVA,Inventiva S.A. - Amer
IVR,INVESCO MORTGAGE CAPI
IZEA,IZEA Worldwide_ Inc. 
JAGX,Jaguar Health_ Inc. -
JAKK,JAKKS Pacific_ Inc. -
JAN,JanOne Inc. - Common 
JANX,Janux Therapeutics_ I
JBI,Janus International G
JCICU,Jack Creek Investment
JCS,Communications System
JCTCF,Jewett-Cameron Tradin
JELD,JELD-WEN Holding_ Inc
JEMD,Nuveen Emerging Marke
JEQ,Aberdeen Japan Equity
JFIN,Jiayin Group Inc. - A
JG,Aurora Mobile Limited
JHAA,Nuveen Corporate Inco
JHI,John Hancock Investor
JHS,John Hancock Income S
JLS,Nuveen Mortgage and I
JMIA,Jumia Technologies AG
JMM,Nuveen Multi-Market I
JOBY,Joby Aviation_ Inc. C
JOF,Japan Smaller Capital
JOUT,Johnson Outdoors Inc.
JP,Jupai Holdings Limite
JPT,Nuveen Preferred and 
JSM,Navient Corporation -
JSPR,Jasper Therapeutics_ 
JUPW,Jupiter Wellness_ Inc
JYNT,The Joint Corp. - Com
JZXN,Jiuzi Holdings_ Inc. 
KAIIU,Kismet Acquisition Tw
KALA,Kala Pharmaceuticals_
KALV,KalVista Pharmaceutic
KAVL,Kaival Brands Innovat
KBAL,Kimball International
KBNT,Kubient_ Inc. - Commo
KC,Kingsoft Cloud Holdin
KE,Kimball Electronics_ 
KEP,Korea Electric Power 
KERN,Akerna Corp. - Common
KF,Korea Fund_ Inc. (The
KIDS,OrthoPediatrics Corp.
KLDO,Kaleido Biosciences_ 
KLIC,Kulicke and Soffa Ind
KLR,Kaleyra_ Inc. Common 
KMPH,KemPharm_ Inc. - Comm
KMX,CarMax Inc
KNDI,Kandi Technologies Gr
KNSA,Kiniksa Pharmaceutica
KNTE,Kinnate Biopharma Inc
KOD,Kodiak Sciences Inc -
KODK,Eastman Kodak Company
KOP,Koppers Holdings Inc.
KOPN,Kopin Corporation - C
KORE,KORE Group Holdings_ 
KOSS,Koss Corporation - Co
KPLT,Katapult Holdings_ In
KPRX,Kiora Pharmaceuticals
KRBP,Kiromic BioPharma_ In
KRKR,36Kr Holdings Inc. - 
KRMD,Repro Med Systems_ In
KRNLU,Kernel Group Holdings
KRON,Kronos Bio_ Inc. - Co
KRT,Karat Packaging Inc. 
KSM,DWS Strategic Municip
KSPN,Kaspien Holdings Inc.
KTB,Kontoor Brands_ Inc. 
KTF,DWS Municipal Income 
KTH,Structures Products C
KTN,Structured Products C
KTOS,Kratos Defense & Secu
KTRA,Kintara Therapeutics_
KURA,Kura Oncology_ Inc. -
KVHI,KVH Industries_ Inc. 
KVSA,Khosla Ventures Acqui
KVSC,Khosla Ventures Acqui
KWR,Quaker Houghton Commo
KXIN,Kaixin Auto Holdings 
KYMR,Kymera Therapeutics_ 
KZIA,Kazia Therapeutics Li
LABP,Landos Biopharma_ Inc
LAIX,LAIX Inc. American De
LASR,nLIGHT_ Inc. - Common
LAZ,Lazard LTD. Lazard_ L
LAZR,Luminar Technologies_
LAZY,Lazydays Holdings_ In
LBPH,Longboard Pharmaceuti
LBPS,4D pharma plc - Ameri
LBRDA,Liberty Broadband Cor
LBRDK,Liberty Broadband Cor
LBTYA,Liberty Global plc - 
LBTYB,Liberty Global plc - 
LCAPU,Lionheart Acquisition
LCI,Lannett Co Inc Common
LCTX,Lineage Cell Therapeu
LDP,Cohen & Steers Limite
LE,Lands' End_ Inc. - Co
LEAP,Ribbit LEAP_ Ltd. Cla
LEDS,SemiLEDS Corporation 
LEG,Leggett & Platt_ Inco
LEGAU,Lead Edge Growth Oppo
LEJU,Leju Holdings Limited
LEO,BNY Mellon Strategic 
LEV,The Lion Electric Com
LEVI,Levi Strauss & Co Cla
LFMD,LifeMD_ Inc. - Common
LFST,LifeStance Health Gro
LFT,Lument Finance Trust_
LFVN,Lifevantage Corporati
LGACU,Lazard Growth Acquisi
LGHL,Lion Group Holding Lt
LGI,Lazard Global Total R
LGIH,LGI Homes_ Inc. - Com
LGL,LGL Group_ Inc. (The)
LGO,Largo Inc. - Common S
LGV,Longview Acquisition 
LIDR,AEye_ Inc. - Class A 
LII,Lennox International_
LILA,Liberty Latin America
LILAK,Liberty Latin America
LILM,Lilium N.V. - Class A
LITTU,Logistics Innovation 
LIVE,Live Ventures Incorpo
LIZI,LIZHI INC. - American
LKCO,Luokung Technology Co
LL,LL Flooring Holdings_
LLL,JX Luxventure Limited
LMAT,LeMaitre Vascular_ In
LMND,Lemonade_ Inc. Common
LMNL,Liminal BioSciences I
LMPX,LMP Automotive Holdin
LNN,Lindsay Corporation C
LOAN,Manhattan Bridge Capi
LOCL,Local Bounti Corporat
LOGC,LogicBio Therapeutics
LOTZ,CarLotz_ Inc. - Class
LOVE,The Lovesac Company -
LPCN,Lipocine Inc. - Commo
LPRO,Open Lending Corporat
LPSN,LivePerson_ Inc. - Co
LQDT,Liquidity Services_ I
LRN,Stride_ Inc. Common S
LSF,Laird Superfood_ Inc.
LSPD,Lightspeed Commerce I
LTCH,Latch_ Inc. - Common 
LTRN,Lantern Pharma Inc. -
LTRPA,Liberty TripAdvisor H
LTRPB,Liberty TripAdvisor H
LTRY,Lottery.com_ Inc.  - 
LU,Lufax Holding Ltd Ame
LULU,lululemon athletica i
LUNA,Luna Innovations Inco
LUNG,Pulmonx Corporation -
LUXAU,Lux Health Tech Acqui
LVO,LiveOne_ Inc. - Commo
LVRAU,Levere Holdings Corp.
LVTX,LAVA Therapeutics N.V
LX,LexinFintech Holdings
LXFR,Luxfer Holdings PLC O
LXRX,Lexicon Pharmaceutica
LYEL,Lyell Immunopharma_ I
LYFT,Lyft_ Inc. - Class A 
LYL,Dragon Victory Intern
LYRA,Lyra Therapeutics_ In
LYTS,LSI Industries Inc. -
MACAU,Moringa Acquisition C
MAG,MAG Silver Corporatio
MANH,Manhattan Associates_
MANU,Manchester United Ltd
MAPS,WM Technology_ Inc. -
MARK,Remark Holdings_ Inc.
MASS,908 Devices Inc. - Co
MAV,Pioneer Municipal Hig
MAX,MediaAlpha_ Inc. Clas
MAXN,Maxeon Solar Technolo
MBINN,Merchants Bancorp - D
MBINO,Merchants Bancorp - D
MBIO,Mustang Bio_ Inc. - C
MBRX,Moleculin Biotech_ In
MBT,Mobile TeleSystems Pu
MBUU,Malibu Boats_ Inc. - 
MC,Moelis & Company Clas
MCA,Blackrock MuniYield C
MCHX,Marchex_ Inc. - Class
MCR,MFS Charter Income Tr
MCRB,Seres Therapeutics_ I
MDGL,Madrigal Pharmaceutic
MDGS,Medigus Ltd. - Americ
MDNA,Medicenna Therapeutic
MDRR,Medalist Diversified 
MDRRP,Medalist Diversified 
MDT,Medtronic plc. Ordina
MDXG,MiMedx Group_ Inc - C
ME,23andMe Holding Co. -
MEC,Mayville Engineering 
MED,MEDIFAST INC Common S
MEDS,TRxADE HEALTH_ Inc. -
MEIP,MEI Pharma_ Inc. - Co
MELI,MercadoLibre_ Inc. - 
MESA,Mesa Air Group_ Inc. 
MESO,Mesoblast Limited - A
METX,Meten Holding Group L
MFL,Blackrock MuniHolding
MFM,MFS Municipal Income 
MG,Mistras Group Inc Com
MGF,MFS Government Market
MGNI,Magnite_ Inc. - Commo
MGNX,MacroGenics_ Inc. - C
MGR,Affiliated Managers G
MGTA,Magenta Therapeutics_
MHD,Blackrock MuniHolding
MHF,Western Asset Municip
MHI,Pioneer Municipal Hig
MHK,Mohawk Industries_ In
MHLA,Maiden Holdings_ Ltd.
MHLD,Maiden Holdings_ Ltd.
MHN,Blackrock MuniHolding
MHNC,Maiden Holdings North
MHO,M_I Homes_ Inc. Commo
MICT,MICT_ Inc. - Common S
MILE,Metromile_ Inc. - Com
MIMO,Airspan Networks Hold
MIN,MFS Intermediate Inco
MINDP,MIND Technology_ Inc.
MINM,Minim_ Inc. - Common 
MITK,Mitek Systems_ Inc. -
MITO,Stealth BioTherapeuti
MITT,AG Mortgage Investmen
MIY,Blackrock MuniYield M
MKD,Molecular Data Inc. -
MKFG,Markforged Holding Co
MKTW,MarketWise_ Inc. - Cl
ML,MoneyLion Inc. Class 
MMAT,Meta Materials Inc. -
MMD,MainStay MacKay Defin
MMSI,Merit Medical Systems
MMT,MFS Multimarket Incom
MMU,Western Asset Managed
MMYT,MakeMyTrip Limited - 
MN,Manning & Napier_ Inc
MNDT,Mandiant_ Inc. - Comm
MNDY,monday.com Ltd. - Ord
MNKD,MannKind Corporation 
MNMD,Mind Medicine (MindMe
MNOV,MediciNova_ Inc. - Co
MNP,Western Asset Municip
MNPR,Monopar Therapeutics 
MNTS,Momentus Inc. - Class
MNTV,Momentive Global Inc.
MOBQ,Mobiquity Technologie
MOD,Modine Manufacturing 
MODN,Model N_ Inc. Common 
MODV,ModivCare Inc. - Comm
MOGO,Mogo Inc. - Common Sh
MOGU,MOGU Inc. American De
MOHO,ECMOHO Limited - Amer
MOR,MorphoSys AG - Americ
MORF,Morphic Holding_ Inc.
MOTS,Motus GI Holdings_ In
MOXC,Moxian (BVI) Inc  - O
MPLN,MultiPlan Corporation
MPX,Marine Products Corpo
MQ,Marqeta_ Inc. - Class
MQT,Blackrock MuniYield Q
MQY,Blackrock MuniYield Q
MREO,Mereo BioPharma Group
MRKR,Marker Therapeutics_ 
MRNA,Moderna_ Inc. - Commo
MRSN,Mersana Therapeutics_
MRTX,Mirati Therapeutics_ 
MRVI,Maravai LifeSciences 
MSA,MSA Safety Incorporat
MSCI,MSCI Inc Common Stock
MSD,Morgan Stanley Emergi
MSGS,Madison Square Garden
MSN,Emerson Radio Corpora
MSTR,MicroStrategy Incorpo
MSVB,Mid-Southern Bancorp_
MTA,Metalla Royalty & Str
MTBC,CareCloud_ Inc. - Com
MTC,MMTec_ Inc. - Common 
MTCH,Match Group_ Inc. - C
MTCR,Metacrine_ Inc. - Com
MTEM,Molecular Templates_ 
MTP,Midatech Pharma PLC -
MTW,Manitowoc Company_ In
MTZ,MasTec_ Inc. Common S
MUA,Blackrock MuniAssets 
MUC,Blackrock MuniHolding
MUE,Blackrock MuniHolding
MUI,BlackRock Municipal I
MUJ,Blackrock MuniHolding
MULN,Mullen Automotive_ In
MVBF,MVB Financial Corp. -
MVF,Blackrock MuniVest Fu
MVIS,MicroVision_ Inc. - C
MWA,MUELLER WATER PRODUCT
MYC,Blackrock MuniYield C
MYD,Blackrock MuniYield F
MYE,Myers Industries_ Inc
MYI,Blackrock MuniYield Q
MYJ,Blackrock MuniYield N
MYMD,MyMD Pharmaceuticals_
MYN,Blackrock MuniYield N
MYOV,Myovant Sciences Ltd.
MYSZ,My Size_ Inc. - Commo
MYTE,MYT Netherlands Paren
NAC,Nuveen California Qua
NAD,Nuveen Quality Munici
NAK,Northern Dynasty Mine
NAN,Nuveen New York Quali
NAOV,NanoVibronix_ Inc. - 
NARI,Inari Medical_ Inc. -
NAT,Nordic American Tanke
NATH,Nathan's Famous_ Inc.
NAUT,Nautilus Biotechnolog
NAVB,Navidea Biopharmaceut
NAZ,Nuveen Arizona Qualit
NBB,Nuveen Taxable Munici
NBEV,NewAge_ Inc. - Common
NBH,Neuberger Berman Muni
NBIX,Neurocrine Bioscience
NBO,Neuberger Berman New 
NBRV,Nabriva Therapeutics 
NBSE,NeuBase Therapeutics_
NBW,Neuberger Berman Cali
NBXG,Neuberger Berman Next
NBY,NovaBay Pharmaceutica
NCA,Nuveen California Mun
NCMI,National CineMedia_ I
NCNO,nCino_ Inc. - Common 
NCTY,The9 Limited - Americ
NCV,Virtus AllianzGI Conv
NCZ,Virtus AllianzGI Conv
NDACU,NightDragon Acquisiti
NDLS,Noodles & Company - C
NDRA,ENDRA Life Sciences I
NEA,Nuveen AMT-Free Quali
NEGG,Newegg Commerce_ Inc.
NEO,NeoGenomics_ Inc. - C
NEOG,Neogen Corporation - 
NEPH,Nephros_ Inc. - Commo
NERV,Minerva Neurosciences
NETI,Eneti Inc. Common Sto
NEV,Nuveen Enhanced Munic
NEW,Puxin Limited America
NEWP,New Pacific Metals Co
NEWT,Newtek Business Servi
NEWTZ,Newtek Business Servi
NEXI,NexImmune_ Inc. - Com
NEXT,NextDecade Corporatio
NFE,New Fortress Energy I
NGC,Northern Genesis Acqu
NGM,NGM Biopharmaceutical
NGMS,NeoGames S.A. - Ordin
NGVT,Ingevity Corporation 
NH,NantHealth_ Inc. - Co
NHS,Neuberger Berman High
NIE,Virtus AllianzGI Equi
NILE,BitNile Holdings_ Inc
NIM,Nuveen Select Maturit
NIO,NIO Inc. American dep
NIQ,Nuveenn Intermediate 
NISN,NiSun Intl Enterprise
NIU,Niu Technologies - Am
NKG,Nuveen Georgia Qualit
NKLA,Nikola Corporation - 
NKTX,Nkarta_ Inc. - Common
NKX,Nuveen California AMT
NLS,Nautilus_ Inc. Common
NLSN,Nielsen N.V. Ordinary
NLSP,NLS Pharmaceutics Ltd
NLTX,Neoleukin Therapeutic
NLY,Annaly Capital Manage
NM,Navios Maritime Holdi
NMCO,Nuveen Municipal Cred
NMI,Nuveen Municipal Inco
NMRD,Nemaura Medical Inc. 
NMTR,9 Meters Biopharma_ I
NMZ,Nuveen Municipal High
NNBR,NN_ Inc. - Common Sto
NNDM,Nano Dimension Ltd. -
NNOX,NANO-X IMAGING LTD - 
NNVC,NanoViricides_ Inc. C
NNY,Nuveen New York Munic
NOACU,Natural Order Acquisi
NODK,NI Holdings_ Inc. - C
NOVA,Sunnova Energy Intern
NOVN,Novan_ Inc. - Common 
NPCT,Nuveen Core Plus Impa
NPV,Nuveen Virginia Quali
NQP,Nuveen Pennsylvania Q
NRACU,Noble Rock Acquisitio
NRBO,NeuroBo Pharmaceutica
NRGD,MicroSectors U.S. Big
NRIX,Nurix Therapeutics_ I
NRK,Nuveen New York AMT-F
NRXP,NRX Pharmaceuticals_ 
NSPR,InspireMD Inc. - Comm
NSTG,NanoString Technologi
NTIC,Northern Technologies
NTIP,Network-1 Technologie
NTNX,Nutanix_ Inc. - Class
NTP,Nam Tai Property Inc.
NTRA,Natera_ Inc. - Common
NTWK,NETSOL Technologies I
NTZ,Natuzzi_ S.p.A.
NUO,Nuveen Ohio Quality M
NUV,Nuveen Municipal Valu
NUVB,Nuvation Bio Inc. Cla
NUW,Nuveen AMT-Free Munic
NUWE,Nuwellis_ Inc. - Comm
NVAX,Novavax_ Inc. - Commo
NVCN,Neovasc Inc. - Common
NVCR,NovoCure Limited - Or
NVEC,NVE Corporation - Com
NVEI,Nuvei Corporation - S
NVFY,Nova Lifestyle_ Inc -
NVG,Nuveen AMT-Free Munic
NVIV,InVivo Therapeutics H
NVNO,enVVeno Medical Corpo
NVOS,Novo Integrated Scien
NVRO,Nevro Corp. Common St
NVTA,Invitae Corporation C
NXDT,NexPoint Diversified 
NXE,Nexgen Energy Ltd. Co
NXJ,Nuveen New Jersey Qua
NXN,Nuveen New York Selec
NXP,Nuveen Select Tax Fre
NXPL,NextPlat Corp - Commo
NXTC,NextCure_ Inc. - Comm
NXTP,NextPlay Technologies
NYMT,New York Mortgage Tru
NYMTM,New York Mortgage Tru
NYMTN,New York Mortgage Tru
NYT,New York Times Compan
NZF,Nuveen Municipal Cred
OBLG,Oblong Inc. - Common 
OBSV,ObsEva SA - Common Sh
OCFCP,OceanFirst Financial 
OCFT,OneConnect Financial 
OCGN,Ocugen_ Inc. - Common
OCUL,Ocular Therapeutix_ I
OCUP,Ocuphire Pharma_ Inc.
OCX,Oncocyte Corporation 
OEG,Orbital Energy Group_
OEPWU,One Equity Partners O
OG,Onion Global Limited 
OGEN,Oragenics Inc. Common
OGI,Organigram Holdings I
OHPAU,Orion Acquisition Cor
OIA,Invesco Municipal Inc
OIIM,O2Micro International
OKTA,Okta_ Inc. - Class A 
OLB,The OLB Group_ Inc. -
OLMA,Olema Pharmaceuticals
OLO,Olo Inc. Class A Comm
OM,Outset Medical_ Inc. 
OMER,Omeros Corporation - 
OMIC,Singular Genomics Sys
OMQS,OMNIQ Corp. - Common 
ONCR,Oncorus_ Inc. - Commo
ONCS,OncoSec Medical Incor
ONCT,Oncternal Therapeutic
ONDS,Ondas Holdings Inc. -
ONE,OneSmart Internationa
ONEM,1Life Healthcare_ Inc
ONTX,Onconova Therapeutics
ONVO,Organovo Holdings_ In
OPAD,Offerpad Solutions In
OPEN,Opendoor Technologies
OPFI,OppFi Inc. Class A Co
OPGN,OpGen_ Inc. - Common 
OPP,RiverNorth_DoubleLine
OPRA,Opera Limited - Ameri
OPRT,Oportun Financial Cor
OPRX,OptimizeRx Corporatio
OPTT,Ocean Power Technolog
OR,Osisko Gold Royalties
ORC,Orchid Island Capital
ORGN,Origin Materials_ Inc
ORGO,Organogenesis Holding
ORIAU,Orion Biotech Opportu
ORIC,Oric Pharmaceuticals_
ORMP,Oramed Pharmaceutical
ORN,Orion Group Holdings_
ORPH,Orphazyme A_S - Ameri
ORTX,Orchard Therapeutics 
OSCR,Oscar Health_ Inc. Cl
OSH,Oak Street Health_ In
OSIS,OSI Systems_ Inc. - C
OSPN,OneSpan Inc. - Common
OSS,One Stop Systems_ Inc
OSTK,Overstock.com_ Inc. -
OTLY,Oatly Group AB - Amer
OTMO,Otonomo Technologies 
OTRK,Ontrak_ Inc. - Common
OTRKP,Ontrak_ Inc. - 9.50% 
OUST,Ouster_ Inc. Common S
OVID,Ovid Therapeutics Inc
OWLT,Owlet_ Inc. Class A C
OXSQZ,Oxford Square Capital
OZON,Ozon Holdings PLC - A
PAAS,Pan American Silver C
PACB,Pacific Biosciences o
PACX,Pioneer Merger Corp. 
PACXU,Pioneer Merger Corp. 
PAGS,PagSeguro Digital Ltd
PAHC,Phibro Animal Health 
PAI,Western Asset Investm
