"Maximal price_to_earnings_limit: 10000000000.0, Maximal enterprise_value_to_revenue_limit: 10000000000.0, Minimal profit_margin_limit: 0.0001"
Symbol,Name,Sector,Country,sss_value,annualized_revenue,annualized_earnings,annualized_retained_earnings,quarterized_revenue,quarterized_earnings,quarterized_retained_earnings,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,pe_effective,enterprise_value_to_ebitda,effective_ev_to_ebitda,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,held_percent_institutions,held_percent_insiders,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,annualized_total_assets,quarterized_total_assets,effective_total_assets,calculated_roa,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,quarterized_total_liabilities,effective_total_liabilities,altman_z_score_factor,skip_reason
PSO,"Pearson, Plc",Communication Services,United Kingdom,6181608399878.719,5095215221.546666,470514254.08,1223079647.5733333,4684457564.8,427489504.0,4283169030.4,427489504.0,4283169030.4,4684457564.8,5095215221.546666,470514254.08,4684457564.8,427489504.0,427489504.0,4684457564.8,2.752,2.752,21.446209,15.589744,20.7141509,2.8020623,20.7141509,25.616,24.52459,398999957.5265459,433000000.0,496333333.3333333,433000000.0,0.09126,0.2232881,2.5,0.2911514,2.5,0.253206,0.01553,0.00114,0.78,0.567,11.91,0.0476071,2.2177641,756233984,310000000,0.409926,20000,9349837824,9518605312,15500.0,0.207,-0.0998582,0.0061721,-0.0998582,0.0061721,-0.0998582,0.156793,4.2097099,-0.0998582,0.2400142,132.1114295,132.1114295,534132046.9333333,536430377.6,17.504731,17.4297322,17.4297322,0.7986029,0.802226,0.802226,0.8966707,GBP,USD,1.3789984,1.0,0.188514,0.07707,0.174,0.073,11.91,6.13,12.39,11.218551,6.163443,94.2903752,-3.874092,1.8466454,39.6552786,2.259018,2.2493319,1.4725459,1.424533,2.8572482,3.1752435,1.9602447,2.0124563,2.2593319,1.434533,3.1852435,2.0224563,2.1408941,10471746116.693333,10293119857.279999,10293119857.279999,0.1415316,1589866666.6666667,1635200000.0,1635200000.0,4639961883.093333,4576068290.56,4576068290.56,1.3021399,None
VWTR,"Vidler Water Resources, Inc.",Utilities,United States,6184630957891.628,16699266.6666667,7994533.3333333,-160796733.3333333,12302000.0,12344000.0,-635548000.0,12344000.0,-635548000.0,12302000.0,16699266.6666667,7994533.3333333,12302000.0,12344000.0,12344000.0,12302000.0,18.55,18.55,20.0611782,20.0611782,20.0611782,20.12967,20.0611782,71.921,71.921103,3173009.0863586,3173000.0,3595800.0,3173000.0,1.00341,0.0,0.0,0.0,0.0,0.5833771,0.64749,0.0141,0,0,13.22,0.0,1000.0,18384200,12344000,0.6714461,14,228206640,247635184,881714.2857143,0.0672517,-0.1526734,0.0672517,-0.1526734,0.0672517,-0.1526734,0.0672517,2.8432929,-0.1526734,0.2347327,298.3000334,298.3000334,4848733.3333333,5726000.0,47.0652074,39.8544604,39.8544604,0.015787,0.0118135,0.0118135,0.1096898,USD,USD,1.0,1.0,0,0,0,0,13.22,8.06,16.28,10.324782,28.0414444,64.0198511,-18.7960688,1.2554745,3.9160414,69.9398016,86.6690832,0.0,0.0,10.9987833,15.470847,34.6745881,30.9021388,86.6790832,0.01,15.480847,30.9121388,58.795611,182849866.6666667,178633400.0,178633400.0,0.1691024,13310800.0,9206666.6666667,9206666.6666667,2877133.3333333,2086333.3333333,2086333.3333333,8.1501377,None
TJX,"TJX Companies, Inc. (The)",Consumer Cyclical,United States,6193352644707.459,35851609066.666664,1502671733.3333333,4982340400.0,37814735000.0,1511889000.0,19264568000.0,1511889000.0,19264568000.0,37814735000.0,35851609066.666664,1502671733.3333333,37814735000.0,1511889000.0,1511889000.0,37814735000.0,2.262,2.262,55.67152,21.844442,51.4431353,2.1954026,51.4431353,28.296,28.2959608,3022429630.477806,3022438000.0,2896735400.0,3022438000.0,0.03998,0.0535863,2.5,0.0454436,1.0,0.0593161,0.91791,0.0008,3.15,1.236,68.84,0.0179547,13.521319,1206489984,1511889024,1.2531302,320000,85522432000,83018571776,4724.6532,-0.5110456,-0.0987268,-0.5110456,-0.0987268,-0.5110456,-0.0987268,-0.5110456,0.1988954,-0.0987268,0.2401273,0.21,0.21,4264254266.6666665,7289645000.0,20.0556596,11.7320435,11.7320435,3.4603972,4.1772528,4.1772528,2.0448329,USD,USD,1.0,1.0,0.26,0.26,0.23,0.23,68.84,50.06,74.65,67.54978,1.9100284,37.514982,-7.7829873,1.5274502,12.6999593,1.3227742,1.2405052,0.0039589,0.0590059,0.4686749,0.7767431,1.4230826,1.4851869,1.2505052,0.0690059,0.7867431,1.4951869,1.3728461,25719901666.666668,30357672933.333332,30357672933.333332,0.1498025,3712182533.3333335,4943966666.666667,4943966666.666667,20006578933.333332,24475104333.333332,24475104333.333332,2.1663831,None
UMH,"UMH Properties, Inc.",Real Estate,United States,6604432948076.222,151137200.0,6111733.3333333,-23717586.2,169168000.0,53681000.0,-101456000.0,53681000.0,-101456000.0,169168000.0,151137200.0,6111733.3333333,169168000.0,53681000.0,53681000.0,169168000.0,11.52,11.52,48.907562,38.6597948,47.6265911,6.4477153,47.6265911,27.071,27.0709529,71990749.2334971,71991000.0,62322066.6666667,71991000.0,0.31732,0.1059035,2.25,0.3413483,1.0,0.3108481,0.61734,0.08026,-0.09,0.476,23.28,0.0204467,9.47497,46853400,19918000,0.4251132,440,1948854784,1090747136,45268.1818182,-0.3244788,0.1253102,-0.3244788,0.1253102,-0.3244788,0.1253102,-0.3244788,0.2175521,0.1253102,3.7899186,11.39,11.39,55171200.0,64957000.0,35.3237701,30.0022289,30.0022289,4.8255521,5.7496915,5.7496915,2.3988514,USD,USD,1.0,1.0,0.19,0.19,0.18,0.18,23.28,12.12,24.05,19.888117,17.0548222,92.0792079,-3.2016632,1.8709137,42.8866852,1.9551174,1.9562418,0.0,0.0,2.2750765,3.0609167,5.9930707,6.4184534,1.9662418,0.01,3.0709167,6.4284534,4.1973476,1025680621.7333333,1101451533.3333333,1101451533.3333333,0.1487366,76914331.0666667,96253466.6666667,96253466.6666667,527651857.4666666,564527133.3333334,564527133.3333334,0.3761174,None
WLFC,Willis Lease Finance Corporatio,Industrials,United States,6627806428393.689,327803600.0,32952800.0,337891133.3333333,265387000.0,4130000.0,1424650000.0,4130000.0,1424650000.0,265387000.0,327803600.0,32952800.0,265387000.0,4130000.0,4130000.0,265387000.0,7.729,7.729,312.78195,33.28,277.8442063,0.9714011,277.8442063,11.356,11.3718087,180797375.4843255,180294000.0,210903733.3333333,180294000.0,0.0155,0.161795,2.5,-0.0143537,0.0,0.1048323,0.36783,0.64397,1.25,0.133,41.4,0.0032126,0.7346837,6220400,796000,0.127966,217,2058851328,258768624,3668.202765,-0.3751187,-0.079195,-0.3751187,-0.079195,-0.3751187,-0.079195,-0.3751187,0.2124881,-0.079195,0.2420805,-740.6834895,135.0104348,145554800.0,87811000.0,14.1448535,23.4463943,23.4463943,5.1081677,5.2465325,5.2465325,2.2915311,USD,USD,1.0,1.0,0,0,0,0,41.4,18.15,47.78,40.15478,3.1010505,128.0991736,-13.3528673,1.5693554,14.9392161,1.2262479,1.2167144,0.0,0.0,12.7680853,12.5519794,2.268137,3.2837223,1.2267144,0.01,12.5619794,3.2937223,2.2602184,2143688866.6666667,2349680066.6666665,2349680066.6666665,0.1017577,137888266.6666667,256630933.3333333,256630933.3333333,1750964666.6666667,1931831533.3333333,1931831533.3333333,0.3567857,None
TCX,Tucows Inc.,Technology,Canada,6720732173358.0625,323976200.0,10959266.6666667,73998400.0,298092000.0,5090000.0,317721000.0,5090000.0,317721000.0,298092000.0,323976200.0,10959266.6666667,298092000.0,5090000.0,5090000.0,298092000.0,3.192,3.192,162.00002,41.806454,146.9758243,2.771471,48.9919414,37.656,37.534882,25435377.6290631,25599000.0,38604266.6666667,25599000.0,0.01708,0.064243,2.5,0.305283,12.03125,0.2052426,0.77109,0.11894,1.86,0.48,78.65,0.006103,7.6913953,10624400,5090000,0.4790859,800,951633216,826153344,6362.5,-0.242,-0.0440982,-0.4192988,-0.0440982,-0.4192988,-0.0440982,-0.2863247,0.2213675,-0.0440982,0.2455902,-513.3187019,194.8107475,37099066.6666667,36094000.0,25.6511363,26.365413,26.365413,3.4623262,3.3490938,3.3490938,1.8310529,USD,USD,1.0,1.0,0.268,0,0,0,78.65,60.28,94.2,80.22065,-1.9579123,30.4744526,-16.507431,1.0831368,1.6147298,1.291624,1.2986934,0.6745344,0.6794121,0.3671133,0.3456548,0.8735076,0.841611,1.3086934,0.6894121,0.3556548,0.851611,1.0801522,423246400.0,456831533.3333333,456831533.3333333,0.111142,-20706200.0,-26710333.3333333,-26710333.3333333,327562466.6666667,351748866.6666667,351748866.6666667,1.7745422,None
ONTF,"ON24, Inc.",Technology,United States,6813075672742.749,126948285.7142857,4338142.8571429,-177929714.2857143,170720000.0,11221000.0,-526124000.0,11221000.0,-526124000.0,170720000.0,126948285.7142857,4338142.8571429,170720000.0,11221000.0,11221000.0,170720000.0,7.407,7.407,150.9088744,150.9088744,150.9088744,9.289107,50.3029581,54.626,60.0758166,20605444.9895654,16494000.0,8110142.8571429,16494000.0,0.10961,0.740014,13.921875,0.0325714,1.0,0.4688354,0.69539,0.07648,0,0,37.76,0.0,1000.0,46367700,4049000,0.0873237,547,1350184832,1693348480,7402.1937843,0.6678838,0.5334964,0.6678838,0.5334964,0.6678838,0.5334964,0.6678838,8.422416,0.5334964,7.5540835,225.950781,225.950781,16975571.4285714,26439000.0,79.5369297,51.0679236,51.0679236,-0.7929012,-0.2129101,-0.2129101,22.2910115,USD,USD,1.0,1.0,0,0,0,0,37.76,31.03,81.98,44.91718,-15.9341704,21.6886884,-53.9399854,0.2641806,0.2651806,0.9063697,2.6253183,0.1431072,0.1265532,3.5252193,5.2059202,0.9701966,2.6276242,2.6353183,0.1365532,5.2159202,2.6376242,2.6364712,114092857.1428571,342662571.4285714,342662571.4285714,0.1327465,1823857.1428571,195883857.1428571,195883857.1428571,118809000.0,134318428.5714286,134318428.5714286,2.6071559,None
VET,Vermilion Energy Inc.,Energy,Canada,6952885037481.104,972777042.2804934,-606631728.7603067,-2043157974.065367,835913345.6569,240234721.8453,-10305919620.4643,240234721.8453,-10305919620.4643,835913345.6569,972777042.2804934,-606631728.7603067,835913345.6569,240234721.8453,240234721.8453,835913345.6569,3.03,3.03,4.6658015,11.786885,5.5559369,1.0927501,5.5559369,7.718,7.7179347,411240043.1458927,411247000.0,650642000.0,411247000.0,0.28739,-1.1147432,0.0,8.2588158,12.03125,4.6521857,0.21641,0.02307,0.61,1.541,7.26,0.212259,0.8122458,159348992,301040992,1.8891929,747,3173896960,1144648064,402999.9892905,-0.3421751,-0.1221537,-0.3421751,-0.1221537,-0.3421751,-0.1221537,-0.3421751,0.2157825,-0.1221537,0.2377846,3.96,3.96,506525322.7480134,272010813.438,6.2660183,11.6682749,11.6682749,2.4743627,2.8152236,2.8152236,1.6788628,CAD,USD,0.7980133,1.0,0.082,0.173,0.174,0.176,7.26,2.13,9.44,7.194348,0.9125497,240.8450704,-23.0932203,1.4035568,7.6450425,1.4977792,1.3664967,0.3302843,0.229563,0.4467665,0.519162,0.6939535,0.7458716,1.3764967,0.239563,0.529162,0.7558716,1.0661841,3875892023.9237804,3557211424.2689734,3557211424.2689734,0.1675346,-134620000.0,-101512333.3333333,-101512333.3333333,2578118957.933167,2600906919.3261933,2600906919.3261933,1e-05,None
OXM,"Oxford Industries, Inc.",Consumer Cyclical,United States,6993415487419.224,918864466.6666666,-19592800.0,285503800.0,854252000.0,-440000.0,1013871000.0,-440000.0,1013871000.0,854252000.0,918864466.6666666,-19592800.0,854252000.0,-440000.0,-440000.0,854252000.0,1.949,1.949,2.9962728,15.197553,4.5214328,1.7190373,4.5214328,25.232,25.2320695,65974363.3481294,65974000.0,65613533.3333333,65974000.0,-0.00051,-0.0812123,0.0,0.0322261,1.0,0.0166674,0.91918,0.05689,5.72,-0.027,87.36,-0.0003091,3.4320345,16892800,-440000,-0.0260466,3900,1664674304,1468491136,-112.8205128,-0.559302,-0.1835714,-0.559302,-0.1835714,-0.559302,-0.1835714,-0.559302,0.1940698,-0.1835714,0.2316429,1.69,1.69,97990066.6666667,170704000.0,16.9881944,9.7518178,9.7518178,0.9704694,1.1261475,1.1261475,1.0622009,USD,USD,1.0,1.0,0.42,0.37,0.25,0.25,87.36,37.89,114.47,87.45573,-0.1094611,130.5621536,-23.6830611,1.2919822,4.6509242,2.1120943,1.8885068,0.1904762,0.1775556,0.9931677,1.5080965,1.5047767,1.3954622,1.8985068,0.1875556,1.5180965,1.4054622,1.6519845,880866466.6666666,895131666.6666666,895131666.6666666,9.95e-05,86464400.0,80954133.3333333,80954133.3333333,431083133.3333333,474094200.0,474094200.0,2.1795112,None
JRSH,"Jerash Holdings (US), Inc.",Consumer Cyclical,United States,7094140029319.739,88871123.4666667,5315608.4666667,39107689.9333333,90213361.0,4149713.0,162982999.0,4149713.0,162982999.0,90213361.0,88871123.4666667,5315608.4666667,90213361.0,4149713.0,4149713.0,90213361.0,0.59,0.59,19.545902,10.520294,18.417701,0.8980575,18.417701,7.596,7.3585287,7471118.6011058,7938253.0,8693364.0666667,7938253.0,0.046,0.1308395,2.5,0.0800446,2.5,0.1142067,0.04349,0.48881,0.68,0.366,7.19,0.050904,1.4376608,11325000,4149713,0.3664206,10000000,53202264,81016784,0.4149713,-0.2017521,0.0421074,-0.2017521,0.0421074,-0.2017521,0.0421074,-0.2017521,0.2298248,0.0421074,2.3020081,-91.2887889,1095.4247639,2690747.6,-1500440.0,19.7722982,354577.7505265,354577.7505265,0.2611148,0.2751149,0.2751149,0.5255139,USD,USD,1.0,1.0,0.05,0.05,0.05,0.05,7.19,4.32,7.75,6.3633986,12.9899359,66.4351852,-7.2258065,1.6734694,21.9637572,4.9653774,4.7124021,0.9988391,1.4563117,1.2220202,1.1437338,5.1061811,4.7573392,4.7224021,1.4663117,1.1537338,4.7673392,4.7448706,67845830.6,72093629.6666667,72093629.6666667,0.1575601,47866705.8,50166251.3333333,50166251.3333333,14036943.0,15495183.2666667,15495183.2666667,2.9547322,None
TRMT,Tremont Mortgage Trust,Real Estate,United States,7102638110969.5,9646704.7333333,5648952.3333333,-1382933.3333333,13620000.0,8760000.0,2243000.0,8760000.0,2243000.0,13620000.0,9646704.7333333,5648952.3333333,13620000.0,8760000.0,8760000.0,13620000.0,15.872,15.872,5.4256315,6.170213,5.5187042,3.5063891,5.5187042,0,100000,0.0,0,0,0,0.6376,7.190528,13.921875,1.4148655,2.5,4.6142061,0.25625,0.01319,0.94,1.069,5.81,0.1839931,0.5321589,8305910,8760000,1.0546707,10000000,218071808,48174280,0.876,-0.055,1.7937525,0.8135755,1.7937525,0.8135755,1.7937525,0.1621439,4.2767093,1.7937525,13.6431045,34.0358469,34.0358469,3947790.4666667,4711000.0,55.238952,46.2899189,46.2899189,1.9780847,2.1330596,2.1330596,1.4614998,USD,USD,1.0,1.0,0.1,0.1,0.53,0.01,5.81,2.24,6.6,5.5810795,4.1017244,159.375,-11.969697,1.6376147,19.2872511,5.2924928,1.4707223,77.7693014,22.8423634,0.0,0.0,5.3832139,1.4707223,1.4807223,22.8523634,0.01,1.4807223,1.4807223,250061533.3333333,281975400.0,281975400.0,0.1310665,86618933.3333333,90029000.0,90029000.0,167640600.0,191946400.0,191946400.0,0.1482902,None
HASI,Hannon Armstrong Sustainable In,Real Estate,United States,7187989516927.27,76796733.3333333,73306266.6666667,-184646733.3333333,86186000.0,109132000.0,-787737000.0,109132000.0,-787737000.0,86186000.0,76796733.3333333,73306266.6666667,86186000.0,109132000.0,109132000.0,86186000.0,70.516,70.516,40.57143,31.03825,39.3797825,51.846592,39.3797825,0,100000,0.0,3579000.0,3707600.0,3579000.0,1.26624,15.0359668,15.46875,20.3697195,12.03125,16.1267217,0.90092,0.03186,1.83,1.4,57.47,0.0243605,3.4001796,78669904,108132000,1.3745028,73,6077474304,4468450304,1481260.2739726,1.099,0.1991679,0.330393,0.1991679,0.330393,0.1991679,0.9068483,9.7728581,0.1991679,4.7128233,4.16,4.16,55567666.6666667,43448000.0,109.3706947,139.879265,139.879265,1.8013301,1.7517686,1.7517686,1.3245439,USD,USD,1.0,1.0,0.35,0.35,0.34,0.34,57.47,34.91,72.42,55.445,3.652268,64.6233171,-20.6434687,1.2028792,3.0292294,1.5662561,1.5787526,0.8255773,0.2063943,19.8772081,30.08825,31.9298827,26.0749762,1.5887526,0.2163943,30.09825,26.0849762,13.8368644,2918775333.3333335,3387608266.6666665,3387608266.6666665,0.1322151,1316829666.6666667,1470993200.0,1470993200.0,1872597533.3333333,2147968133.3333335,2147968133.3333335,0.3672887,None
MFIN,Medallion Financial Corp.,Financial Services,United States,7209545460371.441,145351533.3333333,-22341733.3333333,-3919266.6666667,168736000.0,-12709000.0,-67261000.0,-12709000.0,-67261000.0,168736000.0,145351533.3333333,-22341733.3333333,168736000.0,-12709000.0,-12709000.0,168736000.0,8.945,8.945,591.7013093,5.296296,518.4006826,1.27292,1036.8013653,52.096,52.0959437,28973937.3464373,28974000.0,12096333.3333333,28974000.0,-0.07532,-0.1719783,0.0,0.0796521,1.0,0.0094271,0.29817,0.17748,1.62,-0.519,8.67,-0.0598616,0.8798195,25033500,-12709000,-0.5076797,187,1509422976,214787424,-67962.5668449,3.0902408,0.8424073,3.0902408,0.8424073,3.0902408,0.8424073,3.0902408,17.8290808,0.8424073,9.428275,0.41,0.41,69054200.0,82976000.0,21.8585253,18.1910791,18.1910791,4.9418587,5.7398955,5.7398955,2.3968079,USD,USD,1.0,1.0,0.05,0.05,0.25,0.25,8.67,2.31,9.5,7.8626814,10.2677262,275.3246753,-8.7368421,1.7691238,30.6583887,1.2856956,1.227809,0.0,0.0,54.1530434,40.6840705,13.6696204,11.1970422,1.237809,0.01,40.6940705,11.2070422,6.2224256,1513678000.0,1662662466.6666667,1662662466.6666667,9.24e-05,1054195933.3333334,1136772466.6666667,1136772466.6666667,1204216200.0,1354191333.3333333,1354191333.3333333,0.2544924,None
ICE,Intercontinental Exchange Inc.,Financial Services,United States,7353235001042.832,5579466666.666667,2063066666.6666667,10021333333.333334,6274000000.0,2085000000.0,43681000000.0,2085000000.0,43681000000.0,6274000000.0,5579466666.666667,2063066666.6666667,6274000000.0,2085000000.0,2085000000.0,6274000000.0,13.208,13.208,32.00588,22.781368,30.852816,10.748527,61.705632,21.704,21.703962,3817986621.4522667,3818000000.0,3410133333.3333335,3818000000.0,0.33232,2.0009722,5.625,2.1094752,6.25,1.834595,0.93481,0.013,5.26,3.744,120.82,0.0309882,3.3794913,562766016,2084999936,3.7049144,8964,82865291264,67436253184,232597.0477465,-0.006,0.114913,0.0077853,0.114913,0.0077853,0.114913,-0.0025537,0.2497446,0.114913,3.6398822,2.74,2.74,2722333333.3333335,3095000000.0,30.4390687,26.7739229,26.7739229,4.9331742,5.5260895,5.5260895,2.3517636,USD,USD,1.0,1.0,0.33,0.33,0.3,0.3,120.82,92.41,122.42,114.96138,5.0961636,30.743426,-1.306976,1.8933689,46.0692778,1.2072939,1.1824172,1.0071239,1.0036455,0.3320349,0.3477925,0.9924528,0.9963267,1.1924172,1.0136455,0.3577925,1.0063267,1.099372,110094533333.33333,127292000000.0,127292000000.0,0.1163797,-602200000.0,-319466666.6666667,-319466666.6666667,91557133333.33333,107654066666.66667,107654066666.66667,0.2503811,None
AWI,Armstrong World Industries Inc,Industrials,United States,7597920732091.525,966120000.0,37106666.6666667,885613333.3333334,940100000.0,162500000.0,3434700000.0,162500000.0,3434700000.0,940100000.0,966120000.0,37106666.6666667,940100000.0,162500000.0,162500000.0,940100000.0,6.219,6.219,31.920921,23.314655,30.8451377,5.5105057,30.8451377,23.786,23.7812821,245902450.8534432,246000000.0,283126666.6666667,246000000.0,0.17285,-0.0302029,0.0,0.3653924,2.5,0.2638667,1.05532,0.01299,4.64,3.389,108.14,0.031339,10.925065,47887100,175800000,3.6711348,2800,5846715392,5180426240,62785.7142857,-0.44828,-0.0242478,-0.44828,-0.0242478,-0.44828,-0.0242478,-0.44828,0.205172,-0.0242478,0.2475752,1.88,1.88,203866666.6666667,212700000.0,28.6791141,27.4880836,27.4880836,3.50639,2.695665,2.695665,1.642848,USD,USD,1.0,1.0,0.21,0.21,0.21,0.2,108.14,57.96,110.53,96.912025,11.5857397,86.5769496,-2.1623089,1.9090736,48.4101082,1.3138592,1.3713542,0.3018714,0.1877221,0.5007336,0.5192988,1.7194731,2.0243449,1.3813542,0.1977221,0.5292988,2.0343449,1.7078496,1684753333.3333333,1693873333.3333333,1693873333.3333333,0.195934,145866666.6666667,158926666.6666667,158926666.6666667,1288880000.0,1235173333.3333333,1235173333.3333333,2.5498856,None
MMSI,"Merit Medical Systems, Inc.",Healthcare,United States,7616957231861.298,945584400.0,3641133.3333333,358904400.0,969263000.0,4269000.0,1414423000.0,4269000.0,1414423000.0,969263000.0,945584400.0,3641133.3333333,969263000.0,4269000.0,4269000.0,969263000.0,3.953,3.953,934.53326,31.15111,821.6104912,4.0493145,821.6104912,26.631,26.067854,150212150.7078217,156565000.0,151454533.3333333,156565000.0,0.0044,-0.0039728,0.0,0.0319108,1.0,0.0289243,0.99366,0.02272,2.25,0.075,64.92,0.0011553,4.0138583,55997300,4269000,0.0762358,6300,3831117056,3924850432,677.6190476,-0.7448456,0.0488923,-0.7448456,0.0488923,-0.7448456,0.0488923,-0.7448456,0.1755154,0.0488923,2.4611603,2.57,2.57,124613666.6666667,171638000.0,30.7439558,22.3209141,22.3209141,0.7605119,0.7266283,0.7266283,0.853425,USD,USD,1.0,1.0,0,0,0,0,64.92,39.45,70.9,60.33442,7.600272,64.5627376,-8.4344147,1.6197138,18.0563409,2.3225846,2.3815353,0.3116785,0.2220669,0.2848083,0.4054594,2.4151469,2.2275772,2.3915353,0.2320669,0.4154594,2.2375772,2.3145562,1646419133.3333333,1661881666.6666667,1661881666.6666667,0.1025688,250575666.6666667,239611400.0,239611400.0,712401800.0,698924533.3333334,698924533.3333334,2.3696827,None
CMRE,Costamare Inc.,Industrials,Monaco,7737656235027.656,451214333.3333333,44957733.3333333,19049000.0,465640000.0,44242000.0,-10452000.0,44242000.0,-10452000.0,465640000.0,451214333.3333333,44957733.3333333,465640000.0,44242000.0,44242000.0,465640000.0,6.612,6.612,98.545456,4.267717,86.7607386,2.8558013,86.7607386,10.66,10.660107,288792797.5609756,288787000.0,282786066.6666667,288787000.0,0.09501,0.1597342,2.5,0.9161694,2.75,0.5927366,0.28031,0.56953,2.54,0.11,10.91,0.0100825,0.9469731,122673000,13336000,0.1087118,1704,3078593024,1329775360,7826.2910798,1.079,0.0410321,-0.3962843,0.0410321,-0.3962843,0.0410321,0.7101789,8.6772114,0.0410321,2.2756391,-0.19,526315.7894737,244610533.3333333,277834000.0,12.5856928,11.0806922,11.0806922,1.1957016,1.3816271,1.3816271,1.1764263,USD,USD,1.0,1.0,0.115,0.1,0.1,0.1,10.91,4.48,12.68,10.268551,6.2467334,143.5267857,-13.9589905,1.5682927,14.8786215,1.8385689,1.7316126,1.20644,1.1357475,7.9313822,2.6532427,0.8481668,0.9772464,1.7416126,1.1457475,2.6632427,0.9872464,1.3644295,2981592000.0,3279755800.0,3279755800.0,0.1134894,-36961800.0,-4219000.0,-4219000.0,1623841400.0,1904479266.6666667,1904479266.6666667,0.2113714,None
CUBE,CubeSmart,Real Estate,United States,7812929580342.524,650926866.6666666,164233466.6666667,-907863800.0,704540000.0,169457000.0,-3876759000.0,169457000.0,-3876759000.0,704540000.0,650926866.6666666,164233466.6666667,704540000.0,169457000.0,169457000.0,704540000.0,17.648,17.648,57.744186,55.17778,57.4233852,14.204067,57.4233852,28.685,28.6850427,433445290.3608158,433444000.0,397569866.6666667,433444000.0,0.24052,1.3990311,5.625,1.453339,6.25,1.2745626,1,0.0063,0.9,0.86,49.33,0.0174336,5.301025,201516992,169456992,0.8409067,3111,12433415168,10007333888,54470.2642237,0.101,0.0637958,0.0287915,0.0637958,0.0287915,0.0637958,0.0829479,3.1300671,0.0637958,2.7757839,8.44,8.44,335728000.0,368266000.0,37.0341919,33.7620502,33.7620502,1.3329456,1.3802914,1.3802914,1.1758581,USD,USD,1.0,1.0,0.34,0.34,0.34,0.33,49.33,27.99,50.94,41.272682,19.5221575,76.2415148,-3.1605811,1.859695,41.3666475,1.8255399,1.8174897,0.1646843,0.1246106,0.7448279,0.7444101,0.2768827,0.1804611,1.8274897,0.1346106,0.7544101,0.1904611,1.0089754,4359639733.333333,4615324800.0,4615324800.0,0.1367162,-126091333.3333333,-140218466.6666667,-140218466.6666667,2397371866.6666665,2540130533.3333335,2540130533.3333335,0.4034907,None
CVET,"Covetrus, Inc.",Healthcare,United States,8130637452559.698,4116800000.0,-253733333.3333333,-1018333333.3333334,4376000000.0,-1000000.0,-4153000000.0,-1000000.0,-4153000000.0,4376000000.0,4116800000.0,-253733333.3333333,4376000000.0,-1000000.0,-1000000.0,4376000000.0,1.067,1.067,2.875583,23.357796,5.4358596,0.7946882,5.4358596,35.384,34.1380483,141999728.6909338,152000000.0,143466666.6666667,152000000.0,-0.00046,-0.0482247,0.0,-0.0093299,0.0,0.0001822,0.98255,0.00378,1.09,-0.073,25.45,-0.0028684,2.2838178,136588992,-9000000,-0.0658911,5275,4670668800,3477555712,-1706.1611374,28.6991306,0.0750451,28.6991306,0.0750451,28.6991306,0.0750451,28.6991306,53.8215695,0.0750451,2.9894363,2.82,2.82,84000000.0,70000000.0,55.6032,66.72384,66.72384,1.2025487,1.2865025,1.2865025,1.1352409,USD,USD,1.0,1.0,0,0,0,0,25.45,18.74,40.775,30.145761,-15.5768534,35.8057631,-37.5843041,0.6090311,0.6100311,2.106273,1.8113803,0.2771739,0.0692935,0.3897946,0.1730769,1.9290127,2.0752718,1.8213803,0.0792935,0.1830769,2.0852718,1.9533261,3205801333.3333335,3470000000.0,3470000000.0,9.97e-05,637156000.0,745466666.6666666,745466666.6666666,1710348466.6666667,1916200000.0,1916200000.0,0.2668164,None
